basin,key,lat,lon,Kpet,uztwm,uzfwm,lztwm,lzfpm,lzfsm,uzk,lzpk,lzsk,zperc,rexp,pfree,pctim,adimp,riva,side,rserv,SCF,PXTEMP,MFMAX,MFMIN,UADJ,MBASE,TIPM,PLWHC,NMF,DAYGM,Nres,Kres,Velo,Diff,Kpet_asin,Kpet_acos
SHA,41.09375_-122.09375,41.09375,-122.09375,0.5120501960413084,83.23086495450568,371.9105406834542,3743.0806643921464,1109.9032199431638,3573.532341590053,0.150701101500844,0.38697738434451223,0.006858285688414369,455.4440579507736,2.4807928882465795,0.14905635085387905,0.007278257900572681,0.13988981352976626,0.00048134407615817404,0.0,0.25612478187513205,1.0,0.0,0.37077263995439946,0.07217282034119735,0.030391418648640475,0.2915026723153508,0.9757758001787593,0.03160705496620455,0.287568213949138,0.15004102773414157,11.33489992569267,0.698289590100805,4.883297123341406,3985.515900054485,0.12026052188889962,0.15008826429956132
SHA,41.09375_-122.03125,41.09375,-122.03125,0.505898305482651,90.39672492961083,362.9492659747642,3915.283780454475,1081.7194691752327,3633.8788265277512,0.1480410593621922,0.39929662010569966,0.0064904641789981145,456.7363306813835,2.4308462839533846,0.13767402865891235,0.007046352738841152,0.1353738977951216,0.0004076060208825432,0.0,0.25612478187513205,1.0,0.0,0.3533670386572972,0.07348293576622186,0.03036884248598832,0.317107767118237,0.9756805894412875,0.03253617766231551,0.28649911597605904,0.14411330510379208,11.409538345385215,0.6942407092814182,4.891946131616045,3985.8673061734817,0.12209009654113835,0.1512136593256364
SHA,41.09375_-121.96875,41.09375,-121.96875,0.47471763376234355,68.94641673393069,308.4731770197357,4249.018637734376,1020.2728700648086,3720.1162962800786,0.12722109204136567,0.4227870030549469,0.00522911709361668,465.77959150820953,2.1028082226457387,0.1125038835345945,0.005680772566025485,0.1161732981035985,0.00015810946480872862,0.0,0.25612478187513205,1.0,0.0,0.29531419360670774,0.07084928925863176,0.03020399736376677,0.3963178774303332,0.9748110216467306,0.03448914902490006,0.2833115968229204,0.13888420315155517,12.206780088598675,0.6598222555925526,4.923761755275774,3991.671160457008,0.13192328346201446,0.15843689842593645
SHA,41.09375_-121.90625,41.09375,-121.90625,0.616929776149888,208.6035226218747,466.44722252714087,3484.586278391691,1007.4016551976484,3873.860396141995,0.19853049167106415,0.37689086494286506,0.009302955324044626,432.2301370493393,3.3030447995431675,0.1723766501196096,0.010517041091793435,0.16918011546410158,0.0022204412264918167,0.0,0.25612478187513205,1.0,0.0,0.43100062871346595,0.08972367482292609,0.03125607678638426,0.26232755505528327,0.977538836881662,0.03142311073198091,0.28858522535218667,0.13248773773684308,9.760315277397876,0.7522599766112446,4.803529185185571,3956.127070365196,0.09896431558115809,0.1292681457439808
SHA,41.03125_-122.15625,41.03125,-122.15625,0.5094167465553923,75.9153087263225,361.0143092979608,3768.2503909500624,1143.4670515528262,3516.0970942671006,0.14584105827607569,0.3926026849127118,0.006528533755644394,457.60261538224364,2.4028706541055316,0.1445161028096813,0.006942195617073858,0.14270355607567115,0.0004128947728742671,0.0,0.25612478187513205,1.0,0.0,0.37255429606521284,0.07132140983400834,0.030345977557911533,0.2891040673900826,0.9756097706368124,0.03166309624384776,0.2877621399504477,0.1530894349606959,11.441013383186451,0.6950876518915347,4.891112428286939,3987.345831256523,0.12245002954576532,0.1518983109757422
SHA,41.03125_-122.09375,41.03125,-122.09375,0.5090819088629854,74.45277700947564,378.09843142812935,3626.6278133400183,1083.570976873033,3627.1410883308686,0.15281540272556277,0.37024343301432444,0.007209374381687903,454.42321076944114,2.5223491102101896,0.16196098895925795,0.007648074756127075,0.1357602279881481,0.0005288670356771119,0.0,0.25612478187513205,1.0,0.0,0.35593300532137073,0.07082098083246426,0.030417402318953055,0.293655241704039,0.9758581140324197,0.03090677022048722,0.2872362849571598,0.14946271258776292,11.439034837360964,0.6930591528959291,4.875090422510417,3987.5814258289215,0.11886330861228973,0.14920271651289196
SHA,41.03125_-122.03125,41.03125,-122.03125,0.8494545946550058,298.75933701926675,583.7477505650921,2181.2534803678636,1122.4727495846823,3806.9759435568226,0.269013106194365,0.30767896010679996,0.018159662547124332,390.5994516770242,4.7776087119665664,0.26529137318153634,0.017217955519183967,0.23537999451721825,0.01784682610081496,0.0,0.25612478187513205,1.0,0.0,0.5830114736491345,0.10244865630485778,0.034850148516074625,0.17466397728443453,0.9793946693788941,0.028271935617008796,0.29200283886543643,0.13603163814525032,8.137375342503296,0.8052208537211047,4.585778916416119,3901.2585753797252,0.06494765415761372,0.09119931076921518
SHA,41.03125_-121.96875,41.03125,-121.96875,0.7408704022889839,250.11368869984702,534.7476027575957,2723.8442220808533,1085.5385388075524,3838.9224831534584,0.2366449004561754,0.33962835766683397,0.013247070856352102,410.55122100340316,4.082137804565182,0.22545717229910334,0.014006867175898568,0.20935947615679482,0.007475242239012824,0.0,0.25612478187513205,1.0,0.0,0.5002764146509826,0.09593997465828646,0.03277520176642447,0.2110659337574355,0.9786815073309552,0.029352026181190826,0.2904959089530931,0.13361099959475536,8.860257759888402,0.7821568395749591,4.695123161183432,3937.9692554957587,0.08037055833109193,0.10950939102855962
SHA,40.96875_-122.15625,40.96875,-122.15625,0.5323062770009425,94.39030055917044,380.31239808394974,3703.233970164152,1142.332569233585,3571.0420830199387,0.15457828924642011,0.39437139920461206,0.006779003001085602,453.6417438801165,2.542879078322126,0.14862365399450608,0.007484250475306632,0.15446648843990093,0.0005799352395341237,0.0,0.25612478187513205,1.0,0.0,0.38753584376102923,0.07456241330156234,0.030446757235635228,0.27946680218497266,0.9760470243140613,0.03154573488193036,0.28815782013439784,0.15016681826335557,11.069949595336391,0.7088752020827637,4.879227034247062,3984.6411107731137,0.11857881965301909,0.14852242563861076
SHA,40.96875_-122.09375,40.96875,-122.09375,0.7032676523742813,241.492496038172,518.5672640162006,2945.6198070144055,1044.3915046943719,3879.7386917324475,0.22683970246065913,0.3475981662187852,0.012054804901019135,416.25615964871196,3.878579461485813,0.2120270158924439,0.0129889733264902,0.19486005810985504,0.0055418834807995886,0.0,0.25612478187513205,1.0,0.0,0.47290836456151697,0.0940572973371755,0.032280035081675464,0.22780153842166143,0.9783906513091963,0.029883976667093137,0.2898241572775876,0.13184229618458995,9.114484035905301,0.773522999408692,4.723358303696623,3941.5342485384435,0.08511333726345821,0.11471522018822185
SHA,40.96875_-122.03125,40.96875,-122.03125,0.6150183135466739,167.4286520878603,459.85945386547706,3302.736200588018,1074.421744143592,3776.6971530216665,0.1933391223942779,0.37037280389318994,0.00914485537513901,434.55883405509843,3.2279850425817784,0.18392387571546015,0.010315809028660259,0.17625836718300855,0.002093035230121259,0.0,0.25612478187513205,1.0,0.0,0.4282475177999193,0.084798193483505,0.03114078349117574,0.2518132892391261,0.9774405742463382,0.030543714357863398,0.2890017733000211,0.13888614546659636,9.946603616511492,0.7467784833296207,4.805579657294185,3967.102710658286,0.10063070404721187,0.13158768301670365
SHA,40.96875_-121.96875,40.96875,-121.96875,0.8506501032376271,258.0078973085287,574.9673991042122,1973.8004652267757,1243.3052556960886,3614.714906442952,0.259856127197365,0.2981611146455448,0.017999066334590724,396.4423482236435,4.587896571983123,0.2638964163447542,0.016081455343491275,0.2524212618684785,0.016512369510005807,0.0,0.25612478187513205,1.0,0.0,0.6289516130909131,0.09563739652968564,0.03416222128568904,0.15365785697741008,0.9792210791796155,0.027708112088380556,0.29295049577405585,0.14922895544103623,8.271200319137096,0.8036062945791445,4.602430303213206,3925.347190110872,0.06835189247050402,0.09678974252818469
SHA,40.90625_-122.03125,40.90625,-122.03125,0.5186867728076384,99.05775087309839,362.7635224601438,3951.396176447294,1043.4778003777985,3752.445922179614,0.14842327158143906,0.4090887290501381,0.006070318193740754,456.50693682872435,2.434051553910568,0.13532459578505732,0.007009003824545584,0.14061017194883832,0.00041821618606035436,0.0,0.25612478187513205,1.0,0.0,0.3388573021488209,0.07557745123996482,0.03038622111834264,0.3343254184499725,0.9758661301159735,0.03281719957638216,0.2858798678346669,0.13932536378830793,11.348823388048315,0.695210009829454,4.8919789943874274,3986.216118652753,0.1217806801792371,0.15069173323285276
SHA,41.71875_-120.71875,41.71875,-120.71875,1.0657681541834796,197.97652650488396,627.974251740318,606.5732318901488,1895.6044505430443,2457.0756589066145,0.27731051984195937,0.15113870237808463,0.03749996392439104,386.02004471767555,4.9990071650110055,0.3073206446210632,0.01488026802848546,0.3723992266157709,0.0607698935683619,0.0,0.25612478187513205,1.0,0.0,1.1592779614142934,0.07691783097682307,0.03532027008690212,0.057962784874573646,0.9794876797593953,0.02447268971299859,0.2970916324704493,0.21360175573245743,7.6762935578490525,0.8335518756465091,4.420307089301519,3944.188617226874,0.05636073025092203,0.08967362851621302
SHA,41.59375_-121.03125,41.59375,-121.03125,0.9946871119721965,85.08929809682756,579.8263701497225,386.30463403181585,2474.2935972063606,1336.232146815205,0.23407262737189394,0.13829827765624453,0.033740789721522085,412.95724443380897,4.089344731771951,0.2957192502418446,0.010914612754220641,0.4440005679188354,0.033694907881572374,0.0,0.25612478187513205,1.0,0.0,1.4625111444343197,0.06540535875552747,0.03244435503135831,0.0380506083438895,0.9785062957066182,0.023704017795994833,0.29813395343344185,0.24717683014769243,8.244410195740429,0.8269428201945349,4.570178174022986,3977.925400669717,0.07502112870908959,0.11565334993172384
SHA,41.59375_-120.96875,41.59375,-120.96875,1.009469476106737,104.05536930060245,589.0836323550325,441.1284383553033,2340.8049207011477,1579.945851253235,0.2437769163202057,0.15153184653024343,0.033331970326837046,407.12722664140097,4.288649044154422,0.30161731369191364,0.011986605941366385,0.4309990878809867,0.03681558793317022,0.0,0.25612478187513205,1.0,0.0,1.3678702293684952,0.0683231814731096,0.03294717847135945,0.04331918316473461,0.9787692946117623,0.023944442260753457,0.29787890080300616,0.23878891114138423,8.071987478660695,0.8291357585003376,4.550887966054989,3972.438516408995,0.07107437509974247,0.11016974499521379
SHA,41.53125_-121.09375,41.53125,-121.09375,0.9099123439499928,42.31484196101532,540.0721921679914,305.0977653634885,2786.894391835037,841.132451868139,0.201940671706146,0.1129511230701176,0.031455640047061986,431.0552049985351,3.4506949138261107,0.27446439239345854,0.008149154878679399,0.46474104476410305,0.020462744471739805,0.0,0.25612478187513205,1.0,0.0,1.6353950682797112,0.05929386012392242,0.03127091510818495,0.029252736233330398,0.9775868452342175,0.023223918959360733,0.29855961660732167,0.26408474472008897,8.972515528687566,0.8129475499460986,4.6476215007588735,3989.7701742439667,0.08897422875755007,0.1320326461624677
SHA,41.53125_-121.03125,41.53125,-121.03125,0.9748433807709301,52.927331744070266,556.6041428524112,291.5364759563189,2781.5578666919073,875.3177822791913,0.21146277943949124,0.11208879007760475,0.03375521942031243,426.0086698376089,3.6319113370114247,0.2770008328376678,0.008532167748906708,0.4778912401678822,0.02742965584630726,0.0,0.25612478187513205,1.0,0.0,1.684915594623649,0.06027523532988191,0.031564674758552666,0.028414988302144086,0.9778943797792186,0.023226073144863073,0.2985954572223031,0.26292529749977844,8.671757700453448,0.8211455452367549,4.614086868028067,3987.310320102505,0.08440295458486662,0.12754570886971522
SHA,41.53125_-120.96875,41.53125,-120.96875,0.987184384379485,60.337908515969005,565.6073835836783,298.45886250146697,2718.2625985540944,958.0844297396088,0.21797950067523492,0.11190915198773461,0.03514990634512809,422.4078781254181,3.7614814462923194,0.2819726016119414,0.009011818641170333,0.47046870244912237,0.030844748972083464,0.0,0.25612478187513205,1.0,0.0,1.6602878167257622,0.06107729976011085,0.03177549973604509,0.029434705097686822,0.9780538910214979,0.023273396246514932,0.2985427323376485,0.26059237725034445,8.55555400514363,0.8232984112195586,4.592767270520379,3985.108936336978,0.0814297416330667,0.12432299522653213
SHA,41.46875_-121.21875,41.46875,-121.21875,1.1458201606480563,249.43728576282467,649.7025273426127,618.142676833637,1777.2634570403782,2723.6551906754266,0.3040488465193702,0.180092721163931,0.03907935727912569,368.08864298781964,5.588564775002045,0.3396848075444043,0.018794372478128013,0.3814080990186021,0.08327643525019271,0.0,0.25612478187513205,1.0,0.0,1.1049638486744406,0.08746110491752838,0.03818673361527443,0.06608908217661613,0.9801054223253259,0.02476478439753882,0.2967601064951892,0.19683524508360187,7.164203366064066,0.8443257771825888,4.352991338776252,3909.5202123682147,0.045323948900670374,0.0733501399151713
SHA,41.46875_-121.15625,41.46875,-121.15625,1.0992825100093564,198.89889027847087,634.8612114037116,546.5061403376898,1921.114869361375,2409.7524362019876,0.287885086021701,0.1686419315402265,0.03820988795181301,379.02135411093406,5.238605586300036,0.33464269862545026,0.016927479275069456,0.3923001849542741,0.06834990036948743,0.0,0.25612478187513205,1.0,0.0,1.1729956540181328,0.08017205252517191,0.036334520347551226,0.05893476889071388,0.9797510868092627,0.02449561742939057,0.29711893295307534,0.20923053992245605,7.412542480015267,0.8401539181767331,4.403368311236536,3934.0827734951713,0.05198096833395801,0.08375363077576138
SHA,41.46875_-121.09375,41.46875,-121.09375,0.9466951278558561,130.7306562015604,591.6274259085126,634.6467691855846,1994.048465787363,2204.975744912629,0.25005306127150845,0.16146176396906148,0.030923109834048616,403.0842118450079,4.420108508578013,0.2996475941093594,0.013025268970343272,0.3673509925819715,0.03272970104333039,0.0,0.25612478187513205,1.0,0.0,1.1101104643508,0.07154711005222952,0.03331735441282958,0.05935724285299629,0.9788818197419973,0.024444642945194703,0.29706782726284464,0.2209458853586238,8.247975713189527,0.8189618771172077,4.534440009345491,3967.0021000270804,0.06887379414606044,0.10563726040002736
SHA,41.46875_-121.03125,41.46875,-121.03125,1.0977740168450074,115.01142655396922,605.2488817984951,355.1022895537225,2410.75866471489,1486.974117276049,0.2510057180028334,0.12906142056978848,0.03841368266544141,403.0057561812886,4.43567268590348,0.3039621876840164,0.01177216078074984,0.45192887552401767,0.05314866889365447,0.0,0.25612478187513205,1.0,0.0,1.503238884083245,0.06753785106804065,0.03336289542418375,0.037100094922219745,0.9789531103516987,0.023669872300570386,0.2981650715762957,0.24403466274590452,7.889969693399965,0.8356809203524388,4.493053752160966,3969.322729145798,0.06662508717692842,0.10616925769933871
SHA,41.46875_-120.96875,41.46875,-120.96875,1.0982368000823084,195.84742220328977,628.5969777003792,573.8671348651786,1947.9348387587404,2380.455065429213,0.27865888225784863,0.15887815391822838,0.0370337167494306,385.1525803541689,5.028102023077414,0.3126488930318856,0.015123580365870184,0.3884845086534442,0.06338738562844104,0.0,0.25612478187513205,1.0,0.0,1.1841176919509666,0.07771182009945517,0.03550006114133324,0.056784509176508555,0.979570672108772,0.02445403020333135,0.29717848024857174,0.21407954529330153,7.5869202102982705,0.8362533429029808,4.422020271951987,3943.714004911458,0.05573423274620028,0.08895373741931198
SHA,41.40625_-121.21875,41.40625,-121.21875,1.0079790662214294,236.3434470654127,631.3110250253444,813.3799668603895,1682.3418024437694,2819.259890786279,0.2907081432598433,0.18840387966009023,0.035351345737990626,377.0073748893441,5.293379430992088,0.3177403983287134,0.017994281440759034,0.33796368556239315,0.054442031855974106,0.0,0.25612478187513205,1.0,0.0,1.0239344486325987,0.08552973435532037,0.036497907989495815,0.07421593546151203,0.9797024699215703,0.025106529993929566,0.29639984709385747,0.1935475550786513,7.508611719100423,0.8342939001832052,4.426342767258833,3916.912802923383,0.052258762497546886,0.08176229373478189
SHA,41.40625_-121.15625,41.40625,-121.15625,1.1010730415960444,232.89761852605977,640.5064653166102,657.2341110348548,1766.4812631636707,2724.3162411497747,0.29687790675291226,0.1846223194449423,0.036859536937637355,372.88708011712157,5.431572196530242,0.3360595167333107,0.018278579045513534,0.3709846705749273,0.07033743864140903,0.0,0.25612478187513205,1.0,0.0,1.0705524825454538,0.08543005435276577,0.03735483310377046,0.06905165266678953,0.979949885318476,0.02486159243316985,0.296632661713008,0.19598050930310562,7.321018861823363,0.8399967583938024,4.383802402040047,3917.7192553524646,0.04859922415669478,0.07762941568414573
SHA,41.40625_-121.09375,41.40625,-121.09375,0.8994858571516897,190.81439623760315,596.0965869395333,1090.1626967658108,1575.9751227643694,3001.394341905869,0.2623362383323844,0.20126807906628066,0.027098713906071836,395.25608931330845,4.6657221150174575,0.29406929388103453,0.015031574523252522,0.30045885936638356,0.028535119875720567,0.0,0.25612478187513205,1.0,0.0,0.8449064251849918,0.08055881393810914,0.03415522310293102,0.09224429090925215,0.9791644014032688,0.02554896103929761,0.2954820212156409,0.1884692694436411,8.207256158214282,0.8126361818651608,4.530089686347734,3948.810434878923,0.06492643976997108,0.09732590890109025
SHA,41.40625_-121.03125,41.40625,-121.03125,1.1187535848530663,284.4752709777599,652.1872015526507,765.3914630223067,1590.0849175288952,3064.3883704961327,0.3064722016318279,0.176403121527949,0.03851216041784746,366.36869562311006,5.631600991403732,0.32680847111128314,0.018794142393972268,0.3419883897636734,0.08181090956282784,0.0,0.25612478187513205,1.0,0.0,1.0035700302789594,0.08947237675863617,0.038543961761615966,0.07626423946204294,0.9801182844209376,0.025120731364088298,0.29622043318887653,0.18602259702360804,7.260382711654374,0.8396281758353129,4.331245560324692,3898.446579915758,0.04407425520925176,0.07053028898971617
SHA,41.40625_-120.96875,41.40625,-120.96875,1.120123450150741,249.5379249771703,644.8856204431835,665.9017663979283,1730.188089005578,2807.049611954548,0.2962978135409097,0.16576323485891728,0.038431200541142074,373.343389474963,5.412323270488915,0.32219638381441396,0.01723761640772614,0.361274094360899,0.07745351402656991,0.0,0.25612478187513205,1.0,0.0,1.0746786391154806,0.08398872336778299,0.037338615314861254,0.06734034513702593,0.9799268771901595,0.024796947947474193,0.2966500588049228,0.19778991987196906,7.387913660697727,0.8383920107789199,4.356006604669058,3919.770434970876,0.04811524120776585,0.07735233673417488
SHA,41.34375_-121.21875,41.34375,-121.21875,1.16324008157765,361.17003320566613,667.1480017854489,945.6608832273045,1415.7950814023852,3408.665861726028,0.3303850672568329,0.21962011654464492,0.037074790236473566,349.33465306860984,6.159860299126004,0.34122432158299937,0.022916613537588282,0.33271377824192805,0.09552438039992453,0.0,0.25612478187513205,1.0,0.0,0.9049146282692963,0.10727456208202121,0.042205087988025976,0.094852861611499,0.9806081905360641,0.02580527760932038,0.29541899250806425,0.16207254603504126,6.864252859513136,0.8465598728187486,4.28976077508112,3830.4889840379956,0.035384028521996125,0.055144148476896186
SHA,41.34375_-121.15625,41.34375,-121.15625,1.1738340180809765,254.2533217049302,651.0182240001692,601.0487079676435,1814.1096060214056,2673.3165699597716,0.3029165206503704,0.17400452636521083,0.03975948122708085,368.9194863071654,5.558537688615355,0.3319389503978091,0.018055744479373,0.3868781252326363,0.08844588243557247,0.0,0.25612478187513205,1.0,0.0,1.144100876212217,0.08621049800951704,0.038111671997086705,0.06285379290461053,0.9800952760256367,0.024712796317693686,0.29690240738666546,0.19990647014787258,7.145055386983558,0.845566151494998,4.344530209995335,3910.404358496985,0.04542598145967909,0.073860078973385
SHA,41.34375_-121.09375,41.34375,-121.09375,0.6334244286264157,14.227679415124538,445.93773601003073,473.11072023097176,2712.973713861674,784.9741274617468,0.1554233895354894,0.11440921011891862,0.02140069852259433,453.9576399104297,2.6100955345460672,0.24631043543957926,0.006015924914760934,0.3650353890892145,0.003818793671270829,0.0,0.25612478187513205,1.0,0.0,1.2955843036745711,0.05534273350802558,0.030399334398274257,0.037756809872414934,0.9757862084573861,0.023386205715377622,0.29814467279739576,0.26726467375463603,10.780369830690354,0.7568351109175878,4.786526144171174,3996.6287338980583,0.11181417096647447,0.15127488756691493
SHA,41.34375_-121.03125,41.34375,-121.03125,0.720406987925678,40.005378709754225,514.7461004135137,566.7845862543473,2296.139501608855,1437.6529022356408,0.19579493601846468,0.13159958387791393,0.026041246543921374,433.876517036306,3.342297410449126,0.2786436272437604,0.009023716303066363,0.3413247704454486,0.009748181537752322,0.0,0.25612478187513205,1.0,0.0,1.1562156847177072,0.060038196032664984,0.03107354743086917,0.04983229743423473,0.9772032580868721,0.02391611186471927,0.2975494119533191,0.2468159100282266,9.692299668755632,0.7830595513813182,4.687728058537141,3989.6491394675472,0.09316541923361733,0.13404775252289278
SHA,41.34375_-120.96875,41.34375,-120.96875,0.7921418973598627,50.21825717660033,537.7842132404573,478.77037432391666,2354.2582532760075,1389.2686058026582,0.20799213230445282,0.12691120216980822,0.02929436891140611,427.4473242459134,3.5770289490502223,0.28673634537508935,0.0096030427737263,0.3708940738221185,0.015012613226208633,0.0,0.25612478187513205,1.0,0.0,1.2674972295348665,0.06115396927174739,0.03139853858793409,0.044422205523555226,0.9776082038994849,0.0237706685601772,0.29781323331557297,0.24823502395951452,9.246862753573902,0.7975288535945749,4.646197525705915,3986.711271220747,0.08714431110524448,0.1284951817468899
SHA,41.28125_-121.34375,41.28125,-121.34375,1.0106776350920799,347.50056158324924,640.0258456635044,1413.8488305510302,1249.9548584312417,3629.0769963039584,0.3103162229378724,0.25385339651358907,0.029195084338955797,363.4300785437456,5.696254607647603,0.3168887533663174,0.021606529335506025,0.28207650780512167,0.0525465056252425,0.0,0.25612478187513205,1.0,0.0,0.7391989390105035,0.10797146790145615,0.0392045451249045,0.12689576121490265,0.9801931293964397,0.026836017421504568,0.2939674977032962,0.14654386247373785,7.2994098554628195,0.8320218557904258,4.411742120617524,3853.0328470818076,0.045304561068782466,0.06700911750474858
SHA,41.28125_-121.28125,41.28125,-121.28125,1.1330588250748277,263.67403274647063,648.9525128820604,702.0573908204161,1676.5158724099886,2918.7074769764163,0.3051666642075461,0.18968874622240858,0.0371425184737903,367.26458300752455,5.608101870429881,0.33796124217016177,0.019111613017331823,0.36570675316708895,0.07910886342152987,0.0,0.25612478187513205,1.0,0.0,1.0214323812191881,0.09002574326835713,0.038427220790376256,0.07446816891187863,0.9801482525524098,0.02503478970092403,0.29635672874186003,0.18820631819916137,7.21257927589756,0.8413907552170456,4.355745282990956,3906.5213346036267,0.04503467854693366,0.0720289612427671
SHA,41.28125_-121.21875,41.28125,-121.21875,1.188118188522886,305.36467111079736,658.5765868962021,748.8804953326623,1631.2943866598964,3042.797768415161,0.31439808810560554,0.19728895395602286,0.03756388262252721,360.8717757472142,5.804054873484565,0.33282871371596323,0.01976553260514021,0.36699444650109797,0.09284837389808108,0.0,0.25612478187513205,1.0,0.0,1.0181509677316218,0.09525609039092045,0.039792269681064835,0.07666123599841777,0.9803605003869545,0.025203351199484147,0.29624732309738494,0.18239450577050859,7.006900557523876,0.8461424599549512,4.323013279309993,3885.4674090727435,0.04114917319954922,0.06577135086235239
SHA,41.28125_-121.15625,41.28125,-121.15625,1.1741252110135574,239.45305348177894,642.660118568883,605.3015260809788,1878.1581689743036,2564.848050426405,0.2935496063414068,0.17699983797922894,0.03741389236710548,375.4203649215753,5.3420014582163935,0.32038345469419716,0.016647363733524486,0.39763429441170534,0.0793908926710815,0.0,0.25612478187513205,1.0,0.0,1.1521438553456353,0.08423518023670708,0.03710795626007683,0.061490653314902874,0.9799579412695523,0.02470625290249657,0.29696451910919314,0.20387825855665162,7.248263968440102,0.8436735625908731,4.3848928035051955,3925.0643091709453,0.04951830649303744,0.07970436181449378
SHA,41.28125_-121.09375,41.28125,-121.09375,1.0017049271943685,91.02514794246628,586.285104184492,383.64391976508796,2397.9117513092665,1457.6302072986525,0.23961759132419935,0.13315035939846365,0.03520967540156184,409.80534392092915,4.201689484935237,0.30513555238372975,0.011438841132073857,0.43205496583030917,0.03726147312976757,0.0,0.25612478187513205,1.0,0.0,1.4247626409082708,0.06588166814792529,0.03269931034550073,0.03950040540468261,0.9786268464169381,0.023694243875722356,0.29806415317805823,0.24454200947702523,8.229791668130755,0.8262558657076203,4.543939717661406,3974.978394764058,0.0722736372107347,0.11255685634781976
SHA,41.28125_-121.03125,41.28125,-121.03125,1.0216660794235137,226.47239353537867,631.0216404194275,767.7495311397341,1663.7031833660503,2859.324518041962,0.2883550809631074,0.17624418176389922,0.03577738504481128,378.60398898141864,5.239016052752044,0.3229159353602716,0.017404333695371338,0.3335335045907594,0.05656895432690221,0.0,0.25612478187513205,1.0,0.0,1.0026938200678674,0.0829271399407279,0.03633175877734218,0.0747287172004142,0.9796961722958034,0.025020732598701426,0.29633514877954065,0.1938261024780482,7.607824217268727,0.8314515732435271,4.408716761203888,3922.2226672123325,0.05216011204623995,0.08223014969916977
SHA,41.28125_-120.96875,41.28125,-120.96875,1.1572639185194795,316.689824836408,662.9322508910285,772.7840537143879,1541.7646925605989,3167.5353517190265,0.3190756259788845,0.18341210637510286,0.040194794650434025,357.58540915706124,5.910362284424786,0.3364098646959791,0.020481559054660366,0.3417226768003287,0.09692354393113077,0.0,0.25612478187513205,1.0,0.0,0.9991216693078862,0.09462862520878929,0.04031280503361019,0.07886560406076798,0.9803650098526332,0.025235576745227403,0.29611417267590534,0.17937560477178388,7.041498673559457,0.844558564854791,4.286035418450199,3870.0682637002055,0.03876823788033285,0.062405912085604164
SHA,41.21875_-121.21875,41.21875,-121.21875,1.2344553409502557,381.63796105359654,679.6291509356307,841.3164953008566,1447.3443348967346,3380.63895117942,0.3392455004334247,0.2035846536364557,0.04122809000762967,343.0975041081224,6.35248385628933,0.3451477395418636,0.02313301419979101,0.3453789621420972,0.12360239946320398,0.0,0.25612478187513205,1.0,0.0,0.9628436147215217,0.10789125258386034,0.04384695840776466,0.08658510441969347,0.9807866197517684,0.025551792873624198,0.29576267220936847,0.16566845863096621,6.682050562166002,0.852047612166861,4.228977879494288,3816.408468938418,0.03086544411194761,0.049302971376492956
SHA,41.21875_-121.03125,41.21875,-121.03125,1.15804267576859,206.08917042361477,637.4699954210665,512.2008406303991,1999.7053939306277,2302.708777334777,0.2869682318974396,0.1623793262357934,0.03903947041355342,379.8778779673582,5.20557958600492,0.32451735313485097,0.015952179734187517,0.40960173526225346,0.0765252434372236,0.0,0.25612478187513205,1.0,0.0,1.2441593497226207,0.0795641381782608,0.03630398103474381,0.05374408907940899,0.9797769077971017,0.024372612883245687,0.2973548978730839,0.21466564722179984,7.350323994071784,0.8429927650028641,4.3953225901761375,3934.9360958206094,0.05194616044825144,0.08428115765121791
SHA,41.21875_-120.96875,41.21875,-120.96875,1.1061507168844087,285.0842701334595,643.3941259046322,887.5535793362228,1569.0101468827227,3116.885709397967,0.301445040510074,0.20244424644728543,0.03404742132667987,369.77987198224747,5.511261536571806,0.32105892209675435,0.01854700511048747,0.3413900911120117,0.06855800110420228,0.0,0.25612478187513205,1.0,0.0,0.9403436608491202,0.09269640212387702,0.0380219298114318,0.08469223040121501,0.9800762453842718,0.02545834335123808,0.2958551503423805,0.17989060681627167,7.302142467091719,0.8374398389022535,4.384405740058496,3901.342677363562,0.047131760001346584,0.07361445304795596
SHA,41.21875_-120.90625,41.21875,-120.90625,1.0904477872879859,109.97418212829098,598.1797167270214,377.7156670003139,2408.412513102526,1506.025090069265,0.2490474375402613,0.1474115596966996,0.034907320424013136,404.16102544100784,4.393755253096509,0.30876364166136255,0.012090334625791942,0.45856343940503025,0.04655669368221489,0.0,0.25612478187513205,1.0,0.0,1.4427543658384816,0.06881394998926231,0.03328821054996015,0.03982758756062659,0.9789607878685087,0.023793678069010164,0.29805588930890375,0.2412821115190378,7.897547143591669,0.8346547780253246,4.524149627134925,3970.552544956684,0.06814079974077493,0.10734824388107306
SHA,41.21875_-120.34375,41.21875,-120.34375,0.7680549790478112,46.196081819381405,522.8037327647986,529.1595059132152,2366.041620536222,1371.7552563838126,0.19770084516668782,0.1267289886882101,0.026514578466892758,432.98335728676784,3.3726426111248005,0.26784731740578144,0.008617764796068683,0.3646094627030552,0.012040565534906438,0.0,0.25612478187513205,1.0,0.0,1.239053845954602,0.060176311503230995,0.0311429455527187,0.0449948196529375,0.9773028648090802,0.023806485628744274,0.2977835997829996,0.2502245461000475,9.506581620695222,0.7905382126025646,4.674268489738786,3989.0396084337226,0.09201657713685554,0.1331297604272999
