basin,key,lat,lon,Kpet,uztwm,uzfwm,lztwm,lzfpm,lzfsm,uzk,lzpk,lzsk,zperc,rexp,pfree,pctim,adimp,riva,side,rserv,SCF,PXTEMP,MFMAX,MFMIN,UADJ,MBASE,TIPM,PLWHC,NMF,DAYGM,Nres,Kres,Velo,Diff,Kpet_asin,Kpet_acos,MFMAX_asin,MFMAX_acos,MFMIN_asin,MFMIN_acos,MBASE_asin,MBASE_acos
SHA,41.46875_-120.46875,41.46875,-120.46875,0.7930120301465082,971.932305610797,510.86204096723856,4997.9151161576765,805.8531737157836,4198.5826323607425,0.722714912154994,0.20676352121951516,0.01296242391919385,301.81614561482695,6.351756942193414,0.5547791042309473,0.028445014017538562,0.009935575476332127,2.5873918155334698e-05,0.0,0.25612478187513205,1.0,0.0,0.6810411721106957,0.40483597175939573,0.030043055580607037,0.08138215202452899,0.9824571524353999,0.09522869233327691,0.05097673508382272,0.2571960124182385,5.545481525515522,0.2916352735337522,4.925860339268966,3998.591075146479,0.1038057017189421,0.20465726964332856,0.016741831433346642,-0.3503199131957789,-0.1965651234433062,-0.12452397121660963,0.2088542019532661,0.36284890337343845
SHA,41.40625_-120.71875,41.40625,-120.71875,0.686461590358249,986.6602925251825,444.7896982581391,4999.746122320322,740.1845668553068,4265.16858641074,0.779376125565915,0.20956608287084869,0.009474491365530538,306.394771378757,5.948864379189502,0.5897855416224184,0.027319576138032292,0.0038099810758433837,2.4702418365824108e-06,0.0,0.25612478187513205,1.0,0.0,0.6450082864294269,0.5117606965589594,0.030008379169710032,0.07664756243677776,0.9825609668803799,0.139596294000844,0.05010424045368842,0.2724557651413581,5.547294305278475,0.17226956645951882,4.963002804951973,3999.6768273633043,0.12273285361855826,0.20810957052900686,0.018678905267227753,-0.39515417288349075,-0.23932345586107856,-0.15406853598473527,0.25225123534984284,0.40799585175876196
SHA,41.40625_-120.65625,41.40625,-120.65625,0.7807444653116751,962.3895101859258,536.2822239091374,4995.494131860669,813.7331715075601,4149.0188659090445,0.7066100856286115,0.20338853216326827,0.014863821534875693,296.68574818754195,6.552633085212311,0.5563106240385409,0.03005146043093735,0.013325565265190272,5.1692128306943045e-05,0.0,0.25612478187513205,1.0,0.0,0.7326352833638129,0.3458800121688262,0.030076404964419785,0.08140142576785656,0.9824042756695465,0.08691615067471914,0.052115361622863135,0.2518805480301407,5.605714226261402,0.3367154725833687,4.904204338568608,3997.814571072915,0.09523825255890764,0.20264190541024413,0.00906487295666223,-0.3334855564347311,-0.19058419228381668,-0.11893952400682539,0.19993917980835563,0.34834059298399533
SHA,41.40625_-120.46875,41.40625,-120.46875,0.6481387018579604,992.2366375508125,409.7866648259126,4999.941156848797,669.3780449862281,4297.138465108862,0.8157724953819877,0.20844252742546965,0.00771128152506423,306.09302563428,5.773825579958318,0.6066505724987737,0.026349973073250283,0.0020266779394422464,5.37128368285503e-07,0.0,0.25612478187513205,1.0,0.0,0.6122448344472322,0.611586727128936,0.030002727680174052,0.0748843840121144,0.9826343944558081,0.17145581656688194,0.050022710224801585,0.27891137315992093,5.433738004613303,0.12117664288362268,4.977549473421627,3999.8787573394666,0.1346750596023044,0.2090509513403579,0.02507621473799015,-0.4172446200440252,-0.26006225849531994,-0.17216274351323518,0.27558855929502374,0.4292031297696658
SHA,41.21875_-120.59375,41.21875,-120.59375,0.6822411403523412,986.1882692608954,440.00244642004117,4999.715198408023,761.0896615843553,4279.321621622283,0.77360603515274,0.2115447856334787,0.00960976759864017,309.81547313319925,5.887627785014558,0.5898152820366974,0.027311686590837967,0.003906371215492464,2.6676120667957286e-06,0.0,0.25612478187513205,1.0,0.0,0.6476999500205464,0.5051630587258584,0.03000894335258559,0.07612153173314976,0.9825582864079486,0.1374621928393608,0.05011579569840522,0.272517129248413,5.552862822636082,0.1762405106299183,4.961367731993207,3999.6453165343323,0.12100951377269537,0.20802133613586782,0.01744612902955034,-0.394195100447594,-0.239605568531985,-0.15291328734763202,0.2511917143858793,0.40700274467792064
SHA,41.21875_-120.46875,41.21875,-120.46875,0.7386990922172229,979.7102276377725,484.30087832411135,4999.166173510492,768.4930029307977,4224.105015237988,0.7495524259118522,0.20712467602704102,0.01126918472390661,302.91851712555115,6.1961794414157145,0.5713142114888252,0.028105641071174393,0.006526366205325344,9.264986934536425e-06,0.0,0.25612478187513205,1.0,0.0,0.6663359780800494,0.441736289700712,0.030021154309735915,0.07977559164247011,0.9824990405915168,0.11379988288619945,0.050371131591623465,0.26423696296630345,5.526797177498669,0.23538168561896977,4.945083553196181,3999.2597700853366,0.11198231652022729,0.20659272000533055,0.016693439041715108,-0.37119819580428437,-0.2162539921194136,-0.13822356316188122,0.22894715004730942,0.38456342470427457
SHA,41.34375_-120.65625,41.34375,-120.65625,0.7280818340646031,978.3167676600018,489.13383652929775,4999.02352769013,771.6579558645968,4211.701305673969,0.7473965702492754,0.20655167804855395,0.01158288368271375,301.47577597648996,6.236883275107055,0.5731157206439146,0.028592000626053632,0.0068387206190489045,1.03345738488206e-05,0.0,0.25612478187513205,1.0,0.0,0.6851920529244643,0.42363210388089545,0.030023617533190404,0.07893663377876203,0.9824872805126127,0.11292765213501763,0.050431930878398264,0.2640279193853556,5.592819990667087,0.23882511525953085,4.941995734072809,3999.2064488066203,0.11055446571702791,0.20640323338234176,0.015187533149058305,-0.3692571429182011,-0.21648182522893472,-0.13778337902568538,0.22747343680233345,0.3831676219089719
SHA,41.34375_-120.46875,41.34375,-120.46875,0.6107961601910014,994.7583397055247,379.2402968453079,4999.979225965022,629.6973606215059,4322.233096154572,0.8392065443755223,0.20866387676145307,0.006750403919457569,306.86888241348606,5.610832958496213,0.6231475979297945,0.025869131089606888,0.0012357173315329577,1.6159258908751558e-07,0.0,0.25612478187513205,1.0,0.0,0.599044957377752,0.6909898536366529,0.030001165738771013,0.07223228638178159,0.9826892975872263,0.19636168685736957,0.05000718008515908,0.28336931556501166,5.414766949379135,0.09037137964940772,4.984409387890954,3999.942968686428,0.1425587333105568,0.20944505269088493,0.027631011862168684,-0.4315136317230118,-0.2781106185602316,-0.18628297854206063,0.2938620050883982,0.4429415687029381
SHA,41.28125_-120.46875,41.28125,-120.46875,0.6719976663447693,989.7026542390734,433.8536759614899,4999.873135445936,692.0226981500791,4270.740015596413,0.7991276362552343,0.20735189285904687,0.008571622937127168,303.97549826166653,5.918554439269941,0.5961977093333956,0.026936097056804224,0.0028550336711911893,1.2366187228429738e-06,0.0,0.25612478187513205,1.0,0.0,0.6336680891461508,0.5567271435664561,0.030004956919162655,0.07547868796458312,0.982596954475329,0.15447606308144204,0.05005175361842072,0.2755220639913936,5.477493033746963,0.14725542501499372,4.97074928086707,3999.794736893647,0.12870170392903738,0.2086218799711379,0.023240353836589532,-0.4059110325124948,-0.24758782115376812,-0.16225814010030554,0.2621872870491794,0.4182697405314155
SHA,41.15625_-120.46875,41.15625,-120.46875,0.7158935767831272,977.3009544060423,489.4798133918671,4998.866818699466,777.8946425705042,4218.810373958705,0.7424626340601217,0.20633845160415717,0.01182376757085726,303.4829963226771,6.22253357603099,0.5779070619508467,0.02897181799840857,0.007115323046383929,1.1317589051837727e-05,0.0,0.25612478187513205,1.0,0.0,0.680596227864621,0.40298237997448144,0.030026438612041947,0.08082897033480482,0.9824682496079304,0.11059252262211805,0.05049424502605758,0.2630443823218408,5.4621214973977175,0.2549464192429609,4.9395625681492,3999.113816412825,0.1066895302771566,0.20618218369337776,0.00991069408688842,-0.3661949631917664,-0.21861843343139278,-0.13886607569926368,0.2290894761574626,0.38158633301570255
SHA,41.71875_-120.40625,41.71875,-120.40625,0.7285646295669767,982.0161250833853,464.1845276242341,4999.4002357250165,785.3690554932588,4258.060952395297,0.7531576991698936,0.21072268772097538,0.010707470450885676,308.5526976601791,6.028259588402136,0.5754162647987774,0.027490357497305405,0.005617685425491361,6.412431070361806e-06,0.0,0.25612478187513205,1.0,0.0,0.6481931202018265,0.4715015609194779,0.030016164109799938,0.07912247524305976,0.9825212606284722,0.11931153454620477,0.05025613894428358,0.2668850092839165,5.516704676635284,0.21688950517188527,4.950729382360162,3999.392996123549,0.11468825823882375,0.20710115312780186,0.016879860305197773,-0.3787903884524268,-0.22300277924870238,-0.1414547407706868,0.23574556794411422,0.39122245560021746
SHA,41.03125_-120.59375,41.03125,-120.59375,0.6215816172894314,991.2403077904439,387.33824031541724,4999.923795831105,747.3652766604189,4329.501674265832,0.8028027903516616,0.21639764804609388,0.008070852203427447,315.8514048020575,5.552816933792302,0.6149898641627097,0.026568248110118226,0.0020880753876410356,5.664785510420727e-07,0.0,0.25612478187513205,1.0,0.0,0.6435607194043151,0.6054108854719173,0.030003026433006744,0.06958807332533573,0.9826383084234488,0.17069659302637735,0.050026997052854856,0.28059578631881466,5.6734044408909945,0.11729741277562987,4.974864558042458,3999.861396515569,0.132524667850624,0.20900980827787274,0.018359826827750256,-0.41817817436105365,-0.26716855106622656,-0.1695021006761639,0.27756711921158034,0.4295410929262775
SHA,41.15625_-120.15625,41.15625,-120.15625,0.6067134146464404,990.2623179701416,388.9498725546345,4999.890636776799,760.9620093130496,4354.827436398945,0.7911805419947753,0.21642223845699887,0.00827724881936552,323.011585909697,5.508528342375684,0.6243033656687477,0.02709194826097914,0.0023623172979068507,7.524927891246992e-07,0.0,0.25612478187513205,1.0,0.0,0.5870581596889967,0.49763884016452226,0.03000420265070526,0.08437461222243786,0.9825481833019193,0.16233729375814196,0.05003593604748382,0.27645075283574416,5.2242564743580076,0.14784601738541914,4.973032602949812,3999.818160639802,0.1228056221449956,0.20880525377212145,0.006106643935157473,-0.4117334192831272,-0.26891155649355325,-0.17432045381109182,0.2793614527348501,0.425536327223859
SHA,41.09375_-120.46875,41.09375,-120.46875,0.6685073215842571,982.2257276152721,445.2065574107312,4999.485737717736,809.3954717586529,4262.62408692364,0.7581152216510147,0.21379674967628495,0.01063814808744602,310.8769981298187,5.901967161318485,0.5922626483977707,0.028083160775692968,0.004804185280223598,4.276171874310422e-06,0.0,0.25612478187513205,1.0,0.0,0.7297632270297498,0.47677292309626346,0.030012870039571853,0.06877966343350259,0.9825477591616768,0.13209618553829383,0.050204052472008855,0.27213272100672625,5.823595809618317,0.18541517407835242,4.951801583651394,3999.50367524947,0.11728318463233409,0.2075542005592095,0.014927208822557303,-0.3893683413169339,-0.23636597432279494,-0.14460933232224696,0.24380122656430786,0.4006436667805735
SHA,41.09375_-120.21875,41.09375,-120.21875,0.7920267519953326,959.4238815197684,523.8906900920581,4994.16708023017,874.6738989837514,4198.687709843218,0.6866427489452229,0.20910578409800573,0.015289582651074995,307.0901666819973,6.373461856839479,0.5521003304142811,0.029523961957010646,0.014541113917926141,6.616203500103032e-05,0.0,0.25612478187513205,1.0,0.0,0.7204474677310683,0.3465247087420277,0.030089949261286553,0.08167380846729454,0.982398097509666,0.08102672479496274,0.05270496866766228,0.25040198651478673,5.522553267007386,0.36104243842185524,4.895752254947205,3997.172032949635,0.09029006321690819,0.20163349278780457,0.009289205750836691,-0.32853127718048175,-0.185849749854588,-0.1139302443332415,0.19388957301828286,0.34142382820504813
SHA,41.09375_-120.15625,41.09375,-120.15625,0.7020347693587536,970.2750105600721,473.5971476512518,4997.736266765779,896.5757263959717,4258.909492239311,0.7096126396622875,0.21574590421746348,0.013235013339076371,316.5990500130083,5.997328781652217,0.5793938468085542,0.02903763080737818,0.008877025158601963,1.9197976088872387e-05,0.0,0.25612478187513205,1.0,0.0,0.7307334766653109,0.38104625694729977,0.03004021979743577,0.07582621745119095,0.9824455403346074,0.10179793229507685,0.05091126029116698,0.26223486642477006,5.652879942939192,0.2775762141240244,4.92279097833456,3998.601558468066,0.09901884471886024,0.2050592322122391,0.005932362281308608,-0.3600507213583424,-0.21590008305336192,-0.12914985210057398,0.2202847367616556,0.37217026250309826
SHA,41.03125_-120.34375,41.03125,-120.34375,0.6323115008289248,990.9195827692629,397.25716238523745,4999.913068269387,735.2951314543029,4321.365364064782,0.800760415056665,0.214612260473722,0.008172853444594431,314.0842959118511,5.624261389244603,0.6102381074001472,0.026627417097136164,0.0022488435516812354,6.897731340370603e-07,0.0,0.25612478187513205,1.0,0.0,0.6342538520228539,0.5880167495098712,0.030003444415667147,0.07215173388120158,0.9826247786123278,0.16591901214729934,0.05003196182711406,0.2791404344254215,5.584224151598423,0.12594127235269814,4.973916688307828,3999.845213945872,0.1309297855033967,0.20891525524139629,0.019366898059114766,-0.4147893029538487,-0.2620920503589714,-0.16806583977869866,0.2737006769974325,0.4266397290714311
SHA,41.03125_-120.28125,41.03125,-120.28125,0.683000841933582,981.8546368471227,454.80755115439354,4999.435218156724,795.8168017051427,4253.682410654888,0.7571310581948597,0.2118461741144764,0.010742844766116606,308.7536522077086,5.975140793891208,0.5876269714861355,0.028115341806548698,0.005105977479658329,5.0148859031426135e-06,0.0,0.25612478187513205,1.0,0.0,0.7114540907023661,0.4680925676182305,0.030014278491446823,0.07139430560144638,0.9825364048866339,0.12789708749738782,0.05023035308688433,0.2706502069579306,5.733881518475479,0.19638048795922142,4.95069244035314,3999.4599077913663,0.11600533784741919,0.20737820001770702,0.015431546555604183,-0.3856141860571564,-0.23210645333289537,-0.14368831243721042,0.240711487566555,0.39751731869205165
SHA,41.03125_-120.21875,41.03125,-120.21875,0.6646896667593091,984.7731185879292,438.97853482520907,4999.65560819144,780.1310057016673,4270.1846414518495,0.7695530170162505,0.21266742166043948,0.009985440064834313,310.1100502913624,5.8790253987837024,0.5950531323699587,0.02780038292213953,0.004097615503933763,2.9276614505597122e-06,0.0,0.25612478187513205,1.0,0.0,0.7000111324283256,0.49666583282851284,0.030009710292694503,0.07068116662753272,0.9825610142278111,0.13881117947637334,0.05013610300354087,0.273332664551691,5.722166859941453,0.17326937070726847,4.958111434487361,3999.6135442836517,0.1203056947438718,0.20793716880327937,0.016276432899989077,-0.3947443495092364,-0.2409736017675402,-0.15005397129012565,0.25011511849257506,0.40644864810237474
SHA,40.96875_-120.65625,40.96875,-120.65625,0.6844403564712586,984.5429234636616,455.6598358374332,4999.619950641116,749.6974451109206,4254.241903773591,0.7701612061021593,0.20859694601567036,0.010044293944327747,305.877839065969,6.013340957761196,0.5898746729306256,0.027984624161813895,0.0044429679322406405,3.583439333603691e-06,0.0,0.25612478187513205,1.0,0.0,0.6590665093364859,0.4741012688200127,0.03001133655643523,0.07740409333792245,0.9825337995479634,0.13243015062578473,0.05015751315998411,0.27053031679596284,5.511994125579831,0.19201253483919561,4.957767508965666,3999.57788909731,0.11803081416291222,0.20773778894843523,0.015065162340087217,-0.3885430679444839,-0.23583404785283835,-0.15103765688845414,0.2474371878134437,0.4023256621958341
SHA,41.03125_-120.40625,41.03125,-120.40625,0.696176700249149,981.122422535969,473.57582928819033,4999.340805307803,759.7373358480338,4230.36020589271,0.7576031237472183,0.20710015914638055,0.010935966239500479,303.66103717104136,6.1332748552728855,0.5848105632525192,0.028595070591538662,0.00561786389675657,6.323655931732382e-06,0.0,0.25612478187513205,1.0,0.0,0.6819537438387437,0.4374711391976257,0.030017123253533843,0.0778180157708077,0.9825046454096074,0.1224630379669908,0.05027934054586785,0.2671620748679197,5.532702960399745,0.21862574561924022,4.9491438574363915,3999.3948729681824,0.11291989082132665,0.20707711643069623,0.012849115445150628,-0.37845459276620375,-0.2274519915968929,-0.14451752827363573,0.2383765613653228,0.3926946803417057
SHA,40.96875_-120.59375,40.96875,-120.59375,0.6064492812658707,994.098180885141,363.6987817760312,4999.972438501052,696.1595579800254,4353.801935901518,0.8262199809309891,0.2157897934165338,0.007010153878891375,315.833873035894,5.4355906006911505,0.6229424977302673,0.025711709000456197,0.0013435312782742483,1.989270348933852e-07,0.0,0.25612478187513205,1.0,0.0,0.6105965436830211,0.6937469674026662,0.03000137892871284,0.0690799233650956,0.9826934027035867,0.19111836313996966,0.05000931151539565,0.2838133115808437,5.5714334502271585,0.09193925014755631,4.982389795038088,3999.9298501394646,0.14048859213804188,0.20938425758530854,0.024093923659986357,-0.43005310604173486,-0.2789238165196408,-0.18151620294772158,0.2917416870613814,0.4410745796585591
SHA,40.84375_-120.84375,40.84375,-120.84375,0.7630650189476704,969.329375213957,506.9974425862893,4997.391371116926,833.399283144958,4209.526212974256,0.7142907465807152,0.20827401320716815,0.01342025920590248,305.4850402564205,6.294348886731005,0.5623293958963269,0.029027049974905385,0.01040435774906299,2.849501416811138e-05,0.0,0.25612478187513205,1.0,0.0,0.6934680169439038,0.37778420333815327,0.030049858869988753,0.0816575662708367,0.9824337435352222,0.0938197193227986,0.05117022634056192,0.256995087444141,5.525721027374002,0.304347713344386,4.920683294456385,3998.4127188549273,0.09946107127400149,0.20428184504463737,0.01091350794110918,-0.34796251106398374,-0.2008008621581202,-0.125540930956409,0.21014387729336625,0.36171670936984046
SHA,41.03125_-121.90625,41.03125,-121.90625,0.8219369600628288,973.8481745527473,481.7712857917038,4998.192850104056,866.8424343362656,4289.750287520292,0.7086962269073759,0.21451950853523355,0.012416136026790987,318.17610340264105,6.024901922721345,0.5566891905036736,0.02750560739299873,0.009594758136890393,2.3183321271331744e-05,0.0,0.25612478187513205,1.0,0.0,0.6019611482307757,0.4550531387232532,0.030038801694163793,0.08604451561318212,0.9824784512669473,0.08943876178075703,0.05079749451094225,0.25765134402410866,5.0974854512876435,0.3158024911349309,4.9319770025974226,3998.4032313308944,0.1000642309604352,0.20481746041752286,0.01770256737887489,-0.3529707608573286,-0.1957135818188225,-0.12243089896078445,0.2104137768766318,0.36243368667486603
SHA,41.03125_-121.84375,41.03125,-121.84375,0.6168189311039876,994.9425876410191,333.63306123748083,4999.979566192852,717.7099768047374,4448.692938125723,0.8201973339523918,0.22120117013331167,0.006565044133593155,335.30216341421465,5.117874120207061,0.6369761470125991,0.025092055798572988,0.0012275383329152084,1.4913591031393837e-07,0.0,0.25612478187513205,1.0,0.0,0.4733485107922939,0.7269456188871777,0.03000117510152621,0.08845921395347504,0.9826679951292115,0.182818734825328,0.050005795735717444,0.2819177275543405,4.571613392150402,0.11643014734650141,4.985827521555673,3999.9230442356857,0.13306257305351857,0.20942776561909332,0.020037979566461757,-0.431446111866863,-0.2807306530242031,-0.18692404078012698,0.29905938067405613,0.4416331492958265
SHA,40.96875_-121.90625,40.96875,-121.90625,0.7711948796204839,976.5440503961315,502.4257884914786,4998.689875238298,761.7737333622721,4233.133380876762,0.7356404558273428,0.20393350213710998,0.011733107326333335,304.8114390418494,6.289463744010085,0.5688450520544798,0.028682970523492068,0.008258158383761682,1.5994630853393405e-05,0.0,0.25612478187513205,1.0,0.0,0.613697284787013,0.4028053440726547,0.030032437365844024,0.09084955731696986,0.9824430088911013,0.09947399679810243,0.05059980794619467,0.2572007344094199,5.009137538138868,0.30426625825510967,4.940035477015684,3998.8785393990083,0.1022030544005573,0.20553976104070606,0.01412391845176079,-0.3566935100515507,-0.20452129751144932,-0.13590532327586588,0.22020643905513793,0.3716227874920287
SHA,40.96875_-121.84375,40.96875,-121.84375,0.7500064138184142,982.7825917709732,432.6168138975794,4999.430996130791,851.8665329166236,4365.902279667387,0.733964841154709,0.21904359122783085,0.01026543422220011,329.11029757366117,5.659915357543455,0.5835797588407396,0.027116284259127595,0.005660395214082016,6.205320652747994e-06,0.0,0.25612478187513205,1.0,0.0,0.5201832679196008,0.4931313483092046,0.030015937056412912,0.09540445247908853,0.9825013157571911,0.10901884920946835,0.05021094010933289,0.26397307408648646,4.771039655237949,0.26496422524366237,4.954618901867444,3999.2230941259445,0.10596006357478667,0.20700948109176245,0.011492585771258276,-0.3772174576613446,-0.2237929152489704,-0.1421356452182511,0.2395525598237311,0.38849549075960377
SHA,40.90625_-121.96875,40.90625,-121.96875,0.7372861865725984,984.2949104015241,411.54977488472366,4999.594931964629,883.4765914627453,4367.886212293593,0.7426157903298736,0.22392880734297219,0.010007429321968696,329.9993080148172,5.532306660445458,0.5852055704100203,0.026238770414890963,0.004785857756620116,4.038481292717797e-06,0.0,0.25612478187513205,1.0,0.0,0.58698650482671,0.5884333577319577,0.030011171499769885,0.0771765108716998,0.982583849723381,0.11961739904510295,0.05014739927266513,0.2715511817280069,5.209346559937039,0.20868027837744976,4.958190056234988,3999.4108629132834,0.11486904427176932,0.20762502599037594,0.020480421920265786,-0.39122336168013266,-0.22938487084359135,-0.13888473324035838,0.2425561726572578,0.3979703193803006
