epoch,loss,cal_kge,lr,epoch_s
3.200000000000000000e+01,1.790967191983428297e-01,8.959871238845592556e-01,1.888970276328952845e-04,6.751480579376220703e+00
3.300000000000000000e+01,1.841291610358489761e-01,nan,1.782160562254104250e-04,3.464015960693359375e+00
3.400000000000000000e+01,1.752564480217794485e-01,8.903756504159867635e-01,1.676164267748710471e-04,6.744217634201049805e+00
3.500000000000000000e+01,1.763185817334387007e-01,nan,1.571303300075441948e-04,3.492678403854370117e+00
3.600000000000000000e+01,1.729910101534591904e-01,9.025317979821648740e-01,1.467896118546695844e-04,6.763047695159912109e+00
3.700000000000000000e+01,1.738008545815116768e-01,nan,1.366256767374129618e-04,3.483262062072753906e+00
3.800000000000000000e+01,1.738635766216450329e-01,9.054820134776293550e-01,1.266693921926709883e-04,6.738156080245971680e+00
3.900000000000000000e+01,1.763181534285346574e-01,nan,1.169509951293766308e-04,3.471516370773315430e+00
4.000000000000000000e+01,1.745439116946524982e-01,8.807763642428513284e-01,1.075000000000000651e-04,6.741534233093261719e+00
4.100000000000000000e+01,1.730372052536242600e-01,nan,9.834510916612681619e-05,3.466869831085205078e+00
4.200000000000000000e+01,1.772827091626822948e-01,8.838155999763338544e-01,8.951412573032893659e-05,6.730090856552124023e+00
4.300000000000000000e+01,1.695911359662810869e-01,nan,8.103386909905629378e-05,3.469410419464111328e+00
4.400000000000000000e+01,1.706860792409214678e-01,9.067533486867909165e-01,7.293009353298048189e-05,6.765758037567138672e+00
4.500000000000000000e+01,1.733948182728555498e-01,nan,6.522740993215205680e-05,3.467033624649047852e+00
4.600000000000000000e+01,1.722892029210925102e-01,9.130972204394470770e-01,5.794921109350526894e-05,6.744563579559326172e+00
4.700000000000000000e+01,1.692186042976876192e-01,nan,5.111760066770328547e-05,3.454178333282470703e+00
4.800000000000000000e+01,1.683489425728718347e-01,8.873189336631364110e-01,4.475332603107722045e-05,6.747306585311889648e+00
4.900000000000000000e+01,1.637025134017070227e-01,nan,3.887571527652621017e-05,3.459071874618530273e+00
5.000000000000000000e+01,1.687061546577347526e-01,9.031366090227711529e-01,3.350261851473466056e-05,6.750253438949584961e+00
5.100000000000000000e+01,1.704265748978489037e-01,nan,2.865035366397240769e-05,3.469474554061889648e+00
5.200000000000000000e+01,1.696478608064353466e-01,8.884317860223723828e-01,2.433365689311366067e-05,6.734909772872924805e+00
5.300000000000000000e+01,1.679334183120065327e-01,nan,2.056563786837625269e-05,3.459059715270996094e+00
5.400000000000000000e+01,1.666686684928006534e-01,9.002969834990897091e-01,1.735773993969615434e-05,6.740987777709960938e+00
5.500000000000000000e+01,1.640297979530360994e-01,nan,1.471970538765005885e-05,3.476429939270019531e+00
5.600000000000000000e+01,1.675122158808840522e-01,8.954414400849793898e-01,1.265954583646914987e-05,6.740984439849853516e+00
5.700000000000000000e+01,1.693840382310251302e-01,nan,1.118351792299985141e-05,3.473385810852050781e+00
5.800000000000000000e+01,1.686043881086839447e-01,8.983305105506133037e-01,1.029610429550334636e-05,6.734241008758544922e+00
5.900000000000000000e+01,1.672760352181891508e-01,nan,1.000000000000000082e-05,3.469748497009277344e+00
