arc,node,entity,basis,system,tier1_set,sq_mi,cover_frac,n_cells,n_nan_cells,nan_weight_frac,has_series,window,win_start,win_end,n_months,kge,nse,pbias,r,alpha,beta,seas_mismatch,ct_diff,sim_taf_yr,ref_taf_yr
I_COW014,COW014,cdec_BND,trained entity,SRBB,UF6,384.0351176,1.0002284582102137,40,0,0.0,True,train,1999-10,2018-12,231,0.8398915732886268,0.8780205356221055,-8.238129179327016,0.9410259368010887,0.8760238291594952,0.9176187082067299,0.08987474833400824,0.4184859547311328,358.4933701492157,390.67792204215925
I_CSM035,CSM035,cdec_CSN,trained entity,,UF13,476.361044335,1.0005294626837336,55,0,0.0,True,WY1950-84,1949-10,1984-09,420,0.7710306648150284,0.8855221000323437,-1.8330454132008587,0.9587780050083532,0.775519047500081,0.9816695458679913,0.0882815430908484,0.276316216596288,337.1630990822228,343.45885588627846
I_CSM035,CSM035,cdec_CSN,trained entity,,UF13,476.361044335,1.0005294626837336,55,0,0.0,True,train,1999-04,2018-12,237,0.8053287198576402,0.9402846685809181,17.266723109644737,0.9759424585130754,0.9133733914125916,1.1726672310964474,0.09511441914789062,0.1631471758966807,322.6740834648046,275.16253111558626
I_CWD018,CWD018,cdec_BND,trained entity,SRBB,UF6,394.941946735,0.9997774051184816,44,0,0.0,True,WY1950-84,1949-10,1984-09,420,0.825118806668262,0.9211310370904454,-11.97805034297869,0.9671393774894392,0.8768893088823803,0.8802194965702131,0.054354705112223664,-0.17059910628672803,305.0850834532583,346.60114283088063
I_CWD018,CWD018,cdec_BND,trained entity,SRBB,UF6,394.941946735,0.9997774051184816,44,0,0.0,True,train,1999-10,2018-12,231,0.6498854045661685,0.7415435710565825,23.88039946174851,0.9300535727585412,1.2462932792560184,1.238803994617485,0.08684900562312443,-0.29911169465220944,347.61161871159084,280.60259752304523
I_CYN009,CYN009,cdec_FOL,trained entity,FOLS,UF11,1.27797359812,0.9901029227995297,3,0,0.0,True,WY1950-84,1949-10,1984-09,420,0.7799357747815259,0.7420525411473214,16.689707198946685,0.8962979705400455,1.0990934895350686,1.166897071989467,0.13681619581166687,-0.2539914387081854,3.1146149788195747,2.669142852084977
I_CYN009,CYN009,cdec_FOL,trained entity,FOLS,UF11,1.27797359812,0.9901029227995297,3,0,0.0,True,train,1987-10,2018-12,375,0.8741021945589026,0.8132597700003258,8.642374979801222,0.9105623873562315,1.0195475402626064,1.0864237497980123,0.12989093294348736,-0.2773790707966084,2.5764756551798818,2.3715200037360193
I_DAVIS,DAVIS,cdec_ORO,trained entity,OROV,UF8,43.8743604741,1.001784693890689,11,0,0.0,True,WY1950-84,1949-10,1984-09,420,0.36553489059830246,0.4821298545746173,-26.088379362974756,0.7848539959856373,0.4631594107874191,0.7391162063702524,0.2102820892872942,0.5732076768455929,26.662033323711682,36.072857141973714
I_DAVIS,DAVIS,cdec_ORO,trained entity,OROV,UF8,43.8743604741,1.001784693890689,11,0,0.0,True,train,1987-10,2018-12,375,0.6213692098977573,0.6676203537952617,-7.147959875289791,0.8355007268983285,0.6665454583836127,0.9285204012471021,0.21818224156386976,0.7998139216754634,27.496088915812912,29.61279997605085
I_DBC024,DBC024,uf_21,trained entity,,UF21,31.9508949143,1.0031320878380585,6,0,0.0,True,WY1950-84,1949-10,1984-09,420,0.0075371328688979,0.22364097565646102,-73.79448206239441,0.6050936255735564,0.4666437027785794,0.2620551793760559,0.12438985256780677,-0.47907442232997166,1.436586491046231,5.4819999912487605
I_DBC024,DBC024,uf_21,trained entity,,UF21,31.9508949143,1.0031320878380585,6,0,0.0,True,train,1984-10,2014-09,360,-0.020482883977027022,0.28304896523407164,-67.23457549384366,0.8206055405425704,0.2535724213144916,0.3276542450615632,0.13450893162420174,-0.6771075267830513,1.392858200611467,4.2510000148167215
