epoch,loss,cal_kge,lr,epoch_s
2.400000000000000000e+01,1.790442861513131256e-01,8.772203389157315900e-01,2.733743232625872191e-04,5.004667520523071289e+00
2.500000000000000000e+01,1.798797256520224819e-01,nan,2.632103881453305423e-04,1.747736215591430664e+00
2.600000000000000000e+01,1.812296619431840172e-01,8.864271346187153622e-01,2.528696699924559048e-04,4.989479780197143555e+00
2.700000000000000000e+01,1.786533876115249386e-01,nan,2.423835732251290525e-04,1.746405363082885742e+00
2.800000000000000000e+01,1.797520404474602929e-01,8.705890596666783221e-01,2.317839437745895933e-04,5.003348827362060547e+00
2.900000000000000000e+01,1.738167043464879102e-01,nan,2.211029723671048693e-04,1.739690065383911133e+00
3.000000000000000000e+01,1.736327106029623146e-01,9.064840079398389650e-01,2.103730967617916401e-04,5.006533384323120117e+00
3.100000000000000000e+01,1.748019113826254911e-01,nan,1.996269032382084595e-04,1.747824430465698242e+00
3.200000000000000000e+01,1.720350797081159344e-01,8.949044855009622434e-01,1.888970276328952845e-04,5.003184795379638672e+00
3.300000000000000000e+01,1.702434171715544453e-01,nan,1.782160562254104250e-04,1.740236043930053711e+00
3.400000000000000000e+01,1.658703819331195650e-01,8.799855717643051412e-01,1.676164267748710471e-04,5.000077486038208008e+00
3.500000000000000000e+01,1.658427173582216196e-01,nan,1.571303300075441948e-04,1.746159553527832031e+00
3.600000000000000000e+01,1.664067659423583145e-01,8.879247996792580810e-01,1.467896118546695844e-04,5.001603364944458008e+00
3.700000000000000000e+01,1.701177334309452172e-01,nan,1.366256767374129618e-04,1.743830919265747070e+00
3.800000000000000000e+01,1.626743812424441271e-01,9.097981611839559557e-01,1.266693921926709883e-04,4.994895219802856445e+00
3.900000000000000000e+01,1.665311646647751331e-01,nan,1.169509951293766308e-04,1.745084524154663086e+00
4.000000000000000000e+01,1.615305600894821891e-01,8.520925163240428146e-01,1.075000000000000651e-04,5.001988887786865234e+00
4.100000000000000000e+01,1.631542258482012453e-01,nan,9.834510916612681619e-05,1.754055023193359375e+00
4.200000000000000000e+01,1.636613835063245592e-01,9.026743688867268078e-01,8.951412573032893659e-05,5.022000551223754883e+00
4.300000000000000000e+01,1.556049699688123455e-01,nan,8.103386909905629378e-05,1.752042770385742188e+00
4.400000000000000000e+01,1.609319858770403566e-01,8.948964911975048064e-01,7.293009353298048189e-05,5.001613616943359375e+00
4.500000000000000000e+01,1.582744227101405554e-01,nan,6.522740993215205680e-05,1.741668462753295898e+00
4.600000000000000000e+01,1.589358956035640535e-01,9.184127485156191595e-01,5.794921109350526894e-05,5.001288175582885742e+00
4.700000000000000000e+01,1.597059035363296575e-01,nan,5.111760066770328547e-05,1.747590065002441406e+00
4.800000000000000000e+01,1.605368560800949640e-01,8.925408722228684866e-01,4.475332603107722045e-05,5.004513025283813477e+00
4.900000000000000000e+01,1.617422266345885096e-01,nan,3.887571527652621017e-05,1.741518974304199219e+00
5.000000000000000000e+01,1.563135289276639528e-01,8.902260140303567271e-01,3.350261851473466056e-05,5.001036405563354492e+00
5.100000000000000000e+01,1.537267378945317564e-01,nan,2.865035366397240769e-05,1.747038125991821289e+00
5.200000000000000000e+01,1.546549023025565739e-01,8.982071996351823628e-01,2.433365689311366067e-05,5.003931760787963867e+00
5.300000000000000000e+01,1.581784093028141269e-01,nan,2.056563786837625269e-05,1.740675210952758789e+00
5.400000000000000000e+01,1.603551702056494055e-01,9.049927748712754960e-01,1.735773993969615434e-05,5.004835367202758789e+00
5.500000000000000000e+01,1.566936616371903124e-01,nan,1.471970538765005885e-05,1.737335681915283203e+00
5.600000000000000000e+01,1.522594678422642955e-01,8.983830953039600997e-01,1.265954583646914987e-05,4.990502834320068359e+00
5.700000000000000000e+01,1.560206291162305470e-01,nan,1.118351792299985141e-05,1.737077474594116211e+00
5.800000000000000000e+01,1.535131331119272413e-01,8.967347668301280939e-01,1.029610429550334636e-05,4.988029241561889648e+00
5.900000000000000000e+01,1.532801669090986252e-01,nan,1.000000000000000082e-05,1.740318059921264648e+00
