key,sand_0_5,sand_5_15,sand_15_30,sand_30_60,sand_60_100,sand_100_200,clay_0_5,clay_5_15,clay_15_30,clay_30_60,clay_60_100,clay_100_200,ksat_0_5,ksat_5_15,ksat_15_30,ksat_30_60,ksat_60_100,ksat_100_200,theta_s_0_5,theta_s_5_15,theta_s_15_30,theta_s_30_60,theta_s_60_100,theta_s_100_200,polaris_gapfill,EVC,EVH,EVC_cover_pct,EVH_height_m,dem_elev,slope_deg,aspect_sin,aspect_cos,curvature,relief_m,lai_mean,lai_min,lai_max,lai_amp,lai_peak_doy,lai_gapfill
41.468750_-121.718750,48.18756103515625,68.61793518066406,65.74609375,64.55078125,67.8876953125,74.025390625,14.472709655761719,9.987781524658203,12.720918655395508,15.685546875,15.717348098754883,12.044389724731445,0.9245143532752991,0.8402421474456787,0.46043357253074646,0.3596891462802887,0.5934033393859863,0.5216408967971802,0.5206435918807983,0.5531986951828003,0.4527416527271271,0.4810638427734375,0.46813803911209106,0.4279975891113281,0,141.0,117.0,41.0,17.0,1515.174560546875,2.7589753134500143,0.9922425839738884,0.12431675087783231,-2.1735608759746132e-05,9.729034432986527,1.780924049253569,0.6749999999999998,2.825,2.1500000000000004,281,0
41.468750_-121.656250,64.986328125,66.33187103271484,31.070451736450195,30.387475967407227,66.95161437988281,66.91585540771484,8.363147735595703,8.383562088012695,11.727761268615723,13.082599639892578,10.500974655151367,11.277560234069824,0.8722593188285828,0.8759304285049438,0.8713474273681641,0.8523021936416626,0.7456185221672058,0.6822121739387512,0.6948776841163635,0.6983083486557007,0.6529740691184998,0.6279112696647644,0.6948482394218445,0.6291944980621338,0,31.0,31.0,0.0,0.0,1538.568115234375,4.09241851139751,0.9344682468343251,-0.35604647963206004,0.0001336552804946611,12.381657828130388,1.3320447858777378,0.5050000000000001,2.170000000000001,1.6650000000000007,233,0
41.468750_-121.593750,41.5,37.5,35.5,33.5,35.42578125,39.76731872558594,13.5,19.5,27.5,36.5,26.139568328857422,20.09784698486328,0.65533047914505,0.4530249834060669,-0.07543563097715378,-0.7954469919204712,-0.47007590532302856,0.19156630337238312,0.49056604504585266,0.5433962345123291,0.5358490943908691,0.5207546949386597,0.483971506357193,0.4733322560787201,0,31.0,31.0,0.0,0.0,1558.3963623046875,7.444280614705034,0.6511053016854382,-0.7589874084048526,-6.92662758732362e-05,16.403105169928256,1.1403170970905523,0.32999999999999996,2.0000000000000004,1.6700000000000004,233,0
41.468750_-121.531250,40.162757873535156,36.459922790527344,34.60850524902344,32.57135772705078,33.567848205566406,38.65913391113281,14.1005859375,19.67888641357422,27.14453125,36.1064453125,26.8740234375,20.15268325805664,0.5151597261428833,0.3497011661529541,-0.14119742810726166,-0.880833625793457,-0.5647256374359131,0.1551995426416397,0.49383941292762756,0.5433003902435303,0.5357459187507629,0.5206588506698608,0.4870504140853882,0.477231502532959,0,31.0,31.0,0.0,0.0,1543.7174072265625,4.604893654431635,0.5565467294696853,0.8308163081672126,-4.590494796759902e-05,9.494738878347414,1.1403170970905523,0.32999999999999996,2.0000000000000004,1.6700000000000004,233,1
41.468750_-121.468750,65.63502502441406,64.5499038696289,53.4541015625,55.65692138671875,59.9541015625,64.84146118164062,2.9990234375,2.617933750152588,6.25,5.940313339233398,6.6015625,7.115083694458008,1.3555951118469238,1.3600592613220215,1.3344119787216187,1.3266534805297852,1.388988733291626,1.5239001512527466,0.7259314060211182,0.7314631938934326,0.6809453964233398,0.6402528285980225,0.5520015954971313,0.4854707717895508,0,130.0,109.0,30.0,9.0,1439.1016845703125,7.818153262651159,0.9547797184781753,0.29731412543425556,0.0007925600631368268,21.612743664426095,2.0482033889070506,1.075,3.2849999999999993,2.209999999999999,233,0
41.468750_-121.343750,63.30194854736328,62.00880813598633,35.63051986694336,36.457923889160156,64.25855255126953,66.322265625,8.2177734375,8.000978469848633,10.553658485412598,11.701763153076172,9.735812187194824,10.276264190673828,0.9540424346923828,0.9605258703231812,0.9595369696617126,0.9506613612174988,0.8212331533432007,0.751971960067749,0.6913060545921326,0.695114254951477,0.6600610613822937,0.6340583562850952,0.6681239604949951,0.6132038831710815,0,131.0,121.0,31.0,21.0,1324.144287109375,2.944870372336306,-0.9905192051735618,0.1373743214080978,-2.8615864802020075e-05,5.767458952053071,1.187319385420072,0.6500000000000001,1.51,0.8599999999999999,145,0
41.468750_-121.218750,37.0,38.0,37.5,45.75,45.556697845458984,46.6396484375,13.5,13.75,15.5,12.5,12.889596939086914,13.14936351776123,0.40625685453414917,0.43918174505233765,0.36010968685150146,-0.5485730171203613,-0.5614838600158691,-1.0274686813354492,0.34716981649398804,0.36981135606765747,0.39245283603668213,0.39245283603668213,0.45705515146255493,0.4521883726119995,0,231.0,212.0,31.0,1.2000000000000002,1388.9010009765625,1.2060108617410927,0.8972797732706359,0.441462352278647,3.8308591172049105e-05,1.755118027987722,0.4577331916748393,0.18000000000000002,0.7299999999999999,0.5499999999999998,153,0
41.468750_-121.093750,48.56158447265625,46.25636291503906,42.108612060546875,36.0625,36.2724609375,46.82257843017578,16.0053653717041,19.2353515625,26.3798828125,34.220428466796875,32.349754333496094,24.343290328979492,0.5225077867507935,0.40681329369544983,-0.008942786604166031,-0.8209654092788696,-0.9364367723464966,-0.25219112634658813,0.49258697032928467,0.5131855010986328,0.5081589221954346,0.5031471252441406,0.49714863300323486,0.48337408900260925,0,221.0,207.0,21.0,0.7000000000000001,1451.118896484375,0.7430439375640394,-0.9757865625576048,0.21872490560522287,1.9371519824723564e-05,1.1673287687453742,1.0645872834259562,0.5428571428571429,1.67,1.127142857142857,145,0
41.468750_-121.031250,53.456947326660156,50.47260284423828,46.88220977783203,45.496089935302734,53.645225524902344,50.59630584716797,15.4189453125,16.485395431518555,18.472576141357422,23.765884399414062,16.974197387695312,15.302155494689941,0.5101054310798645,0.46467339992523193,0.20388448238372803,-0.7086337804794312,-0.09798157960176468,-0.5266271233558655,0.5297566652297974,0.5310026407241821,0.5291880965232849,0.5235886573791504,0.48959413170814514,0.5085145235061646,0,221.0,206.0,21.0,0.6000000000000001,1454.2352294921875,2.9515664590375352,0.8203090951884158,0.5719204388297052,-1.033717700805506e-05,5.808640306623726,0.6263032581453635,0.3149999999999999,0.905,0.5900000000000001,145,0
41.468750_-120.968750,40.5,35.5,16.5,54.5,70.75,78.5,18.5,23.5,48.5,26.5,10.5,5.5,-0.013549021445214748,-0.17981454730033875,-0.6006608009338379,-1.1629869937896729,-1.1609137058258057,0.5684338808059692,0.49056604504585266,0.49056604504585266,0.5283019542694092,0.5207546949386597,0.4566037654876709,0.5056604146957397,0,130.0,119.0,30.0,19.0,1597.5928955078125,5.329549258009038,-0.637208779953483,0.7706912291898705,-0.00021049438588049716,12.258433603874625,1.2382701318513676,0.6550000000000001,1.6349999999999998,0.9799999999999996,169,0
41.468750_-120.906250,40.64174270629883,40.370243072509766,38.67951202392578,37.88671875,42.386497497558594,50.58479309082031,16.446184158325195,18.424877166748047,22.71310043334961,30.19658660888672,29.69607925415039,18.088409423828125,0.4715985953807831,0.4366246461868286,0.2736460566520691,-0.6178067922592163,-1.7841835021972656,-0.634258508682251,0.517681360244751,0.5169405937194824,0.5171541571617126,0.5134731531143188,0.4994472563266754,0.48352891206741333,0,349.0,305.0,49.0,0.5,1404.7725830078125,13.713027720917584,0.0684418417393504,0.9976551078901594,0.0004393881778492454,39.55894119042468,0.3991266209000763,0.15500000000000005,0.7949999999999998,0.6399999999999998,145,0
41.468750_-120.843750,14.422699928283691,13.6796875,11.371345520019531,8.760997772216797,10.865497589111328,16.4921875,57.36146545410156,58.41691207885742,61.82453918457031,64.5009765625,64.57421875,51.145790100097656,-0.5297737121582031,-0.8029219508171082,-0.6952855587005615,-1.3353954553604126,-0.2612578868865967,-0.12066132575273514,0.5535057783126831,0.5482237935066223,0.5365265011787415,0.5140633583068848,0.4946571886539459,0.4955630898475647,0,236.0,216.0,36.0,1.6,1344.6392822265625,3.8428725779544908,0.47919828389245417,-0.8777066735046094,2.255914944171296e-05,8.003674531525974,0.41686553339871424,0.185,0.78,0.595,145,0
41.468750_-120.781250,11.1318359375,11.5654296875,12.279081344604492,11.953125,14.1806640625,27.27734375,46.39334487915039,48.07560729980469,51.51667022705078,56.384765625,50.93108367919922,29.3764705657959,-0.530308187007904,-0.5334082841873169,-0.5481469035148621,-0.6154929995536804,-0.566764771938324,-0.11926357448101044,0.524922251701355,0.5246131420135498,0.5246279239654541,0.522577166557312,0.5182119607925415,0.5184234380722046,0,370.0,304.0,70.0,0.4,1316.82470703125,0.4146939712736382,0.6888495220744891,0.7249043633043933,1.860684827981095e-05,1.1003765125134,0.9968995859213253,0.14500000000000002,2.7600000000000002,2.615,145,0
41.468750_-120.718750,43.97254943847656,43.296478271484375,41.0377082824707,42.47064971923828,49.35112762451172,57.50486755371094,16.314815521240234,18.216520309448242,23.29901885986328,28.82623291015625,23.489248275756836,13.40643310546875,0.3697351813316345,0.2887756824493408,0.07600709050893784,-0.3802165389060974,-0.9154044389724731,-0.7580476403236389,0.4980175495147705,0.5013477206230164,0.5179539918899536,0.5193042159080505,0.4928376078605652,0.5076282024383545,0,225.0,214.0,25.0,1.4000000000000001,1322.895263671875,4.573005733200936,0.5915167290674109,-0.806292725524292,-2.7688040590926778e-06,12.743863587079035,0.407883295194508,0.1,0.86,0.76,153,0
41.468750_-120.656250,50.4228515625,48.753173828125,44.5107421875,48.6962890625,56.34307861328125,65.70760345458984,15.219178199768066,17.143901824951172,23.79669189453125,27.857770919799805,19.17091178894043,10.307805061340332,0.4155014157295227,0.33256226778030396,0.08188651502132416,-0.23527128994464874,-0.6737894415855408,-0.48264873027801514,0.4552450180053711,0.46202993392944336,0.4915287494659424,0.5056235790252686,0.4876355528831482,0.522757887840271,0,228.0,214.0,28.0,1.4000000000000001,1338.365966796875,3.9024264839931684,-0.9148640035265868,-0.40376212681640333,0.00018405320454349731,12.888947538505322,0.288134194181105,0.11500000000000003,0.53,0.415,137,0
41.468750_-120.593750,44.5,45.5,51.5,59.5,67.5,65.5,9.452101707458496,11.966796875,19.068359375,23.93122100830078,13.227805137634277,10.046341896057129,0.8922334313392639,0.658805251121521,0.0665198341012001,-0.5952024459838867,-1.4092943668365479,0.2469111680984497,0.45545148849487305,0.4637161195278168,0.4884970188140869,0.5202604532241821,0.5302845239639282,0.5292683839797974,0,234.0,214.0,34.0,1.4000000000000001,1360.353515625,4.231949692031678,-0.7492997708702305,-0.6622309667886425,4.282657345979621e-05,7.000851248639663,0.3012299771167048,0.09,0.635,0.545,145,0
41.468750_-120.531250,39.2578125,38.015625,31.685546875,33.712890625,49.6640625,50.70195007324219,24.96575164794922,26.485336303710938,36.39226150512695,40.3564453125,22.712890625,19.4814453125,0.18665476143360138,0.08691848814487457,-0.026749808341264725,-0.35368824005126953,-1.086945652961731,0.1953301876783371,0.4435805082321167,0.4526827931404114,0.49352890253067017,0.5141288042068481,0.4868035316467285,0.5562669038772583,0,325.0,304.0,25.0,0.4,1330.0748291015625,0.3548541907528972,0.9830779702589998,-0.18318762073744246,-3.5065799066139174e-06,0.49979249283455984,0.48413043478260875,0.08421052631578949,1.26,1.1757894736842105,153,0
41.468750_-120.468750,43.93817138671875,42.5205078125,36.165042877197266,39.093170166015625,54.613059997558594,61.49219512939453,20.832027435302734,23.3505859375,33.26413345336914,37.69941329956055,21.27788543701172,14.980938911437988,0.2732440233230591,0.19089949131011963,0.04473646357655525,-0.2911803424358368,-1.0406304597854614,0.06800910830497742,0.43222689628601074,0.44057896733283997,0.4837780296802521,0.5064924359321594,0.4888487458229065,0.5551518201828003,0,363.0,303.0,63.0,0.30000000000000004,1351.66796875,1.7204444257450235,-0.9754806206044757,-0.22008534441235963,-7.177416170299497e-06,2.8695912182171983,1.0048346409502016,0.2,2.4400000000000004,2.24,137,0
41.468750_-120.406250,30.419025421142578,28.377809524536133,30.544921875,51.197265625,53.59375,45.25804901123047,25.82680892944336,26.56243896484375,25.9912109375,21.588953018188477,19.269306182861328,20.08203125,0.05883650481700897,0.03778687119483948,-0.01993437670171261,-0.044538531452417374,-0.09048742800951004,-0.07429873198270798,0.5236631631851196,0.5248010158538818,0.5230666995048523,0.5014961957931519,0.4858204126358032,0.48084887862205505,0,343.0,303.0,43.0,0.30000000000000004,1421.8338623046875,7.958386454411702,-0.697550725988703,0.7165354036421601,0.0003770532998245476,21.180854122992603,0.441123460825978,0.11904761904761904,1.0699999999999998,0.9509523809523808,161,0
41.468750_-120.343750,46.24070358276367,47.07771301269531,43.5009765625,41.51953125,52.80896759033203,55.5068359375,13.798142433166504,16.272239685058594,19.826171875,24.728515625,18.344205856323242,15.004399299621582,0.6496680974960327,0.5924688577651978,0.47044774889945984,0.22564056515693665,0.009268715977668762,-0.19775313138961792,0.5506918430328369,0.566626787185669,0.5412367582321167,0.5121830701828003,0.4911704361438751,0.479961633682251,0,139.0,119.0,39.0,19.0,1740.59033203125,10.249407828414553,0.2603747859065449,-0.9655076234106704,0.00024138781955904438,27.6420763214807,0.8709324942791762,0.4,1.31,0.91,161,0
41.468750_-120.281250,45.7568359375,46.372676849365234,45.737770080566406,41.12818145751953,39.32404708862305,41.36288070678711,11.87732219696045,11.481462478637695,13.73707389831543,18.0078125,20.630603790283203,18.3157901763916,0.6575359106063843,0.6500954627990723,0.5628107190132141,0.27634674310684204,0.07988954335451126,-0.18660685420036316,0.6308737993240356,0.6253685355186462,0.6032297611236572,0.5532667636871338,0.5138438940048218,0.5101385116577148,0,146.0,123.0,46.0,23.0,1819.508056640625,9.133900827969201,0.9252785069554044,-0.3792883923433168,0.00011903080900280559,31.632824774389398,0.7041666666666666,0.255,1.19,0.9349999999999999,153,0
41.406250_-122.218750,57.20283508300781,58.02105712890625,58.263671875,56.79931640625,61.747314453125,73.09259033203125,10.827485084533691,10.670731544494629,10.995126724243164,11.470703125,11.044477462768555,7.652109622955322,1.0951099395751953,1.083860158920288,1.094082236289978,0.8798016905784607,0.7083695530891418,0.9501950740814209,0.5254190564155579,0.5123780369758606,0.48742198944091797,0.4580115079879761,0.44538578391075134,0.42943841218948364,0,31.0,31.0,0.0,0.0,3501.859375,26.362652344429467,0.9207402945862828,-0.3901759986533836,0.0011209588788052794,83.3417576282231,0.034955323090334535,0.0,0.10000000000000002,0.10000000000000002,233,0
41.406250_-122.156250,49.75,43.98137664794922,42.46575164794922,38.80536651611328,38.4501953125,34.89512252807617,9.544921875,7.3076171875,7.115234375,12.188539505004883,19.856725692749023,18.83659553527832,0.9254432320594788,0.9223763942718506,0.9157460927963257,0.8636490106582642,0.732710063457489,0.42513757944107056,0.6819596290588379,0.7055681347846985,0.6972123384475708,0.5898647308349609,0.4924859404563904,0.4892294108867645,0,31.0,31.0,0.0,0.0,2634.760498046875,27.84285984217113,0.06518660553511231,0.9978730913592218,-0.0006103443797330996,63.0723842744026,0.08745287130870658,0.005,0.23500000000000004,0.23000000000000004,225,0
41.406250_-122.093750,37.8935546875,38.19425582885742,41.689453125,47.336753845214844,40.2939453125,39.04838562011719,11.275073051452637,10.999021530151367,11.298236846923828,10.847952842712402,12.032353401184082,13.13209342956543,0.8498989939689636,0.819831371307373,0.7987047433853149,0.78461092710495,0.7244783639907837,0.4232073128223419,0.6807900667190552,0.6789507865905762,0.6663753986358643,0.6307510137557983,0.6228896379470825,0.5970054268836975,0,145.0,124.0,45.0,24.0,1790.4945068359375,9.233517296655727,-0.04450973191951231,0.9990089507929611,-0.00015481448069211954,22.909745660096096,1.1867941593113218,0.35,2.175,1.8249999999999997,241,0
41.406250_-122.031250,76.0,77.5,81.0,87.0,78.5,91.5,2.13671875,2.0947265625,1.3701171875,1.103515625,0.5,0.509765625,1.4060256481170654,1.403746485710144,1.403486967086792,1.4052238464355469,1.405764102935791,1.4056247472763062,0.7437393069267273,0.7335849404335022,0.6982975006103516,0.6434826850891113,0.6115126013755798,0.6360628008842468,0,151.0,129.0,51.0,29.0,1491.320556640625,1.912041998606202,0.24194423685453656,0.9702901557023424,1.4848236554178012e-05,5.555058916363523,1.2430511060259346,0.45499999999999996,2.17,1.7149999999999999,249,0
41.406250_-121.968750,43.2138671875,40.828125,40.8818359375,37.268856048583984,33.6153450012207,34.584068298339844,15.06640625,15.703521728515625,16.835609436035156,19.169269561767578,22.485322952270508,23.864521026611328,0.8327820897102356,0.8174136877059937,0.7359052896499634,0.3236338198184967,-0.5744036436080933,-0.6326735615730286,0.5629231929779053,0.572063684463501,0.5342128276824951,0.5180330276489258,0.49806898832321167,0.48259875178337097,0,132.0,112.0,32.0,12.0,1439.0238037109375,7.0038832126024815,0.8604815741770251,0.5094815605120846,-6.268821922274595e-05,24.365245467090922,1.9876449275362318,0.68,3.495,2.815,241,0
41.406250_-121.906250,35.096282958984375,36.77972412109375,41.57233810424805,49.07771301269531,41.07575988769531,39.58284378051758,11.7783203125,12.03567886352539,12.26171875,10.64453125,11.093963623046875,12.028264999389648,0.8196679353713989,0.7953009009361267,0.7604919075965881,0.7669963836669922,0.7232110500335693,0.3937538266181946,0.6802034378051758,0.6746948957443237,0.6594935655593872,0.6356205940246582,0.6487098932266235,0.6214795708656311,0,133.0,112.0,33.0,12.0,1428.8992919921875,2.3623599850125796,0.38576984105718676,-0.9225950518676722,-0.0002936940775576971,4.09611836020497,1.457308216192656,0.5850000000000001,3.04,2.455,233,0
41.406250_-121.843750,39.99610137939453,39.80205154418945,38.934146881103516,37.3505859375,40.12890625,51.89122009277344,15.617301940917969,16.205251693725586,17.993671417236328,23.0322265625,26.118675231933594,18.492172241210938,0.9485318064689636,0.7971065044403076,0.4092452824115753,0.2147781252861023,-0.043769512325525284,-0.11469236761331558,0.48153746128082275,0.4791938066482544,0.47604605555534363,0.4769767224788666,0.47034698724746704,0.44071927666664124,0,333.0,303.0,33.0,0.30000000000000004,1521.1434326171875,5.0678277998921,-0.919943334058496,0.39205135138312996,0.00018029152772373243,19.969335545871477,1.2054691075514874,0.33999999999999997,2.075,1.7350000000000003,233,0
41.406250_-121.781250,53.65753936767578,52.69843673706055,65.5,65.5,64.5,63.5,7.499024391174316,6.920078277587891,5.251953125,5.2412109375,5.251953125,5.25390625,0.9039088487625122,0.9351403713226318,0.9662048816680908,0.8198930025100708,-0.6524099111557007,1.2653782367706299,0.6722519993782043,0.6856182813644409,0.6747052669525146,0.6579686403274536,0.6588561534881592,0.659207820892334,0,142.0,122.0,42.0,22.0,1407.95166015625,2.929872249894047,0.999968240033912,-0.007969876001570252,7.151798512447176e-05,8.755671777318163,2.175263157894737,1.13,3.520000000000001,2.390000000000001,233,0
41.406250_-121.718750,64.47660827636719,64.90958404541016,39.78865051269531,41.0876579284668,63.30215835571289,65.59286499023438,6.4111328125,6.306640625,9.6689453125,10.255859375,9.056751251220703,9.568426132202148,0.9209514856338501,0.9165486693382263,0.8907606601715088,0.9148766994476318,0.8830434083938599,0.6181278228759766,0.7060920000076294,0.7089313268661499,0.6671948432922363,0.6385703086853027,0.6447260975837708,0.5634032487869263,0,138.0,120.0,38.0,20.0,1417.52490234375,1.9356670348928822,-0.4695268817808467,-0.8829181770046162,2.9797726167757978e-05,4.353527492436166,1.537107442519342,0.6699999999999999,2.465,1.795,233,0
41.406250_-121.656250,66.5,66.5,27.873046875,26.748046875,67.5,67.115234375,8.862659454345703,8.990234375,13.257072448730469,15.160802841186523,11.699024200439453,12.543903350830078,0.7439226508140564,0.743104875087738,0.731428861618042,0.7045943140983582,0.6351977586746216,0.6527194976806641,0.6939346194267273,0.6961621046066284,0.6416200399398804,0.6259217858314514,0.6976529955863953,0.6314318180084229,0,138.0,119.0,38.0,19.0,1328.759765625,1.2017052318631043,0.34759793870066846,0.9376436812622619,-1.0250614437019734e-05,2.0235740550797887,1.218168519123897,0.5249999999999999,1.6450000000000002,1.1200000000000003,217,0
41.406250_-121.593750,39.97553634643555,38.7957878112793,34.678253173828125,32.575565338134766,35.42578125,39.76731872558594,16.366405487060547,17.455121994018555,20.3681640625,24.86764907836914,26.139568328857422,20.09784698486328,0.4517535865306854,0.2927882969379425,-0.09724167734384537,-0.47934573888778687,0.6510475277900696,0.19156630337238312,0.5153818130493164,0.5127298831939697,0.5056973695755005,0.49367329478263855,0.483971506357193,0.4733322560787201,0,140.0,118.0,40.0,18.0,1336.882080078125,8.632721114809883,0.7369664842592517,-0.675929287040115,0.00012890095655194094,28.670139456198477,2.2846507573281034,1.32,3.17,1.8499999999999999,241,0
41.406250_-121.531250,65.27984619140625,65.2923583984375,51.08259963989258,53.7436408996582,70.76881408691406,68.45024108886719,7.298048496246338,7.068915367126465,8.615121841430664,8.9398832321167,8.117561340332031,11.03125,0.9729259014129639,1.079949975013733,1.170780062675476,1.2236814498901367,1.1223065853118896,1.0325084924697876,0.72224360704422,0.7135238647460938,0.6709779500961304,0.6266956925392151,0.6310243606567383,0.6083415746688843,0,140.0,120.0,40.0,20.0,1390.9561767578125,3.2117668932663754,0.7010222624911674,-0.7131393885431969,-0.00016462422264943224,5.999295524714601,1.198123842214231,0.46500000000000014,1.8199999999999998,1.3549999999999998,161,0
41.406250_-121.468750,46.599708557128906,45.391178131103516,44.27821350097656,49.174827575683594,50.77058792114258,51.522525787353516,9.571220397949219,9.420820236206055,9.98828125,9.243663787841797,9.292157173156738,9.5654296875,1.0662133693695068,1.0735172033309937,1.0743831396102905,1.0747792720794678,0.9998102188110352,0.7928242087364197,0.6819233298301697,0.6836190223693848,0.6685792207717896,0.6393520832061768,0.6337547302246094,0.5854405760765076,0,133.0,114.0,33.0,14.0,1344.899658203125,1.7421809204535044,0.9624066125332081,-0.271612798211637,7.170746865192349e-05,4.171708732494568,1.4957750354146235,0.615,2.0000000000000004,1.3850000000000005,185,0
41.406250_-121.406250,41.5,37.5,35.5,33.5,35.42578125,39.76731872558594,13.5,19.5,27.5,36.5,26.139568328857422,20.09784698486328,0.4434436559677124,0.2810179591178894,-0.2764241099357605,-1.1023573875427246,-0.6447618007659912,0.19156630337238312,0.49056604504585266,0.5433962345123291,0.5358490943908691,0.5207546949386597,0.483971506357193,0.4733322560787201,0,126.0,106.0,26.0,6.0,1354.2236328125,3.2803600388981304,0.44068313532591685,-0.8976627285563992,-0.0001292915301157199,4.301495411994347,1.0432300860847772,0.48095238095238085,1.6199999999999999,1.139047619047619,145,0
41.406250_-121.343750,51.11486053466797,49.105674743652344,46.3623046875,42.9072265625,49.211219787597656,54.209266662597656,14.4755859375,17.178363800048828,20.78207778930664,25.550830841064453,21.5615234375,15.309383392333984,0.5620743036270142,0.4898381233215332,0.28566187620162964,-0.2093677967786789,-0.10845811665058136,-0.03154082968831062,0.4814991354942322,0.4896014630794525,0.49532997608184814,0.49259090423583984,0.4700177311897278,0.4607090353965759,0,123.0,117.0,23.0,17.0,1340.3505859375,2.443054623264153,0.030681508528172877,0.9995292116964044,-0.00013473539373262637,3.702927080551277,0.6025711016672115,0.26000000000000006,0.9799999999999999,0.7199999999999998,185,0
41.406250_-121.281250,70.759765625,68.21024322509766,60.46292495727539,55.10780334472656,50.659027099609375,46.2578125,10.758064270019531,10.963415145874023,12.11328125,17.334144592285156,21.6484375,21.870223999023438,0.9356788396835327,0.887768030166626,0.6371115446090698,0.33630508184432983,-0.02333536557853222,-0.06082301214337349,0.6445460319519043,0.6401252150535583,0.6430188417434692,0.5807491540908813,0.5619211196899414,0.5524024963378906,0,135.0,119.0,35.0,19.0,1350.8480224609375,1.2046721549616435,0.08415697816697632,-0.9964525091672974,8.08647011627109e-06,3.0981448461477012,1.386790890269151,0.74,1.7850000000000001,1.0450000000000002,201,0
41.406250_-121.218750,71.169921875,68.27810668945312,59.88611602783203,54.49706268310547,50.3875846862793,46.392578125,10.540117263793945,10.786412239074707,11.970185279846191,17.365234375,21.557674407958984,21.734603881835938,0.9404824376106262,0.8848696947097778,0.6157112121582031,0.3271741271018982,-0.01358727179467678,-0.05951894819736481,0.6479300856590271,0.6430056691169739,0.6483262181282043,0.5860996246337891,0.566997766494751,0.5609373450279236,0,238.0,208.0,38.0,0.8,1381.405029296875,3.5109039704491485,0.8288499676598422,0.5594709385752565,0.00012548047605476288,11.912639831389882,0.822881115833061,0.425,1.2200000000000002,0.7950000000000002,209,0
41.406250_-121.156250,70.37890625,68.146484375,61.0048828125,55.681640625,50.9140625,45.975074768066406,10.908602714538574,11.1484375,12.256097793579102,17.328125,21.7314453125,21.731372833251953,0.9324653148651123,0.8905741572380066,0.6574008464813232,0.3454872667789459,-0.03303571045398712,-0.06242655590176582,0.6414504647254944,0.6372600197792053,0.6379162073135376,0.5755232572555542,0.5571431517601013,0.5439643263816833,0,141.0,121.0,41.0,21.0,1447.996826171875,2.4117099125998998,0.18901498698686775,-0.981974202662348,-6.870135601672441e-05,6.932482783879217,1.134421924376158,0.635,1.6250000000000004,0.9900000000000004,153,0
41.406250_-121.093750,41.37096405029297,37.462852478027344,35.341796875,33.306640625,35.17874526977539,39.50293731689453,13.556696891784668,19.5,27.53515625,36.515625,27.405364990234375,21.719823837280273,0.7543722987174988,0.5309940576553345,0.029682878404855728,-0.6120316982269287,-0.2925691604614258,-0.0032069236040115356,0.49163681268692017,0.5434994101524353,0.5363433957099915,0.5213596820831299,0.48726093769073486,0.4788145422935486,0,131.0,111.0,31.0,11.0,1657.374267578125,17.74275273055421,0.9630204231591315,0.2694284034366222,0.00016909396172475231,52.66500988865978,0.579561403508772,0.21999999999999997,0.975,0.755,153,0
41.406250_-121.031250,39.956329345703125,42.67560577392578,42.449119567871094,36.220703125,38.7841796875,48.513671875,18.47072982788086,18.52829360961914,20.46477508544922,26.062255859375,26.84375,21.629413604736328,0.842336118221283,0.7707570791244507,0.5723335146903992,0.09770853072404861,-0.06794542819261551,-0.22154100239276886,0.6108043193817139,0.589975118637085,0.48684418201446533,0.4923665225505829,0.4805745482444763,0.47162067890167236,0,219.0,207.0,19.0,0.7000000000000001,1339.1468505859375,11.459117191886488,0.207617489464707,0.978210088921788,0.000724785521966042,22.70134819127115,0.6963923395445135,0.3190476190476191,1.1199999999999997,0.8009523809523806,145,0
41.406250_-120.968750,38.0673828125,35.90195083618164,35.13440704345703,35.029815673828125,35.736839294433594,41.900001525878906,18.790733337402344,21.98336410522461,26.877689361572266,34.916419982910156,33.041542053222656,24.28838539123535,0.4796828031539917,0.39219826459884644,0.07634161412715912,-0.7149120569229126,-0.38634610176086426,-0.7766457200050354,0.5275059342384338,0.5448598265647888,0.5432038903236389,0.53657066822052,0.5203773975372314,0.5139836668968201,0,126.0,112.0,26.0,12.0,1366.8665771484375,12.78606545870185,0.8543476421306719,-0.5197019399480448,-0.00019125003866907645,40.795260912501895,0.5164065053939195,0.24,0.86,0.62,137,0
41.406250_-120.906250,36.82844543457031,36.33089065551758,34.45503234863281,34.995609283447266,38.81599426269531,46.881370544433594,20.542760848999023,22.568225860595703,27.144813537597656,34.94541931152344,32.440372467041016,20.256359100341797,0.36318904161453247,0.27185583114624023,0.07002151012420654,-0.5638937950134277,-0.5164419412612915,-0.6899039149284363,0.5091097354888916,0.5111640095710754,0.52090984582901,0.5231500864028931,0.504257321357727,0.5095409750938416,0,226.0,208.0,26.0,0.8,1324.0194091796875,2.1694342130589868,-0.9659584140405464,0.2586973953179125,2.990838461889973e-05,5.599988655957074,0.6105963277759615,0.16190476190476197,1.5300000000000002,1.3680952380952383,145,0
