date,basin,obs_mm,cal_start,cal_end
1978-06-30,FTO,57.87751247307872,1951-10,2013-09
1978-07-31,FTO,25.65570765060779,1951-10,2013-09
1978-08-31,FTO,12.206629469912462,1951-10,2013-09
1978-09-30,FTO,14.948995009015563,1951-10,2013-09
1978-10-31,FTO,8.352529802776228,1951-10,2013-09
1978-11-30,FTO,16.283868172247743,1951-10,2013-09
1978-12-31,FTO,13.336848488435454,1951-10,2013-09
1979-01-31,FTO,31.03349043383694,1951-10,2013-09
1979-02-28,FTO,39.72931105999632,1951-10,2013-09
1979-03-31,FTO,65.10906570257688,1951-10,2013-09
1979-04-30,FTO,66.7251732711191,1951-10,2013-09
1979-05-31,FTO,88.43435680214137,1951-10,2013-09
1979-06-30,FTO,29.322317714203994,1951-10,2013-09
1979-07-31,FTO,17.638546575290487,1951-10,2013-09
1979-08-31,FTO,12.747972691401277,1951-10,2013-09
1979-09-30,FTO,10.384547407340346,1951-10,2013-09
1979-10-31,FTO,19.621711254988544,1951-10,2013-09
1979-11-30,FTO,19.05132034844423,1951-10,2013-09
1979-12-31,FTO,25.915816466786566,1951-10,2013-09
1980-01-31,FTO,191.1047199801179,1951-10,2013-09
1980-02-29,FTO,152.9043734334973,1951-10,2013-09
1980-03-31,FTO,85.8874029625025,1951-10,2013-09
1980-04-30,FTO,76.55913501172572,1951-10,2013-09
1980-05-31,FTO,74.6221825582523,1951-10,2013-09
1980-06-30,FTO,37.2800630700896,1951-10,2013-09
1980-07-31,FTO,20.92621638384452,1951-10,2013-09
1980-08-31,FTO,9.523679650241059,1951-10,2013-09
1980-09-30,FTO,17.140774881384917,1951-10,2013-09
1980-10-31,FTO,12.375634182962628,1951-10,2013-09
1980-11-30,FTO,11.999334626561867,1951-10,2013-09
1980-12-31,FTO,30.847321179617612,1951-10,2013-09
1981-01-31,FTO,34.713303990640185,1951-10,2013-09
1981-02-28,FTO,47.82701344387659,1951-10,2013-09
1981-03-31,FTO,53.7025679210113,1951-10,2013-09
1981-04-30,FTO,50.90474771043862,1951-10,2013-09
1981-05-31,FTO,37.043720541683506,1951-10,2013-09
1981-06-30,FTO,15.66594469015807,1951-10,2013-09
1981-07-31,FTO,11.736585111741684,1951-10,2013-09
1981-08-31,FTO,10.055780426484944,1951-10,2013-09
1981-09-30,FTO,10.261754920514834,1951-10,2013-09
1981-10-31,FTO,19.40913501435513,1951-10,2013-09
1981-11-30,FTO,163.7748093908569,1951-10,2013-09
1981-12-31,FTO,175.11925075434934,1951-10,2013-09
1982-01-31,FTO,86.4789194581781,1951-10,2013-09
1982-02-28,FTO,151.3503222830282,1951-10,2013-09
1982-03-31,FTO,116.62381479918095,1951-10,2013-09
1982-04-30,FTO,223.030766554751,1951-10,2013-09
1982-05-31,FTO,131.8368796723374,1951-10,2013-09
1982-06-30,FTO,58.336994036683855,1951-10,2013-09
1982-07-31,FTO,29.16915719300228,1951-10,2013-09
1982-08-31,FTO,16.621877598348078,1951-10,2013-09
1982-09-30,FTO,16.29443096681338,1951-10,2013-09
1982-10-31,FTO,28.15512891470128,1951-10,2013-09
1982-11-30,FTO,46.17789714231676,1951-10,2013-09
1982-12-31,FTO,83.59923758972172,1951-10,2013-09
1983-01-31,FTO,94.08809259339773,1951-10,2013-09
1983-02-28,FTO,157.97715552364372,1951-10,2013-09
1983-03-31,FTO,267.889634725684,1951-10,2013-09
1983-04-30,FTO,135.20905183741652,1951-10,2013-09
1983-05-31,FTO,188.3755579342218,1951-10,2013-09
1983-06-30,FTO,148.10490365273668,1951-10,2013-09
1983-07-31,FTO,48.586214303281636,1951-10,2013-09
1983-08-31,FTO,26.05445314546053,1951-10,2013-09
1983-09-30,FTO,19.27445938364328,1951-10,2013-09
1983-10-31,FTO,20.61065289619616,1951-10,2013-09
1983-11-30,FTO,98.63405530458307,1951-10,2013-09
1983-12-31,FTO,184.56899084263094,1951-10,2013-09
1984-01-31,FTO,78.56870667783785,1951-10,2013-09
1984-02-29,FTO,65.32692334049311,1951-10,2013-09
1984-03-31,FTO,93.84118727042599,1951-10,2013-09
1984-04-30,FTO,67.72335735757166,1951-10,2013-09
1984-05-31,FTO,67.42231771245105,1951-10,2013-09
1984-06-30,FTO,36.71363321150739,1951-10,2013-09
1984-07-31,FTO,20.370349319827955,1951-10,2013-09
1984-08-31,FTO,12.948665788148352,1951-10,2013-09
1984-09-30,FTO,14.696808288761018,1951-10,2013-09
1984-10-31,FTO,17.2543249229655,1951-10,2013-09
1984-11-30,FTO,42.79516218267201,1951-10,2013-09
1984-12-31,FTO,25.721725116643015,1951-10,2013-09
1985-01-31,FTO,20.858878568488596,1951-10,2013-09
1985-02-28,FTO,31.591998196494913,1951-10,2013-09
1985-03-31,FTO,43.413085664761674,1951-10,2013-09
1985-04-30,FTO,73.91579567167544,1951-10,2013-09
1985-05-31,FTO,38.31257623888046,1951-10,2013-09
1985-06-30,FTO,17.36523426590467,1951-10,2013-09
1985-07-31,FTO,13.408147351753493,1951-10,2013-09
1985-08-31,FTO,11.053964512937494,1951-10,2013-09
1985-09-30,FTO,13.08862281614302,1951-10,2013-09
1985-10-31,FTO,12.225114360402324,1951-10,2013-09
1985-11-30,FTO,18.429567853324514,1951-10,2013-09
1985-12-31,FTO,26.237585596242234,1951-10,2013-09
1986-01-31,FTO,68.36610340689057,1951-10,2013-09
1986-02-28,FTO,353.4709807156473,1951-10,2013-09
1986-03-31,FTO,196.65784515313658,1951-10,2013-09
1986-04-30,FTO,77.11645445999505,1951-10,2013-09
1986-05-31,FTO,58.869754987588095,1951-10,2013-09
1986-06-30,FTO,29.563809604960834,1951-10,2013-09
1986-07-31,FTO,17.509152341861455,1951-10,2013-09
1986-08-31,FTO,13.274263930634064,1951-10,2013-09
1986-09-30,FTO,20.84818373899089,1951-10,2013-09
1986-10-31,FTO,16.06904733776913,1951-10,2013-09
1986-11-30,FTO,13.76477370327576,1951-10,2013-09
1986-12-31,FTO,15.829403936061277,1951-10,2013-09
1987-01-31,FTO,22.668417312514016,1951-10,2013-09
1987-02-28,FTO,41.273723660424295,1951-10,2013-09
1987-03-31,FTO,76.95788050657845,1951-10,2013-09
1987-04-30,FTO,39.4608840430971,1951-10,2013-09
1987-05-31,FTO,25.118325477081086,1951-10,2013-09
1987-06-30,FTO,14.157181521389116,1951-10,2013-09
1987-07-31,FTO,10.53453909017237,1951-10,2013-09
1987-08-31,FTO,9.68819517560083,1951-10,2013-09
1987-09-30,FTO,8.532493415188242,1951-10,2013-09
1987-10-31,FTO,8.459346062821217,1951-10,2013-09
1987-11-30,FTO,11.288062447498389,1951-10,2013-09
1987-12-31,FTO,46.58918595571618,1951-10,2013-09
1988-01-31,FTO,38.23665615293996,1951-10,2013-09
1988-02-29,FTO,24.4370252275976,1951-10,2013-09
1988-03-31,FTO,33.12465968796862,1951-10,2013-09
1988-04-30,FTO,31.432367963621743,1951-10,2013-09
1988-05-31,FTO,29.111986067415778,1951-10,2013-09
1988-06-30,FTO,18.340048169380754,1951-10,2013-09
1988-07-31,FTO,12.248616578310862,1951-10,2013-09
1988-08-31,FTO,9.885059259317861,1951-10,2013-09
1988-09-30,FTO,7.353025367002974,1951-10,2013-09
1988-10-31,FTO,7.664363736825079,1951-10,2013-09
1988-11-30,FTO,32.045670223088955,1951-10,2013-09
1988-12-31,FTO,15.902683323360373,1951-10,2013-09
1989-01-31,FTO,18.687696145522228,1951-10,2013-09
1989-02-28,FTO,27.051184847660306,1951-10,2013-09
1989-03-31,FTO,200.23757623143044,1951-10,2013-09
1989-04-30,FTO,90.13192992377105,1951-10,2013-09
1989-05-31,FTO,40.73409689305239,1951-10,2013-09
1989-06-30,FTO,21.358894856239363,1951-10,2013-09
1989-07-31,FTO,10.565435264276854,1951-10,2013-09
1989-08-31,FTO,10.324999652976578,1951-10,2013-09
1989-09-30,FTO,12.135726711390632,1951-10,2013-09
1989-10-31,FTO,20.092547822751744,1951-10,2013-09
1989-11-30,FTO,17.450000692293898,1951-10,2013-09
1989-12-31,FTO,8.989202245219905,1951-10,2013-09
1990-01-31,FTO,33.05837815206925,1951-10,2013-09
1990-02-28,FTO,22.672906500204412,1951-10,2013-09
1990-03-31,FTO,52.50514312206446,1951-10,2013-09
1990-04-30,FTO,41.948686233168395,1951-10,2013-09
1990-05-31,FTO,28.59969053098246,1951-10,2013-09
1990-06-30,FTO,27.992725948254634,1951-10,2013-09
1990-07-31,FTO,12.605374964765199,1951-10,2013-09
1990-08-31,FTO,9.370519129039344,1951-10,2013-09
1990-09-30,FTO,11.363718463574752,1951-10,2013-09
1990-10-31,FTO,5.311105142533572,1951-10,2013-09
1990-11-30,FTO,8.718530634475496,1951-10,2013-09
1990-12-31,FTO,8.160154906749591,1951-10,2013-09
1991-01-31,FTO,9.167053298718791,1951-10,2013-09
1991-02-28,FTO,12.805936026580204,1951-10,2013-09
1991-03-31,FTO,71.16181105855014,1951-10,2013-09
1991-04-30,FTO,52.45444170814941,1951-10,2013-09
1991-05-31,FTO,48.00724112615274,1951-10,2013-09
1991-06-30,FTO,24.60933081394953,1951-10,2013-09
1991-07-31,FTO,13.74932561622352,1951-10,2013-09
1991-08-31,FTO,9.683970057774577,1951-10,2013-09
1991-09-30,FTO,7.7093876486611,1951-10,2013-09
1991-10-31,FTO,7.977022455967888,1951-10,2013-09
1991-11-30,FTO,9.455021485564426,1951-10,2013-09
1991-12-31,FTO,11.813957581934963,1951-10,2013-09
1992-01-31,FTO,13.313082200662775,1951-10,2013-09
1992-02-29,FTO,50.930494522192355,1951-10,2013-09
1992-03-31,FTO,45.2319988889641,1951-10,2013-09
1992-04-30,FTO,48.890818891568145,1951-10,2013-09
1992-05-31,FTO,22.680960631060707,1951-10,2013-09
1992-06-30,FTO,12.801050734093595,1951-10,2013-09
1992-07-31,FTO,11.417192611063284,1951-10,2013-09
1992-08-31,FTO,8.700309813849774,1951-10,2013-09
1992-09-30,FTO,7.329655184026506,1951-10,2013-09
1992-10-31,FTO,9.632476434267105,1951-10,2013-09
1992-11-30,FTO,8.846340448719685,1951-10,2013-09
1992-12-31,FTO,30.481320347918345,1951-10,2013-09
1993-01-31,FTO,88.75652203639324,1951-10,2013-09
1993-02-28,FTO,74.72345335115034,1951-10,2013-09
1993-03-31,FTO,179.71736726370253,1951-10,2013-09
1993-04-30,FTO,125.49669426924679,1951-10,2013-09
1993-05-31,FTO,119.50230835324868,1951-10,2013-09
1993-06-30,FTO,68.7425349982234,1951-10,2013-09
1993-07-31,FTO,21.99952834664515,1951-10,2013-09
1993-08-31,FTO,14.171705363916866,1951-10,2013-09
1993-09-30,FTO,12.310408926519829,1951-10,2013-09
1993-10-31,FTO,13.130609924541421,1951-10,2013-09
1993-11-30,FTO,12.625708344304048,1951-10,2013-09
1993-12-31,FTO,20.296937897596788,1951-10,2013-09
1994-01-31,FTO,20.121859577671383,1951-10,2013-09
1994-02-28,FTO,29.89561338925386,1951-10,2013-09
1994-03-31,FTO,43.53997123448138,1951-10,2013-09
1994-04-30,FTO,35.81804026727358,1951-10,2013-09
1994-05-31,FTO,33.02286075534231,1951-10,2013-09
1994-06-30,FTO,14.203789852409983,1951-10,2013-09
1994-07-31,FTO,10.160220057752666,1951-10,2013-09
1994-08-31,FTO,8.708628014570213,1951-10,2013-09
1994-09-30,FTO,8.195804338408612,1951-10,2013-09
1994-10-31,FTO,7.952595993534856,1951-10,2013-09
1994-11-30,FTO,13.692154490637016,1951-10,2013-09
1994-12-31,FTO,26.93987939992492,1951-10,2013-09
1995-01-31,FTO,200.78829393309624,1951-10,2013-09
1995-02-28,FTO,80.04670570743438,1951-10,2013-09
1995-03-31,FTO,301.3933667036269,1951-10,2013-09
1995-04-30,FTO,176.60081472711178,1951-10,2013-09
1995-05-31,FTO,222.10467354120894,1951-10,2013-09
1995-06-30,FTO,114.86959869169304,1951-10,2013-09
1995-07-31,FTO,46.708545534307866,1951-10,2013-09
1995-08-31,FTO,20.221810021248707,1951-10,2013-09
1995-09-30,FTO,13.901033753172458,1951-10,2013-09
1995-10-31,FTO,13.786031327339101,1951-10,2013-09
1995-11-30,FTO,14.209335319556942,1951-10,2013-09
1995-12-31,FTO,46.35139104305732,1951-10,2013-09
1996-01-31,FTO,60.765512542255514,1951-10,2013-09
1996-02-29,FTO,168.90159376822012,1951-10,2013-09
1996-03-31,FTO,113.2049022681489,1951-10,2013-09
1996-04-30,FTO,116.48412184105041,1951-10,2013-09
1996-05-31,FTO,134.43836393892133,1951-10,2013-09
1996-06-30,FTO,44.538155320933924,1951-10,2013-09
1996-07-31,FTO,22.48950997955857,1951-10,2013-09
1996-08-31,FTO,14.645314665253546,1951-10,2013-09
1996-09-30,FTO,13.726615607907402,1951-10,2013-09
1996-10-31,FTO,13.900241543580034,1951-10,2013-09
1996-11-30,FTO,29.440621013339115,1951-10,2013-09
1996-12-31,FTO,198.88395410784423,1951-10,2013-09
1997-01-31,FTO,335.30138964356945,1951-10,2013-09
1997-02-28,FTO,70.03740157703824,1951-10,2013-09
1997-03-31,FTO,70.2502418875358,1951-10,2013-09
1997-04-30,FTO,65.56022906546158,1951-10,2013-09
1997-05-31,FTO,42.95769718405072,1951-10,2013-09
1997-06-30,FTO,24.702151371195054,1951-10,2013-09
1997-07-31,FTO,15.330575962699145,1951-10,2013-09
1997-08-31,FTO,13.327870113054663,1951-10,2013-09
1997-09-30,FTO,12.11961844967804,1951-10,2013-09
1997-10-31,FTO,13.656769128842138,1951-10,2013-09
1997-11-30,FTO,25.381735166561622,1951-10,2013-09
1997-12-31,FTO,30.731922648988043,1951-10,2013-09
1998-01-31,FTO,128.11824784550544,1951-10,2013-09
1998-02-28,FTO,147.4803784240435,1951-10,2013-09
1998-03-31,FTO,129.55333552217908,1951-10,2013-09
1998-04-30,FTO,117.04144128931976,1951-10,2013-09
1998-05-31,FTO,142.85400643922725,1951-10,2013-09
1998-06-30,FTO,128.9903385718307,1951-10,2013-09
1998-07-31,FTO,48.81529491042386,1951-10,2013-09
1998-08-31,FTO,21.278881687404674,1951-10,2013-09
1998-09-30,FTO,16.63191225318543,1951-10,2013-09
1998-10-31,FTO,16.991179303349107,1951-10,2013-09
1998-11-30,FTO,44.74716661840144,1951-10,2013-09
1998-12-31,FTO,55.45348315519745,1951-10,2013-09
1999-01-31,FTO,74.97524396660867,1951-10,2013-09
1999-02-28,FTO,125.71283545304611,1951-10,2013-09
1999-03-31,FTO,107.0263276219125,1951-10,2013-09
1999-04-30,FTO,90.14315289299704,1951-10,2013-09
1999-05-31,FTO,91.71648114354842,1951-10,2013-09
1999-06-30,FTO,42.17644649098991,1951-10,2013-09
1999-07-31,FTO,19.255842458221345,1951-10,2013-09
1999-08-31,FTO,15.423132450080525,1951-10,2013-09
1999-09-30,FTO,13.223694551651084,1951-10,2013-09
1999-10-31,FTO,12.910243622915853,1951-10,2013-09
1999-11-30,FTO,19.93318165974272,1951-10,2013-09
1999-12-31,FTO,16.225244662408464,1951-10,2013-09
2000-01-31,FTO,57.07632450527527,1951-10,2013-09
2000-02-29,FTO,129.13055966968952,1951-10,2013-09
2000-03-31,FTO,100.52545570649218,1951-10,2013-09
2000-04-30,FTO,92.21398876758985,1951-10,2013-09
2000-05-31,FTO,64.44334557507771,1951-10,2013-09
2000-06-30,FTO,27.43765109383049,1951-10,2013-09
2000-07-31,FTO,17.33843117469437,1951-10,2013-09
2000-08-31,FTO,12.400720820056012,1951-10,2013-09
2000-09-30,FTO,10.848782228500026,1951-10,2013-09
2000-10-31,FTO,14.604647906175849,1951-10,2013-09
2000-11-30,FTO,12.728431521454853,1951-10,2013-09
2000-12-31,FTO,16.203458898616844,1951-10,2013-09
2001-01-31,FTO,18.19533788383155,1951-10,2013-09
2001-02-28,FTO,27.931197669909807,1951-10,2013-09
2001-03-31,FTO,52.34960597208547,1951-10,2013-09
2001-04-30,FTO,44.708084278508586,1951-10,2013-09
2001-05-31,FTO,39.21424278998952,1951-10,2013-09
2001-06-30,FTO,14.135263722665423,1951-10,2013-09
2001-07-31,FTO,11.350382935435638,1951-10,2013-09
2001-08-31,FTO,9.368934709854498,1951-10,2013-09
2001-09-30,FTO,8.641422234146358,1951-10,2013-09
2001-10-31,FTO,8.279382450409202,1951-10,2013-09
2001-11-30,FTO,22.54747331473749,1951-10,2013-09
2001-12-31,FTO,48.26827418685601,1951-10,2013-09
2002-01-31,FTO,65.01452869121445,1951-10,2013-09
2002-02-28,FTO,40.146277375474774,1951-10,2013-09
2002-03-31,FTO,58.91464686449205,1951-10,2013-09
2002-04-30,FTO,66.84704151342012,1951-10,2013-09
2002-05-31,FTO,45.065766909487415,1951-10,2013-09
2002-06-30,FTO,21.207846893950773,1951-10,2013-09
2002-07-31,FTO,12.546751454925923,1951-10,2013-09
2002-08-31,FTO,9.900375311438031,1951-10,2013-09
2002-09-30,FTO,8.501333171219617,1951-10,2013-09
2002-10-31,FTO,6.941736553603543,1951-10,2013-09
2002-11-30,FTO,17.774806625187185,1951-10,2013-09
2002-12-31,FTO,87.39722241072802,1951-10,2013-09
2003-01-31,FTO,98.07950858988723,1951-10,2013-09
2003-02-28,FTO,48.83985340778896,1951-10,2013-09
2003-03-31,FTO,75.07862731841982,1951-10,2013-09
2003-04-30,FTO,84.33269163737305,1951-10,2013-09
2003-05-31,FTO,110.81903104563598,1951-10,2013-09
2003-06-30,FTO,45.88042244036205,1951-10,2013-09
2003-07-31,FTO,17.885319863330146,1951-10,2013-09
2003-08-31,FTO,15.440825130977963,1951-10,2013-09
2003-09-30,FTO,11.11549279128232,1951-10,2013-09
2003-10-31,FTO,9.742989672410063,1951-10,2013-09
2003-11-30,FTO,13.977614013773314,1951-10,2013-09
2003-12-31,FTO,52.699498542072156,1951-10,2013-09
2004-01-31,FTO,42.63539991486677,1951-10,2013-09
2004-02-29,FTO,103.35166342746001,1951-10,2013-09
2004-03-31,FTO,95.54404178933851,1951-10,2013-09
2004-04-30,FTO,68.4973461293686,1951-10,2013-09
2004-05-31,FTO,53.49421679820415,1951-10,2013-09
2004-06-30,FTO,25.28640594560676,1951-10,2013-09
2004-07-31,FTO,14.406595508070183,1951-10,2013-09
2004-08-31,FTO,12.187484404762246,1951-10,2013-09
2004-09-30,FTO,9.927046367716262,1951-10,2013-09
2004-10-31,FTO,16.422240781057567,1951-10,2013-09
2004-11-30,FTO,14.447658371944092,1951-10,2013-09
2004-12-31,FTO,30.80507000135507,1951-10,2013-09
2005-01-31,FTO,39.50643609466141,1951-10,2013-09
2005-02-28,FTO,43.07560437838962,1951-10,2013-09
2005-03-31,FTO,90.33869662739336,1951-10,2013-09
2005-04-30,FTO,78.90803645325889,1951-10,2013-09
2005-05-31,FTO,147.4098717703179,1951-10,2013-09
2005-06-30,FTO,51.93976954293882,1951-10,2013-09
2005-07-31,FTO,22.67541516391375,1951-10,2013-09
2005-08-31,FTO,14.725327834088233,1951-10,2013-09
2005-09-30,FTO,13.070005890721088,1951-10,2013-09
2005-10-31,FTO,11.266936858367119,1951-10,2013-09
2005-11-30,FTO,18.993357013265307,1951-10,2013-09
2005-12-31,FTO,178.6976614833225,1951-10,2013-09
2006-01-31,FTO,135.1282464589894,1951-10,2013-09
2006-02-28,FTO,95.69020445914047,1951-10,2013-09
2006-03-31,FTO,149.60798931942662,1951-10,2013-09
2006-04-30,FTO,225.2732478410354,1951-10,2013-09
2006-05-31,FTO,159.2696454736813,1951-10,2013-09
2006-06-30,FTO,55.69101399799218,1951-10,2013-09
2006-07-31,FTO,25.490003810859385,1951-10,2013-09
2006-08-31,FTO,16.75338439069024,1951-10,2013-09
2006-09-30,FTO,12.445744731892033,1951-10,2013-09
2006-10-31,FTO,12.898228444097441,1951-10,2013-09
2006-11-30,FTO,18.256470057380163,1951-10,2013-09
2006-12-31,FTO,37.3837104917649,1951-10,2013-09
2007-01-31,FTO,23.9009634033916,1951-10,2013-09
2007-02-28,FTO,61.65635222893479,1951-10,2013-09
2007-03-31,FTO,58.245361793826966,1951-10,2013-09
2007-04-30,FTO,40.8649435107342,1951-10,2013-09
2007-05-31,FTO,29.771104448311434,1951-10,2013-09
2007-06-30,FTO,14.472877043969547,1951-10,2013-09
2007-07-31,FTO,15.094233434293052,1951-10,2013-09
2007-08-31,FTO,12.304599389508729,1951-10,2013-09
2007-09-30,FTO,10.570716661559672,1951-10,2013-09
2007-10-31,FTO,12.013858469089614,1951-10,2013-09
2007-11-30,FTO,9.825775574818232,1951-10,2013-09
2007-12-31,FTO,15.284231701542419,1951-10,2013-09
2008-01-31,FTO,30.17011401302831,1951-10,2013-09
2008-02-29,FTO,31.528225324304888,1951-10,2013-09
2008-03-31,FTO,48.01925630497116,1951-10,2013-09
2008-04-30,FTO,47.25068096538911,1951-10,2013-09
2008-05-31,FTO,55.15376385939755,1951-10,2013-09
2008-06-30,FTO,19.102946006883773,1951-10,2013-09
2008-07-31,FTO,11.678621776562759,1951-10,2013-09
2008-08-31,FTO,8.671658233590488,1951-10,2013-09
2008-09-30,FTO,6.865816467663039,1951-10,2013-09
2008-10-31,FTO,8.504105904793098,1951-10,2013-09
2008-11-30,FTO,16.790222136737892,1951-10,2013-09
2008-12-31,FTO,14.9269451753598,1951-10,2013-09
2009-01-31,FTO,22.70274639485233,1951-10,2013-09
2009-02-28,FTO,62.85377702788164,1951-10,2013-09
2009-03-31,FTO,102.63761851482306,1951-10,2013-09
2009-04-30,FTO,54.07820730275172,1951-10,2013-09
2009-05-31,FTO,80.10440497274917,1951-10,2013-09
2009-06-30,FTO,23.254784445838855,1951-10,2013-09
2009-07-31,FTO,11.264032089861567,1951-10,2013-09
2009-08-31,FTO,10.277070972635007,1951-10,2013-09
2009-09-30,FTO,8.092420986597455,1951-10,2013-09
2009-10-31,FTO,12.294564734671377,1951-10,2013-09
2009-11-30,FTO,9.900771416234242,1951-10,2013-09
2009-12-31,FTO,14.931962502778475,1951-10,2013-09
2010-01-31,FTO,45.902736343881955,1951-10,2013-09
2010-02-28,FTO,41.571330397311065,1951-10,2013-09
2010-03-31,FTO,57.788917033659445,1951-10,2013-09
2010-04-30,FTO,81.60009668324315,1951-10,2013-09
2010-05-31,FTO,90.16955987941112,1951-10,2013-09
2010-06-30,FTO,72.4614308949195,1951-10,2013-09
2010-07-31,FTO,23.893041307467378,1951-10,2013-09
2010-08-31,FTO,12.372729414457078,1951-10,2013-09
2010-09-30,FTO,10.55500450464329,1951-10,2013-09
2010-10-31,FTO,17.985798446635755,1951-10,2013-09
2010-11-30,FTO,20.20689007392475,1951-10,2013-09
2010-12-31,FTO,103.91716904151772,1951-10,2013-09
2011-01-31,FTO,47.73194829278587,1951-10,2013-09
2011-02-28,FTO,49.22658372382329,1951-10,2013-09
2011-03-31,FTO,146.70229656935237,1951-10,2013-09
2011-04-30,FTO,153.82360063057172,1951-10,2013-09
2011-05-31,FTO,129.83074091445908,1951-10,2013-09
2011-06-30,FTO,119.62998613256079,1951-10,2013-09
2011-07-31,FTO,46.40433705081757,1951-10,2013-09
2011-08-31,FTO,19.43237316239953,1951-10,2013-09
2011-09-30,FTO,13.736386192880614,1951-10,2013-09
2011-10-31,FTO,16.37510431030842,1951-10,2013-09
2011-11-30,FTO,15.617355835156147,1951-10,2013-09
2011-12-31,FTO,11.21372678074273,1951-10,2013-09
2012-01-31,FTO,24.649205363434803,1951-10,2013-09
2012-02-29,FTO,20.609332546875457,1951-10,2013-09
2012-03-31,FTO,89.77754816609398,1951-10,2013-09
2012-04-30,FTO,91.58457824641006,1951-10,2013-09
2012-05-31,FTO,52.742541929927114,1951-10,2013-09
2012-06-30,FTO,19.865975879318864,1951-10,2013-09
2012-07-31,FTO,14.957313209736,1951-10,2013-09
2012-08-31,FTO,11.858717423906844,1951-10,2013-09
2012-09-30,FTO,8.286380301808936,1951-10,2013-09
2012-10-31,FTO,9.74747886010046,1951-10,2013-09
2012-11-30,FTO,37.24679026720785,1951-10,2013-09
2012-12-31,FTO,125.49418560553745,1951-10,2013-09
2013-01-31,FTO,35.73565046966162,1951-10,2013-09
2013-02-28,FTO,30.874784445488263,1951-10,2013-09
2013-03-31,FTO,54.837540197088835,1951-10,2013-09
2013-04-30,FTO,46.31508143673795,1951-10,2013-09
2013-05-31,FTO,23.08406327867177,1951-10,2013-09
2013-06-30,FTO,18.236664817569594,1951-10,2013-09
2013-07-31,FTO,12.138499444964113,1951-10,2013-09
2013-08-31,FTO,10.270733295895624,1951-10,2013-09
2013-09-30,FTO,9.246274257961057,1951-10,2013-09
2013-10-31,FTO,10.150581507711522,1951-10,2013-09
2013-11-30,FTO,10.502190531815112,1951-10,2013-09
2013-12-31,FTO,9.761210493035785,1951-10,2013-09
2014-01-31,FTO,10.32856459614248,1951-10,2013-09
1922-01-31,MRC,18.40889422975972,1951-10,2013-09
1922-02-28,MRC,74.73461538051708,1951-10,2013-09
1922-03-31,MRC,53.71550480474665,1951-10,2013-09
1922-04-30,MRC,56.92103365072471,1951-10,2013-09
1922-05-31,MRC,190.72896633569462,1951-10,2013-09
1922-06-30,MRC,183.35624998994507,1951-10,2013-09
1922-07-31,MRC,39.51959134398667,1951-10,2013-09
1922-08-31,MRC,7.097956730379992,1951-10,2013-09
1922-09-30,MRC,2.793389422923739,1951-10,2013-09
1922-10-31,MRC,2.6560096152389647,1951-10,2013-09
1922-11-30,MRC,7.3269230765212825,1951-10,2013-09
1922-12-31,MRC,26.69747596007442,1951-10,2013-09
1923-01-31,MRC,30.131971152193774,1951-10,2013-09
1923-02-28,MRC,22.988221152585524,1951-10,2013-09
1923-03-31,MRC,25.552644229367974,1951-10,2013-09
1923-04-30,MRC,72.35336538064766,1951-10,2013-09
1923-05-31,MRC,131.88461537738308,1951-10,2013-09
1923-06-30,MRC,70.97956730379993,1951-10,2013-09
1923-07-31,MRC,30.40673076756332,1951-10,2013-09
1923-08-31,MRC,6.1362980765865744,1951-10,2013-09
1923-09-30,MRC,4.258774038227995,1951-10,2013-09
1923-10-31,MRC,6.044711538130058,1951-10,2013-09
1923-11-30,MRC,4.121394230543221,1951-10,2013-09
1923-12-31,MRC,3.6176682690323836,1951-10,2013-09
1924-01-31,MRC,4.670913461282318,1951-10,2013-09
1924-02-29,MRC,6.868990384238702,1951-10,2013-09
1924-03-31,MRC,8.838100961053797,1951-10,2013-09
1924-04-30,MRC,30.773076921389386,1951-10,2013-09
1924-05-31,MRC,41.671874997714795,1951-10,2013-09
1924-06-30,MRC,5.76995192276051,1951-10,2013-09
1924-07-31,MRC,1.7401442306738046,1951-10,2013-09
1924-08-31,MRC,0.8242788461086442,1951-10,2013-09
1924-09-30,MRC,0.5495192307390961,1951-10,2013-09
1924-10-31,MRC,2.152283653728127,1951-10,2013-09
1924-11-30,MRC,9.845552884075472,1951-10,2013-09
1924-12-31,MRC,10.440865384042828,1951-10,2013-09
1925-01-31,MRC,9.708173076390699,1951-10,2013-09
1925-02-28,MRC,48.540865381953495,1951-10,2013-09
1925-03-31,MRC,35.48978365189996,1951-10,2013-09
1925-04-30,MRC,82.42788461086442,1951-10,2013-09
1925-05-31,MRC,119.52043268575342,1951-10,2013-09
1925-06-30,MRC,67.31610576553928,1951-10,2013-09
1925-07-31,MRC,22.392908652618168,1951-10,2013-09
1925-08-31,MRC,6.9605769226952185,1951-10,2013-09
1925-09-30,MRC,2.106490384499869,1951-10,2013-09
1925-10-31,MRC,3.6176682690323836,1951-10,2013-09
1925-11-30,MRC,3.7550480767171575,1951-10,2013-09
1925-12-31,MRC,5.403605768934446,1951-10,2013-09
1926-01-31,MRC,4.350360576684511,1951-10,2013-09
1926-02-28,MRC,28.80396634457429,1951-10,2013-09
1926-03-31,MRC,25.18629807554191,1951-10,2013-09
1926-04-30,MRC,99.46298076377641,1951-10,2013-09
1926-05-31,MRC,79.31394230334288,1951-10,2013-09
