entity_id,key,flowlen_m,method
cdec_MRC,37.53125_-120.15625,28355.3,fallback
cdec_MRC,37.53125_-120.21875,18272.2,fallback
cdec_MRC,37.53125_-120.28125,1879.0,channel
cdec_MRC,37.59375_-119.34375,160449.2,fallback
cdec_MRC,37.59375_-119.40625,149337.3,channel
cdec_MRC,37.59375_-119.46875,147696.0,channel
cdec_MRC,37.59375_-119.53125,140768.3,channel
cdec_MRC,37.59375_-119.59375,127804.1,channel
cdec_MRC,37.59375_-119.65625,115225.5,channel
cdec_MRC,37.59375_-119.71875,105293.0,channel
cdec_MRC,37.59375_-119.78125,95354.2,channel
cdec_MRC,37.59375_-119.84375,90248.8,channel
cdec_MRC,37.59375_-119.90625,75487.0,channel
cdec_MRC,37.59375_-119.96875,59147.0,channel
cdec_MRC,37.59375_-120.03125,51465.8,channel
cdec_MRC,37.59375_-120.09375,43295.2,channel
cdec_MRC,37.59375_-120.15625,39045.5,channel
cdec_MRC,37.59375_-120.21875,15095.7,channel
cdec_MRC,37.59375_-120.28125,9358.3,channel
cdec_MRC,37.65625_-119.28125,172023.2,fallback
cdec_MRC,37.65625_-119.34375,157164.0,channel
cdec_MRC,37.65625_-119.40625,156144.3,channel
cdec_MRC,37.65625_-119.46875,140437.5,channel
cdec_MRC,37.65625_-119.53125,133740.9,channel
cdec_MRC,37.65625_-119.59375,120462.4,channel
cdec_MRC,37.65625_-119.65625,125214.5,channel
cdec_MRC,37.65625_-119.71875,98663.7,channel
cdec_MRC,37.65625_-119.78125,91121.2,channel
cdec_MRC,37.65625_-119.84375,83463.3,channel
cdec_MRC,37.65625_-119.90625,70010.4,channel
cdec_MRC,37.65625_-119.96875,68194.5,channel
cdec_MRC,37.65625_-120.03125,54429.5,channel
cdec_MRC,37.65625_-120.09375,60243.3,channel
cdec_MRC,37.65625_-120.15625,34500.0,channel
cdec_MRC,37.65625_-120.21875,26541.2,channel
cdec_MRC,37.65625_-120.28125,18135.2,channel
cdec_MRC,37.65625_-120.34375,26289.7,channel
cdec_MRC,37.71875_-119.28125,158927.6,channel
cdec_MRC,37.71875_-119.34375,150928.5,channel
cdec_MRC,37.71875_-119.40625,143001.9,channel
cdec_MRC,37.71875_-119.46875,135077.5,channel
cdec_MRC,37.71875_-119.53125,126187.2,channel
cdec_MRC,37.71875_-119.59375,116881.1,channel
cdec_MRC,37.71875_-119.65625,109087.2,channel
cdec_MRC,37.71875_-119.71875,101637.4,channel
cdec_MRC,37.71875_-119.78125,97342.0,channel
cdec_MRC,37.71875_-119.84375,83471.5,channel
cdec_MRC,37.71875_-119.90625,80630.3,channel
cdec_MRC,37.71875_-119.96875,73275.6,channel
cdec_MRC,37.71875_-120.03125,66124.8,channel
cdec_MRC,37.71875_-120.09375,78323.9,channel
cdec_MRC,37.71875_-120.15625,42258.5,channel
cdec_MRC,37.71875_-120.21875,31004.5,channel
cdec_MRC,37.71875_-120.28125,29718.2,channel
cdec_MRC,37.71875_-120.34375,40260.9,fallback
cdec_MRC,37.78125_-119.28125,177751.6,fallback
cdec_MRC,37.78125_-119.34375,151871.5,channel
cdec_MRC,37.78125_-119.40625,144178.3,channel
cdec_MRC,37.78125_-119.46875,135127.2,channel
cdec_MRC,37.78125_-119.53125,128172.3,channel
cdec_MRC,37.78125_-119.59375,123141.9,channel
cdec_MRC,37.78125_-119.65625,133448.1,center
cdec_MRC,37.78125_-119.71875,117570.3,center
cdec_MRC,37.78125_-119.78125,103446.4,fallback
cdec_MRC,37.78125_-119.84375,94909.8,fallback
cdec_MRC,37.78125_-119.90625,86710.4,fallback
cdec_MRC,37.78125_-119.96875,86446.2,center
cdec_MRC,37.78125_-120.03125,77046.6,channel
cdec_MRC,37.78125_-120.09375,83749.5,channel
cdec_MRC,37.78125_-120.15625,87443.4,channel
cdec_MRC,37.78125_-120.21875,55987.7,fallback
cdec_MRC,37.84375_-119.34375,172518.0,fallback
cdec_MRC,37.84375_-119.40625,150881.0,center
cdec_MRC,37.84375_-119.46875,140520.7,channel
cdec_MRC,37.84375_-119.53125,140674.6,channel
cdec_MRC,37.84375_-119.59375,132214.4,channel
cdec_MRC,37.84375_-119.65625,127297.2,fallback
cdec_MRC,37.84375_-120.03125,81641.1,fallback
cdec_MRC,37.84375_-120.09375,76086.7,fallback
cdec_MRC,37.90625_-119.53125,151135.6,fallback
cdec_MRC,37.90625_-119.59375,142605.9,fallback
cdec_NHG,38.03125_-120.59375,39654.8,channel
cdec_NHG,38.03125_-120.65625,36483.8,channel
cdec_NHG,38.03125_-120.71875,22530.3,fallback
cdec_NHG,38.03125_-120.78125,19624.4,fallback
cdec_NHG,38.09375_-120.46875,44157.0,fallback
cdec_NHG,38.09375_-120.53125,36501.9,fallback
cdec_NHG,38.09375_-120.59375,29416.1,channel
cdec_NHG,38.09375_-120.65625,24789.6,channel
cdec_NHG,38.09375_-120.71875,14401.7,channel
cdec_NHG,38.09375_-120.78125,4069.9,channel
cdec_NHG,38.09375_-120.84375,10080.6,fallback
cdec_NHG,38.15625_-120.34375,58891.3,fallback
cdec_NHG,38.15625_-120.40625,53197.0,channel
cdec_NHG,38.15625_-120.46875,43558.7,channel
cdec_NHG,38.15625_-120.53125,35305.0,channel
cdec_NHG,38.15625_-120.59375,27348.0,channel
cdec_NHG,38.15625_-120.65625,18083.4,channel
cdec_NHG,38.15625_-120.71875,14196.4,channel
cdec_NHG,38.15625_-120.78125,0.0,channel
cdec_NHG,38.15625_-120.84375,4089.4,fallback
cdec_NHG,38.21875_-120.34375,59835.7,fallback
cdec_NHG,38.21875_-120.40625,51585.9,channel
cdec_NHG,38.21875_-120.46875,46132.5,channel
cdec_NHG,38.21875_-120.53125,40008.1,channel
cdec_NHG,38.21875_-120.59375,25026.5,channel
cdec_NHG,38.21875_-120.65625,21045.1,channel
cdec_NHG,38.21875_-120.71875,9273.5,channel
cdec_NHG,38.21875_-120.78125,8520.0,channel
cdec_NHG,38.28125_-120.28125,69847.1,fallback
cdec_NHG,38.28125_-120.34375,61947.9,channel
cdec_NHG,38.28125_-120.40625,58882.7,channel
cdec_NHG,38.28125_-120.46875,48744.6,channel
cdec_NHG,38.28125_-120.53125,42012.6,channel
cdec_NHG,38.28125_-120.59375,36211.0,channel
cdec_NHG,38.28125_-120.65625,25147.8,channel
cdec_NHG,38.28125_-120.71875,22536.9,channel
cdec_NHG,38.34375_-120.28125,73415.6,fallback
cdec_NHG,38.34375_-120.40625,59518.8,fallback
cdec_NHG,38.34375_-120.46875,52951.1,fallback
cdec_NHG,38.34375_-120.53125,46781.2,fallback
cdec_NHG,38.34375_-120.59375,41188.5,fallback
cdec_NHG,38.34375_-120.65625,36439.5,fallback
cdec_NML,37.90625_-120.46875,9299.2,fallback
cdec_NML,37.90625_-120.53125,6443.8,fallback
cdec_NML,37.96875_-120.40625,14542.5,fallback
cdec_NML,37.96875_-120.46875,10599.2,channel
cdec_NML,37.96875_-120.53125,5011.1,center
cdec_NML,37.96875_-120.59375,8760.1,fallback
cdec_NML,38.03125_-120.21875,38706.2,fallback
cdec_NML,38.03125_-120.28125,31733.4,fallback
cdec_NML,38.03125_-120.34375,25048.4,fallback
cdec_NML,38.03125_-120.40625,22391.8,channel
cdec_NML,38.03125_-120.46875,11087.6,channel
cdec_NML,38.03125_-120.53125,8412.6,channel
cdec_NML,38.03125_-120.59375,14556.4,channel
cdec_NML,38.09375_-120.09375,56041.5,fallback
cdec_NML,38.09375_-120.15625,55192.7,channel
cdec_NML,38.09375_-120.21875,48046.3,channel
cdec_NML,38.09375_-120.28125,38307.3,channel
cdec_NML,38.09375_-120.34375,30437.4,channel
cdec_NML,38.09375_-120.40625,23178.2,channel
cdec_NML,38.09375_-120.46875,19844.9,channel
cdec_NML,38.09375_-120.53125,17269.0,channel
cdec_NML,38.09375_-120.59375,23503.9,fallback
cdec_NML,38.15625_-119.96875,73525.7,fallback
cdec_NML,38.15625_-120.03125,74264.5,channel
cdec_NML,38.15625_-120.09375,64323.1,channel
cdec_NML,38.15625_-120.15625,57903.6,channel
cdec_NML,38.15625_-120.21875,51572.9,channel
cdec_NML,38.15625_-120.28125,44756.6,channel
cdec_NML,38.15625_-120.34375,34899.8,channel
cdec_NML,38.15625_-120.40625,32873.6,channel
cdec_NML,38.15625_-120.46875,32217.0,fallback
cdec_NML,38.21875_-119.59375,118475.3,fallback
cdec_NML,38.21875_-119.65625,111506.3,fallback
cdec_NML,38.21875_-119.71875,126716.3,channel
cdec_NML,38.21875_-119.78125,128409.5,channel
cdec_NML,38.21875_-119.84375,96692.3,channel
cdec_NML,38.21875_-119.90625,89194.9,channel
cdec_NML,38.21875_-119.96875,81785.9,channel
cdec_NML,38.21875_-120.03125,71736.2,channel
cdec_NML,38.21875_-120.09375,66167.6,channel
cdec_NML,38.21875_-120.15625,62768.6,channel
cdec_NML,38.21875_-120.21875,54424.4,channel
cdec_NML,38.21875_-120.28125,49861.3,channel
cdec_NML,38.21875_-120.34375,45119.9,channel
cdec_NML,38.21875_-120.40625,43369.5,fallback
cdec_NML,38.28125_-119.59375,122034.4,fallback
cdec_NML,38.28125_-119.65625,126141.8,channel
cdec_NML,38.28125_-119.71875,117499.2,channel
cdec_NML,38.28125_-119.78125,115484.7,channel
cdec_NML,38.28125_-119.84375,110406.0,channel
cdec_NML,38.28125_-119.90625,92186.4,channel
cdec_NML,38.28125_-119.96875,85901.5,channel
cdec_NML,38.28125_-120.03125,77211.6,channel
cdec_NML,38.28125_-120.09375,69809.7,channel
cdec_NML,38.28125_-120.15625,68543.5,channel
cdec_NML,38.28125_-120.21875,62012.1,channel
cdec_NML,38.28125_-120.28125,55423.8,channel
cdec_NML,38.28125_-120.34375,54903.9,fallback
cdec_NML,38.34375_-119.65625,124243.3,channel
cdec_NML,38.34375_-119.71875,116378.2,channel
cdec_NML,38.34375_-119.78125,108318.2,channel
cdec_NML,38.34375_-119.84375,100968.4,channel
cdec_NML,38.34375_-119.90625,94055.3,channel
cdec_NML,38.34375_-119.96875,86662.9,channel
cdec_NML,38.34375_-120.03125,87939.1,channel
cdec_NML,38.34375_-120.09375,76257.4,channel
cdec_NML,38.34375_-120.15625,73485.6,channel
cdec_NML,38.34375_-120.21875,65918.1,channel
cdec_NML,38.34375_-120.28125,66620.0,fallback
cdec_NML,38.40625_-119.65625,124678.1,fallback
cdec_NML,38.40625_-119.71875,117093.0,channel
cdec_NML,38.40625_-119.78125,108690.4,channel
cdec_NML,38.40625_-119.84375,105010.3,channel
cdec_NML,38.40625_-119.90625,103536.6,channel
cdec_NML,38.40625_-119.96875,96737.7,channel
cdec_NML,38.40625_-120.03125,89901.2,channel
cdec_NML,38.40625_-120.09375,82365.3,channel
cdec_NML,38.40625_-120.15625,76209.6,channel
cdec_NML,38.40625_-120.21875,78434.5,fallback
cdec_NML,38.46875_-119.65625,130157.0,fallback
cdec_NML,38.46875_-119.71875,124316.2,fallback
cdec_NML,38.46875_-119.78125,116271.5,channel
cdec_NML,38.46875_-119.84375,111687.5,channel
cdec_NML,38.46875_-119.90625,111354.7,channel
cdec_NML,38.46875_-119.96875,101179.1,channel
cdec_NML,38.46875_-120.03125,95801.2,channel
cdec_NML,38.46875_-120.09375,94156.5,fallback
cdec_NML,38.46875_-120.15625,90307.4,fallback
cdec_NML,38.53125_-119.84375,119974.8,fallback
cdec_NML,38.53125_-119.90625,115071.0,fallback
cdec_NML,38.53125_-119.96875,110451.3,fallback
cdec_NML,38.53125_-120.03125,106153.1,fallback
cdec_ORO,39.46875_-120.28125,189489.4,fallback
cdec_ORO,39.46875_-120.34375,180159.8,fallback
cdec_ORO,39.46875_-120.40625,170831.7,fallback
cdec_ORO,39.46875_-121.28125,41012.0,fallback
cdec_ORO,39.46875_-121.34375,32051.7,fallback
cdec_ORO,39.46875_-121.40625,23393.7,fallback
cdec_ORO,39.53125_-120.09375,217152.6,fallback
cdec_ORO,39.53125_-120.15625,207813.1,fallback
cdec_ORO,39.53125_-120.21875,198473.6,fallback
cdec_ORO,39.53125_-120.28125,225973.5,center
cdec_ORO,39.53125_-120.34375,215720.3,channel
cdec_ORO,39.53125_-120.40625,217038.3,channel
cdec_ORO,39.53125_-120.46875,161116.0,fallback
cdec_ORO,39.53125_-121.09375,67730.1,fallback
cdec_ORO,39.53125_-121.15625,51197.9,center
cdec_ORO,39.53125_-121.21875,38047.1,channel
cdec_ORO,39.53125_-121.28125,29548.8,channel
cdec_ORO,39.53125_-121.34375,22441.9,channel
cdec_ORO,39.53125_-121.40625,14875.7,channel
cdec_ORO,39.53125_-121.46875,7157.2,channel
cdec_ORO,39.53125_-121.53125,2439.6,center
cdec_ORO,39.59375_-120.09375,224220.0,channel
cdec_ORO,39.59375_-120.15625,214377.0,channel
cdec_ORO,39.59375_-120.21875,212969.2,channel
cdec_ORO,39.59375_-120.28125,216293.6,channel
cdec_ORO,39.59375_-120.34375,207106.8,channel
cdec_ORO,39.59375_-120.40625,206908.5,channel
cdec_ORO,39.59375_-120.46875,214368.5,channel
cdec_ORO,39.59375_-121.03125,78262.0,fallback
cdec_ORO,39.59375_-121.09375,53635.9,channel
cdec_ORO,39.59375_-121.15625,46066.9,channel
cdec_ORO,39.59375_-121.21875,45384.5,channel
cdec_ORO,39.59375_-121.28125,31027.5,channel
cdec_ORO,39.59375_-121.34375,22402.2,channel
cdec_ORO,39.59375_-121.40625,18509.4,channel
cdec_ORO,39.59375_-121.46875,12394.2,channel
cdec_ORO,39.59375_-121.53125,9291.8,channel
cdec_ORO,39.65625_-120.09375,218507.3,fallback
cdec_ORO,39.65625_-120.15625,213192.6,channel
cdec_ORO,39.65625_-120.21875,204164.3,channel
cdec_ORO,39.65625_-120.28125,199909.6,channel
cdec_ORO,39.65625_-120.34375,198405.1,channel
cdec_ORO,39.65625_-120.40625,202488.0,channel
cdec_ORO,39.65625_-120.46875,213969.1,channel
cdec_ORO,39.65625_-120.53125,153849.9,fallback
cdec_ORO,39.65625_-120.59375,144661.7,fallback
cdec_ORO,39.65625_-120.65625,135493.1,fallback
cdec_ORO,39.65625_-120.71875,126348.3,fallback
cdec_ORO,39.65625_-121.03125,71428.8,center
cdec_ORO,39.65625_-121.09375,58015.9,channel
cdec_ORO,39.65625_-121.15625,56543.9,channel
cdec_ORO,39.65625_-121.21875,42748.0,channel
cdec_ORO,39.65625_-121.28125,34969.2,channel
cdec_ORO,39.65625_-121.34375,41708.4,channel
cdec_ORO,39.65625_-121.40625,32434.9,channel
cdec_ORO,39.65625_-121.46875,20372.8,channel
cdec_ORO,39.65625_-121.53125,22800.8,channel
cdec_ORO,39.65625_-121.59375,26974.6,fallback
cdec_ORO,39.71875_-120.09375,220182.5,fallback
cdec_ORO,39.71875_-120.15625,210773.8,channel
cdec_ORO,39.71875_-120.21875,202764.8,channel
cdec_ORO,39.71875_-120.28125,192317.9,channel
cdec_ORO,39.71875_-120.34375,190057.5,channel
cdec_ORO,39.71875_-120.40625,196203.6,channel
cdec_ORO,39.71875_-120.46875,203146.5,channel
cdec_ORO,39.71875_-120.53125,151203.4,channel
cdec_ORO,39.71875_-120.59375,147342.0,channel
cdec_ORO,39.71875_-120.65625,150684.3,channel
cdec_ORO,39.71875_-120.71875,144026.2,channel
cdec_ORO,39.71875_-120.78125,130955.7,center
cdec_ORO,39.71875_-120.84375,111646.3,fallback
cdec_ORO,39.71875_-120.90625,102929.9,fallback
cdec_ORO,39.71875_-120.96875,83738.8,center
cdec_ORO,39.71875_-121.03125,69691.6,channel
cdec_ORO,39.71875_-121.09375,69644.1,channel
cdec_ORO,39.71875_-121.15625,62776.4,channel
cdec_ORO,39.71875_-121.21875,53674.9,channel
cdec_ORO,39.71875_-121.28125,46748.7,channel
cdec_ORO,39.71875_-121.34375,40881.8,channel
cdec_ORO,39.71875_-121.40625,36266.0,channel
cdec_ORO,39.71875_-121.46875,42863.1,channel
cdec_ORO,39.71875_-121.53125,33937.5,channel
cdec_ORO,39.71875_-121.59375,35022.4,channel
cdec_ORO,39.78125_-120.09375,222505.1,fallback
cdec_ORO,39.78125_-120.15625,210769.1,channel
cdec_ORO,39.78125_-120.21875,200709.8,channel
cdec_ORO,39.78125_-120.28125,200670.8,channel
cdec_ORO,39.78125_-120.34375,180939.0,channel
cdec_ORO,39.78125_-120.40625,179653.5,channel
cdec_ORO,39.78125_-120.46875,164931.0,channel
cdec_ORO,39.78125_-120.53125,151549.0,channel
cdec_ORO,39.78125_-120.59375,141670.2,channel
cdec_ORO,39.78125_-120.65625,134079.2,channel
cdec_ORO,39.78125_-120.71875,141596.5,channel
cdec_ORO,39.78125_-120.78125,117595.0,channel
cdec_ORO,39.78125_-120.84375,115890.3,channel
cdec_ORO,39.78125_-120.90625,96404.8,channel
cdec_ORO,39.78125_-120.96875,88414.0,channel
cdec_ORO,39.78125_-121.03125,80516.8,channel
cdec_ORO,39.78125_-121.09375,72361.0,channel
cdec_ORO,39.78125_-121.15625,63109.3,channel
cdec_ORO,39.78125_-121.21875,69639.2,channel
cdec_ORO,39.78125_-121.28125,61626.0,channel
cdec_ORO,39.78125_-121.34375,50970.5,channel
cdec_ORO,39.78125_-121.40625,60134.3,channel
cdec_ORO,39.78125_-121.46875,51070.3,channel
cdec_ORO,39.78125_-121.53125,43434.3,channel
cdec_ORO,39.78125_-121.59375,42648.4,channel
cdec_ORO,39.84375_-120.09375,225454.8,fallback
cdec_ORO,39.84375_-120.15625,212879.2,channel
cdec_ORO,39.84375_-120.21875,197888.2,channel
cdec_ORO,39.84375_-120.28125,193118.9,channel
cdec_ORO,39.84375_-120.34375,187400.3,channel
cdec_ORO,39.84375_-120.40625,172224.9,channel
cdec_ORO,39.84375_-120.46875,169897.1,channel
cdec_ORO,39.84375_-120.53125,166129.5,channel
cdec_ORO,39.84375_-120.59375,161857.0,channel
cdec_ORO,39.84375_-120.65625,128007.9,channel
cdec_ORO,39.84375_-120.71875,120952.3,channel
cdec_ORO,39.84375_-120.78125,114123.9,channel
cdec_ORO,39.84375_-120.84375,105693.6,channel
cdec_ORO,39.84375_-120.90625,98450.7,channel
cdec_ORO,39.84375_-120.96875,89663.2,channel
cdec_ORO,39.84375_-121.03125,83214.4,channel
cdec_ORO,39.84375_-121.09375,81605.3,channel
cdec_ORO,39.84375_-121.15625,73916.4,channel
cdec_ORO,39.84375_-121.21875,93782.8,channel
cdec_ORO,39.84375_-121.28125,79859.2,channel
cdec_ORO,39.84375_-121.34375,71858.6,channel
cdec_ORO,39.84375_-121.40625,61306.1,channel
cdec_ORO,39.84375_-121.46875,63030.4,channel
cdec_ORO,39.84375_-121.53125,54312.0,channel
cdec_ORO,39.84375_-121.59375,51459.9,channel
cdec_ORO,39.90625_-120.09375,229007.6,fallback
cdec_ORO,39.90625_-120.15625,222946.1,channel
cdec_ORO,39.90625_-120.21875,223615.6,channel
cdec_ORO,39.90625_-120.28125,233559.5,channel
cdec_ORO,39.90625_-120.34375,227863.8,channel
cdec_ORO,39.90625_-120.40625,221001.8,channel
cdec_ORO,39.90625_-120.46875,182682.6,channel
cdec_ORO,39.90625_-120.53125,187709.6,channel
cdec_ORO,39.90625_-120.59375,196876.8,channel
cdec_ORO,39.90625_-120.65625,131184.4,channel
cdec_ORO,39.90625_-120.71875,127667.6,channel
cdec_ORO,39.90625_-120.78125,167380.8,channel
cdec_ORO,39.90625_-120.84375,160369.1,channel
cdec_ORO,39.90625_-120.90625,161258.7,channel
cdec_ORO,39.90625_-120.96875,177389.8,channel
cdec_ORO,39.90625_-121.03125,168347.7,channel
cdec_ORO,39.90625_-121.09375,172690.5,channel
cdec_ORO,39.90625_-121.15625,96814.3,channel
cdec_ORO,39.90625_-121.21875,89172.2,channel
cdec_ORO,39.90625_-121.28125,81565.7,channel
cdec_ORO,39.90625_-121.34375,72710.4,channel
cdec_ORO,39.90625_-121.40625,83459.2,channel
cdec_ORO,39.90625_-121.46875,66826.5,channel
cdec_ORO,39.90625_-121.53125,65306.4,channel
cdec_ORO,39.90625_-121.59375,74812.3,fallback
cdec_ORO,39.96875_-120.09375,233135.8,fallback
cdec_ORO,39.96875_-120.15625,239676.7,channel
cdec_ORO,39.96875_-120.21875,231874.3,channel
cdec_ORO,39.96875_-120.28125,241048.8,channel
cdec_ORO,39.96875_-120.34375,227704.4,channel
cdec_ORO,39.96875_-120.40625,218765.1,channel
cdec_ORO,39.96875_-120.46875,210112.8,channel
cdec_ORO,39.96875_-120.53125,201938.8,channel
cdec_ORO,39.96875_-120.59375,198736.0,channel
cdec_ORO,39.96875_-120.65625,188417.8,channel
cdec_ORO,39.96875_-120.71875,178732.1,channel
cdec_ORO,39.96875_-120.78125,172359.8,channel
cdec_ORO,39.96875_-120.84375,159300.3,channel
cdec_ORO,39.96875_-120.90625,146494.3,channel
cdec_ORO,39.96875_-120.96875,146322.0,channel
cdec_ORO,39.96875_-121.03125,163247.9,channel
cdec_ORO,39.96875_-121.09375,171730.8,channel
cdec_ORO,39.96875_-121.15625,109187.4,channel
cdec_ORO,39.96875_-121.21875,102602.7,channel
cdec_ORO,39.96875_-121.28125,83500.2,channel
cdec_ORO,39.96875_-121.34375,83217.8,channel
cdec_ORO,39.96875_-121.40625,85996.2,channel
cdec_ORO,39.96875_-121.46875,78124.7,channel
cdec_ORO,39.96875_-121.53125,75380.4,channel
cdec_ORO,40.03125_-120.15625,229375.4,fallback
cdec_ORO,40.03125_-120.21875,241118.8,channel
cdec_ORO,40.03125_-120.28125,245970.6,channel
cdec_ORO,40.03125_-120.34375,234572.7,channel
cdec_ORO,40.03125_-120.40625,212382.5,channel
cdec_ORO,40.03125_-120.46875,204644.3,channel
cdec_ORO,40.03125_-120.53125,197382.3,channel
cdec_ORO,40.03125_-120.59375,188529.6,channel
cdec_ORO,40.03125_-120.65625,183020.5,channel
cdec_ORO,40.03125_-120.71875,173422.6,channel
cdec_ORO,40.03125_-120.78125,164971.6,channel
cdec_ORO,40.03125_-120.84375,161815.5,channel
cdec_ORO,40.03125_-120.90625,146627.8,channel
cdec_ORO,40.03125_-120.96875,130746.0,channel
cdec_ORO,40.03125_-121.03125,122522.1,channel
cdec_ORO,40.03125_-121.09375,114207.0,channel
cdec_ORO,40.03125_-121.15625,106881.6,channel
cdec_ORO,40.03125_-121.21875,97622.2,channel
cdec_ORO,40.03125_-121.28125,95185.5,channel
cdec_ORO,40.03125_-121.34375,101472.6,channel
cdec_ORO,40.03125_-121.40625,102279.2,channel
cdec_ORO,40.03125_-121.46875,93579.8,channel
cdec_ORO,40.03125_-121.53125,85210.5,channel
cdec_ORO,40.09375_-120.21875,226599.4,fallback
cdec_ORO,40.09375_-120.28125,239795.8,channel
cdec_ORO,40.09375_-120.34375,231720.5,channel
cdec_ORO,40.09375_-120.40625,222869.4,channel
cdec_ORO,40.09375_-120.46875,215028.8,channel
cdec_ORO,40.09375_-120.53125,198284.1,channel
cdec_ORO,40.09375_-120.59375,192286.0,channel
cdec_ORO,40.09375_-120.65625,181113.2,channel
cdec_ORO,40.09375_-120.71875,180425.0,channel
cdec_ORO,40.09375_-120.78125,160464.6,channel
cdec_ORO,40.09375_-120.84375,152549.5,channel
cdec_ORO,40.09375_-120.90625,143216.1,channel
cdec_ORO,40.09375_-120.96875,140542.9,channel
cdec_ORO,40.09375_-121.03125,125608.5,channel
cdec_ORO,40.09375_-121.09375,119111.0,channel
cdec_ORO,40.09375_-121.15625,110482.2,channel
cdec_ORO,40.09375_-121.21875,109144.5,channel
cdec_ORO,40.09375_-121.28125,109594.9,channel
cdec_ORO,40.09375_-121.34375,116880.7,channel
cdec_ORO,40.09375_-121.40625,112769.0,fallback
cdec_ORO,40.09375_-121.46875,111419.0,fallback
cdec_ORO,40.15625_-120.34375,217117.7,fallback
cdec_ORO,40.15625_-120.40625,225626.6,channel
cdec_ORO,40.15625_-120.46875,219276.3,channel
cdec_ORO,40.15625_-120.53125,215674.5,channel
cdec_ORO,40.15625_-120.59375,193155.1,channel
cdec_ORO,40.15625_-120.65625,192619.8,channel
cdec_ORO,40.15625_-120.71875,200638.2,channel
cdec_ORO,40.15625_-120.78125,161781.5,channel
cdec_ORO,40.15625_-120.84375,161308.2,channel
cdec_ORO,40.15625_-120.90625,152261.9,channel
cdec_ORO,40.15625_-120.96875,158674.5,channel
cdec_ORO,40.15625_-121.03125,168374.0,channel
cdec_ORO,40.15625_-121.09375,127489.1,channel
cdec_ORO,40.15625_-121.15625,123123.1,channel
cdec_ORO,40.15625_-121.21875,128759.9,channel
cdec_ORO,40.15625_-121.28125,141014.9,channel
cdec_ORO,40.15625_-121.34375,149084.7,channel
cdec_ORO,40.15625_-121.40625,155687.5,channel
cdec_ORO,40.15625_-121.46875,123468.1,fallback
cdec_ORO,40.21875_-120.46875,225731.7,channel
cdec_ORO,40.21875_-120.53125,224675.2,channel
cdec_ORO,40.21875_-120.59375,201976.9,channel
cdec_ORO,40.21875_-120.65625,204521.1,channel
cdec_ORO,40.21875_-120.71875,178837.4,channel
cdec_ORO,40.21875_-120.78125,170098.8,channel
cdec_ORO,40.21875_-120.84375,171725.8,channel
cdec_ORO,40.21875_-120.90625,167290.3,channel
cdec_ORO,40.21875_-120.96875,166799.8,channel
cdec_ORO,40.21875_-121.03125,171215.9,channel
cdec_ORO,40.21875_-121.09375,136997.6,channel
cdec_ORO,40.21875_-121.15625,143567.6,channel
cdec_ORO,40.21875_-121.21875,132310.0,channel
cdec_ORO,40.21875_-121.28125,141561.9,channel
cdec_ORO,40.21875_-121.34375,148419.8,channel
cdec_ORO,40.21875_-121.40625,136637.8,fallback
cdec_ORO,40.21875_-121.46875,135527.8,fallback
cdec_ORO,40.28125_-120.53125,210790.4,fallback
cdec_ORO,40.28125_-120.59375,215901.5,center
cdec_ORO,40.28125_-120.65625,212320.3,channel
cdec_ORO,40.28125_-120.71875,180897.6,channel
cdec_ORO,40.28125_-120.78125,180216.5,channel
cdec_ORO,40.28125_-120.84375,172995.7,channel
cdec_ORO,40.28125_-120.90625,166057.6,channel
cdec_ORO,40.28125_-120.96875,159275.6,channel
cdec_ORO,40.28125_-121.03125,152137.0,channel
cdec_ORO,40.28125_-121.09375,144692.6,channel
cdec_ORO,40.28125_-121.15625,150611.9,channel
cdec_ORO,40.28125_-121.21875,152318.9,channel
cdec_ORO,40.28125_-121.28125,162655.6,channel
cdec_ORO,40.28125_-121.34375,183896.2,center
cdec_ORO,40.34375_-120.71875,201228.1,fallback
cdec_ORO,40.34375_-120.78125,195690.0,fallback
cdec_ORO,40.34375_-120.84375,190443.8,fallback
cdec_ORO,40.34375_-120.90625,170719.2,channel
cdec_ORO,40.34375_-120.96875,168116.3,channel
cdec_ORO,40.34375_-121.03125,163001.1,channel
cdec_ORO,40.34375_-121.09375,153303.3,channel
cdec_ORO,40.34375_-121.15625,162621.8,channel
cdec_ORO,40.34375_-121.21875,158631.1,channel
cdec_ORO,40.34375_-121.28125,166781.1,channel
cdec_ORO,40.34375_-121.34375,172570.4,channel
cdec_ORO,40.34375_-121.40625,179950.5,channel
cdec_ORO,40.34375_-121.46875,186867.5,channel
cdec_ORO,40.40625_-120.84375,200654.2,fallback
cdec_ORO,40.40625_-120.90625,195985.9,fallback
cdec_ORO,40.40625_-120.96875,186933.1,center
cdec_ORO,40.40625_-121.03125,172841.7,channel
cdec_ORO,40.40625_-121.09375,182807.8,channel
cdec_ORO,40.40625_-121.15625,171554.9,channel
cdec_ORO,40.40625_-121.21875,179070.8,channel
cdec_ORO,40.40625_-121.28125,176766.4,channel
cdec_ORO,40.40625_-121.34375,179109.1,channel
cdec_ORO,40.40625_-121.40625,184611.8,channel
cdec_ORO,40.40625_-121.46875,191322.5,channel
cdec_ORO,40.46875_-121.03125,198784.3,fallback
cdec_ORO,40.46875_-121.09375,185265.3,channel
cdec_ORO,40.46875_-121.15625,196077.4,center
