entity_id,key,lat,lon,overlap_mi2
uf_20,37.34375_-120.03125,37.34375,-120.03125,1.052508
uf_20,37.40625_-119.71875,37.40625,-119.71875,3.234524
uf_20,37.40625_-119.78125,37.40625,-119.78125,12.54123
uf_20,37.40625_-119.84375,37.40625,-119.84375,14.819955
uf_20,37.40625_-119.90625,37.40625,-119.90625,13.469123
uf_20,37.40625_-119.96875,37.40625,-119.96875,2.386814
uf_20,37.40625_-120.03125,37.40625,-120.03125,0.012878
uf_20,37.46875_-119.65625,37.46875,-119.65625,0.074031
uf_20,37.46875_-119.71875,37.46875,-119.71875,14.105993
uf_20,37.46875_-119.78125,37.46875,-119.78125,14.807792
uf_20,37.46875_-119.84375,37.46875,-119.84375,14.807792
uf_20,37.46875_-119.90625,37.46875,-119.90625,11.118462
uf_20,37.53125_-119.71875,37.53125,-119.71875,2.910964
uf_20,37.53125_-119.78125,37.53125,-119.78125,4.188045
uf_20,37.53125_-119.84375,37.53125,-119.84375,11.273132
uf_20,37.53125_-119.90625,37.53125,-119.90625,5.065894
uf_20,37.59375_-119.84375,37.59375,-119.84375,0.007362
uf_20,37.59375_-119.90625,37.59375,-119.90625,0.187357
uf_21,36.96875_-119.78125,36.96875,-119.78125,0.146804
uf_21,37.03125_-119.78125,37.03125,-119.78125,8.127418
uf_21,37.03125_-119.84375,37.03125,-119.84375,10.137448
uf_21,37.03125_-119.90625,37.03125,-119.90625,2.52813
uf_21,37.09375_-119.71875,37.09375,-119.71875,0.056471
uf_21,37.09375_-119.78125,37.09375,-119.78125,6.561346
uf_21,37.09375_-119.84375,37.09375,-119.84375,14.882373
uf_21,37.09375_-119.90625,37.09375,-119.90625,14.486798
uf_21,37.09375_-119.96875,37.09375,-119.96875,6.546228
uf_21,37.15625_-119.65625,37.15625,-119.65625,0.461929
uf_21,37.15625_-119.71875,37.15625,-119.71875,10.993266
uf_21,37.15625_-119.78125,37.15625,-119.78125,14.763153
uf_21,37.15625_-119.84375,37.15625,-119.84375,14.876641
uf_21,37.15625_-119.90625,37.15625,-119.90625,14.883907
uf_21,37.15625_-119.96875,37.15625,-119.96875,13.778323
uf_21,37.15625_-120.03125,37.15625,-120.03125,3.470713
uf_21,37.21875_-119.65625,37.21875,-119.65625,6.379401
uf_21,37.21875_-119.71875,37.21875,-119.71875,14.856334
uf_21,37.21875_-119.78125,37.21875,-119.78125,14.856334
uf_21,37.21875_-119.84375,37.21875,-119.84375,11.808932
uf_21,37.21875_-119.90625,37.21875,-119.90625,10.509363
uf_21,37.21875_-119.96875,37.21875,-119.96875,1.212795
uf_21,37.28125_-119.59375,37.28125,-119.59375,5.770889
uf_21,37.28125_-119.65625,37.28125,-119.65625,11.968597
uf_21,37.28125_-119.71875,37.28125,-119.71875,14.844226
uf_21,37.28125_-119.78125,37.28125,-119.78125,13.022574
uf_21,37.28125_-119.84375,37.28125,-119.84375,0.84077
uf_21,37.34375_-119.59375,37.34375,-119.59375,8.947859
uf_21,37.34375_-119.65625,37.34375,-119.65625,14.832099
uf_21,37.34375_-119.71875,37.34375,-119.71875,14.832099
uf_21,37.34375_-119.78125,37.34375,-119.78125,6.022956
uf_21,37.40625_-119.59375,37.40625,-119.59375,13.309781
uf_21,37.40625_-119.65625,37.40625,-119.65625,14.819955
uf_21,37.40625_-119.71875,37.40625,-119.71875,11.585431
uf_21,37.40625_-119.78125,37.40625,-119.78125,2.278725
uf_21,37.46875_-119.53125,37.46875,-119.53125,0.063894
uf_21,37.46875_-119.59375,37.46875,-119.59375,4.492708
uf_21,37.46875_-119.65625,37.46875,-119.65625,9.634699
uf_21,37.46875_-119.71875,37.46875,-119.71875,0.339279
usgs_11196400,35.21875_-118.21875,35.21875,-118.21875,1.097095
usgs_11196400,35.21875_-118.28125,35.21875,-118.28125,7.070368
usgs_11196400,35.21875_-118.34375,35.21875,-118.34375,8.148604
usgs_11196400,35.21875_-118.40625,35.21875,-118.40625,9.716653
usgs_11196400,35.21875_-118.46875,35.21875,-118.46875,1.914698
usgs_11196400,35.28125_-118.21875,35.28125,-118.21875,0.568218
usgs_11196400,35.28125_-118.28125,35.28125,-118.28125,12.644318
usgs_11196400,35.28125_-118.34375,35.28125,-118.34375,15.222764
usgs_11196400,35.28125_-118.40625,35.28125,-118.40625,15.222764
usgs_11196400,35.28125_-118.46875,35.28125,-118.46875,14.890515
usgs_11196400,35.28125_-118.53125,35.28125,-118.53125,12.720899
usgs_11196400,35.28125_-118.59375,35.28125,-118.59375,0.526649
usgs_11196400,35.34375_-118.28125,35.34375,-118.28125,6.828443
usgs_11196400,35.34375_-118.34375,35.34375,-118.34375,15.211216
usgs_11196400,35.34375_-118.40625,35.34375,-118.40625,15.211216
usgs_11196400,35.34375_-118.46875,35.34375,-118.46875,11.13953
usgs_11196400,35.34375_-118.53125,35.34375,-118.53125,5.074111
usgs_11196400,35.34375_-118.59375,35.34375,-118.59375,0.092423
usgs_11196400,35.40625_-118.28125,35.40625,-118.28125,1.244524
usgs_11196400,35.40625_-118.34375,35.40625,-118.34375,6.94205
usgs_11196400,35.40625_-118.40625,35.40625,-118.40625,2.08344
usgs_11196400,35.40625_-118.46875,35.40625,-118.46875,0.490347
usgs_11197250,35.78125_-120.21875,35.78125,-120.21875,0.273631
usgs_11197250,35.84375_-120.15625,35.84375,-120.15625,7.323492
usgs_11197250,35.84375_-120.21875,35.84375,-120.21875,13.308032
usgs_11197250,35.84375_-120.28125,35.84375,-120.28125,0.509545
usgs_11197250,35.90625_-120.15625,35.90625,-120.15625,7.173164
usgs_11197250,35.90625_-120.21875,35.90625,-120.21875,14.02551
usgs_11197250,35.90625_-120.28125,35.90625,-120.28125,8.565751
usgs_11197250,35.90625_-120.34375,35.90625,-120.34375,2.416313
usgs_11197250,35.96875_-120.21875,35.96875,-120.21875,0.360399
usgs_11197250,35.96875_-120.28125,35.96875,-120.28125,2.013561
usgs_11197250,35.96875_-120.34375,35.96875,-120.34375,0.34224
usgs_11199500,35.78125_-118.71875,35.78125,-118.71875,3.139809
usgs_11199500,35.78125_-118.78125,35.78125,-118.78125,11.079131
usgs_11199500,35.78125_-118.84375,35.78125,-118.84375,12.344701
usgs_11199500,35.78125_-118.90625,35.78125,-118.90625,6.916189
usgs_11199500,35.84375_-118.59375,35.84375,-118.59375,4.181293
usgs_11199500,35.84375_-118.65625,35.84375,-118.65625,7.28202
usgs_11199500,35.84375_-118.71875,35.84375,-118.71875,13.410898
usgs_11199500,35.84375_-118.78125,35.84375,-118.78125,14.865701
usgs_11199500,35.84375_-118.84375,35.84375,-118.84375,11.935093
usgs_11199500,35.84375_-118.90625,35.84375,-118.90625,1.138942
usgs_11199500,35.90625_-118.71875,35.90625,-118.71875,0.140897
usgs_11199500,35.90625_-118.78125,35.90625,-118.78125,2.511463
usgs_11199500,35.90625_-118.84375,35.90625,-118.84375,1.675087
usgs_11203580,36.03125_-118.59375,36.03125,-118.59375,4.183808
usgs_11203580,36.03125_-118.65625,36.03125,-118.65625,2.112803
usgs_11203580,36.09375_-118.59375,36.09375,-118.59375,6.268147
usgs_11203580,36.09375_-118.65625,36.09375,-118.65625,7.492554
usgs_11204100,35.96875_-118.59375,35.96875,-118.59375,0.511233
usgs_11204100,35.96875_-118.65625,35.96875,-118.65625,6.023023
usgs_11204100,35.96875_-118.71875,35.96875,-118.71875,7.336086
usgs_11204100,35.96875_-118.78125,35.96875,-118.78125,5.844619
usgs_11204100,36.03125_-118.59375,36.03125,-118.59375,6.48967
usgs_11204100,36.03125_-118.65625,36.03125,-118.65625,15.082984
usgs_11204100,36.03125_-118.71875,36.03125,-118.71875,15.082984
usgs_11204100,36.03125_-118.78125,36.03125,-118.78125,13.435213
usgs_11204100,36.03125_-118.84375,36.03125,-118.84375,0.223381
usgs_11204100,36.09375_-118.59375,36.09375,-118.59375,6.268147
usgs_11204100,36.09375_-118.65625,36.09375,-118.65625,10.072812
usgs_11204100,36.09375_-118.71875,36.09375,-118.71875,8.811839
usgs_11204100,36.09375_-118.78125,36.09375,-118.78125,1.00784
usgs_11208000,36.53125_-118.78125,36.53125,-118.78125,4.812986
usgs_11208000,36.53125_-118.84375,36.53125,-118.84375,0.164643
usgs_11208000,36.59375_-118.59375,36.59375,-118.59375,0.418992
usgs_11208000,36.59375_-118.65625,36.59375,-118.65625,6.207282
usgs_11208000,36.59375_-118.71875,36.59375,-118.71875,10.552826
usgs_11208000,36.59375_-118.78125,36.59375,-118.78125,13.591042
usgs_11208000,36.59375_-118.84375,36.59375,-118.84375,0.138786
usgs_11208000,36.65625_-118.59375,36.65625,-118.59375,0.081007
usgs_11208000,36.65625_-118.65625,36.65625,-118.65625,2.581021
usgs_11208000,36.65625_-118.71875,36.65625,-118.71875,9.37327
usgs_11208000,36.65625_-118.78125,36.65625,-118.78125,3.306726
usgs_11208500,36.46875_-118.84375,36.46875,-118.84375,0.145408
usgs_11208500,36.53125_-118.84375,36.53125,-118.84375,1.739729
usgs_11209900,36.34375_-118.59375,36.34375,-118.59375,0.547267
usgs_11209900,36.34375_-118.65625,36.34375,-118.65625,1.868814
usgs_11209900,36.34375_-118.71875,36.34375,-118.71875,0.01476
usgs_11209900,36.40625_-118.53125,36.40625,-118.53125,1.592526
usgs_11209900,36.40625_-118.59375,36.40625,-118.59375,12.09766
usgs_11209900,36.40625_-118.65625,36.40625,-118.65625,14.990739
usgs_11209900,36.40625_-118.71875,36.40625,-118.71875,13.56123
usgs_11209900,36.40625_-118.78125,36.40625,-118.78125,9.848354
usgs_11209900,36.40625_-118.84375,36.40625,-118.84375,3.736995
usgs_11209900,36.40625_-118.90625,36.40625,-118.90625,0.141978
usgs_11209900,36.46875_-118.53125,36.46875,-118.53125,2.267539
usgs_11209900,36.46875_-118.59375,36.46875,-118.59375,14.878858
usgs_11209900,36.46875_-118.65625,36.46875,-118.65625,15.000238
usgs_11209900,36.46875_-118.71875,36.46875,-118.71875,15.000238
usgs_11209900,36.46875_-118.78125,36.46875,-118.78125,15.000238
usgs_11209900,36.46875_-118.84375,36.46875,-118.84375,15.000238
usgs_11209900,36.46875_-118.90625,36.46875,-118.90625,13.021404
usgs_11209900,36.46875_-118.96875,36.46875,-118.96875,4.059936
usgs_11209900,36.53125_-118.53125,36.53125,-118.53125,0.669829
usgs_11209900,36.53125_-118.59375,36.53125,-118.59375,14.710939
usgs_11209900,36.53125_-118.65625,36.53125,-118.65625,14.988345
usgs_11209900,36.53125_-118.71875,36.53125,-118.71875,14.988345
usgs_11209900,36.53125_-118.78125,36.53125,-118.78125,14.988345
usgs_11209900,36.53125_-118.84375,36.53125,-118.84375,14.988345
usgs_11209900,36.53125_-118.90625,36.53125,-118.90625,14.988345
usgs_11209900,36.53125_-118.96875,36.53125,-118.96875,4.904893
usgs_11209900,36.59375_-118.53125,36.59375,-118.53125,2.70972
usgs_11209900,36.59375_-118.59375,36.59375,-118.59375,11.484851
usgs_11209900,36.59375_-118.65625,36.59375,-118.65625,14.976434
usgs_11209900,36.59375_-118.71875,36.59375,-118.71875,14.976434
usgs_11209900,36.59375_-118.78125,36.59375,-118.78125,14.976434
usgs_11209900,36.59375_-118.84375,36.59375,-118.84375,14.976434
usgs_11209900,36.59375_-118.90625,36.59375,-118.90625,14.976434
usgs_11209900,36.59375_-118.96875,36.59375,-118.96875,5.790058
usgs_11209900,36.65625_-118.59375,36.65625,-118.59375,0.081007
usgs_11209900,36.65625_-118.65625,36.65625,-118.65625,2.581021
usgs_11209900,36.65625_-118.71875,36.65625,-118.71875,9.395661
usgs_11209900,36.65625_-118.78125,36.65625,-118.78125,13.886365
usgs_11209900,36.65625_-118.84375,36.65625,-118.84375,14.964505
usgs_11209900,36.65625_-118.90625,36.65625,-118.90625,14.964505
usgs_11209900,36.65625_-118.96875,36.65625,-118.96875,6.48008
usgs_11209900,36.71875_-118.78125,36.71875,-118.78125,0.847184
usgs_11209900,36.71875_-118.84375,36.71875,-118.84375,4.234277
usgs_11209900,36.71875_-118.90625,36.71875,-118.90625,7.51149
usgs_11209900,36.71875_-118.96875,36.71875,-118.96875,1.338703
usgs_11213500,36.59375_-118.46875,36.59375,-118.46875,0.036319
usgs_11213500,36.59375_-118.53125,36.59375,-118.53125,5.739873
usgs_11213500,36.59375_-118.59375,36.59375,-118.59375,3.491583
usgs_11213500,36.65625_-118.40625,36.65625,-118.40625,0.10234
usgs_11213500,36.65625_-118.46875,36.65625,-118.46875,6.236342
usgs_11213500,36.65625_-118.53125,36.65625,-118.53125,14.964505
usgs_11213500,36.65625_-118.59375,36.65625,-118.59375,14.883498
usgs_11213500,36.65625_-118.65625,36.65625,-118.65625,12.383484
usgs_11213500,36.65625_-118.71875,36.65625,-118.71875,5.568844
usgs_11213500,36.65625_-118.78125,36.65625,-118.78125,1.07814
usgs_11213500,36.71875_-118.34375,36.71875,-118.34375,6.629089
usgs_11213500,36.71875_-118.40625,36.71875,-118.40625,12.833907
usgs_11213500,36.71875_-118.46875,36.71875,-118.46875,14.952558
usgs_11213500,36.71875_-118.53125,36.71875,-118.53125,14.952558
usgs_11213500,36.71875_-118.59375,36.71875,-118.59375,14.952558
usgs_11213500,36.71875_-118.65625,36.71875,-118.65625,14.952558
usgs_11213500,36.71875_-118.71875,36.71875,-118.71875,14.952558
usgs_11213500,36.71875_-118.78125,36.71875,-118.78125,14.105373
usgs_11213500,36.71875_-118.84375,36.71875,-118.84375,10.718281
usgs_11213500,36.71875_-118.90625,36.71875,-118.90625,7.439621
usgs_11213500,36.71875_-118.96875,36.71875,-118.96875,6.426198
usgs_11213500,36.71875_-119.03125,36.71875,-119.03125,1.339073
usgs_11213500,36.78125_-118.34375,36.78125,-118.34375,0.263052
usgs_11213500,36.78125_-118.40625,36.78125,-118.40625,14.584672
usgs_11213500,36.78125_-118.46875,36.78125,-118.46875,14.940593
usgs_11213500,36.78125_-118.53125,36.78125,-118.53125,14.940593
usgs_11213500,36.78125_-118.59375,36.78125,-118.59375,14.940593
usgs_11213500,36.78125_-118.65625,36.78125,-118.65625,14.940593
usgs_11213500,36.78125_-118.71875,36.78125,-118.71875,14.940593
usgs_11213500,36.78125_-118.78125,36.78125,-118.78125,14.940593
usgs_11213500,36.78125_-118.84375,36.78125,-118.84375,14.940593
usgs_11213500,36.78125_-118.90625,36.78125,-118.90625,14.940593
usgs_11213500,36.78125_-118.96875,36.78125,-118.96875,14.940593
usgs_11213500,36.78125_-119.03125,36.78125,-119.03125,13.200285
usgs_11213500,36.78125_-119.09375,36.78125,-119.09375,8.991643
usgs_11213500,36.78125_-119.15625,36.78125,-119.15625,0.00821
usgs_11213500,36.84375_-118.34375,36.84375,-118.34375,1.46884
usgs_11213500,36.84375_-118.40625,36.84375,-118.40625,13.675629
usgs_11213500,36.84375_-118.46875,36.84375,-118.46875,14.92861
usgs_11213500,36.84375_-118.53125,36.84375,-118.53125,14.92861
usgs_11213500,36.84375_-118.59375,36.84375,-118.59375,14.92861
usgs_11213500,36.84375_-118.65625,36.84375,-118.65625,14.92861
usgs_11213500,36.84375_-118.71875,36.84375,-118.71875,14.92861
usgs_11213500,36.84375_-118.78125,36.84375,-118.78125,14.92861
usgs_11213500,36.84375_-118.84375,36.84375,-118.84375,14.92861
usgs_11213500,36.84375_-118.90625,36.84375,-118.90625,14.92861
usgs_11213500,36.84375_-118.96875,36.84375,-118.96875,14.92861
usgs_11213500,36.84375_-119.03125,36.84375,-119.03125,14.92861
usgs_11213500,36.84375_-119.09375,36.84375,-119.09375,14.663894
usgs_11213500,36.84375_-119.15625,36.84375,-119.15625,2.100639
usgs_11213500,36.90625_-118.34375,36.90625,-118.34375,1.169219
usgs_11213500,36.90625_-118.40625,36.90625,-118.40625,14.424458
usgs_11213500,36.90625_-118.46875,36.90625,-118.46875,14.916609
usgs_11213500,36.90625_-118.53125,36.90625,-118.53125,14.916609
usgs_11213500,36.90625_-118.59375,36.90625,-118.59375,14.916609
usgs_11213500,36.90625_-118.65625,36.90625,-118.65625,14.916609
usgs_11213500,36.90625_-118.71875,36.90625,-118.71875,14.916609
usgs_11213500,36.90625_-118.78125,36.90625,-118.78125,14.916609
usgs_11213500,36.90625_-118.84375,36.90625,-118.84375,14.916609
usgs_11213500,36.90625_-118.90625,36.90625,-118.90625,10.846171
usgs_11213500,36.90625_-118.96875,36.90625,-118.96875,9.316854
usgs_11213500,36.90625_-119.03125,36.90625,-119.03125,4.874198
usgs_11213500,36.90625_-119.09375,36.90625,-119.09375,2.218189
usgs_11213500,36.96875_-118.40625,36.96875,-118.40625,8.031838
usgs_11213500,36.96875_-118.46875,36.96875,-118.46875,14.904589
usgs_11213500,36.96875_-118.53125,36.96875,-118.53125,14.904589
usgs_11213500,36.96875_-118.59375,36.96875,-118.59375,14.904589
usgs_11213500,36.96875_-118.65625,36.96875,-118.65625,14.904589
usgs_11213500,36.96875_-118.71875,36.96875,-118.71875,14.904589
usgs_11213500,36.96875_-118.78125,36.96875,-118.78125,14.904589
usgs_11213500,36.96875_-118.84375,36.96875,-118.84375,13.560906
usgs_11213500,36.96875_-118.90625,36.96875,-118.90625,0.10676
usgs_11213500,37.03125_-118.40625,37.03125,-118.40625,2.097857
usgs_11213500,37.03125_-118.46875,37.03125,-118.46875,14.839334
usgs_11213500,37.03125_-118.53125,37.03125,-118.53125,14.892553
usgs_11213500,37.03125_-118.59375,37.03125,-118.59375,14.892553
usgs_11213500,37.03125_-118.65625,37.03125,-118.65625,14.892553
usgs_11213500,37.03125_-118.71875,37.03125,-118.71875,12.927728
usgs_11213500,37.03125_-118.78125,37.03125,-118.78125,7.866243
usgs_11213500,37.03125_-118.84375,37.03125,-118.84375,7.171387
usgs_11213500,37.09375_-118.46875,37.09375,-118.46875,2.619989
usgs_11213500,37.09375_-118.53125,37.09375,-118.53125,10.359409
usgs_11213500,37.09375_-118.59375,37.09375,-118.59375,14.527835
usgs_11213500,37.09375_-118.65625,37.09375,-118.65625,13.837304
usgs_11213500,37.09375_-118.71875,37.09375,-118.71875,6.857826
usgs_11213500,37.15625_-118.59375,37.15625,-118.59375,1.978804
usgs_11213500,37.15625_-118.65625,37.15625,-118.65625,2.40431
usgs_11214000,37.03125_-118.71875,37.03125,-118.71875,1.964825
usgs_11214000,37.03125_-118.78125,37.03125,-118.78125,7.026309
usgs_11214000,37.03125_-118.84375,37.03125,-118.84375,5.233864
usgs_11214000,37.09375_-118.71875,37.09375,-118.71875,1.368897
usgs_11214000,37.09375_-118.78125,37.09375,-118.78125,12.026006
usgs_11214000,37.09375_-118.84375,37.09375,-118.84375,9.975873
usgs_11214000,37.15625_-118.78125,37.15625,-118.78125,0.035299
usgs_11218500,36.59375_-118.46875,36.59375,-118.46875,0.036319
usgs_11218500,36.59375_-118.53125,36.59375,-118.53125,5.739873
usgs_11218500,36.59375_-118.59375,36.59375,-118.59375,3.491583
usgs_11218500,36.65625_-118.40625,36.65625,-118.40625,0.10234
usgs_11218500,36.65625_-118.46875,36.65625,-118.46875,6.236342
usgs_11218500,36.65625_-118.53125,36.65625,-118.53125,14.964505
usgs_11218500,36.65625_-118.59375,36.65625,-118.59375,14.883498
usgs_11218500,36.65625_-118.65625,36.65625,-118.65625,12.383484
usgs_11218500,36.65625_-118.71875,36.65625,-118.71875,5.568844
usgs_11218500,36.65625_-118.78125,36.65625,-118.78125,1.07814
usgs_11218500,36.71875_-118.34375,36.71875,-118.34375,6.629089
usgs_11218500,36.71875_-118.40625,36.71875,-118.40625,12.833907
usgs_11218500,36.71875_-118.46875,36.71875,-118.46875,14.952558
usgs_11218500,36.71875_-118.53125,36.71875,-118.53125,14.952558
usgs_11218500,36.71875_-118.59375,36.71875,-118.59375,14.952558
usgs_11218500,36.71875_-118.65625,36.71875,-118.65625,14.952558
usgs_11218500,36.71875_-118.71875,36.71875,-118.71875,14.952558
usgs_11218500,36.71875_-118.78125,36.71875,-118.78125,14.105373
usgs_11218500,36.71875_-118.84375,36.71875,-118.84375,10.718281
usgs_11218500,36.71875_-118.90625,36.71875,-118.90625,7.439621
usgs_11218500,36.71875_-118.96875,36.71875,-118.96875,6.426198
usgs_11218500,36.71875_-119.03125,36.71875,-119.03125,1.339073
usgs_11218500,36.78125_-118.34375,36.78125,-118.34375,0.263052
usgs_11218500,36.78125_-118.40625,36.78125,-118.40625,14.584672
usgs_11218500,36.78125_-118.46875,36.78125,-118.46875,14.940593
usgs_11218500,36.78125_-118.53125,36.78125,-118.53125,14.940593
usgs_11218500,36.78125_-118.59375,36.78125,-118.59375,14.940593
usgs_11218500,36.78125_-118.65625,36.78125,-118.65625,14.940593
usgs_11218500,36.78125_-118.71875,36.78125,-118.71875,14.940593
usgs_11218500,36.78125_-118.78125,36.78125,-118.78125,14.940593
usgs_11218500,36.78125_-118.84375,36.78125,-118.84375,14.940593
usgs_11218500,36.78125_-118.90625,36.78125,-118.90625,14.940593
usgs_11218500,36.78125_-118.96875,36.78125,-118.96875,14.940593
usgs_11218500,36.78125_-119.03125,36.78125,-119.03125,13.200285
usgs_11218500,36.78125_-119.09375,36.78125,-119.09375,8.991643
usgs_11218500,36.78125_-119.15625,36.78125,-119.15625,0.00821
usgs_11218500,36.84375_-118.34375,36.84375,-118.34375,1.46884
usgs_11218500,36.84375_-118.40625,36.84375,-118.40625,13.675629
usgs_11218500,36.84375_-118.46875,36.84375,-118.46875,14.92861
usgs_11218500,36.84375_-118.53125,36.84375,-118.53125,14.92861
usgs_11218500,36.84375_-118.59375,36.84375,-118.59375,14.92861
usgs_11218500,36.84375_-118.65625,36.84375,-118.65625,14.92861
usgs_11218500,36.84375_-118.71875,36.84375,-118.71875,14.92861
usgs_11218500,36.84375_-118.78125,36.84375,-118.78125,14.92861
usgs_11218500,36.84375_-118.84375,36.84375,-118.84375,14.92861
usgs_11218500,36.84375_-118.90625,36.84375,-118.90625,14.92861
usgs_11218500,36.84375_-118.96875,36.84375,-118.96875,14.92861
usgs_11218500,36.84375_-119.03125,36.84375,-119.03125,14.92861
usgs_11218500,36.84375_-119.09375,36.84375,-119.09375,14.92861
usgs_11218500,36.84375_-119.15625,36.84375,-119.15625,4.484531
usgs_11218500,36.90625_-118.34375,36.90625,-118.34375,1.169219
usgs_11218500,36.90625_-118.40625,36.90625,-118.40625,14.424458
usgs_11218500,36.90625_-118.46875,36.90625,-118.46875,14.916609
usgs_11218500,36.90625_-118.53125,36.90625,-118.53125,14.916609
usgs_11218500,36.90625_-118.59375,36.90625,-118.59375,14.916609
usgs_11218500,36.90625_-118.65625,36.90625,-118.65625,14.916609
usgs_11218500,36.90625_-118.71875,36.90625,-118.71875,14.916609
usgs_11218500,36.90625_-118.78125,36.90625,-118.78125,14.916609
usgs_11218500,36.90625_-118.84375,36.90625,-118.84375,14.916609
usgs_11218500,36.90625_-118.90625,36.90625,-118.90625,14.916609
usgs_11218500,36.90625_-118.96875,36.90625,-118.96875,14.916609
usgs_11218500,36.90625_-119.03125,36.90625,-119.03125,14.916609
usgs_11218500,36.90625_-119.09375,36.90625,-119.09375,14.916609
usgs_11218500,36.90625_-119.15625,36.90625,-119.15625,5.413772
usgs_11218500,36.96875_-118.40625,36.96875,-118.40625,8.031838
usgs_11218500,36.96875_-118.46875,36.96875,-118.46875,14.904589
usgs_11218500,36.96875_-118.53125,36.96875,-118.53125,14.904589
usgs_11218500,36.96875_-118.59375,36.96875,-118.59375,14.904589
usgs_11218500,36.96875_-118.65625,36.96875,-118.65625,14.904589
usgs_11218500,36.96875_-118.71875,36.96875,-118.71875,14.904589
usgs_11218500,36.96875_-118.78125,36.96875,-118.78125,14.904589
usgs_11218500,36.96875_-118.84375,36.96875,-118.84375,14.904589
usgs_11218500,36.96875_-118.90625,36.96875,-118.90625,14.904589
usgs_11218500,36.96875_-118.96875,36.96875,-118.96875,14.904589
usgs_11218500,36.96875_-119.03125,36.96875,-119.03125,14.904589
usgs_11218500,36.96875_-119.09375,36.96875,-119.09375,14.904589
usgs_11218500,36.96875_-119.15625,36.96875,-119.15625,12.330686
usgs_11218500,37.03125_-118.40625,37.03125,-118.40625,2.097857
usgs_11218500,37.03125_-118.46875,37.03125,-118.46875,14.839334
usgs_11218500,37.03125_-118.53125,37.03125,-118.53125,14.892553
usgs_11218500,37.03125_-118.59375,37.03125,-118.59375,14.892553
usgs_11218500,37.03125_-118.65625,37.03125,-118.65625,14.892553
usgs_11218500,37.03125_-118.71875,37.03125,-118.71875,14.892553
usgs_11218500,37.03125_-118.78125,37.03125,-118.78125,14.892553
usgs_11218500,37.03125_-118.84375,37.03125,-118.84375,14.892553
usgs_11218500,37.03125_-118.90625,37.03125,-118.90625,14.892553
usgs_11218500,37.03125_-118.96875,37.03125,-118.96875,14.892553
usgs_11218500,37.03125_-119.03125,37.03125,-119.03125,14.892553
usgs_11218500,37.03125_-119.09375,37.03125,-119.09375,14.892553
usgs_11218500,37.03125_-119.15625,37.03125,-119.15625,13.844751
usgs_11218500,37.09375_-118.46875,37.09375,-118.46875,2.619989
usgs_11218500,37.09375_-118.53125,37.09375,-118.53125,10.359409
usgs_11218500,37.09375_-118.59375,37.09375,-118.59375,14.527835
usgs_11218500,37.09375_-118.65625,37.09375,-118.65625,13.837304
usgs_11218500,37.09375_-118.71875,37.09375,-118.71875,8.226722
usgs_11218500,37.09375_-118.78125,37.09375,-118.78125,12.110401
usgs_11218500,37.09375_-118.84375,37.09375,-118.84375,14.880498
usgs_11218500,37.09375_-118.90625,37.09375,-118.90625,14.880498
usgs_11218500,37.09375_-118.96875,37.09375,-118.96875,14.880498
usgs_11218500,37.09375_-119.03125,37.09375,-119.03125,14.880498
usgs_11218500,37.09375_-119.09375,37.09375,-119.09375,14.880498
usgs_11218500,37.09375_-119.15625,37.09375,-119.15625,14.87975
usgs_11218500,37.09375_-119.21875,37.09375,-119.21875,2.46439
usgs_11218500,37.15625_-118.59375,37.15625,-118.59375,1.978804
usgs_11218500,37.15625_-118.65625,37.15625,-118.65625,2.40431
usgs_11218500,37.15625_-118.78125,37.15625,-118.78125,2.003574
usgs_11218500,37.15625_-118.84375,37.15625,-118.84375,13.19871
usgs_11218500,37.15625_-118.90625,37.15625,-118.90625,14.865661
usgs_11218500,37.15625_-118.96875,37.15625,-118.96875,14.626756
usgs_11218500,37.15625_-119.03125,37.15625,-119.03125,12.61048
usgs_11218500,37.15625_-119.09375,37.15625,-119.09375,10.576259
usgs_11218500,37.15625_-119.15625,37.15625,-119.15625,6.592524
usgs_11218500,37.15625_-119.21875,37.15625,-119.21875,0.279869
usgs_11218500,37.21875_-118.90625,37.21875,-118.90625,3.580629
usgs_11218500,37.21875_-118.96875,37.21875,-118.96875,1.805606
usgs_11220000,36.90625_-119.21875,36.90625,-119.21875,3.426574
usgs_11220000,36.90625_-119.28125,36.90625,-119.28125,0.685542
usgs_11220000,36.96875_-119.15625,36.96875,-119.15625,2.025361
usgs_11220000,36.96875_-119.21875,36.96875,-119.21875,14.576427
usgs_11220000,36.96875_-119.28125,36.96875,-119.28125,8.199685
usgs_11220000,37.03125_-119.15625,37.03125,-119.15625,1.047801
usgs_11220000,37.03125_-119.21875,37.03125,-119.21875,14.892553
usgs_11220000,37.03125_-119.28125,37.03125,-119.28125,11.658913
usgs_11220000,37.03125_-119.34375,37.03125,-119.34375,0.49195
usgs_11220000,37.09375_-119.15625,37.09375,-119.15625,0.000748
usgs_11220000,37.09375_-119.21875,37.09375,-119.21875,6.518271
usgs_11220000,37.09375_-119.28125,37.09375,-119.28125,5.960893
usgs_11220000,37.09375_-119.34375,37.09375,-119.34375,0.435046
usgs_11220500,36.90625_-119.28125,36.90625,-119.28125,0.385065
usgs_11220500,36.90625_-119.34375,36.90625,-119.34375,7.849985
usgs_11220500,36.90625_-119.40625,36.90625,-119.40625,4.212496
usgs_11220500,36.96875_-119.28125,36.96875,-119.28125,5.146554
