date,basin,obs_mm,cal_start,cal_end
1942-05-31,DPR_I,123.92043645020227,1951-10-01,2003-09-01
1942-06-30,DPR_I,158.8664415436232,1951-10-01,2003-09-01
1942-07-31,DPR_I,70.43063991137004,1951-10-01,2003-09-01
1942-08-31,DPR_I,8.894015346311019,1951-10-01,2003-09-01
1942-09-30,DPR_I,7.095260078185063,1951-10-01,2003-09-01
1942-10-31,DPR_I,3.438759671556207,1951-10-01,2003-09-01
1942-11-30,DPR_I,18.870556594717094,1951-10-01,2003-09-01
1942-12-31,DPR_I,22.40814974042321,1951-10-01,2003-09-01
1943-01-31,DPR_I,66.59717107178776,1951-10-01,2003-09-01
1943-02-28,DPR_I,55.22554405705654,1951-10-01,2003-09-01
1943-03-31,DPR_I,111.85389212067467,1951-10-01,2003-09-01
1943-04-30,DPR_I,90.11996854331028,1951-10-01,2003-09-01
1943-05-31,DPR_I,138.75460435303876,1951-10-01,2003-09-01
1943-06-30,DPR_I,100.86987604959697,1951-10-01,2003-09-01
1943-07-31,DPR_I,35.67057006465303,1951-10-01,2003-09-01
1943-08-31,DPR_I,8.845525098499682,1951-10-01,2003-09-01
1943-09-30,DPR_I,7.281189434001935,1951-10-01,2003-09-01
1943-10-31,DPR_I,4.82982962016711,1951-10-01,2003-09-01
1943-11-30,DPR_I,4.490092442993272,1951-10-01,2003-09-01
1943-12-31,DPR_I,5.409236359524137,1951-10-01,2003-09-01
1944-01-31,DPR_I,9.14542073371103,1951-10-01,2003-09-01
1944-02-29,DPR_I,30.416377140048365,1951-10-01,2003-09-01
1944-03-31,DPR_I,40.9979584392547,1951-10-01,2003-09-01
1944-04-30,DPR_I,38.90116316534381,1951-10-01,2003-09-01
1944-05-31,DPR_I,87.80264437747746,1951-10-01,2003-09-01
1944-06-30,DPR_I,61.8448605181812,1951-10-01,2003-09-01
1944-07-31,DPR_I,19.218015252115283,1951-10-01,2003-09-01
1944-08-31,DPR_I,6.4343166872871205,1951-10-01,2003-09-01
