arc,node,entity,basis,system,tier1_set,sq_mi,cover_frac,n_cells,n_nan_cells,nan_weight_frac,has_series,window,win_start,win_end,n_months,kge,nse,pbias,r,alpha,beta,seas_mismatch,ct_diff,sim_taf_yr,ref_taf_yr
I_FRMAN,FRMAN,cdec_ORO,trained entity,OROV,UF8,81.1801970227,1.0012941063655425,14,0,0.0,True,WY1950-84,1949-10,1984-09,420,0.6287222471221792,0.5266021511616812,-12.477919535630042,0.7313696187312936,0.7761361117829233,0.8752208046436997,0.25420520648258776,-1.0544478152927388,24.526437697238016,28.023142922456774
I_FRMAN,FRMAN,cdec_ORO,trained entity,OROV,UF8,81.1801970227,1.0012941063655425,14,0,0.0,True,train,1987-10,2018-12,375,0.8393499114234679,0.6913141650778787,2.737861864358923,0.8428937583970938,0.980596622710833,1.0273786186435891,0.21485569192915172,-0.8601621639311734,22.258774194842697,21.665599994897843
I_FRMDW,FRMDW,cdec_FOL,trained entity,FOLS,UF11,47.0378382962,0.9996591042910774,9,0,0.0,True,WY1950-84,1949-10,1984-09,420,0.6453615632520273,0.5901799997419046,-6.39974837096697,0.7705780495141314,0.7372485746315807,0.9360025162903304,0.19425061042195502,-0.47518307328872833,117.7590111477686,125.81057112376605
I_FRMDW,FRMDW,cdec_FOL,trained entity,FOLS,UF11,47.0378382962,0.9996591042910774,9,0,0.0,True,train,1987-10,2018-12,375,0.6765979363539623,0.7303265953455872,-11.113727539264033,0.8708539190665447,0.7251205890424937,0.8888627246073597,0.16689714412692297,-0.496082216257534,98.67741523111748,111.01535985177755
I_FRNCH,FRNCH,cdec_YRS,trained entity,YUBA,UF9,4.72906279714,0.9988845077437977,2,0,0.0,True,WY1950-84,1949-10,1984-09,420,0.7660042462600122,0.6851345949542014,-11.18084876482774,0.8816103128704619,1.168037962495146,0.8881915123517227,0.1297731853261881,-0.009732207691508066,15.601972102627556,17.565999996236393
I_FRNCH,FRNCH,cdec_YRS,trained entity,YUBA,UF9,4.72906279714,0.9988845077437977,2,0,0.0,True,train,1987-10,2018-12,375,0.8490255310751033,0.7753359621373414,-10.459565855106824,0.8946564429084615,1.0274913342478085,0.8954043414489318,0.09051576591435778,-0.05156662781202481,14.189508422125598,15.847040007829666
I_FRS046,FRS046,uf_21,trained entity,,UF21,45.8220529924,0.9987878994838939,12,0,0.0,True,WY1950-84,1949-10,1984-09,420,-0.038402050659678055,0.31147109887207336,-81.38682143436442,0.7848202026174245,0.39205674336028185,0.18613178565635585,0.1837040119856818,-0.4501951984363908,1.5931817227522034,8.55942856366081
I_FRS046,FRS046,uf_21,trained entity,,UF21,45.8220529924,0.9987878994838939,12,0,0.0,True,train,1984-10,2014-09,360,-0.037709161586556794,0.39505887937446316,-80.69053068601671,0.8636053370890739,0.36192427899896634,0.1930946931398329,0.19838895271611592,-1.0529702558272724,1.2810545565335025,6.634333319589496
I_GERLE,GERLE,cdec_FOL,trained entity,FOLS,UF11,22.6793716999,1.002158134042513,5,0,0.0,True,WY1950-84,1949-10,1984-09,420,0.7603938786378057,0.674865118929155,-6.347887836953145,0.8232381295335394,0.8512157046446803,0.9365211216304685,0.19444305150408267,-0.7523800443358528,47.99965069484359,51.253142706783756
I_GERLE,GERLE,cdec_FOL,trained entity,FOLS,UF11,22.6793716999,1.002158134042513,5,0,0.0,True,train,1987-10,2018-12,375,0.7759538214864272,0.744363696777042,-10.068054113499796,0.8658438767399194,0.8514663225557052,0.8993194588650022,0.18025903845269664,-0.6663528844239099,44.563077863683546,49.55200004225969
I_GZL009,GZL009,cdec_ORO,trained entity,OROV,UF8,13.689701561,0.9988053187924132,5,0,0.0,True,WY1950-84,1949-10,1984-09,420,0.6482190965490613,0.41250187129089977,-24.639617334336112,0.7584030152538335,1.0683346673077991,0.7536038266566388,0.2558427344803571,-1.0510267292853737,42.55579273672694,56.46971423370498
I_GZL009,GZL009,cdec_ORO,trained entity,OROV,UF8,13.689701561,0.9988053187924132,5,0,0.0,True,train,1987-10,2018-12,375,0.6856443205078011,0.5156930028785476,-21.90155931611787,0.774608609806542,0.9929018024879891,0.7809844068388213,0.23256912785991227,-0.918141185220537,38.31696933758491,49.06239996862412
I_HHOLE,HHOLE,cdec_FOL,trained entity,FOLS,UF11,80.9806008299,1.0006990593586524,15,0,0.0,True,WY1950-84,1949-10,1984-09,420,0.7273291223497012,0.7290825899058555,-12.26101287113261,0.86184013489645,0.7994307712271269,0.8773898712886739,0.15413479377556272,-0.8223501687582555,184.93673826072825,210.78057122895763
I_HHOLE,HHOLE,cdec_FOL,trained entity,FOLS,UF11,80.9806008299,1.0006990593586524,15,0,0.0,True,train,1987-10,2018-12,375,0.6333073069441075,0.7391342563048615,-21.614124335588667,0.8905085605480566,0.7247580723292765,0.7838587566441134,0.13617461753114232,-0.7010099820708291,158.0194031521561,201.59167938452958
I_HNSLY,HNSLY,uf_21,trained entity,,UF21,235.594591668,1.0013490618304963,30,0,0.0,True,WY1950-84,1949-10,1984-09,420,0.7788373645386322,0.8800002341707251,20.954029237448612,0.9437877754535628,0.9570353283804748,1.2095402923744862,0.112226330583202,-0.22561748702366646,91.71563883525229,75.82685704103537
I_HNSLY,HNSLY,uf_21,trained entity,,UF21,235.594591668,1.0013490618304963,30,0,0.0,True,train,1984-10,2014-09,360,0.7481874492699161,0.9112723248553819,23.005284014405394,0.9603761079458626,0.9055796704870849,1.230052840144054,0.12299627319131917,-0.3074848678747095,66.39333202558376,53.9759999398142
I_HTCHY,HTCHY,cdec_TLG,trained entity,TU,UF18,526.2135664093,1.000698901972814,58,0,0.0,True,WY1950-84,1949-10,1984-09,420,0.8552305424440955,0.9083648663482858,7.117670884092696,0.9669384349591891,1.1216511606054664,1.071176708840927,0.06686640384651335,-0.01838402519328053,853.2256072534842,796.531142071528
I_HTCHY,HTCHY,cdec_TLG,trained entity,TU,UF18,526.2135664093,1.000698901972814,58,0,0.0,True,train,1986-10,2018-12,387,0.8478778871964285,0.9076830677539491,9.456080583306457,0.9663590186294253,1.1143139343057031,1.0945608058330647,0.043708996124889495,-0.25026651376727216,788.2192034143047,720.1237237929373
I_ICEHS,ICEHS,cdec_FOL,trained entity,FOLS,UF11,27.2920439684,0.9978250080796658,9,0,0.0,True,WY1950-84,1949-10,1984-09,420,0.6732271636625277,0.7431536717615332,-5.8563187854713235,0.8820553318372911,0.7009349655203428,0.9414368121452866,0.18108354359387085,-0.7185267380669123,58.53558221183952,62.176857179030776
I_ICEHS,ICEHS,cdec_FOL,trained entity,FOLS,UF11,27.2920439684,0.9978250080796658,9,0,0.0,True,train,1987-10,2018-12,375,0.5243825012210817,0.4570913599708838,-12.69855785336856,0.6823446000247075,0.6695734350030003,0.8730144214663145,0.26923138583569983,-0.9941084010538876,45.55738436441319,52.18399976474046
I_INDVL,INDVL,uf_03,trained entity,,UF3,120.931192953,0.9986354285655822,19,0,0.0,True,WY1950-84,1949-10,1984-09,420,0.5319101361462928,0.7181236732767151,-27.68544562965752,0.9000357610396854,0.6360399999994574,0.7231455437034248,0.061726874788281996,-0.14143647394054693,90.18162577942408,124.70743485132948
I_INDVL,INDVL,uf_03,trained entity,,UF3,120.931192953,0.9986354285655822,19,0,0.0,True,train,1984-10,2014-09,360,0.7229375015340616,0.8171832125913633,-15.734694956868418,0.9162252766086572,0.7878977575829946,0.8426530504313158,0.054008235829799967,-0.3547041113273419,91.14213829259367,108.16093081956109
I_JKSMD,JKSMD,cdec_YRS,trained entity,YUBA,UF9,37.1519493027,1.0007655392526378,9,0,0.0,True,WY1950-84,1949-10,1984-09,420,0.718198600363105,0.4611688527418142,11.501568464838419,0.7475651483263757,1.0495990603004908,1.1150156846483843,0.221515314477993,0.022019004228634564,92.64283045104746,83.08657154025775
I_JKSMD,JKSMD,cdec_YRS,trained entity,YUBA,UF9,37.1519493027,1.0007655392526378,9,0,0.0,True,train,1987-10,2018-12,375,0.768573320793292,0.5752241143849308,10.385624977069819,0.7939835202740738,1.018149306145082,1.1038562497706983,0.19466395936718617,0.09789363565112552,89.87473954528643,81.41888000720739
I_JNKSN,JNKSN,cdec_CSN,trained entity,,UF13,17.3137755283,0.9974958685118371,6,0,0.0,True,WY1950-84,1949-10,1984-09,420,0.354769374311682,0.6438426818531906,-54.240253823957445,0.9058704580993685,0.663456278948808,0.45759746176042554,0.1189090231853017,-0.4536162811959201,8.979892585712577,19.623999991534014
I_JNKSN,JNKSN,cdec_CSN,trained entity,,UF13,17.3137755283,0.9974958685118371,6,0,0.0,True,train,1999-04,2018-12,237,0.5129148796127387,0.8310900988877443,-46.16355209059967,0.9439044291371624,0.8550936603523009,0.5383644790940033,0.1572747471855685,-0.4939033536270463,8.442918007367691,15.682531695954408
I_LCBRF,LCBRF,cdec_YRS,trained entity,YUBA,UF9,17.5034310232,1.0021645171060602,6,0,0.0,True,WY1950-84,1949-10,1984-09,420,0.5349489798128515,0.6224138073163099,-25.8796379046721,0.8335810477035689,0.6512857647213528,0.7412036209532791,0.1946158887445915,-0.8680333667340703,46.01857994985368,62.08628593944013
I_LCBRF,LCBRF,cdec_YRS,trained entity,YUBA,UF9,17.5034310232,1.0021645171060602,6,0,0.0,True,train,1987-10,2018-12,375,0.5393439492384354,0.5834276569412755,-26.150954241874263,0.7978270624534617,0.679152903003651,0.7384904575812574,0.18139006150785028,-0.7245576078601639,46.283855682433895,62.67360018980503
I_LCC038,LCC038,uf_07,trained entity,,UF7,25.5196856026,1.0033312781476755,7,0,0.0,True,WY1950-84,1949-10,1984-09,420,0.6639974984857453,0.8233104434445053,19.306299829361258,0.9374073393928676,0.7322192715077546,1.1930629982936125,0.1553133599921164,0.22048420624907994,30.30039137781781,25.39714283416314
I_LCC038,LCC038,uf_07,trained entity,,UF7,25.5196856026,1.0033312781476755,7,0,0.0,True,train,1984-10,2014-09,360,0.4835259657115972,0.7970137657989402,50.14421258070667,0.9312472831752598,0.8971686502595378,1.5014421258070667,0.15101120135294246,0.13959669655289542,31.33910091961036,20.87266660562406
I_LDC029,LDC029,uf_07,trained entity,,UF7,33.546785214,1.0022509266303354,8,0,0.0,True,WY1950-84,1949-10,1984-09,420,0.6390270845329602,0.79867105173832,22.49891311751224,0.924999685496849,0.727867147557913,1.2249891311751224,0.14829381951064918,0.10398031826230536,36.57992543655109,29.86142856750105
I_LDC029,LDC029,uf_07,trained entity,,UF7,33.546785214,1.0022509266303354,8,0,0.0,True,train,1984-10,2014-09,360,0.37046797008313626,0.7160767395790766,60.14753106137989,0.9053674736840039,0.8400540329475813,1.6014753106137989,0.16740057763526017,0.13923565548747874,39.30073786468704,24.540333281581603
I_LGRSV,LGRSV,cdec_ORO,trained entity,OROV,UF8,25.669838468,1.0001783369004695,7,0,0.0,True,WY1950-84,1949-10,1984-09,420,0.3910616168739346,0.4903072335155616,-16.49856214400545,0.7899063964848786,0.45278306228310444,0.8350143785599454,0.1849137932488612,-0.2363567358323051,73.09548870784366,87.53800004486527
I_LGRSV,LGRSV,cdec_ORO,trained entity,OROV,UF8,25.669838468,1.0001783369004695,7,0,0.0,True,train,1987-10,2018-12,375,0.40611185857707666,0.5050168120395957,-11.952064513578659,0.7900719337834882,0.45746138669796477,0.8804793548642134,0.19462880858990572,-0.09705487024324722,67.11253122671192,76.22271988087893
I_LKVLY,LKVLY,cdec_FOL,trained entity,FOLS,UF11,4.36066723759,0.9955481684982994,2,0,0.0,True,WY1950-84,1949-10,1984-09,420,-0.39838274967637766,-1.8667042850314686,89.81283069097627,0.7041580037998645,2.030202587942871,1.898128306909763,0.12765651904949432,-0.6199565195864194,13.188737768954603,6.948285698571375
I_LKVLY,LKVLY,cdec_FOL,trained entity,FOLS,UF11,4.36066723759,0.9955481684982994,2,0,0.0,True,train,1987-10,2018-12,375,-0.39528398496493544,-1.758771613952414,94.92108777263743,0.6950278922123317,1.9761189076014778,1.9492108777263746,0.13431990895455312,-0.28252594469378245,11.83061846749546,6.069439998865127
I_LLOYD,LLOYD,cdec_TLG,trained entity,TU,UF18,115.601148771,1.0023375090874838,20,0,0.0,True,WY1950-84,1949-10,1984-09,420,0.6766755186496676,0.7354741731200117,-16.689229898399056,0.8763333354055788,0.7522254313929884,0.8331077010160094,0.17980038468229428,0.6019416525238164,247.77860811850582,297.4148574263922
I_LLOYD,LLOYD,cdec_TLG,trained entity,TU,UF18,115.601148771,1.0023375090874838,20,0,0.0,True,train,1986-10,2018-12,387,0.6481989281548627,0.7738048721346228,-19.901630894783857,0.9129651016192034,0.7232665011459394,0.8009836910521615,0.11082896198142322,0.32013920481278557,235.1064715744656,293.5221705521031
I_LNG012,LNG012,cdec_FOL,trained entity,FOLS,UF11,7.42642391296,0.9940240777578827,2,0,0.0,True,WY1950-84,1949-10,1984-09,420,0.37494138656522524,0.54065619051212,-24.076334119051854,0.871791074060335,0.4376000043766193,0.7592366588094815,0.15221855070042137,-0.14680835603199327,14.020281034462162,18.466285672304885
I_LNG012,LNG012,cdec_FOL,trained entity,FOLS,UF11,7.42642391296,0.9940240777578827,2,0,0.0,True,train,1987-10,2018-12,375,0.5063847296752158,0.6915573045672916,-5.691028230521815,0.9301888022213167,0.5146716044465811,0.9430897176947819,0.15704145428092642,-0.09497150218308281,13.755831158270654,14.585919982135295
I_LOONL,LOONL,cdec_FOL,trained entity,FOLS,UF11,8.0314318553,1.012356635541884,4,0,0.0,True,WY1950-84,1949-10,1984-09,420,0.46267146662692094,0.5700981768001978,-35.56339275653776,0.8342169178844862,0.6328999700005885,0.6443660724346225,0.11247886661075426,-0.49341604634792535,16.022622715712767,24.865714383710706
I_LOONL,LOONL,cdec_FOL,trained entity,FOLS,UF11,8.0314318553,1.012356635541884,4,0,0.0,True,train,1987-10,2018-12,375,0.4074718362473484,0.515470506640841,-41.006817723128876,0.8182218796011501,0.612843145732174,0.5899318227687111,0.11110052539718362,-0.4121028420471333,13.917482772484405,23.591679979503155
I_LRB004,LRB004,cdec_FOL,trained entity,FOLS,UF11,5.85396271009,1.003607628147976,4,0,0.0,True,WY1950-84,1949-10,1984-09,420,0.46720289503102885,0.6026814634407771,-42.182774685451626,0.8632029623028049,0.7046685294042788,0.5781722531454838,0.12655831005541282,-0.3373679752529837,12.092885652823217,20.91571428243603
I_LRB004,LRB004,cdec_FOL,trained entity,FOLS,UF11,5.85396271009,1.003607628147976,4,0,0.0,True,train,1987-10,2018-12,375,0.3277366087418223,0.488423997805977,-51.57942697863869,0.8332727530406109,0.6023866657130114,0.4842057302136131,0.09437128520112884,-0.45042621446633024,9.345093121549663,19.29984000277519
I_LYONS,LYONS,cdec_NML,trained entity,ST,UF16,18.6824052239,1.002517744045726,5,0,0.0,True,WY1950-84,1949-10,1984-09,420,0.7712094709929421,0.7247669399666485,-18.486449459705913,0.8681305982530408,0.9720592469034495,0.8151355054029409,0.18894959525726326,-1.102188238864688,11.772186986917546,14.442000021945152
I_LYONS,LYONS,cdec_NML,trained entity,ST,UF16,18.6824052239,1.002517744045726,5,0,0.0,True,train,1987-10,2018-12,375,0.3836995038139789,0.5082163070350325,-41.356734698620464,0.763343990514996,0.6091262553194935,0.5864326530137954,0.26417885228341326,-1.320371817865122,9.919813238154456,16.915519944489002
I_MCLRE,MCLRE,cdec_MRC,trained entity,ME,UF19,1036.0761981327,1.0002918525186533,98,0,0.0,True,WY1950-84,1949-10,1984-09,420,0.8623276432119144,0.9248739906892142,7.546237509803287,0.9667549236011787,0.8897553962164756,1.0754623750980328,0.07226551560970756,-0.38298123866331757,1113.672938511015,1035.5294283628464
I_MCLRE,MCLRE,cdec_MRC,trained entity,ME,UF19,1036.0761981327,1.0002918525186533,98,0,0.0,True,train,1988-10,2018-12,363,0.8528483619877704,0.9199201174890799,5.9089804851403205,0.9648215606277495,0.8699058920026036,1.0590898048514032,0.09731961916778634,-0.5802316823263567,1011.1860376125856,954.7689279800604
I_MFA001,MFA001,cdec_FOL,trained entity,FOLS,UF11,93.4866010393,1.0009713684509678,17,0,0.0,True,WY1950-84,1949-10,1984-09,420,0.6321655308022657,0.571087286366954,-2.6332465418022983,0.7564441850007136,0.7256109277412437,0.973667534581977,0.09271274799522108,-0.4356794236153112,69.3137225432085,71.18828561226172
I_MFA001,MFA001,cdec_FOL,trained entity,FOLS,UF11,93.4866010393,1.0009713684509678,17,0,0.0,True,train,1987-10,2018-12,375,0.6519614597925945,0.4011977644010506,8.985386736907992,0.7921294690113095,1.2642857361550213,1.0898538673690799,0.2415299068205768,-1.1630953585056387,66.65371911461898,61.158400323450564
I_MFA023,MFA023,cdec_FOL,trained entity,FOLS,UF11,4.60564481899,0.9974970061269376,4,0,0.0,True,WY1950-84,1949-10,1984-09,420,-0.23553094155598675,-0.14495856670607266,-82.08468983991722,0.776446232836759,0.10402522908409674,0.17915310160082776,0.09416504966062683,-0.5255428034879488,4.905672595126379,27.382571394475445
I_MFA023,MFA023,cdec_FOL,trained entity,FOLS,UF11,4.60564481899,0.9974970061269376,4,0,0.0,True,train,1987-10,2018-12,375,-0.17892388563466888,0.04005693970432034,-72.60779798696133,0.7044703940481318,0.11946916733464667,0.27392202013038663,0.1480389173110021,-0.45141714696758495,4.821378139516575,17.601279872357846
I_MFA025,MFA025,cdec_FOL,trained entity,FOLS,UF11,141.9181601903,1.0008739760949164,21,0,0.0,True,WY1950-84,1949-10,1984-09,420,0.7349106712847102,0.7000228441107046,7.87302336187463,0.8390005629146301,0.8046718561720954,1.0787302336187463,0.08814464424252677,-0.22020688959865353,171.41454864478743,158.903999630894
I_MFA025,MFA025,cdec_FOL,trained entity,FOLS,UF11,141.9181601903,1.0008739760949164,21,0,0.0,True,train,1987-10,2018-12,375,0.3479299581257086,0.6483588991206347,63.7711186233178,0.8770130304810928,1.058257941875495,1.637711186233178,0.08554137253209816,-0.17719316083684067,167.25983642211455,102.1302399520278
I_MFA036,MFA036,cdec_FOL,trained entity,FOLS,UF11,32.0777236666,1.0024319164710247,8,0,0.0,True,WY1950-84,1949-10,1984-09,420,0.6913816089351069,0.6967100009808702,22.03114773512355,0.8507397295045092,0.8437004929553129,1.2203114773512356,0.12699766781421243,-0.5371571368348471,68.61985778506474,56.231428662793974
I_MFA036,MFA036,cdec_FOL,trained entity,FOLS,UF11,32.0777236666,1.0024319164710247,8,0,0.0,True,train,1987-10,2018-12,375,0.7585083080323831,0.6009151753410354,14.684517845753525,0.8084010814962822,1.0066772210808588,1.1468451784575353,0.13074278028736055,-0.5591736024402545,60.972895628766096,53.16576009917259
I_MFF019,MFF019,cdec_ORO,trained entity,OROV,UF8,476.008562915,1.0007256751451006,59,0,0.0,True,WY1950-84,1949-10,1984-09,420,0.7634766648394317,0.8006663414854535,-2.958912818315807,0.9027114211037287,0.7864521037678358,0.9704108718168419,0.12557503258112696,-0.5186977925778935,866.6193289200814,893.0437138421196
I_MFF019,MFF019,cdec_ORO,trained entity,OROV,UF8,476.008562915,1.0007256751451006,59,0,0.0,True,train,1987-10,2018-12,375,0.7316033954149892,0.8216196854012151,-2.760435705938139,0.9244635133188133,0.7439356018421075,0.9723956429406186,0.12080015286101292,-0.4815538744966563,767.8692591920089,789.6675234680176
I_MFF087,MFF087,cdec_ORO,trained entity,OROV,UF8,460.211668108,1.000773862291861,54,0,0.0,True,WY1950-84,1949-10,1984-09,420,0.5344018467618901,0.3808827791107853,37.02596921192828,0.7929079765069545,1.1918392412829775,1.3702596921192827,0.12204776224645349,-0.29819708812389667,193.03357325713233,140.87371493689716
I_MFF087,MFF087,cdec_ORO,trained entity,OROV,UF8,460.211668108,1.000773862291861,54,0,0.0,True,train,1987-10,2018-12,375,0.6638328887689886,0.5351899897079364,19.593511907250583,0.8391336022057624,1.2207708265332,1.1959351190725058,0.07790208942268378,-0.6201855870685096,165.5958731783607,138.4655994606018
I_MFM008,MFM008,cdec_MKM,trained entity,,UF14,94.8846631828,1.000618920781894,17,0,0.0,True,WY1950-84,1949-10,1984-09,420,0.21440998672087275,0.42043563264022754,73.27693560722233,0.9305121657005807,1.274539943632571,1.732769356072223,0.1084686975210449,-0.43529701149374933,97.25737353267658,56.128285736271316
I_MFM008,MFM008,cdec_MKM,trained entity,,UF14,94.8846631828,1.000618920781894,17,0,0.0,True,train,1988-10,2018-12,363,-0.004905224702298705,0.3236678691176659,92.1196611460383,0.92597998614224,1.3946547240517755,1.921196611460383,0.14603208510570442,-0.6202927475911855,90.82718961842006,47.276363635358734
I_MFS013,MFS013,cdec_NML,trained entity,ST,UF16,22.9136452749,0.9988146856909057,6,0,0.0,True,WY1950-84,1949-10,1984-09,420,-0.5038446066069626,-1.4900834770296494,134.7416744022625,0.6672907345691156,1.5790693079802784,2.3474167440226252,0.23062420135711745,-1.1484810787043278,23.914140362792224,10.187428552550928
I_MFS013,MFS013,cdec_NML,trained entity,ST,UF16,22.9136452749,0.9988146856909057,6,0,0.0,True,train,1987-10,2018-12,375,-0.5461606863350554,-1.8130189013923141,127.80726900941771,0.6834477161966764,1.8105169451790768,2.2780726900941772,0.19972822560094594,-1.2946103084416247,20.321137352814123,8.920319988548757
I_MFS022,MFS022,cdec_NML,trained entity,ST,UF16,65.8988709257,1.0013958329545598,10,0,0.0,True,WY1950-84,1949-10,1984-09,420,0.0027903165701161914,0.1830975807904337,98.46657927168876,0.8570828010345333,0.933403426368784,1.9846657927168874,0.2503664555097832,-0.7858705206177392,110.24024608028697,55.54599997885525
I_MFS022,MFS022,cdec_NML,trained entity,ST,UF16,65.8988709257,1.0013958329545598,10,0,0.0,True,train,1987-10,2018-12,375,0.06471227084222164,0.26603362478979387,91.9170966558267,0.8272344982754463,0.9936792434536922,1.9191709665582672,0.27598457384139213,-0.9623609019558188,96.29632259830862,50.17600009393692
I_MFS047,MFS047,cdec_NML,trained entity,ST,UF16,23.0889626821,1.0020907049617047,7,0,0.0,True,WY1950-84,1949-10,1984-09,420,0.7684722216036426,0.6085503602005496,-2.373778587670038,0.8454130897744133,1.1707176525076746,0.9762622141232997,0.21434988487491966,0.5639307761367292,44.800393954369014,45.88971416311605
I_MFS047,MFS047,cdec_NML,trained entity,ST,UF16,23.0889626821,1.0020907049617047,7,0,0.0,True,train,1987-10,2018-12,375,0.657091305393124,0.57260641565069,7.9476774936190555,0.8745637047860438,1.3090882575021754,1.0794767749361907,0.1578004608866017,0.3007216382224511,44.81814850404591,41.518399973630906
I_MFY013,MFY013,cdec_YRS,trained entity,YUBA,UF9,107.718585653,1.002930353625017,18,0,0.0,True,WY1950-84,1949-10,1984-09,420,0.788198651158923,0.8809051201207828,-11.757282336227272,0.9516718048282671,0.8305868124112933,0.8824271766377273,0.0798932260061875,-0.4247079969507679,214.4981293001592,243.07742891311642
I_MFY013,MFY013,cdec_YRS,trained entity,YUBA,UF9,107.718585653,1.002930353625017,18,0,0.0,True,train,1987-10,2018-12,375,0.9074784047028497,0.8871268423587086,7.426754136878538,0.9449161497307214,0.9967832726448852,1.0742675413687852,0.08270461793236977,-0.39916087522532173,213.32684474392994,198.57887958908083
I_MIL003,MIL003,cdec_NML,trained entity,ST,UF16,12.3116336358,0.9987651282485819,5,0,0.0,True,WY1950-84,1949-10,1984-09,420,0.5028246754014448,0.5343131113191895,-10.171223744584744,0.7572105646275619,0.5782284810291585,0.8982877625541525,0.1716978990085039,-0.6707393167082794,15.561167239761243,17.323142859605806
I_MIL003,MIL003,cdec_NML,trained entity,ST,UF16,12.3116336358,0.9987651282485819,5,0,0.0,True,train,1987-10,2018-12,375,0.48197853236238986,0.5841128014629997,-14.57173004216888,0.8227763818460126,0.5355600162995776,0.8542826995783113,0.1705182367266994,-0.557250842561932,13.254640299488162,15.515519986569881
I_MLC006,MLC006,uf_07,trained entity,,UF7,131.950406359,0.998315549990833,28,0,0.0,True,WY1950-84,1949-10,1984-09,420,0.7394558530648287,0.8408114778561464,-6.308284498119649,0.9388091701145325,0.7547256851825243,0.9369171550188035,0.055422881424258885,-0.039952665907058815,225.14601105832486,240.30514315196444
I_MLC006,MLC006,uf_07,trained entity,,UF7,131.950406359,0.998315549990833,28,0,0.0,True,train,1984-10,2014-09,360,0.8958351253204415,0.9097622897510302,2.2525583784512837,0.9553340583448421,0.9086333055854977,1.0225255837845129,0.0394810314043202,-0.12729940423287722,214.04766636386867,209.33233335018159
I_MLRTN,MLRTN,cdec_MIL,trained entity,SJ,UF22,1637.79925007,1.000776366283674,146,0,0.0,True,WY1950-84,1949-10,1984-09,420,0.813023711081248,0.8883706896148675,-9.397866419453964,0.9518318051480953,0.8457016905512329,0.9060213358054603,0.052650450593501597,-0.4168889793079922,1734.547040685342,1914.4659978049142
I_MLRTN,MLRTN,cdec_MIL,trained entity,SJ,UF22,1637.79925007,1.000776366283674,146,0,0.0,True,train,1987-10,2018-12,375,0.8627613101818126,0.9075010959559437,-0.8675712308287588,0.9565680119999936,0.8701044557449187,0.9913242876917124,0.08303679830726522,-0.4634563551821804,1694.5770328657954,1709.4073593330386
I_MNS000,MNS000,uf_07,trained entity,,UF7,292.266972649,1.000436791172434,42,0,0.0,True,WY1950-84,1949-10,1984-09,420,0.6777254448829866,0.7471446306579619,-29.80405661467991,0.9226280060633754,1.0951119569824699,0.7019594338532008,0.19291369951340875,-0.7608631426165102,188.63294542312323,268.7234280586243
I_MNS000,MNS000,uf_07,trained entity,,UF7,292.266972649,1.000436791172434,42,0,0.0,True,train,1984-10,2014-09,360,0.5838326473451065,0.543066931886106,-17.697183965080733,0.8878977886602716,1.3595960617124918,0.8230281603491927,0.20400585149039568,-0.7471651990447006,186.33769081980756,226.405000213782
I_MOK079,MOK079,cdec_MKM,trained entity,,UF14,56.9074629542,1.0015768283805908,13,0,0.0,True,WY1950-84,1949-10,1984-09,420,0.1457495184560671,0.0695752127831909,-56.710131299730584,0.5278740095893512,0.569608277038769,0.4328986870026942,0.346025266561992,-1.243764265263617,27.022772889013055,62.422857126487145
I_MOK079,MOK079,cdec_MKM,trained entity,,UF14,56.9074629542,1.0015768283805908,13,0,0.0,True,train,1988-10,2018-12,363,0.284744456680485,0.32436435036743516,-50.60211033094757,0.6602031319310288,0.6257390967449662,0.49397889669052436,0.3154608188700559,-1.0617249823872044,27.712297853559726,56.10016549132333
I_MTMDW,MTMDW,cdec_ORO,trained entity,OROV,UF8,153.83242463,1.0001637928050153,21,0,0.0,True,WY1950-84,1949-10,1984-09,420,0.511351089386219,-0.038220096896071976,-42.59452516114306,0.770560680812795,0.9313997136695346,0.5740547483885694,0.17671039826281748,-0.4907765120023351,154.32034987038938,268.8251430783953
I_MTMDW,MTMDW,cdec_ORO,trained entity,OROV,UF8,153.83242463,1.0001637928050153,21,0,0.0,True,train,1987-10,2018-12,375,0.6078573032792585,0.3503536004690645,-35.41980429854033,0.8516306856504409,1.0794115073283939,0.6458019570145968,0.16685117082497292,-0.36947979143918364,146.6499483571579,227.0819200286865
I_NBLDB,NBLDB,cdec_YRS,trained entity,YUBA,UF9,189.17083045,1.0005761477168238,27,0,0.0,True,WY1950-84,1949-10,1984-09,420,0.6093614221314189,0.7614723451560329,-7.262167349020932,0.9249543929237048,0.6235790283243782,0.9273783265097908,0.09473459291791891,-0.29664667282868074,407.1837361213674,439.0697134941816
I_NBLDB,NBLDB,cdec_YRS,trained entity,YUBA,UF9,189.17083045,1.0005761477168238,27,0,0.0,True,train,1987-10,2018-12,375,0.6446909496971794,0.7722608809534857,-2.3285132631133347,0.917112397895716,0.6552798682367903,0.9767148673688666,0.11864450172398061,-0.19848561327694103,373.6926713608983,382.60160037040714
I_NFA016,NFA016,cdec_FOL,trained entity,FOLS,UF11,14.507347798,1.0031345116278352,5,0,0.0,True,WY1950-84,1949-10,1984-09,420,0.5235561027664324,0.43719105541789616,-37.691959919470655,0.7424142529097348,0.8636915782133694,0.6230804008052935,0.29004029882215293,-1.291876284875972,10.648622038284199,17.09028565899602
