key,lat,lon,Kpet,uztwm,uzfwm,lztwm,lzfpm,lzfsm,uzk,lzpk,lzsk,zperc,rexp,pfree,pctim,adimp,riva,side,rserv,SCF,PXTEMP,MFMAX,MFMIN,UADJ,MBASE,TIPM,PLWHC,NMF,DAYGM,Nres,Kres,Velo,Diff
41.288404_-121.769286,41.288404,-121.769286,1.833083575001,476.231994857654,809.045185929475,88.22987349346,301.940781183914,3631.481371930028,0.563793379123,0.14352895681,0.029477513971,44.109786867215,9.420101544036,0.247728359372,0.0,0.088435593837,0.0,0.0,0.4,1.0,0.0,0.905185744206,0.05,0.063403385992,0.0,1.0,0.02,0.3,0.134497044126,5.706902064712,0.872344990126,3.895188229275,3476.270897516235
41.289655_-121.725882,41.289655,-121.725882,1.833083575001,476.231994857654,809.045185929475,88.22987349346,301.940781183914,3631.481371930028,0.563793379123,0.14352895681,0.029477513971,44.109786867215,9.420101544036,0.247728359372,0.0,0.088435593837,0.0,0.0,0.4,1.0,0.0,0.905185744206,0.05,0.063403385992,0.0,1.0,0.02,0.3,0.134497044126,5.706902064712,0.872344990126,3.895188229275,3476.270897516235
41.568005_-121.709327,41.568005,-121.709327,1.833083575001,831.303098846368,545.255712233603,4955.272649309552,1406.684217280134,50.0,0.01,0.364362729885,0.094052368352,384.146764419958,1.770863496791,0.182126607922,0.102475169437,0.379156039221,0.42981527752,0.0,0.4,1.0,0.0,0.905185744206,0.05,0.063403385992,0.0,1.0,0.02,0.3,0.134497044126,5.706902064712,0.872344990126,3.895188229275,3476.270897516235
41.569583_-121.682083,41.569583,-121.682083,1.833083575001,831.303098846368,545.255712233603,4955.272649309552,1406.684217280134,50.0,0.01,0.364362729885,0.094052368352,384.146764419958,1.770863496791,0.182126607922,0.102475169437,0.379156039221,0.42981527752,0.0,0.4,1.0,0.0,0.905185744206,0.05,0.063403385992,0.0,1.0,0.02,0.3,0.134497044126,5.706902064712,0.872344990126,3.895188229275,3476.270897516235
41.505833_-121.875833,41.505833,-121.875833,0.908115070938,831.303098846368,545.255712233603,4955.272649309552,1406.684217280134,50.0,0.01,0.364362729885,0.094052368352,384.146764419958,1.770863496791,0.182126607922,0.102475169437,0.379156039221,0.42981527752,0.0,0.4,1.0,0.0,0.905185744206,0.05,0.063403385992,0.0,1.0,0.02,0.3,0.134497044126,5.706902064712,0.872344990126,3.895188229275,3476.270897516235
41.513580_-121.838157,41.51358,-121.838157,1.833083575001,831.303098846368,545.255712233603,4955.272649309552,1406.684217280134,50.0,0.01,0.364362729885,0.094052368352,384.146764419958,1.770863496791,0.182126607922,0.102475169437,0.379156039221,0.42981527752,0.0,0.4,1.0,0.0,0.905185744206,0.05,0.063403385992,0.0,1.0,0.02,0.3,0.134497044126,5.706902064712,0.872344990126,3.895188229275,3476.270897516235
41.529392_-121.781162,41.529392,-121.781162,1.833083575001,831.303098846368,545.255712233603,4955.272649309552,1406.684217280134,50.0,0.01,0.364362729885,0.094052368352,384.146764419958,1.770863496791,0.182126607922,0.102475169437,0.379156039221,0.42981527752,0.0,0.4,1.0,0.0,0.905185744206,0.05,0.063403385992,0.0,1.0,0.02,0.3,0.134497044126,5.706902064712,0.872344990126,3.895188229275,3476.270897516235
41.537716_-121.722955,41.537716,-121.722955,1.833083575001,831.303098846368,545.255712233603,4955.272649309552,1406.684217280134,50.0,0.01,0.364362729885,0.094052368352,384.146764419958,1.770863496791,0.182126607922,0.102475169437,0.379156039221,0.42981527752,0.0,0.4,1.0,0.0,0.905185744206,0.05,0.063403385992,0.0,1.0,0.02,0.3,0.134497044126,5.706902064712,0.872344990126,3.895188229275,3476.270897516235
41.553481_-121.683175,41.553481,-121.683175,1.833083575001,831.303098846368,545.255712233603,4955.272649309552,1406.684217280134,50.0,0.01,0.364362729885,0.094052368352,384.146764419958,1.770863496791,0.182126607922,0.102475169437,0.379156039221,0.42981527752,0.0,0.4,1.0,0.0,0.905185744206,0.05,0.063403385992,0.0,1.0,0.02,0.3,0.134497044126,5.706902064712,0.872344990126,3.895188229275,3476.270897516235
41.548690_-121.504405,41.54869,-121.504405,1.833083575001,831.303098846368,545.255712233603,4955.272649309552,1406.684217280134,50.0,0.01,0.364362729885,0.094052368352,384.146764419958,1.770863496791,0.182126607922,0.102475169437,0.379156039221,0.42981527752,0.0,0.4,1.0,0.0,0.905185744206,0.05,0.063403385992,0.0,1.0,0.02,0.3,0.134497044126,5.706902064712,0.872344990126,3.895188229275,3476.270897516235
