basin,key,lat,lon,soil_chi,veg_frac_obs,lai_obs_mean
ORO,40.21875_-120.96875,40.21875,-120.96875,1.4581702011773896,0.3443787097930908,1.6659867
ORO,40.21875_-120.90625,40.21875,-120.90625,1.406733987613265,0.3499999940395355,1.6249863
ORO,40.21875_-120.84375,40.21875,-120.84375,1.4532874691190805,0.32384616136550903,1.4153346
ORO,40.15625_-121.21875,40.15625,-121.21875,1.419117806364004,0.3807692229747772,1.7798015
ORO,40.15625_-121.15625,40.15625,-121.15625,1.4761492640266023,0.309230774641037,1.5687823
ORO,40.15625_-121.09375,40.15625,-121.09375,1.479828374610131,0.29940828680992126,1.7035335
ORO,40.15625_-121.03125,40.15625,-121.03125,1.4238416334267234,0.33698225021362305,2.0879776
ORO,40.09375_-121.21875,40.09375,-121.21875,1.4229639788701038,0.3409467339515686,1.5868537
ORO,40.09375_-121.15625,40.09375,-121.15625,1.4407891513434532,0.3488757312297821,1.8095527
ORO,40.09375_-121.09375,40.09375,-121.09375,1.4508706085566847,0.34372779726982117,1.7490218
ORO,40.09375_-121.03125,40.09375,-121.03125,1.3889290120537965,0.34704142808914185,2.1284072
ORO,40.09375_-120.96875,40.09375,-120.96875,1.3551608220946878,0.37970414757728577,2.3364427
ORO,40.03125_-121.15625,40.03125,-121.15625,1.4684083334527536,0.31899407505989075,1.3357549
ORO,40.03125_-121.09375,40.03125,-121.09375,1.385621880699152,0.32420119643211365,2.1315734
ORO,40.03125_-121.21875,40.03125,-121.21875,1.4533690799907855,0.2827219069004059,1.386445
ORO,39.96875_-121.15625,39.96875,-121.15625,1.417123801114796,0.34396448731422424,1.4468153
ORO,39.96875_-121.09375,39.96875,-121.09375,1.396495367041527,0.3719526529312134,1.9140528
ORO,39.90625_-121.28125,39.90625,-121.28125,1.3176563558324923,0.45177513360977173,2.1002336
ORO,39.78125_-120.96875,39.78125,-120.96875,1.3297423966768567,0.48325443267822266,2.2970135
ORO,39.78125_-120.90625,39.78125,-120.90625,1.3778093999112562,0.4138461649417877,1.5271125
ORO,39.65625_-121.09375,39.65625,-121.09375,1.2917693182856378,0.457810640335083,2.4814093
ORO,39.65625_-121.03125,39.65625,-121.03125,1.3126692333039203,0.5996449589729309,2.7797987
ORO,39.59375_-121.09375,39.59375,-121.09375,1.2504420407274293,0.5868047475814819,3.1956153
ORO,39.84375_-120.84375,39.84375,-120.84375,1.378062989737785,0.46834319829940796,2.2966352
ORO,39.78125_-121.03125,39.78125,-121.03125,1.3422020227044769,0.4108284115791321,2.2524052
ORO,39.78125_-120.84375,39.78125,-120.84375,1.3311590888891938,0.5040828585624695,1.8831004
ORO,39.78125_-120.78125,39.78125,-120.78125,1.3433136462869264,0.5030177235603333,2.0440698
ORO,39.78125_-120.71875,39.78125,-120.71875,1.3365691658001153,0.488047331571579,2.0992486
ORO,39.71875_-121.15625,39.71875,-121.15625,1.3434782408677914,0.36254438757896423,2.3204844
ORO,39.71875_-121.09375,39.71875,-121.09375,1.3115586088809437,0.34455621242523193,1.8591844
ORO,39.71875_-121.03125,39.71875,-121.03125,1.3355890300849365,0.428816556930542,1.6860882
ORO,39.71875_-120.96875,39.71875,-120.96875,1.3137171536928771,0.4187574088573456,1.7377431
ORO,39.71875_-120.90625,39.71875,-120.90625,1.3423326047399906,0.5019526481628418,1.7879876
ORO,39.71875_-120.84375,39.71875,-120.84375,1.340024969725268,0.49639052152633667,1.6615199
ORO,39.71875_-120.78125,39.71875,-120.78125,1.3801527021584636,0.4626627266407013,1.3731897
ORO,39.71875_-120.71875,39.71875,-120.71875,1.4197615446985432,0.41999998688697815,1.0435479
ORO,39.71875_-120.65625,39.71875,-120.65625,1.370170282157809,0.46502959728240967,1.623821
ORO,39.84375_-121.59375,39.84375,-121.59375,1.2937981668433751,0.4295857846736908,2.690203
ORO,39.84375_-121.53125,39.84375,-121.53125,1.352151935476674,0.41846153140068054,2.5083668
ORO,39.84375_-121.46875,39.84375,-121.46875,1.3294350787251914,0.4463905394077301,2.2733943
ORO,39.84375_-121.40625,39.84375,-121.40625,1.3115395460062924,0.4427810609340668,2.0410898
ORO,39.78125_-121.59375,39.78125,-121.59375,1.3247018872646033,0.2571597695350647,1.8702519
ORO,39.78125_-121.53125,39.78125,-121.53125,1.3960447070876931,0.3621893525123596,1.81716
ORO,39.78125_-121.46875,39.78125,-121.46875,1.3548220904292636,0.38420116901397705,1.9737933
ORO,39.78125_-121.40625,39.78125,-121.40625,1.316956622882298,0.5287573933601379,3.2850294
ORO,39.71875_-121.53125,39.71875,-121.53125,1.4422138626282988,0.3523077070713043,1.5250808
ORO,39.71875_-121.46875,39.71875,-121.46875,1.331868692782774,0.440828412771225,2.2541118
ORO,39.71875_-121.40625,39.71875,-121.40625,1.217883584992845,0.4801183342933655,3.3820553
ORO,39.71875_-121.34375,39.71875,-121.34375,1.2882514848001712,0.4275739789009094,3.5157323
ORO,39.71875_-121.28125,39.71875,-121.28125,1.2283980728584822,0.414437860250473,3.0264218
ORO,39.71875_-121.21875,39.71875,-121.21875,1.3077502811620254,0.3947928845882416,2.3978767
ORO,39.65625_-121.46875,39.65625,-121.46875,1.4015666883700573,0.3484615385532379,1.9013058
ORO,39.65625_-121.40625,39.65625,-121.40625,1.3345925701634864,0.3584023714065552,2.852996
ORO,39.65625_-121.34375,39.65625,-121.34375,1.3265166034786562,0.34159764647483826,2.6222181
ORO,39.65625_-121.28125,39.65625,-121.28125,1.3058404771628678,0.36538460850715637,2.3128896
ORO,39.65625_-121.21875,39.65625,-121.21875,1.3380221409212782,0.32378697395324707,2.591688
ORO,39.65625_-121.15625,39.65625,-121.15625,1.332000806428395,0.30715975165367126,2.3054779
ORO,39.59375_-121.46875,39.59375,-121.46875,1.5156455200940913,0.2695266306400299,1.3405914
ORO,39.59375_-121.28125,39.59375,-121.28125,1.3338797598501446,0.3721301853656769,2.5761223
ORO,39.59375_-121.21875,39.59375,-121.21875,1.3165620980716175,0.31568047404289246,3.1744444
ORO,39.59375_-121.15625,39.59375,-121.15625,1.276473678024591,0.4653254449367523,3.0828247
ORO,39.53125_-121.28125,39.53125,-121.28125,1.33700404979913,0.49142012000083923,3.0695465
ORO,39.53125_-121.21875,39.53125,-121.21875,1.3120382738503258,0.5500591993331909,3.4176571
ORO,39.53125_-121.15625,39.53125,-121.15625,1.2853172693884096,0.5534319281578064,3.2352722
ORO,40.03125_-120.90625,40.03125,-120.90625,1.418852588129356,0.31568047404289246,1.8001492
ORO,39.96875_-120.78125,39.96875,-120.78125,1.4108289680969006,0.4057396352291107,1.7260952
ORO,39.96875_-120.71875,39.96875,-120.71875,1.4065654125227143,0.34822484850883484,1.8304489
ORO,39.84375_-120.59375,39.84375,-120.59375,1.3593888822655158,0.4610650837421417,1.6948426
ORO,39.78125_-120.53125,39.78125,-120.53125,1.4789988002878922,0.37491124868392944,1.1698593
ORO,39.78125_-120.46875,39.78125,-120.46875,1.4982770448918286,0.3659171462059021,1.0614002
ORO,39.78125_-120.40625,39.78125,-120.40625,1.4819200577192437,0.3520118296146393,0.9466998
ORO,39.71875_-120.46875,39.71875,-120.46875,1.4362114749599697,0.4018934965133667,1.5771669
ORO,39.71875_-120.40625,39.71875,-120.40625,1.5070347418697227,0.3661538362503052,0.7979351
ORO,39.65625_-120.71875,39.65625,-120.71875,1.4037862195584179,0.4695858061313629,1.4396706
ORO,39.65625_-120.65625,39.65625,-120.65625,1.3981151735574582,0.35207101702690125,0.86326385
ORO,39.65625_-120.59375,39.65625,-120.59375,1.3832624005241474,0.44319525361061096,1.3882059
ORO,39.65625_-120.53125,39.65625,-120.53125,1.3676708989798279,0.49550294876098633,1.8178016
ORO,39.65625_-120.46875,39.65625,-120.46875,1.403296805922765,0.46502959728240967,2.0129066
ORO,40.34375_-120.78125,40.34375,-120.78125,1.4939730651463825,0.3264496922492981,1.4616911
ORO,40.28125_-120.53125,40.28125,-120.53125,1.5638858061804883,0.3475739657878876,1.1949195
ORO,40.21875_-120.59375,40.21875,-120.59375,1.5092825284356017,0.3599408268928528,1.2497901
ORO,40.15625_-120.59375,40.15625,-120.59375,1.5206501318826537,0.3194674551486969,1.0255907
ORO,40.15625_-120.34375,40.15625,-120.34375,1.6477325595389793,0.3218343257904053,0.62996954
ORO,40.09375_-120.59375,40.09375,-120.59375,1.4855472758077348,0.3572189211845398,1.1123009
ORO,39.96875_-121.28125,39.96875,-121.28125,1.3689651052672245,0.33674556016921997,1.596184
ORO,39.96875_-121.21875,39.96875,-121.21875,1.373716282750861,0.33520710468292236,1.2553691
ORO,39.90625_-121.21875,39.90625,-121.21875,1.3365393160859407,0.3985798954963684,1.6615901
ORO,39.90625_-121.15625,39.90625,-121.15625,1.3661309717762666,0.45656803250312805,1.6883521
ORO,39.90625_-121.46875,39.90625,-121.46875,1.3251032429538812,0.4902958571910858,2.2271776
ORO,39.90625_-121.40625,39.90625,-121.40625,1.3539159773277123,0.3921893537044525,1.3264587
ORO,39.90625_-121.34375,39.90625,-121.34375,1.3500695975504984,0.3814201056957245,1.691757
ORO,39.59375_-121.40625,39.59375,-121.40625,1.4167779564791467,0.2963905334472656,1.860633
ORO,39.59375_-121.34375,39.59375,-121.34375,1.3858518041960095,0.3078106641769409,1.8525429
ORO,39.53125_-121.40625,39.53125,-121.40625,1.5199905718890743,0.3246745467185974,1.4827114
ORO,39.53125_-121.34375,39.53125,-121.34375,1.4138746359581,0.4120118319988251,2.212381
ORO,39.53125_-121.09375,39.53125,-121.09375,1.2260514882999225,0.6588165760040283,3.5388358
ORO,39.90625_-120.09375,39.90625,-120.09375,1.5106192465161739,0.29011833667755127,0.8853343
ORO,39.84375_-120.09375,39.84375,-120.09375,1.6074776786458769,0.2910059094429016,0.40841532
ORO,40.53125_-121.03125,40.53125,-121.03125,1.4747060532383598,0.35035502910614014,1.0367744
ORO,40.46875_-121.03125,40.46875,-121.03125,1.436244783800913,0.40260353684425354,1.2517294
ORO,40.21875_-121.21875,40.21875,-121.21875,1.4319551608874654,0.33816567063331604,1.6692548
ORO,40.40625_-121.03125,40.40625,-121.03125,1.4114985033686036,0.392071008682251,1.5445933
ORO,40.40625_-120.96875,40.40625,-120.96875,1.4341256139867355,0.43899407982826233,1.7793767
ORO,40.34375_-121.03125,40.34375,-121.03125,1.428353719192839,0.3552071154117584,1.6114825
ORO,40.28125_-120.90625,40.28125,-120.90625,1.463761740570984,0.3502366840839386,1.3672292
ORO,40.28125_-120.84375,40.28125,-120.84375,1.4824429245863064,0.3600591719150543,1.5244888
ORO,40.03125_-121.03125,40.03125,-121.03125,1.397065593947104,0.28976330161094666,2.2116687
ORO,40.03125_-120.96875,40.03125,-120.96875,1.4216448506547392,0.33893489837646484,2.2268238
ORO,39.96875_-121.03125,39.96875,-121.03125,1.3650783165262408,0.49337276816368103,2.3103168
ORO,40.34375_-121.21875,40.34375,-121.21875,1.4484858705044694,0.30426034331321716,1.5125934
ORO,40.34375_-120.96875,40.34375,-120.96875,1.4343926844250166,0.44005918502807617,1.5286647
ORO,40.28125_-121.21875,40.28125,-121.21875,1.4298136861228794,0.10295858234167099,1.0105474
ORO,40.28125_-121.15625,40.28125,-121.15625,1.4183928924821552,0.1660355031490326,1.5714664
ORO,40.28125_-120.96875,40.28125,-120.96875,1.4693802661090283,0.2827219069004059,1.0441486
ORO,40.34375_-121.15625,40.34375,-121.15625,1.4378814367662196,0.33810651302337646,1.5946338
ORO,40.34375_-121.09375,40.34375,-121.09375,1.385217793196313,0.37662720680236816,1.865552
ORO,40.28125_-121.09375,40.28125,-121.09375,1.4847690585214934,0.32035502791404724,1.6449305
ORO,40.28125_-121.03125,40.28125,-121.03125,1.4720360556055574,0.3721301853656769,1.5912709
ORO,40.21875_-121.09375,40.21875,-121.09375,1.4415348773338825,0.13881656527519226,1.6877795
ORO,39.96875_-121.53125,39.96875,-121.53125,1.3064459849680152,0.4719526767730713,2.6035116
ORO,39.90625_-121.53125,39.90625,-121.53125,1.2596642948724988,0.5330177545547485,2.9481268
ORO,39.71875_-121.59375,39.71875,-121.59375,1.428430832907083,0.2862130105495453,1.3437617
ORO,39.78125_-120.15625,39.78125,-120.15625,1.5440613639889078,0.3215976357460022,0.38637868
ORO,39.78125_-120.09375,39.78125,-120.09375,1.550047187244492,0.31455621123313904,0.3288934
ORO,39.71875_-120.15625,39.71875,-120.15625,1.4879741306689391,0.3362721800804138,0.62429345
ORO,39.65625_-120.40625,39.65625,-120.40625,1.4524202353000097,0.4685207009315491,0.7828271
ORO,39.59375_-120.40625,39.59375,-120.40625,1.4280388994205588,0.5265088677406311,1.4566015
ORO,39.78125_-120.34375,39.78125,-120.34375,1.4977465322452042,0.44781064987182617,0.5201366
ORO,39.78125_-120.21875,39.78125,-120.21875,1.5355383045037176,0.3585798740386963,0.7128101
ORO,39.71875_-120.34375,39.71875,-120.34375,1.4727208382102925,0.5166863799095154,0.6237294
ORO,39.71875_-120.28125,39.71875,-120.28125,1.4993110017382194,0.45272189378738403,0.6294171
ORO,39.71875_-120.21875,39.71875,-120.21875,1.5421060539587745,0.36100590229034424,0.4651434
ORO,39.65625_-120.34375,39.65625,-120.34375,1.4804387959282002,0.4059171676635742,0.6987974
ORO,39.65625_-120.28125,39.65625,-120.28125,1.520760812948356,0.3806508779525757,0.82567686
ORO,39.65625_-120.21875,39.65625,-120.21875,1.563913064706475,0.3084615468978882,0.5520325
ORO,39.65625_-120.15625,39.65625,-120.15625,1.4925176513615028,0.35301774740219116,0.53719455
ORO,39.59375_-120.21875,39.59375,-120.21875,1.4787619462062773,0.36331361532211304,0.82924664
ORO,39.78125_-120.28125,39.78125,-120.28125,1.5512133895386488,0.38343194127082825,0.7132103
ORO,39.59375_-120.46875,39.59375,-120.46875,1.400049410102223,0.4361538589000702,1.4707338
ORO,39.59375_-120.34375,39.59375,-120.34375,1.4983033627169946,0.4359763264656067,1.0559403
ORO,39.53125_-120.40625,39.53125,-120.40625,1.3745993403858692,0.45615383982658386,1.6442881
ORO,39.53125_-120.34375,39.53125,-120.34375,1.4148798227661228,0.4511834383010864,1.7936238
ORO,39.90625_-121.59375,39.90625,-121.59375,1.307531810801453,0.581952691078186,3.31151
ORO,39.65625_-121.59375,39.65625,-121.59375,1.5619762818156877,0.374970406293869,1.1023724
ORO,39.65625_-121.53125,39.65625,-121.53125,1.478058938486661,0.36136093735694885,1.3106686
ORO,39.59375_-121.53125,39.59375,-121.53125,1.4869995193128247,0.40585798025131226,1.2553227
ORO,39.53125_-121.46875,39.53125,-121.46875,1.5564860469009152,0.19994083046913147,1.1025035
ORO,39.46875_-121.40625,39.46875,-121.40625,1.5203252267759082,0.37106508016586304,1.3007919
ORO,39.46875_-121.34375,39.46875,-121.34375,1.4524165827480857,0.45579880475997925,1.8505012
ORO,40.21875_-121.46875,40.21875,-121.46875,1.4019594962088433,0.4856804609298706,1.8002034
ORO,40.15625_-121.46875,40.15625,-121.46875,1.3634101689822737,0.5083432197570801,1.7653161
ORO,39.53125_-120.46875,39.53125,-120.46875,1.4186199321127244,0.4088165760040283,1.2624482
ORO,39.59375_-120.28125,39.59375,-120.28125,1.4710736970531837,0.3759171664714813,0.89156157
ORO,39.53125_-120.28125,39.53125,-120.28125,1.4486085935746598,0.4221893548965454,1.3077217
ORO,39.53125_-120.21875,39.53125,-120.21875,1.4724468696379538,0.39911243319511414,1.0108823
ORO,39.53125_-120.15625,39.53125,-120.15625,1.4333613749931993,0.41710057854652405,1.2166538
ORO,39.59375_-120.15625,39.59375,-120.15625,1.4990658429845547,0.38396450877189636,1.0441319
ORO,39.65625_-120.09375,39.65625,-120.09375,1.4889810790767113,0.3422485291957855,0.7651794
ORO,39.59375_-120.09375,39.59375,-120.09375,1.4245346097972855,0.3922485113143921,1.0242385
YRS,39.65625_-121.03125,39.65625,-121.03125,1.3143394269121356,0.5996449589729309,2.7797987
YRS,39.59375_-121.09375,39.59375,-121.09375,1.2530912216781251,0.5868047475814819,3.1956153
YRS,39.59375_-121.03125,39.59375,-121.03125,1.245039124230574,0.6459171772003174,3.378193
YRS,39.53125_-121.09375,39.53125,-121.09375,1.224338054645095,0.6588165760040283,3.5388358
YRS,39.78125_-120.90625,39.78125,-120.90625,1.3800883434021505,0.4138461649417877,1.5271125
YRS,39.78125_-120.84375,39.78125,-120.84375,1.3357744086441992,0.5040828585624695,1.8831004
YRS,39.71875_-121.03125,39.71875,-121.03125,1.339878793043641,0.428816556930542,1.6860882
YRS,39.71875_-120.96875,39.71875,-120.96875,1.3165591327406028,0.4187574088573456,1.7377431
YRS,39.71875_-120.90625,39.71875,-120.90625,1.3413631773004988,0.5019526481628418,1.7879876
YRS,39.71875_-120.84375,39.71875,-120.84375,1.3333729514944497,0.49639052152633667,1.6615199
YRS,39.71875_-120.78125,39.71875,-120.78125,1.3763621567888689,0.4626627266407013,1.3731897
YRS,39.71875_-120.71875,39.71875,-120.71875,1.4195341339699397,0.41999998688697815,1.0435479
YRS,39.65625_-120.96875,39.65625,-120.96875,1.2550172103779031,0.5573372840881348,2.6092937
YRS,39.65625_-120.90625,39.65625,-120.90625,1.317607027545265,0.55266273021698,2.4939115
YRS,39.65625_-120.84375,39.65625,-120.84375,1.2847552466767174,0.5044378638267517,1.8956492
YRS,39.65625_-120.78125,39.65625,-120.78125,1.270361831216353,0.5747337341308594,2.486978
YRS,39.59375_-120.96875,39.59375,-120.96875,1.2928323623440872,0.5846745371818542,2.9557695
YRS,39.59375_-120.90625,39.59375,-120.90625,1.238689318212952,0.5847337245941162,2.752166
YRS,39.59375_-120.84375,39.59375,-120.84375,1.2474275154997534,0.5781065225601196,3.0116487
YRS,39.59375_-120.78125,39.59375,-120.78125,1.256861766561407,0.6244378685951233,3.3170066
YRS,39.53125_-121.21875,39.53125,-121.21875,1.3178391481844869,0.5500591993331909,3.4176571
YRS,39.53125_-121.15625,39.53125,-121.15625,1.2854965536687288,0.5534319281578064,3.2352722
YRS,39.46875_-121.21875,39.46875,-121.21875,1.306445789879725,0.5542603731155396,3.4549308
YRS,39.46875_-121.15625,39.46875,-121.15625,1.2453765749395216,0.5326035618782043,3.0228195
YRS,39.71875_-120.59375,39.71875,-120.59375,1.4096775875723138,0.4826035499572754,1.9400076
YRS,39.65625_-120.71875,39.65625,-120.71875,1.3884659982930216,0.4695858061313629,1.4396706
YRS,39.65625_-120.65625,39.65625,-120.65625,1.3950769307815385,0.35207101702690125,0.86326385
YRS,39.65625_-120.59375,39.65625,-120.59375,1.3773843890706705,0.44319525361061096,1.3882059
YRS,39.65625_-120.53125,39.65625,-120.53125,1.3656384687791379,0.49550294876098633,1.8178016
YRS,39.59375_-120.65625,39.59375,-120.65625,1.3819980443522055,0.3926035463809967,1.4532149
YRS,39.59375_-120.59375,39.59375,-120.59375,1.3484738483767327,0.502781093120575,1.8948114
YRS,39.40625_-121.03125,39.40625,-121.03125,1.3199856987751217,0.5363905429840088,3.1144392
YRS,39.40625_-120.96875,39.40625,-120.96875,1.2965369923852608,0.587041437625885,3.3712256
YRS,39.40625_-120.90625,39.40625,-120.90625,1.3007902280108175,0.5936094522476196,3.0685217
YRS,39.40625_-120.84375,39.40625,-120.84375,1.3165038058992309,0.5486982464790344,2.7254407
YRS,39.34375_-121.03125,39.34375,-121.03125,1.3695676858958945,0.47585800290107727,2.2760766
YRS,39.34375_-120.96875,39.34375,-120.96875,1.3555001327924279,0.4862130284309387,2.6118934
YRS,39.34375_-120.90625,39.34375,-120.90625,1.317951724939825,0.6004142165184021,3.0262601
YRS,39.34375_-120.84375,39.34375,-120.84375,1.2218033829732895,0.5898816585540771,3.178872
YRS,39.34375_-120.78125,39.34375,-120.78125,1.328750869706576,0.5504142045974731,2.677668
YRS,39.34375_-120.71875,39.34375,-120.71875,1.331745443339864,0.5436094403266907,2.51645
YRS,39.34375_-120.65625,39.34375,-120.65625,1.390403684574161,0.4185798764228821,1.5872291
YRS,39.28125_-121.03125,39.28125,-121.03125,1.3993293034280248,0.3976331353187561,2.2772975
YRS,39.28125_-120.96875,39.28125,-120.96875,1.3448806264563335,0.48207101225852966,2.9621062
YRS,39.28125_-120.90625,39.28125,-120.90625,1.2927092883966664,0.4932544231414795,2.976146
YRS,39.28125_-120.78125,39.28125,-120.78125,1.2735675155980701,0.587041437625885,2.9247146
YRS,39.34375_-120.46875,39.34375,-120.46875,1.4571640258540626,0.33544379472732544,0.8047537
YRS,39.34375_-120.40625,39.34375,-120.40625,1.4759509647714086,0.33443787693977356,0.7039944
YRS,39.28125_-120.46875,39.28125,-120.46875,1.4400778695578245,0.3620118200778961,0.81651384
YRS,39.28125_-120.40625,39.28125,-120.40625,1.4187424403344693,0.3713017702102661,1.059344
YRS,39.28125_-120.34375,39.28125,-120.34375,1.4190511401806907,0.4146745502948761,1.0911965
YRS,39.28125_-121.09375,39.28125,-121.09375,1.4383802520219318,0.45059171319007874,1.7938024
YRS,39.34375_-121.28125,39.34375,-121.28125,1.495401488758446,0.42538461089134216,1.4553064
YRS,39.34375_-121.21875,39.34375,-121.21875,1.4604291114317016,0.4385206997394562,1.7289956
YRS,39.28125_-121.28125,39.28125,-121.28125,1.4799753390009103,0.42964497208595276,1.4318931
YRS,39.28125_-121.21875,39.28125,-121.21875,1.4863385432258855,0.46213018894195557,1.5681622
YRS,39.21875_-121.28125,39.21875,-121.28125,1.5391703106237546,0.3812426030635834,1.2436839
YRS,39.21875_-121.21875,39.21875,-121.21875,1.533645320285002,0.32360947132110596,1.4646599
YRS,39.34375_-121.15625,39.34375,-121.15625,1.3785234235324997,0.47414201498031616,2.1567116
YRS,39.28125_-121.15625,39.28125,-121.15625,1.4770766521018566,0.451242595911026,1.6444489
YRS,39.53125_-121.03125,39.53125,-121.03125,1.2645414311670105,0.6549704074859619,3.541055
YRS,39.53125_-120.96875,39.53125,-120.96875,1.2531613000511297,0.6085206866264343,3.1445498
YRS,39.46875_-121.09375,39.46875,-121.09375,1.2906270994312758,0.5693491101264954,3.0764613
YRS,39.46875_-121.03125,39.46875,-121.03125,1.305318423630398,0.6095858216285706,3.6587467
YRS,39.40625_-121.15625,39.40625,-121.15625,1.2631987269632794,0.49224853515625,2.6018486
YRS,39.40625_-121.09375,39.40625,-121.09375,1.3310744897416176,0.5383431911468506,2.9020948
YRS,39.34375_-121.09375,39.34375,-121.09375,1.4129813867600332,0.44550296664237976,1.8841106
YRS,39.53125_-120.90625,39.53125,-120.90625,1.3163724677677084,0.5878698229789734,2.9882133
YRS,39.46875_-120.96875,39.46875,-120.96875,1.302648425567157,0.5903550386428833,3.229296
YRS,39.46875_-120.90625,39.46875,-120.90625,1.270642513332505,0.5852662920951843,2.9204254
YRS,39.46875_-120.84375,39.46875,-120.84375,1.264871475082336,0.5717751383781433,2.7349052
YRS,39.53125_-120.84375,39.53125,-120.84375,1.292174695774035,0.6018934845924377,2.8729222
YRS,39.40625_-120.78125,39.40625,-120.78125,1.3071402297142598,0.5744970440864563,3.0116107
YRS,39.40625_-121.21875,39.40625,-121.21875,1.4036989669457736,0.47183433175086975,1.9963261
YRS,39.53125_-120.78125,39.53125,-120.78125,1.2908939286547174,0.5913609266281128,2.823007
YRS,39.46875_-120.78125,39.46875,-120.78125,1.2732375780080285,0.5690532326698303,2.8486612
YRS,39.53125_-120.71875,39.53125,-120.71875,1.3603035919324973,0.5432544350624084,2.0825691
YRS,39.53125_-120.65625,39.53125,-120.65625,1.3760781931902857,0.472485214471817,1.6143075
YRS,39.46875_-120.71875,39.46875,-120.71875,1.3359512016490935,0.5295266509056091,2.2301435
YRS,39.46875_-120.65625,39.46875,-120.65625,1.4232829423299398,0.38071006536483765,1.1807841
YRS,39.40625_-120.71875,39.40625,-120.71875,1.310763672262696,0.5299999713897705,2.6122978
YRS,39.40625_-120.65625,39.40625,-120.65625,1.391444307587971,0.47029584646224976,1.5602789
YRS,39.59375_-120.53125,39.59375,-120.53125,1.398651180415963,0.4665680527687073,1.3920797
YRS,39.59375_-120.46875,39.59375,-120.46875,1.395928297301563,0.4361538589000702,1.4707338
YRS,39.53125_-120.59375,39.53125,-120.59375,1.3736800289277298,0.47260355949401855,1.546556
YRS,39.53125_-120.53125,39.53125,-120.53125,1.416588627628828,0.41556212306022644,1.340139
YRS,39.53125_-120.46875,39.53125,-120.46875,1.4047002155992212,0.4088165760040283,1.2624482
YRS,39.53125_-120.40625,39.53125,-120.40625,1.3746777582618197,0.45615383982658386,1.6442881
YRS,39.46875_-120.59375,39.46875,-120.59375,1.419390822067903,0.40840235352516174,1.1009512
YRS,39.46875_-120.53125,39.46875,-120.53125,1.4269415327280501,0.3611242473125458,1.0463312
YRS,39.46875_-120.46875,39.46875,-120.46875,1.4249119901969616,0.4162130057811737,1.0786828
YRS,39.46875_-120.40625,39.46875,-120.40625,1.439219578022457,0.39544379711151123,0.993333
YRS,39.40625_-120.53125,39.40625,-120.53125,1.5055334552254402,0.21816568076610565,0.4130366
YRS,39.40625_-120.46875,39.40625,-120.46875,1.4614123934897887,0.33390533924102783,0.7533684
YRS,39.40625_-120.40625,39.40625,-120.40625,1.4566993528845638,0.37686389684677124,0.7372967
YRS,39.34375_-120.53125,39.34375,-120.53125,1.4849543614849288,0.32094675302505493,0.7957774
YRS,39.28125_-120.53125,39.28125,-120.53125,1.3681306763197687,0.4157988131046295,1.1620367
YRS,39.65625_-120.46875,39.65625,-120.46875,1.4105487922033273,0.46502959728240967,2.0129066
YRS,39.59375_-120.71875,39.59375,-120.71875,1.3191222217806133,0.5490532517433167,2.3765295
YRS,39.40625_-120.59375,39.40625,-120.59375,1.474474852205501,0.3005325496196747,0.6187748
YRS,39.40625_-120.34375,39.40625,-120.34375,1.482069300549286,0.3234911262989044,0.7289141
YRS,39.34375_-120.59375,39.34375,-120.59375,1.4198841445617978,0.3798224925994873,1.1204683
YRS,39.34375_-120.34375,39.34375,-120.34375,1.4519949835925274,0.326272189617157,0.6334303
YRS,39.28125_-120.65625,39.28125,-120.65625,1.3581297261535692,0.47846153378486633,1.9905075
YRS,39.28125_-120.59375,39.28125,-120.59375,1.4064770894541327,0.42408284544944763,1.2780514
FOL,39.28125_-120.78125,39.28125,-120.78125,1.27874150909089,0.587041437625885,2.9247146
FOL,39.28125_-120.71875,39.28125,-120.71875,1.3122214666963035,0.48284024000167847,2.2829456
FOL,39.21875_-120.84375,39.21875,-120.84375,1.3509302131940824,0.4850887656211853,2.4659114
FOL,39.21875_-120.78125,39.21875,-120.78125,1.312211772115988,0.5086390376091003,2.7038293
FOL,39.21875_-120.71875,39.21875,-120.71875,1.2584687231324272,0.565858006477356,2.9457023
FOL,39.15625_-120.84375,39.15625,-120.84375,1.3522431283016154,0.5078698396682739,2.6871707
FOL,39.15625_-120.78125,39.15625,-120.78125,1.366268706780435,0.5400591492652893,2.7945616
FOL,39.15625_-120.71875,39.15625,-120.71875,1.2933959760547258,0.5885798931121826,3.0672326
FOL,39.09375_-120.90625,39.09375,-120.90625,1.3456904399595866,0.5113609433174133,2.5629215
FOL,39.09375_-120.84375,39.09375,-120.84375,1.3112954012739106,0.591775119304657,3.3777356
FOL,39.09375_-120.78125,39.09375,-120.78125,1.3489000436378633,0.5315976142883301,3.0388398
FOL,39.09375_-120.71875,39.09375,-120.71875,1.2890160451396275,0.4357396364212036,2.9000247
FOL,39.03125_-120.90625,39.03125,-120.90625,1.3855767810898594,0.4589940905570984,2.4354234
FOL,39.03125_-120.84375,39.03125,-120.84375,1.3498289897726914,0.4976923167705536,3.2046366
FOL,39.03125_-120.78125,39.03125,-120.78125,1.3143311100301007,0.4021301865577698,2.9256191
FOL,39.03125_-120.71875,39.03125,-120.71875,1.2899727342994387,0.30041420459747314,2.6085508
FOL,39.03125_-120.53125,39.03125,-120.53125,1.2808207374379725,0.47863906621932983,2.6030254
