basin,lat,lon,area_weight,elev,flowlen,soil_class,veg_class,basin_id,basin_id2,key
BND,41.09375,-120.21875,0.12174322,2093,532677,1,1,1,1,41.093750_-120.218750
BND,41.03125,-122.53125,0.06655467,1336,150695,1,1,1,1,41.031250_-122.531250
BND,41.03125,-122.46875,0.14116361,1383,144984,1,1,1,1,41.031250_-122.468750
BND,41.03125,-122.40625,0.14116361,730,144945,1,1,1,1,41.031250_-122.406250
BND,41.03125,-122.34375,0.14116361,777,150550,1,1,1,1,41.031250_-122.343750
BND,41.03125,-122.28125,0.14116361,1149,153305,1,1,1,1,41.031250_-122.281250
BND,41.03125,-122.21875,0.14116361,852,149115,1,1,1,1,41.031250_-122.218750
BND,41.03125,-122.15625,0.14116361,922,148984,1,1,1,1,41.031250_-122.156250
BND,41.03125,-122.09375,0.14116361,1127,157022,1,1,1,1,41.031250_-122.093750
BND,41.03125,-122.03125,0.14116361,899,164412,1,1,1,1,41.031250_-122.031250
BND,41.03125,-121.96875,0.14116361,752,181608,1,1,1,1,41.031250_-121.968750
BND,41.03125,-121.90625,0.14116361,669,185836,1,1,1,1,41.031250_-121.906250
BND,41.03125,-121.84375,0.14116361,1092,195149,1,1,1,1,41.031250_-121.843750
BND,41.03125,-121.78125,0.14116361,1350,203777,1,1,1,1,41.031250_-121.781250
BND,41.03125,-121.71875,0.14116361,1070,216900,1,1,1,1,41.031250_-121.718750
BND,41.03125,-121.65625,0.14116361,937,225193,1,1,1,1,41.031250_-121.656250
BND,41.03125,-121.59375,0.14116361,993,235192,1,1,1,1,41.031250_-121.593750
BND,41.03125,-121.53125,0.14116361,1089,243177,1,1,1,1,41.031250_-121.531250
BND,41.03125,-121.46875,0.14116361,1053,252589,1,1,1,1,41.031250_-121.468750
BND,41.03125,-121.40625,0.14116361,1010,263824,1,1,1,1,41.031250_-121.406250
BND,41.03125,-121.34375,0.14116361,1016,272923,1,1,1,1,41.031250_-121.343750
BND,41.03125,-121.28125,0.14116361,1088,280294,1,1,1,1,41.031250_-121.281250
BND,41.03125,-121.21875,0.14116361,1350,288756,1,1,1,1,41.031250_-121.218750
BND,41.03125,-121.15625,0.14116361,1329,313079,1,1,1,1,41.031250_-121.156250
BND,41.03125,-121.09375,0.14116361,1379,321326,1,1,1,1,41.031250_-121.093750
BND,41.03125,-121.03125,0.14116361,1542,330265,1,1,1,1,41.031250_-121.031250
BND,41.03125,-120.96875,0.14116361,1664,342629,1,1,1,1,41.031250_-120.968750
BND,41.03125,-120.90625,0.14116361,1635,349967,1,1,1,1,41.031250_-120.906250
BND,41.03125,-120.84375,0.14116361,1642,382395,1,1,1,1,41.031250_-120.843750
BND,41.03125,-120.78125,0.14116361,1790,389341,1,1,1,1,41.031250_-120.781250
BND,41.03125,-120.71875,0.14116361,1709,402090,1,1,1,1,41.031250_-120.718750
BND,41.03125,-120.65625,0.14116361,1654,407983,1,1,1,1,41.031250_-120.656250
BND,41.03125,-120.59375,0.09463585,1780,414594,1,1,1,1,41.031250_-120.593750
BND,41.03125,-120.34375,0.07839164,1851,520659,1,1,1,1,41.031250_-120.343750
BND,41.03125,-120.21875,0.04029786,1909,533077,1,1,1,1,41.031250_-120.218750
BND,40.96875,-122.59375,0.06670954,1291,150831,1,1,1,1,40.968750_-122.593750
BND,40.96875,-122.53125,0.14065159,1268,144596,1,1,1,1,40.968750_-122.531250
BND,40.96875,-122.46875,0.14129753,749,136332,1,1,1,1,40.968750_-122.468750
BND,40.96875,-122.40625,0.14129753,624,130963,1,1,1,1,40.968750_-122.406250
BND,40.96875,-122.34375,0.14129753,759,130947,1,1,1,1,40.968750_-122.343750
BND,40.96875,-122.28125,0.14129753,949,136262,1,1,1,1,40.968750_-122.281250
BND,40.96875,-122.21875,0.14129753,713,136185,1,1,1,1,40.968750_-122.218750
BND,40.96875,-122.15625,0.14129753,816,138230,1,1,1,1,40.968750_-122.156250
BND,40.96875,-122.09375,0.14129753,781,153588,1,1,1,1,40.968750_-122.093750
BND,40.96875,-122.03125,0.14129753,826,158426,1,1,1,1,40.968750_-122.031250
BND,40.96875,-121.96875,0.14129753,769,172755,1,1,1,1,40.968750_-121.968750
BND,40.96875,-121.90625,0.14129753,903,173647,1,1,1,1,40.968750_-121.906250
BND,40.96875,-121.84375,0.14129753,1065,179441,1,1,1,1,40.968750_-121.843750
BND,40.96875,-121.78125,0.14129753,1099,206647,1,1,1,1,40.968750_-121.781250
BND,40.96875,-121.71875,0.14129753,1023,216807,1,1,1,1,40.968750_-121.718750
BND,40.96875,-121.65625,0.14129754,1016,225509,1,1,1,1,40.968750_-121.656250
BND,40.96875,-121.59375,0.14129754,937,236911,1,1,1,1,40.968750_-121.593750
BND,40.96875,-121.53125,0.14129754,946,243216,1,1,1,1,40.968750_-121.531250
BND,40.96875,-121.46875,0.14129754,1070,251317,1,1,1,1,40.968750_-121.468750
BND,40.96875,-121.40625,0.14129754,1077,261664,1,1,1,1,40.968750_-121.406250
BND,40.96875,-121.34375,0.14129754,1102,272541,1,1,1,1,40.968750_-121.343750
BND,40.96875,-121.28125,0.14129754,1108,283654,1,1,1,1,40.968750_-121.281250
BND,40.96875,-121.21875,0.14129754,1225,292304,1,1,1,1,40.968750_-121.218750
BND,40.96875,-121.15625,0.14129754,1396,301121,1,1,1,1,40.968750_-121.156250
BND,40.96875,-121.09375,0.14129754,1689,314175,1,1,1,1,40.968750_-121.093750
BND,40.96875,-121.03125,0.14129754,1725,330424,1,1,1,1,40.968750_-121.031250
BND,40.96875,-120.96875,0.14129754,1683,337327,1,1,1,1,40.968750_-120.968750
BND,40.96875,-120.90625,0.14129754,1726,342817,1,1,1,1,40.968750_-120.906250
BND,40.96875,-120.84375,0.1398761,1803,351350,1,1,1,1,40.968750_-120.843750
BND,40.96875,-120.78125,0.09855099,1781,393896,1,1,1,1,40.968750_-120.781250
BND,40.96875,-120.65625,0.07932066,1807,416924,1,1,1,1,40.968750_-120.656250
BND,40.90625,-122.65625,0.00019767,1502,139198,1,1,1,1,40.906250_-122.656250
BND,40.90625,-122.59375,0.10482573,1193,137965,1,1,1,1,40.906250_-122.593750
BND,40.90625,-122.53125,0.14143129,1087,121582,1,1,1,1,40.906250_-122.531250
BND,40.90625,-122.46875,0.14143129,804,121543,1,1,1,1,40.906250_-122.468750
BND,40.90625,-122.40625,0.14143129,513,121190,1,1,1,1,40.906250_-122.406250
BND,40.90625,-122.34375,0.14143129,621,123644,1,1,1,1,40.906250_-122.343750
BND,40.90625,-122.28125,0.14143129,706,126223,1,1,1,1,40.906250_-122.281250
BND,40.90625,-122.21875,0.14143129,618,126568,1,1,1,1,40.906250_-122.218750
BND,40.90625,-122.15625,0.14143129,751,133209,1,1,1,1,40.906250_-122.156250
BND,40.90625,-122.09375,0.14143129,645,143089,1,1,1,1,40.906250_-122.093750
BND,40.90625,-122.03125,0.14143129,787,153974,1,1,1,1,40.906250_-122.031250
BND,40.90625,-121.96875,0.14143129,689,159212,1,1,1,1,40.906250_-121.968750
BND,40.90625,-121.90625,0.14143129,917,165664,1,1,1,1,40.906250_-121.906250
BND,40.90625,-121.84375,0.14143129,1378,173513,1,1,1,1,40.906250_-121.843750
BND,40.90625,-121.78125,0.14143129,1326,183164,1,1,1,1,40.906250_-121.781250
BND,40.90625,-121.71875,0.14143129,1050,252467,1,1,1,1,40.906250_-121.718750
BND,40.90625,-121.65625,0.14143129,973,245823,1,1,1,1,40.906250_-121.656250
BND,40.90625,-121.59375,0.14143129,983,245683,1,1,1,1,40.906250_-121.593750
BND,40.90625,-121.53125,0.14143129,998,250410,1,1,1,1,40.906250_-121.531250
BND,40.90625,-121.46875,0.14143129,1113,254174,1,1,1,1,40.906250_-121.468750
BND,40.90625,-121.40625,0.14143129,1190,267211,1,1,1,1,40.906250_-121.406250
BND,40.90625,-121.34375,0.14143129,1268,274584,1,1,1,1,40.906250_-121.343750
BND,40.90625,-121.28125,0.14143129,1316,292118,1,1,1,1,40.906250_-121.281250
BND,40.90625,-121.21875,0.14143129,1342,297017,1,1,1,1,40.906250_-121.218750
BND,40.90625,-121.15625,0.14143129,1369,303428,1,1,1,1,40.906250_-121.156250
BND,40.90625,-121.09375,0.14143129,1511,314382,1,1,1,1,40.906250_-121.093750
BND,40.90625,-121.03125,0.14143129,1436,322413,1,1,1,1,40.906250_-121.031250
BND,40.90625,-120.96875,0.14143129,1522,331316,1,1,1,1,40.906250_-120.968750
BND,40.90625,-120.90625,0.14143129,1688,340411,1,1,1,1,40.906250_-120.906250
BND,40.90625,-120.84375,0.09858738,1791,350023,1,1,1,1,40.906250_-120.843750
BND,40.84375,-122.65625,0.04996681,1082,130589,1,1,1,1,40.843750_-122.656250
BND,40.84375,-122.59375,0.14156487,939,128837,1,1,1,1,40.843750_-122.593750
BND,40.84375,-122.53125,0.14156487,1046,117481,1,1,1,1,40.843750_-122.531250
BND,40.84375,-122.46875,0.14156487,629,109262,1,1,1,1,40.843750_-122.468750
BND,40.84375,-122.40625,0.14156487,444,108939,1,1,1,1,40.843750_-122.406250
BND,40.84375,-122.34375,0.14156487,447,110045,1,1,1,1,40.843750_-122.343750
BND,40.84375,-122.28125,0.14156487,459,117124,1,1,1,1,40.843750_-122.281250
BND,40.84375,-122.21875,0.14156487,697,122429,1,1,1,1,40.843750_-122.218750
BND,40.84375,-122.15625,0.14156487,616,129187,1,1,1,1,40.843750_-122.156250
BND,40.84375,-122.09375,0.14156487,602,137142,1,1,1,1,40.843750_-122.093750
BND,40.84375,-122.03125,0.14156487,544,145463,1,1,1,1,40.843750_-122.031250
BND,40.84375,-121.96875,0.14156487,662,153603,1,1,1,1,40.843750_-121.968750
BND,40.84375,-121.90625,0.14156487,851,164590,1,1,1,1,40.843750_-121.906250
BND,40.84375,-121.84375,0.14156487,1243,173110,1,1,1,1,40.843750_-121.843750
BND,40.84375,-121.78125,0.14156487,1381,182432,1,1,1,1,40.843750_-121.781250
BND,40.84375,-121.71875,0.14156487,1192,257472,1,1,1,1,40.843750_-121.718750
BND,40.84375,-121.65625,0.14156487,1303,253863,1,1,1,1,40.843750_-121.656250
BND,40.84375,-121.59375,0.14156487,1280,253377,1,1,1,1,40.843750_-121.593750
BND,40.84375,-121.53125,0.14156487,1081,258558,1,1,1,1,40.843750_-121.531250
BND,40.84375,-121.46875,0.14156487,1094,262946,1,1,1,1,40.843750_-121.468750
BND,40.84375,-121.40625,0.14156487,1333,270105,1,1,1,1,40.843750_-121.406250
BND,40.84375,-121.34375,0.14156487,1474,282065,1,1,1,1,40.843750_-121.343750
BND,40.84375,-121.28125,0.14156487,1559,292055,1,1,1,1,40.843750_-121.281250
BND,40.84375,-121.21875,0.14156487,1602,305706,1,1,1,1,40.843750_-121.218750
BND,40.84375,-121.15625,0.14156487,1597,309490,1,1,1,1,40.843750_-121.156250
BND,40.84375,-121.09375,0.14156487,1494,317518,1,1,1,1,40.843750_-121.093750
BND,40.84375,-121.03125,0.14156487,1490,322835,1,1,1,1,40.843750_-121.031250
BND,40.84375,-120.96875,0.14156487,1617,330936,1,1,1,1,40.843750_-120.968750
BND,40.84375,-120.90625,0.13944027,1835,339663,1,1,1,1,40.843750_-120.906250
BND,40.84375,-120.84375,0.06601066,1893,352091,1,1,1,1,40.843750_-120.843750
BND,40.78125,-122.71875,0.00588401,1220,123021,1,1,1,1,40.781250_-122.718750
BND,40.78125,-122.65625,0.10171009,1005,119263,1,1,1,1,40.781250_-122.656250
BND,40.78125,-122.59375,0.14169829,766,119317,1,1,1,1,40.781250_-122.593750
BND,40.78125,-122.53125,0.14169829,936,108904,1,1,1,1,40.781250_-122.531250
BND,40.78125,-122.46875,0.14169829,896,101110,1,1,1,1,40.781250_-122.468750
BND,40.78125,-122.40625,0.14169829,400,100266,1,1,1,1,40.781250_-122.406250
BND,40.78125,-122.34375,0.14169829,417,82560,1,1,1,1,40.781250_-122.343750
BND,40.78125,-122.28125,0.14169829,450,82598,1,1,1,1,40.781250_-122.281250
BND,40.78125,-122.21875,0.14169829,459,118456,1,1,1,1,40.781250_-122.218750
BND,40.78125,-122.15625,0.14169829,440,126097,1,1,1,1,40.781250_-122.156250
BND,40.78125,-122.09375,0.14169829,496,89493,1,1,1,1,40.781250_-122.093750
BND,40.78125,-122.03125,0.14169829,588,90126,1,1,1,1,40.781250_-122.031250
BND,40.78125,-121.96875,0.14169829,653,98096,1,1,1,1,40.781250_-121.968750
BND,40.78125,-121.90625,0.14169829,924,105974,1,1,1,1,40.781250_-121.906250
BND,40.78125,-121.84375,0.14169829,1435,112417,1,1,1,1,40.781250_-121.843750
BND,40.78125,-121.78125,0.14169829,1640,122540,1,1,1,1,40.781250_-121.781250
BND,40.78125,-121.71875,0.14169829,1413,194158,1,1,1,1,40.781250_-121.718750
BND,40.78125,-121.65625,0.14169829,1616,261926,1,1,1,1,40.781250_-121.656250
BND,40.78125,-121.59375,0.14169829,1537,261533,1,1,1,1,40.781250_-121.593750
BND,40.78125,-121.53125,0.14169829,1365,266739,1,1,1,1,40.781250_-121.531250
BND,40.78125,-121.46875,0.14169829,1074,270028,1,1,1,1,40.781250_-121.468750
BND,40.78125,-121.40625,0.14169829,1382,278081,1,1,1,1,40.781250_-121.406250
BND,40.78125,-121.34375,0.14169829,1569,288571,1,1,1,1,40.781250_-121.343750
BND,40.78125,-121.28125,0.14169829,1695,293774,1,1,1,1,40.781250_-121.281250
BND,40.78125,-121.21875,0.14169829,1862,307599,1,1,1,1,40.781250_-121.218750
BND,40.78125,-121.15625,0.14169829,1889,316262,1,1,1,1,40.781250_-121.156250
BND,40.78125,-121.09375,0.14155942,1774,326527,1,1,1,1,40.781250_-121.093750
BND,40.78125,-121.03125,0.14169829,1768,331700,1,1,1,1,40.781250_-121.031250
BND,40.78125,-120.96875,0.13957016,1830,335238,1,1,1,1,40.781250_-120.968750
BND,40.71875,-122.65625,0.14183154,746,110074,1,1,1,1,40.718750_-122.656250
BND,40.71875,-122.59375,0.14183154,790,102794,1,1,1,1,40.718750_-122.593750
BND,40.71875,-122.53125,0.14183154,992,93753,1,1,1,1,40.718750_-122.531250
BND,40.71875,-122.46875,0.14183154,527,90273,1,1,1,1,40.718750_-122.468750
BND,40.71875,-122.40625,0.14183154,367,78418,1,1,1,1,40.718750_-122.406250
BND,40.71875,-122.34375,0.14183154,367,72924,1,1,1,1,40.718750_-122.343750
BND,40.71875,-122.28125,0.14183154,405,69325,1,1,1,1,40.718750_-122.281250
BND,40.71875,-122.21875,0.14183154,329,69063,1,1,1,1,40.718750_-122.218750
BND,40.71875,-122.15625,0.14183154,373,70396,1,1,1,1,40.718750_-122.156250
BND,40.71875,-122.09375,0.14183154,439,76439,1,1,1,1,40.718750_-122.093750
BND,40.71875,-122.03125,0.14183154,535,80949,1,1,1,1,40.718750_-122.031250
BND,40.71875,-121.96875,0.14183154,692,87289,1,1,1,1,40.718750_-121.968750
BND,40.71875,-121.90625,0.14183154,981,95451,1,1,1,1,40.718750_-121.906250
BND,40.71875,-121.84375,0.14183154,1340,103910,1,1,1,1,40.718750_-121.843750
BND,40.71875,-121.78125,0.14183154,1621,110412,1,1,1,1,40.718750_-121.781250
BND,40.71875,-121.71875,0.14183154,1546,118229,1,1,1,1,40.718750_-121.718750
BND,40.71875,-121.65625,0.14183154,1703,281589,1,1,1,1,40.718750_-121.656250
BND,40.71875,-121.59375,0.14183154,2043,277632,1,1,1,1,40.718750_-121.593750
BND,40.71875,-121.53125,0.14183154,1793,277978,1,1,1,1,40.718750_-121.531250
BND,40.71875,-121.46875,0.14183154,1382,279794,1,1,1,1,40.718750_-121.468750
BND,40.71875,-121.40625,0.14183154,1391,285163,1,1,1,1,40.718750_-121.406250
BND,40.71875,-121.34375,0.14183154,1554,291458,1,1,1,1,40.718750_-121.343750
BND,40.71875,-121.28125,0.14183154,1700,300013,1,1,1,1,40.718750_-121.281250
BND,40.71875,-121.21875,0.14183154,1734,307522,1,1,1,1,40.718750_-121.218750
BND,40.71875,-121.15625,0.14183154,1785,324936,1,1,1,1,40.718750_-121.156250
BND,40.65625,-122.71875,0.10532229,879,112861,1,1,1,1,40.656250_-122.718750
BND,40.65625,-122.65625,0.14196462,645,103331,1,1,1,1,40.656250_-122.656250
BND,40.65625,-122.59375,0.14196462,544,94923,1,1,1,1,40.656250_-122.593750
BND,40.65625,-122.53125,0.14196462,642,85745,1,1,1,1,40.656250_-122.531250
BND,40.65625,-122.46875,0.14196462,358,79743,1,1,1,1,40.656250_-122.468750
BND,40.65625,-122.40625,0.14196462,269,75944,1,1,1,1,40.656250_-122.406250
BND,40.65625,-122.34375,0.14196462,218,63730,1,1,1,1,40.656250_-122.343750
BND,40.65625,-122.28125,0.14196462,213,62621,1,1,1,1,40.656250_-122.281250
BND,40.65625,-122.21875,0.14196462,200,60307,1,1,1,1,40.656250_-122.218750
BND,40.65625,-122.15625,0.14196462,241,62643,1,1,1,1,40.656250_-122.156250
BND,40.65625,-122.09375,0.14196462,287,67920,1,1,1,1,40.656250_-122.093750
BND,40.65625,-122.03125,0.14196462,381,75887,1,1,1,1,40.656250_-122.031250
BND,40.65625,-121.96875,0.14196462,564,82738,1,1,1,1,40.656250_-121.968750
BND,40.65625,-121.90625,0.14196462,731,91488,1,1,1,1,40.656250_-121.906250
BND,40.65625,-121.84375,0.14196462,1014,100582,1,1,1,1,40.656250_-121.843750
BND,40.65625,-121.78125,0.14196462,1357,108837,1,1,1,1,40.656250_-121.781250
BND,40.65625,-121.71875,0.14196462,1660,116388,1,1,1,1,40.656250_-121.718750
BND,40.65625,-121.65625,0.14196462,1885,109501,1,1,1,1,40.656250_-121.656250
BND,40.65625,-121.59375,0.14196462,1851,297440,1,1,1,1,40.656250_-121.593750
BND,40.65625,-121.53125,0.14196462,1785,294213,1,1,1,1,40.656250_-121.531250
BND,40.65625,-121.46875,0.14196462,1467,296018,1,1,1,1,40.656250_-121.468750
BND,40.65625,-121.40625,0.14196462,1429,294136,1,1,1,1,40.656250_-121.406250
BND,40.65625,-121.34375,0.14196462,1663,299712,1,1,1,1,40.656250_-121.343750
BND,40.65625,-121.28125,0.14196462,1649,306986,1,1,1,1,40.656250_-121.281250
BND,40.65625,-121.21875,0.14196462,1723,314614,1,1,1,1,40.656250_-121.218750
BND,40.65625,-121.15625,0.14196462,1760,324518,1,1,1,1,40.656250_-121.156250
BND,40.65625,-121.09375,0.08540632,1776,337923,1,1,1,1,40.656250_-121.093750
BND,40.59375,-122.65625,0.14209753,1315,97898,1,1,1,1,40.593750_-122.656250
BND,40.59375,-122.59375,0.14209753,783,86694,1,1,1,1,40.593750_-122.593750
BND,40.59375,-122.53125,0.14209753,421,78807,1,1,1,1,40.593750_-122.531250
BND,40.59375,-122.46875,0.14209753,287,71441,1,1,1,1,40.593750_-122.468750
BND,40.59375,-122.40625,0.14209753,199,64295,1,1,1,1,40.593750_-122.406250
BND,40.59375,-122.34375,0.14209753,184,55699,1,1,1,1,40.593750_-122.343750
BND,40.59375,-122.28125,0.14209753,188,53849,1,1,1,1,40.593750_-122.281250
BND,40.59375,-122.21875,0.14209753,171,51743,1,1,1,1,40.593750_-122.218750
BND,40.59375,-122.15625,0.14209753,201,56980,1,1,1,1,40.593750_-122.156250
BND,40.59375,-122.09375,0.14209753,261,65612,1,1,1,1,40.593750_-122.093750
BND,40.59375,-122.03125,0.14209753,365,74676,1,1,1,1,40.593750_-122.031250
BND,40.59375,-121.96875,0.14209753,558,82335,1,1,1,1,40.593750_-121.968750
BND,40.59375,-121.90625,0.14209753,707,77167,1,1,1,1,40.593750_-121.906250
BND,40.59375,-121.84375,0.14209753,906,82367,1,1,1,1,40.593750_-121.843750
BND,40.59375,-121.78125,0.14209753,1223,90330,1,1,1,1,40.593750_-121.781250
BND,40.59375,-121.71875,0.14209753,1504,95661,1,1,1,1,40.593750_-121.718750
BND,40.59375,-121.65625,0.14209753,1701,98562,1,1,1,1,40.593750_-121.656250
BND,40.59375,-121.59375,0.14209753,1776,105443,1,1,1,1,40.593750_-121.593750
BND,40.59375,-121.53125,0.14209753,1686,309092,1,1,1,1,40.593750_-121.531250
BND,40.59375,-121.46875,0.14209753,1638,306279,1,1,1,1,40.593750_-121.468750
BND,40.59375,-121.40625,0.14209753,1861,302483,1,1,1,1,40.593750_-121.406250
BND,40.59375,-121.34375,0.14209753,2042,303368,1,1,1,1,40.593750_-121.343750
BND,40.59375,-121.28125,0.14209753,1831,317522,1,1,1,1,40.593750_-121.281250
BND,40.59375,-121.21875,0.13984035,1937,319526,1,1,1,1,40.593750_-121.218750
BND,40.59375,-121.15625,0.10588873,1957,326301,1,1,1,1,40.593750_-121.156250
BND,40.53125,-122.78125,0.08474581,1346,107571,1,1,1,1,40.531250_-122.781250
BND,40.53125,-122.71875,0.14015094,1035,97473,1,1,1,1,40.531250_-122.718750
BND,40.53125,-122.65625,0.14223027,877,90020,1,1,1,1,40.531250_-122.656250
BND,40.53125,-122.59375,0.14223027,652,78561,1,1,1,1,40.531250_-122.593750
BND,40.53125,-122.53125,0.14223027,391,74394,1,1,1,1,40.531250_-122.531250
BND,40.53125,-122.46875,0.14223027,268,65778,1,1,1,1,40.531250_-122.468750
BND,40.53125,-122.40625,0.14223027,177,57891,1,1,1,1,40.531250_-122.406250
BND,40.53125,-122.34375,0.14223027,148,51480,1,1,1,1,40.531250_-122.343750
BND,40.53125,-122.28125,0.14223027,161,44003,1,1,1,1,40.531250_-122.281250
BND,40.53125,-122.21875,0.14223027,154,41884,1,1,1,1,40.531250_-122.218750
BND,40.53125,-122.15625,0.14223027,197,42801,1,1,1,1,40.531250_-122.156250
BND,40.53125,-122.09375,0.14223027,275,47393,1,1,1,1,40.531250_-122.093750
BND,40.53125,-122.03125,0.14223027,399,53752,1,1,1,1,40.531250_-122.031250
BND,40.53125,-121.96875,0.14223027,614,62000,1,1,1,1,40.531250_-121.968750
BND,40.53125,-121.90625,0.14223027,832,73981,1,1,1,1,40.531250_-121.906250
BND,40.53125,-121.84375,0.14223027,1119,75511,1,1,1,1,40.531250_-121.843750
BND,40.53125,-121.78125,0.14223027,1228,78896,1,1,1,1,40.531250_-121.781250
BND,40.53125,-121.71875,0.14223027,1276,85664,1,1,1,1,40.531250_-121.718750
BND,40.53125,-121.65625,0.14223027,1467,93820,1,1,1,1,40.531250_-121.656250
BND,40.53125,-121.59375,0.14223027,1802,102669,1,1,1,1,40.531250_-121.593750
BND,40.53125,-121.53125,0.14223027,2071,112722,1,1,1,1,40.531250_-121.531250
BND,40.53125,-121.46875,0.14223027,1994,316289,1,1,1,1,40.531250_-121.468750
BND,40.53125,-121.40625,0.14223027,2060,312696,1,1,1,1,40.531250_-121.406250
BND,40.53125,-121.34375,0.14223027,2014,316122,1,1,1,1,40.531250_-121.343750
BND,40.53125,-121.28125,0.14223027,2028,326732,1,1,1,1,40.531250_-121.281250
BND,40.46875,-122.84375,0.12594497,984,119377,1,1,1,1,40.468750_-122.843750
BND,40.46875,-122.78125,0.14236284,919,99508,1,1,1,1,40.468750_-122.781250
BND,40.46875,-122.71875,0.14236284,708,91135,1,1,1,1,40.468750_-122.718750
BND,40.46875,-122.65625,0.14236284,420,85939,1,1,1,1,40.468750_-122.656250
BND,40.46875,-122.59375,0.14236284,299,76519,1,1,1,1,40.468750_-122.593750
BND,40.46875,-122.53125,0.14236284,286,67292,1,1,1,1,40.468750_-122.531250
BND,40.46875,-122.46875,0.14236284,240,61202,1,1,1,1,40.468750_-122.468750
BND,40.46875,-122.40625,0.14236284,217,54357,1,1,1,1,40.468750_-122.406250
BND,40.46875,-122.34375,0.14236284,162,48310,1,1,1,1,40.468750_-122.343750
BND,40.46875,-122.28125,0.14236284,136,39678,1,1,1,1,40.468750_-122.281250
BND,40.46875,-122.21875,0.14236284,136,32712,1,1,1,1,40.468750_-122.218750
BND,40.46875,-122.15625,0.14236284,172,33552,1,1,1,1,40.468750_-122.156250
BND,40.46875,-122.09375,0.14236284,288,41870,1,1,1,1,40.468750_-122.093750
BND,40.46875,-122.03125,0.14236284,471,45382,1,1,1,1,40.468750_-122.031250
BND,40.46875,-121.96875,0.14236284,622,51994,1,1,1,1,40.468750_-121.968750
BND,40.46875,-121.90625,0.14236284,827,60373,1,1,1,1,40.468750_-121.906250
BND,40.46875,-121.84375,0.14236284,912,67611,1,1,1,1,40.468750_-121.843750
BND,40.46875,-121.78125,0.14236284,1079,75683,1,1,1,1,40.468750_-121.781250
BND,40.46875,-121.71875,0.14236284,1269,83947,1,1,1,1,40.468750_-121.718750
BND,40.46875,-121.65625,0.14236284,1538,92004,1,1,1,1,40.468750_-121.656250
BND,40.46875,-121.59375,0.14236284,2077,100076,1,1,1,1,40.468750_-121.593750
BND,40.46875,-121.53125,0.07138836,2485,109324,1,1,1,1,40.468750_-121.531250
BND,40.46875,-121.46875,0.05802686,2323,327327,1,1,1,1,40.468750_-121.468750
BND,40.46875,-121.40625,0.0229728,2111,328020,1,1,1,1,40.468750_-121.406250
BND,40.46875,-121.34375,0.06934868,2075,335443,1,1,1,1,40.468750_-121.343750
BND,40.46875,-121.28125,0.0771453,2160,335175,1,1,1,1,40.468750_-121.281250
BND,40.46875,-121.21875,0.01281064,2307,337316,1,1,1,1,40.468750_-121.218750
BND,40.40625,-122.96875,0.10609125,1157,133530,1,1,1,1,40.406250_-122.968750
BND,40.40625,-122.90625,0.14243714,923,121920,1,1,1,1,40.406250_-122.906250
BND,40.40625,-122.84375,0.14249524,738,112611,1,1,1,1,40.406250_-122.843750
BND,40.40625,-122.78125,0.14249524,500,97347,1,1,1,1,40.406250_-122.781250
BND,40.40625,-122.71875,0.14249524,420,88837,1,1,1,1,40.406250_-122.718750
BND,40.40625,-122.65625,0.14249524,321,80727,1,1,1,1,40.406250_-122.656250
BND,40.40625,-122.59375,0.14249524,274,72671,1,1,1,1,40.406250_-122.593750
BND,40.40625,-122.53125,0.14249524,212,64438,1,1,1,1,40.406250_-122.531250
BND,40.40625,-122.46875,0.14249524,200,56184,1,1,1,1,40.406250_-122.468750
BND,40.40625,-122.40625,0.14249524,193,48259,1,1,1,1,40.406250_-122.406250
BND,40.40625,-122.34375,0.14249524,182,40480,1,1,1,1,40.406250_-122.343750
BND,40.40625,-122.28125,0.14249524,155,31909,1,1,1,1,40.406250_-122.281250
BND,40.40625,-122.21875,0.14249524,124,24348,1,1,1,1,40.406250_-122.218750
BND,40.40625,-122.15625,0.14249524,168,23856,1,1,1,1,40.406250_-122.156250
BND,40.40625,-122.09375,0.14249524,268,15915,1,1,1,1,40.406250_-122.093750
BND,40.40625,-122.03125,0.14249524,305,20721,1,1,1,1,40.406250_-122.031250
BND,40.40625,-121.96875,0.14249524,380,50629,1,1,1,1,40.406250_-121.968750
BND,40.40625,-121.90625,0.14249524,517,59063,1,1,1,1,40.406250_-121.906250
BND,40.40625,-121.84375,0.14249524,707,67650,1,1,1,1,40.406250_-121.843750
BND,40.40625,-121.78125,0.14249524,1038,75837,1,1,1,1,40.406250_-121.781250
BND,40.40625,-121.71875,0.14249524,1386,83947,1,1,1,1,40.406250_-121.718750
BND,40.40625,-121.65625,0.14249524,1686,92311,1,1,1,1,40.406250_-121.656250
BND,40.40625,-121.59375,0.14249524,2004,99996,1,1,1,1,40.406250_-121.593750
BND,40.40625,-121.53125,0.05660612,1975,110574,1,1,1,1,40.406250_-121.531250
BND,40.34375,-123.03125,0.11457121,1167,137899,1,1,1,1,40.343750_-123.031250
BND,40.34375,-122.96875,0.14262747,943,129858,1,1,1,1,40.343750_-122.968750
BND,40.34375,-122.90625,0.14262747,818,117902,1,1,1,1,40.343750_-122.906250
BND,40.34375,-122.84375,0.14262747,564,110185,1,1,1,1,40.343750_-122.843750
BND,40.34375,-122.78125,0.14262747,443,99367,1,1,1,1,40.343750_-122.781250
