epoch,loss,cal_kge,lr,epoch_s
4.800000000000000000e+01,1.500339614123933907e-01,8.850908550986442691e-01,4.475332603107722045e-05,6.990555524826049805e+00
4.900000000000000000e+01,1.557108046383493538e-01,nan,3.887571527652621017e-05,2.431020259857177734e+00
5.000000000000000000e+01,1.528928539094825678e-01,8.878104298864253341e-01,3.350261851473466056e-05,7.016688108444213867e+00
5.100000000000000000e+01,1.608464206154975595e-01,nan,2.865035366397240769e-05,2.377586841583251953e+00
5.200000000000000000e+01,1.526154695182210808e-01,9.028838222762500809e-01,2.433365689311366067e-05,6.960299253463745117e+00
5.300000000000000000e+01,1.552740034854246387e-01,nan,2.056563786837625269e-05,2.382086992263793945e+00
5.400000000000000000e+01,1.578587412627207032e-01,9.009445072714485914e-01,1.735773993969615434e-05,6.981857538223266602e+00
5.500000000000000000e+01,1.525653756430579433e-01,nan,1.471970538765005885e-05,2.393304824829101562e+00
5.600000000000000000e+01,1.557193599744803314e-01,9.045211292635502165e-01,1.265954583646914987e-05,7.015802383422851562e+00
5.700000000000000000e+01,1.521859143653677693e-01,nan,1.118351792299985141e-05,2.397660493850708008e+00
5.800000000000000000e+01,1.525574727501306238e-01,9.102851759269677823e-01,1.029610429550334636e-05,7.000363588333129883e+00
