basin,key,Kpet,uztwm,uzfwm,lztwm,lzfpm,lzfsm,uzk,lzpk,lzsk,zperc,rexp,pfree,pctim,adimp,riva,side,rserv,SCF,PXTEMP,MFMAX,MFMIN,UADJ,MBASE,TIPM,PLWHC,NMF,DAYGM,Nres,Kres,Velo,Diff
SHA,41.15625_-120.90625,1.7534235749672638,993.6091411034799,71.86410740532652,1090.3630706223976,4998.393616177858,4620.926037077421,0.010000000000000002,0.42698112717789627,0.1482249747477539,368.68119944215647,1.4880996640543185,0.9870670137444384,0.11408939578627043,0.44205197286462855,0.2780705040591712,0.0,0.0025589024610691105,1.0,0.0,0.9051857442060001,0.05,0.06340338599200002,0.0,1.0,0.020000000000000004,0.30000000000000004,0.134497044126,5.706902064712001,0.8723449901260001,3.895188229275,3476.270897516235
SHA,41.09375_-121.03125,0.858967719348,770.8436653076812,272.26801861274095,1967.7800665946643,4942.400069419215,4672.7807420972085,0.01,0.4266656043343464,0.195590229335391,398.1523113590594,2.9540401613111973,0.8848322297659503,0.09866864455740447,0.3807653056747685,0.38777935535512525,0.0,0.09175428816509261,1.0,0.0,0.9051857442060001,0.05,0.063403385992,0.0,1.0,0.02,0.30000000000000004,0.134497044126,5.706902064712,0.872344990126,3.895188229275,3476.270897516235
SHA,41.09375_-120.96875,1.9345573420085023,153.00149440111178,828.090176944205,4401.304469984509,4787.101433656504,4816.6002608385825,0.009999999999999998,0.42579049871965013,0.32695821450196855,479.8907212303489,7.019840106340775,0.6012830817223178,0.05589904400679534,0.2107861499328727,0.692057900359524,0.0,0.3391385407803356,1.0,0.0,0.905185744206,0.05,0.063403385992,0.0,1.0,0.019999999999999997,0.29999999999999993,0.134497044126,5.706902064712,0.872344990126,3.895188229275,3476.270897516235
SHA,41.09375_-120.90625,1.1751783465888888,388.13140970268694,616.5629889902787,3475.1870668720267,4846.2028624562845,4761.867397248593,0.010000000000000002,0.42612353443451817,0.27696398510154946,448.78383617955814,5.472533623027711,0.7091923347691046,0.0721757130794017,0.2754744900537498,0.5762597371975765,0.0,0.24499242854747272,1.0,0.0,0.9051857442060001,0.05000000000000001,0.06340338599200002,0.0,1.0,0.020000000000000004,0.30000000000000004,0.134497044126,5.706902064712,0.8723449901260001,3.8951882292750004,3476.270897516235
SHA,41.09375_-120.84375,1.833083575001,214.7844356058317,772.5091089214684,4157.9570550382705,4802.630976530572,4802.218605961494,0.01,0.4258780074739674,0.3138216872690993,471.7170490385736,6.6132685079901306,0.629637410978482,0.0601759157397338,0.22778371448859092,0.6616306742148921,0.0,0.3144006263840514,1.0,0.0,0.9051857442060001,0.05,0.063403385992,0.0,1.0,0.02,0.3,0.134497044126,5.706902064712,0.8723449901260001,3.8951882292750004,3476.270897516235
SHA,41.09375_-120.78125,1.833083575001,1.0,964.833511514046,5000.0,4748.894872456985,4851.982730346387,0.01,0.425575205288,0.359277358455,500.0,8.02010796872,0.531524337065,0.045376869405,0.168967888075,0.766916490033,0.0,0.4,1.0,0.0,0.905185744206,0.05,0.063403385992,0.0,1.0,0.02,0.3,0.134497044126,5.706902064712,0.872344990126,3.895188229275,3476.270897516235
SHA,41.03125_-121.15625,0.8779260788902189,990.0392345972349,86.13046626202767,1213.346033921736,4877.590145463539,4466.13159369926,0.010000000000000002,0.42486935442530405,0.145989409873728,368.95064432109183,1.4850736842357952,0.9607629584649662,0.11382948325613743,0.4404538149585394,0.2822535362924209,0.0,0.015214490659652705,1.0,0.0,0.9051857442060001,0.05,0.06340338599200002,0.0,1.0,0.020000000000000004,0.30000000000000004,0.13449704412600003,5.706902064712,0.8723449901260001,3.8951882292750004,3476.2708975162354
SHA,41.03125_-121.09375,1.7082785348098626,564.8034835924694,457.62554824837036,2779.320349685292,4890.610533774986,4720.742181395188,0.009999999999999998,0.42637377103393015,0.239399287392349,425.4107239699715,4.309917436995367,0.7902732618949497,0.08440568763362542,0.3240800585582284,0.4892512354839213,0.0,0.17425285942243465,1.0,0.0,0.905185744206,0.05,0.063403385992,0.0,1.0,0.019999999999999997,0.29999999999999993,0.134497044126,5.706902064712,0.872344990126,3.8951882292750004,3476.270897516235
SHA,41.03125_-121.03125,1.5579231729900127,283.1894747054566,710.9706800743198,3888.5268675204507,4819.8250266483865,4786.295478233975,0.01,0.4259748957030467,0.29927714404283645,462.6672959034282,6.163119234749508,0.6610308500668656,0.06491119658604913,0.2466031336577041,0.6279421583635674,0.0,0.2870112213391566,1.0,0.0,0.905185744206,0.05,0.063403385992,0.0,1.0,0.02,0.3,0.134497044126,5.706902064712,0.872344990126,3.895188229275,3476.270897516235
SHA,41.03125_-120.96875,1.8044613043595008,1.0,954.1269898563303,4931.41375691392,4661.206537311165,4845.1599946804245,0.016261886943532748,0.4176101283397728,0.34846930278744614,484.55891958767137,8.0813738445972,0.5150768219753601,0.044408720792067924,0.17472046683429437,0.7555002462018747,0.0,0.3912039860168139,1.0,0.0,0.905185744206,0.05,0.063403385992,0.0,1.0,0.02,0.29999999999999993,0.134497044126,5.706902064712,0.872344990126,3.895188229275,3476.270897516235
