basin,lat,lon,area_weight,elev,flowlen,soil_class,veg_class,key
ORO,40.21875,-120.78125,0.39366070000000003,1566.0789238803873,167626.2711780983,6,3,40.21875_-120.78125
ORO,40.15625,-120.96875,0.39402379,1268.8097983626826,155494.82772113837,6,6,40.15625_-120.96875
ORO,40.15625,-120.90625,0.39403141999999997,1292.7255062806921,149291.55088964736,6,6,40.15625_-120.90625
ORO,40.15625,-120.84375,0.39403764999999996,1361.4209607888993,149703.17869020894,6,6,40.15625_-120.84375
ORO,40.15625,-120.78125,0.46406723,1427.7409764960134,158297.06103682434,6,6,40.15625_-120.78125
ORO,40.09375,-120.90625,0.39437443,1233.4286863882123,140435.80535771552,1,3,40.09375_-120.90625
ORO,40.09375,-120.84375,0.3943909,1164.1192017868566,147933.18727450355,6,16,40.09375_-120.84375
ORO,40.09375,-120.78125,0.3943854,1455.9018602362057,155058.28869793355,6,6,40.09375_-120.78125
ORO,40.09375,-120.71875,0.39440836,1673.5282804350293,165381.52807972932,6,6,40.09375_-120.71875
ORO,40.09375,-120.65625,0.39438446000000005,1586.8193872294055,175525.73533102698,6,3,40.09375_-120.65625
ORO,40.03125,-120.84375,0.39472319,1674.4309295585092,150230.13053180382,1,3,40.03125_-120.84375
ORO,40.03125,-120.78125,0.3947393,1552.7961988836682,158301.6275387072,1,3,40.03125_-120.78125
ORO,40.03125,-120.71875,0.39474361999999996,1401.537035177415,166100.1334629297,6,3,40.03125_-120.71875
ORO,40.03125,-120.65625,0.39474972999999997,1685.220785635496,175197.72036981507,6,3,40.03125_-120.65625
ORO,39.96875,-120.96875,0.39512053999999996,1163.489815411773,140784.26628975046,6,3,39.96875_-120.96875
ORO,39.96875,-120.90625,0.3951176,1142.3816127654145,143500.22479904717,6,16,39.96875_-120.90625
ORO,39.96875,-120.84375,0.39513363,1486.7478113670052,152197.297230914,6,3,39.96875_-120.84375
ORO,39.90625,-120.96875,0.39546225,1595.656998335492,119242.83819656615,1,6,39.90625_-120.96875
ORO,39.90625,-120.90625,0.39548657,1465.7979896510772,108022.13510028925,1,3,39.90625_-120.90625
ORO,39.90625,-120.84375,0.39545175,1328.0874689010734,113281.00553705984,6,3,39.90625_-120.84375
ORO,39.90625,-120.78125,0.39547706000000005,1386.0857138464617,113367.7170430568,6,3,39.90625_-120.78125
ORO,39.90625,-120.71875,0.39547973,1680.8527752863592,122104.5906321166,6,3,39.90625_-120.71875
ORO,39.84375,-120.78125,0.39582901000000004,1619.9509825467314,110787.99881678706,6,3,39.84375_-120.78125
ORO,39.84375,-120.71875,0.39583226000000005,1450.946591796232,117865.40488680734,6,3,39.84375_-120.71875
ORO,39.84375,-120.65625,0.39585291,1642.8091367321258,125485.11541208575,6,3,39.84375_-120.65625
ORO,39.78125,-120.65625,0.39618562,1457.8782642338206,131765.79157779628,1,3,39.78125_-120.65625
ORO,39.78125,-120.59375,0.39622547,1527.4705487761803,138851.67344282535,6,3,39.78125_-120.59375
ORO,39.71875,-120.59375,0.39507362999999995,1657.270472316768,146118.2771431746,1,3,39.71875_-120.59375
ORO,39.71875,-120.53125,0.39657301,1552.8497755306141,148660.80286502602,6,3,39.71875_-120.53125
ORO,40.34375,-120.71875,0.01034279,2013.993021225414,184827.96416730882,1,6,40.34375_-120.71875
ORO,40.28125,-120.78125,0.28879817,1770.6862912947129,177804.7747562597,1,6,40.28125_-120.78125
ORO,40.28125,-120.71875,0.3659096,1885.2991011441075,178848.64939271886,1,6,40.28125_-120.71875
ORO,40.28125,-120.65625,0.32072169,2020.7761307942721,205626.11999154158,6,6,40.28125_-120.65625
ORO,40.28125,-120.59375,0.20118126,2002.786317671934,204175.61538634362,6,1,40.28125_-120.59375
ORO,40.21875,-120.71875,0.39365865,1757.3902814024282,172032.5749621912,1,1,40.21875_-120.71875
ORO,40.21875,-120.65625,0.39364790000000005,1719.340458135303,197017.85651281258,6,1,40.21875_-120.65625
ORO,40.21875,-120.53125,0.37229619999999997,1900.264727655023,199726.30471055038,6,1,40.21875_-120.53125
ORO,40.21875,-120.46875,0.11702378000000001,1902.4980820137584,218631.5166129482,6,6,40.21875_-120.46875
ORO,40.15625,-120.71875,0.39403988,2036.8006607859083,165821.16102522414,1,1,40.15625_-120.71875
ORO,40.15625,-120.65625,0.39403491,1743.2960957190319,180664.78001598892,6,1,40.15625_-120.65625
ORO,40.15625,-120.53125,0.39403731,1752.954228674437,200581.32320751555,6,1,40.15625_-120.53125
ORO,40.15625,-120.46875,0.38764914,1850.0939644803543,210009.89905900473,7,6,40.15625_-120.46875
ORO,40.15625,-120.40625,0.16020478,1871.062395766219,217138.20196675783,10,1,40.15625_-120.40625
ORO,40.09375,-120.53125,0.39439905,1735.99316212856,192922.35052049445,6,1,40.09375_-120.53125
ORO,40.09375,-120.46875,0.39437398999999995,1807.9214736245665,201427.60950289853,6,6,40.09375_-120.46875
ORO,40.09375,-120.40625,0.39438312,1821.3826441659066,213166.21255777887,6,6,40.09375_-120.40625
ORO,40.09375,-120.34375,0.36522163999999996,1819.082920059173,225466.52216259693,6,6,40.09375_-120.34375
ORO,40.09375,-120.28125,0.28192765999999997,1898.471033739648,235182.5446556042,10,6,40.09375_-120.28125
ORO,40.09375,-120.21875,0.06262826,1958.1215470460138,243489.96865648188,10,6,40.09375_-120.21875
ORO,40.03125,-120.59375,0.39476945,1761.5506774397054,183689.21513017282,6,6,40.03125_-120.59375
ORO,40.03125,-120.34375,0.3947532,2021.0,217643.0,6,6,40.03125_-120.34375
ORO,40.03125,-120.28125,0.3947532,2009.0,232391.0,7,6,40.03125_-120.28125
ORO,40.03125,-120.21875,0.30566707,1901.7381889714193,231943.34190997414,7,6,40.03125_-120.21875
ORO,40.03125,-120.15625,0.00835439,2060.0,234248.0,6,6,40.03125_-120.15625
ORO,39.96875,-120.15625,0.22029084,2069.9508777123915,225512.51007091353,6,1,39.96875_-120.15625
ORO,39.90625,-121.09375,0.39548415,1492.0269532167092,87408.8659751851,1,3,39.90625_-121.09375
ORO,39.90625,-121.03125,0.39548641999999995,1366.3899522517108,91033.76919151864,6,3,39.90625_-121.03125
ORO,39.84375,-121.34375,0.39584041999999997,1282.694852233635,56742.264252700625,1,9,39.84375_-121.34375
ORO,39.84375,-121.28125,0.39585217000000006,1577.8415241730263,65214.91938169746,1,6,39.84375_-121.28125
ORO,39.84375,-121.21875,0.39583637000000005,1700.4373336386448,69471.17024683708,1,6,39.84375_-121.21875
ORO,39.84375,-121.15625,0.39583893,1716.796107548088,69049.48081892804,1,6,39.84375_-121.15625
ORO,39.84375,-121.09375,0.39583481,1524.7848611394234,73880.37368972173,1,6,39.84375_-121.09375
ORO,39.84375,-121.03125,0.395816,1529.2907088141965,77159.86748590253,1,6,39.84375_-121.03125
ORO,39.84375,-120.96875,0.39584588,1533.8516437255832,86135.42175661902,1,6,39.84375_-120.96875
ORO,39.84375,-120.90625,0.39582059999999997,1628.866606487889,93054.86226348503,1,3,39.84375_-120.90625
ORO,39.84375,-120.34375,0.39583245,1627.6785110467824,178926.64008529368,10,16,39.84375_-120.34375
ORO,39.84375,-120.28125,0.39583753000000005,1716.5261017316875,184915.69834045295,7,6,39.84375_-120.28125
ORO,39.78125,-121.34375,0.39619402,1154.175139846886,44202.84265572711,1,3,39.78125_-121.34375
ORO,39.78125,-121.28125,0.3961849,1334.940636859204,50156.43564628536,1,9,39.78125_-121.28125
ORO,39.78125,-121.21875,0.39619708,1476.18383535285,56181.382880408906,1,9,39.78125_-121.21875
ORO,39.78125,-121.15625,0.39619815999999997,1294.1599050333803,59293.57892792839,1,3,39.78125_-121.15625
ORO,39.78125,-121.09375,0.39620454000000005,1431.1704579154998,64673.24138057578,1,3,39.78125_-121.09375
ORO,40.21875,-121.15625,0.3936656,1398.9462850957766,133570.21924938323,0,14,40.21875_-121.15625
ORO,40.21875,-121.03125,0.39367078,1696.7003392276154,142223.3674157376,6,6,40.21875_-121.03125
ORO,40.21875,-120.96875,0.39366107999999994,1770.2249965884362,160716.71783433607,1,6,40.21875_-120.96875
ORO,40.21875,-120.90625,0.39367115,1681.638427784205,160973.10979046853,1,6,40.21875_-120.90625
ORO,40.21875,-120.84375,0.39367396,1641.8016453005935,167019.0259516784,1,6,40.21875_-120.84375
ORO,40.15625,-121.21875,0.39404060999999996,1478.181744998314,114015.78843200959,6,6,40.15625_-121.21875
ORO,40.15625,-121.15625,0.39404498,1484.4773171580564,117125.9344109396,6,6,40.15625_-121.15625
ORO,40.15625,-121.09375,0.39399891,1508.9702827350463,121608.8187505138,6,6,40.15625_-121.09375
ORO,40.15625,-121.03125,0.39402525,1536.8856565410465,127580.54587311346,1,6,40.15625_-121.03125
ORO,40.09375,-121.21875,0.39439066999999994,1326.6205405163362,105637.11688562512,6,6,40.09375_-121.21875
ORO,40.09375,-121.15625,0.39438843,1346.003895119337,107504.13367486464,1,6,40.09375_-121.15625
ORO,40.09375,-121.09375,0.39439791999999996,1469.2222206445715,114930.24330229734,1,6,40.09375_-121.09375
ORO,40.09375,-121.03125,0.3943771,1641.4370062815512,122186.75886607007,1,6,40.09375_-121.03125
ORO,40.09375,-120.96875,0.39440871,1458.1674855000033,131782.0116473087,6,3,40.09375_-120.96875
ORO,40.03125,-121.15625,0.39474665000000003,1305.6602592067593,102917.3742330429,6,6,40.03125_-121.15625
ORO,40.03125,-121.09375,0.39477463,1252.2554586651122,111435.50260858962,6,3,40.03125_-121.09375
ORO,40.03125,-121.21875,0.39475404000000003,1063.7465182116944,96136.65936672871,1,3,40.03125_-121.21875
ORO,39.96875,-121.15625,0.39510253,1742.5528593046467,101801.13922715202,1,3,39.96875_-121.15625
ORO,39.96875,-121.09375,0.39510889,1454.035298699556,118509.08223381155,1,3,39.96875_-121.09375
ORO,39.90625,-121.28125,0.39545916999999997,1299.0481198855498,76375.79331036881,1,3,39.90625_-121.28125
ORO,39.78125,-120.96875,0.39618346,1587.1960017462616,79237.17959962286,1,3,39.78125_-120.96875
ORO,39.78125,-120.90625,0.339637,1840.5802983773854,83891.82968204288,1,3,39.78125_-120.90625
ORO,39.65625,-121.09375,0.39692721999999997,1348.044400633446,53402.37594398289,1,3,39.65625_-121.09375
ORO,39.65625,-121.03125,0.22266252,1479.444496361579,61617.526610989575,1,6,39.65625_-121.03125
ORO,39.59375,-121.09375,0.32343328,1173.9984984229206,49653.55677820167,1,3,39.59375_-121.09375
ORO,39.84375,-120.84375,0.39585181,1483.7145921096078,101462.058819486,6,3,39.84375_-120.84375
ORO,39.78125,-121.03125,0.39618971000000003,1490.5388623546025,73000.0854529513,1,3,39.78125_-121.03125
ORO,39.78125,-120.84375,0.34040114,1814.9890155479502,95830.5421070564,1,3,39.78125_-120.84375
ORO,39.78125,-120.78125,0.39620257999999997,1880.607710328388,112623.59941856007,1,3,39.78125_-120.78125
ORO,39.78125,-120.71875,0.39619062000000005,1775.4493734354437,123692.77427986557,1,3,39.78125_-120.71875
ORO,39.71875,-121.15625,0.396556,1384.473991466527,50786.09747074814,1,3,39.71875_-121.15625
ORO,39.71875,-121.09375,0.39654856,1577.3982513011774,59645.10971443196,1,3,39.71875_-121.09375
ORO,39.71875,-121.03125,0.40107710999999996,1630.1481696125718,65540.19844144185,1,3,39.71875_-121.03125
ORO,39.71875,-120.96875,0.27168946,1628.6526930415334,74569.28788750214,1,3,39.71875_-120.96875
ORO,39.71875,-120.90625,0.01212121,1847.0,82535.0,1,3,39.71875_-120.90625
ORO,39.71875,-120.84375,0.01233442,1993.0,119824.0,1,3,39.71875_-120.84375
ORO,39.71875,-120.78125,0.20738795,1987.0,120540.0,1,3,39.71875_-120.78125
ORO,39.71875,-120.71875,0.29497121,1968.1362980475283,132228.6966011022,1,3,39.71875_-120.71875
ORO,39.71875,-120.65625,0.39653604,1881.9970893944471,142659.81267750595,1,3,39.71875_-120.65625
ORO,39.84375,-121.59375,0.04779263,663.010288197155,44285.57263159612,6,9,39.84375_-121.59375
ORO,39.84375,-121.53125,0.38536165,882.4473920796217,45904.54361766408,1,3,39.84375_-121.53125
ORO,39.84375,-121.46875,0.39584127,1120.5985260202908,51018.714071147755,1,3,39.84375_-121.46875
ORO,39.84375,-121.40625,0.39584769,901.2916349720268,54977.74769007747,6,3,39.84375_-121.40625
ORO,39.78125,-121.59375,0.0726948,577.2235388225843,36072.36302885488,6,6,39.78125_-121.59375
ORO,39.78125,-121.53125,0.39622321000000005,695.1664751290061,35355.24855310722,6,9,39.78125_-121.53125
ORO,39.78125,-121.46875,0.39619495000000005,745.7131988936254,39636.582443188636,1,9,39.78125_-121.46875
ORO,39.78125,-121.40625,0.39617528999999996,1053.545505021275,38605.48660086801,1,9,39.78125_-121.40625
ORO,39.71875,-121.53125,0.3965565,517.0155758132827,22565.39678103877,6,6,39.71875_-121.53125
ORO,39.71875,-121.46875,0.39656216,614.3519637879721,21394.79656536065,1,9,39.71875_-121.46875
ORO,39.71875,-121.40625,0.39655429000000003,680.8874844097638,29694.887768658362,1,3,39.71875_-121.40625
ORO,39.71875,-121.34375,0.39654707,825.9900326082349,34313.64101918595,1,3,39.71875_-121.34375
ORO,39.71875,-121.28125,0.39656683000000004,940.831201263101,38476.67519494759,1,9,39.71875_-121.28125
ORO,39.71875,-121.21875,0.39653889000000003,1088.06853025185,40325.14246741347,1,3,39.71875_-121.21875
ORO,39.65625,-121.46875,0.41101677999999997,501.56916642186724,12736.880698933996,6,9,39.65625_-121.46875
ORO,39.65625,-121.40625,0.39692467000000003,650.3667109429101,19204.85733748925,1,3,39.65625_-121.40625
ORO,39.65625,-121.34375,0.39692149,888.5781935616537,24701.563980750954,1,3,39.65625_-121.34375
ORO,39.65625,-121.28125,0.39689232,777.3957535383905,26375.395483994245,1,3,39.65625_-121.28125
ORO,39.65625,-121.21875,0.39691051,1168.811991373068,35370.033343838644,1,3,39.65625_-121.21875
ORO,39.65625,-121.15625,0.41103911000000004,1261.9062885524445,45469.09536910003,1,3,39.65625_-121.15625
ORO,39.59375,-121.46875,0.39719527999999993,341.8047946591914,5224.242005292712,6,6,39.59375_-121.46875
ORO,39.59375,-121.28125,0.39725059999999995,705.5794108806884,24443.751288380685,1,3,39.59375_-121.28125
ORO,39.59375,-121.21875,0.39729422,1033.6638587392488,33656.6622498057,1,9,39.59375_-121.21875
ORO,39.59375,-121.15625,0.39725931999999997,1108.8678655040744,41744.18158426088,1,9,39.59375_-121.15625
ORO,39.53125,-121.28125,0.26591626999999995,643.9273809759743,22821.60858043775,1,12,39.53125_-121.28125
ORO,39.53125,-121.21875,0.24124488,830.7416708698647,31791.573593022993,1,9,39.53125_-121.21875
ORO,39.53125,-121.15625,0.18150442,1089.588782741489,40337.93438038589,1,9,39.53125_-121.15625
ORO,40.03125,-120.90625,0.39474185,1677.5005577695904,138600.2535498833,6,3,40.03125_-120.90625
ORO,39.96875,-120.78125,0.39514229,1928.2422244149066,164445.04836586842,6,3,39.96875_-120.78125
ORO,39.96875,-120.71875,0.39511469,1892.0,171051.0,1,3,39.96875_-120.71875
ORO,39.84375,-120.59375,0.39583625,1951.0,132926.0,6,3,39.84375_-120.59375
ORO,39.78125,-120.53125,0.39619633,1518.0,148289.0,6,3,39.78125_-120.53125
ORO,39.78125,-120.46875,0.39619633,1651.0,158365.0,6,3,39.78125_-120.46875
ORO,39.78125,-120.40625,0.41028447999999995,1623.817099345313,170845.2240181983,6,3,39.78125_-120.40625
ORO,39.71875,-120.46875,0.39657175,1635.8706071725985,159824.16186352156,6,3,39.71875_-120.46875
ORO,39.71875,-120.40625,0.41065581999999995,1543.7071014359421,182538.6923220034,10,3,39.71875_-120.40625
ORO,39.65625,-120.71875,0.0006348,2262.0,155090.0,6,3,39.65625_-120.71875
ORO,39.65625,-120.65625,0.16544414000000002,2048.4104599292546,153960.20922070736,1,3,39.65625_-120.65625
ORO,39.65625,-120.59375,0.03421299,2168.4628142702527,154287.04269723286,1,3,39.65625_-120.59375
ORO,39.65625,-120.53125,0.18554616000000002,2010.0253389237478,154233.74336316093,1,3,39.65625_-120.53125
ORO,39.65625,-120.46875,0.38196381,1747.268117704659,167437.31994837415,1,3,39.65625_-120.46875
ORO,40.34375,-120.78125,0.00580046,1996.7590122162724,184552.5179416805,1,1,40.34375_-120.78125
ORO,40.28125,-120.53125,0.01888254,2133.0,206643.0,6,1,40.28125_-120.53125
ORO,40.21875,-120.59375,0.39370057999999997,1776.362929335791,196189.77185898484,6,1,40.21875_-120.59375
ORO,40.15625,-120.59375,0.39401804,1655.9158777349382,187180.10715001778,6,1,40.15625_-120.59375
ORO,40.15625,-120.34375,0.00308356,1858.0,225895.0,0,1,40.15625_-120.34375
ORO,40.09375,-120.59375,0.39439567000000003,1809.3719898344725,182209.88459350984,6,1,40.09375_-120.59375
ORO,39.96875,-121.28125,0.39509504000000006,1148.8017207707794,80626.43701849559,6,3,39.96875_-121.28125
ORO,39.96875,-121.21875,0.39512219,1781.1662426501532,87957.26640971494,1,1,39.96875_-121.21875
ORO,39.90625,-121.21875,0.39549474,1697.7819086544614,85240.49849070054,1,1,39.90625_-121.21875
ORO,39.90625,-121.15625,0.39548037999999996,1794.4788456509525,89612.77885646312,1,1,39.90625_-121.15625
ORO,39.90625,-121.46875,0.39547115,1300.245826351682,58983.52966776464,6,3,39.90625_-121.46875
ORO,39.90625,-121.40625,0.3954757,1334.0,63553.0,1,3,39.90625_-121.40625
ORO,39.90625,-121.34375,0.3954757,1063.0,67241.0,1,3,39.90625_-121.34375
ORO,39.59375,-121.40625,0.45378681,497.8794452619723,9582.999164056797,6,3,39.59375_-121.40625
ORO,39.59375,-121.34375,0.43966207,552.9516496840403,15162.867539562827,6,3,39.59375_-121.34375
ORO,39.53125,-121.40625,0.32953705,393.3748486551057,7872.513381545414,6,6,39.53125_-121.40625
ORO,39.53125,-121.34375,0.39664456,467.2128135073881,15762.239317312207,6,6,39.53125_-121.34375
ORO,39.53125,-121.09375,0.0029677799999999997,1111.4285425469543,49432.23842063765,1,3,39.53125_-121.09375
ORO,39.90625,-120.09375,0.11620844999999999,2121.5118955635326,216208.35270102991,6,1,39.90625_-120.09375
ORO,39.84375,-120.09375,0.09056967,1746.696057079594,209327.11150388425,10,3,39.84375_-120.09375
ORO,40.53125,-121.03125,0.008641270000000001,1800.4676986137451,183653.2738902962,0,6,40.53125_-121.03125
ORO,40.46875,-121.03125,0.13471368,1780.0434647023224,173228.8386572915,6,6,40.46875_-121.03125
ORO,40.21875,-121.21875,0.39365173,1412.0160749706347,129818.71102868009,6,6,40.21875_-121.21875
ORO,40.40625,-121.03125,0.3869979,1731.6582110393883,162251.84526910872,6,6,40.40625_-121.03125
ORO,40.40625,-120.96875,0.26130941,1746.133117402852,167796.75967191535,1,6,40.40625_-120.96875
ORO,40.34375,-121.03125,0.39292943,1621.3618967914924,150270.80218964507,6,6,40.34375_-121.03125
ORO,40.28125,-120.90625,0.39331157,1635.1364332607864,163103.826160339,6,6,40.28125_-120.90625
ORO,40.28125,-120.84375,0.31225614,1925.9880613396426,170462.29055313373,1,6,40.28125_-120.84375
ORO,40.03125,-121.03125,0.3947532,1233.0,119411.0,6,3,40.03125_-121.03125
ORO,40.03125,-120.96875,0.3947532,1155.0,127854.0,6,3,40.03125_-120.96875
ORO,39.96875,-121.03125,0.39511469,1278.0,120143.0,6,3,39.96875_-121.03125
ORO,40.34375,-121.21875,0.39295572,1503.1353366990052,154169.82108358163,6,6,40.34375_-121.21875
ORO,40.34375,-120.96875,0.39293859000000003,1609.3455544032975,159909.92039710327,6,6,40.34375_-120.96875
ORO,40.28125,-121.21875,0.39328673999999997,1379.8368849150625,148192.84513741807,6,6,40.28125_-121.21875
ORO,40.28125,-121.15625,0.39332091,1424.0608843043713,142496.19950978452,6,6,40.28125_-121.15625
ORO,40.28125,-120.96875,0.39329189999999997,1557.2650818132793,156349.52558300848,0,14,40.28125_-120.96875
ORO,40.34375,-121.15625,0.39293873999999995,1644.6467649384738,151417.38845922906,6,6,40.34375_-121.15625
ORO,40.34375,-121.09375,0.39294225,1616.2713637691036,149686.43932944347,1,3,40.34375_-121.09375
ORO,40.28125,-121.09375,0.39331621,1470.9873469491633,141516.35900635776,6,6,40.28125_-121.09375
ORO,40.28125,-121.03125,0.39329865,1653.3764705014878,145567.743600798,1,6,40.28125_-121.03125
ORO,40.21875,-121.09375,0.39367038,1393.3749381652742,133893.51350800128,0,14,40.21875_-121.09375
ORO,39.96875,-121.53125,0.26784472,1327.5911795087843,62929.50404088608,1,9,39.96875_-121.53125
ORO,39.90625,-121.53125,0.38620053,1045.3351513525888,52627.93045434195,1,9,39.90625_-121.53125
ORO,39.71875,-121.59375,0.06895402,431.51934767545094,28713.12076192222,6,6,39.71875_-121.59375
ORO,39.78125,-120.15625,0.39593316,1587.3133907248384,201047.50899510412,10,3,39.78125_-120.15625
ORO,39.78125,-120.09375,0.08963702999999999,1677.5394419025263,207904.76524556873,7,3,39.78125_-120.09375
ORO,39.71875,-120.15625,0.28169596,1903.221351878813,201415.2798586462,6,3,39.71875_-120.15625
ORO,39.65625,-120.40625,0.39689578999999997,1500.6326436468376,189752.8936117967,10,16,39.65625_-120.40625
ORO,39.59375,-120.40625,0.39728192,1607.4536706578544,199607.31411552784,7,16,39.59375_-120.40625
ORO,39.78125,-120.34375,0.39622302000000004,1493.9999999999998,176452.528928935,10,16,39.78125_-120.34375
ORO,39.78125,-120.21875,0.39619561999999997,1502.6231091095858,191014.24264372233,11,16,39.78125_-120.21875
ORO,39.71875,-120.34375,0.39655736,1493.9999999999998,182531.6251473431,10,16,39.71875_-120.34375
ORO,39.71875,-120.28125,0.39654036000000004,1494.049792384311,186360.33502831843,10,16,39.71875_-120.28125
ORO,39.71875,-120.21875,0.39655172,1551.6233584108525,194680.19470938115,10,3,39.71875_-120.21875
ORO,39.65625,-120.34375,0.39692848999999997,1606.9362279840384,190526.46878751385,6,6,39.65625_-120.34375
ORO,39.65625,-120.28125,0.39691782,1670.93307466014,193119.59337718826,6,6,39.65625_-120.28125
ORO,39.65625,-120.21875,0.39692463,1616.087992574308,198112.5882693397,6,3,39.65625_-120.21875
ORO,39.65625,-120.15625,0.32431619,1983.3965927202094,205182.28048975908,7,3,39.65625_-120.15625
ORO,39.59375,-120.21875,0.39725411,1962.1079384427262,206450.14462199018,6,6,39.59375_-120.21875
ORO,39.78125,-120.28125,0.39619633,1495.0,183196.0,11,16,39.78125_-120.28125
ORO,39.59375,-120.46875,0.28970986,2047.8872603438494,207858.45220345625,1,3,39.59375_-120.46875
ORO,39.59375,-120.34375,0.39727663,1610.3461428375485,199648.74505389354,7,6,39.59375_-120.34375
ORO,39.53125,-120.40625,0.30367492,2051.6641787211142,207781.99902659067,1,3,39.53125_-120.40625
ORO,39.53125,-120.34375,0.38194443,1947.5294959792973,207711.4700192905,6,3,39.53125_-120.34375
ORO,39.90625,-121.59375,0.07193050000000001,1013.4415826387971,54315.630315651906,1,3,39.90625_-121.59375
ORO,39.65625,-121.59375,0.00606613,291.0,26035.0,7,6,39.65625_-121.59375
ORO,39.65625,-121.53125,0.33255471,357.88203267366146,13568.480545351473,6,6,39.65625_-121.53125
ORO,39.59375,-121.53125,0.08228653999999999,394.3685453295278,8875.27973821721,6,6,39.59375_-121.53125
ORO,39.53125,-121.46875,0.21310803,277.7407978479272,1007.7415095996148,7,6,39.53125_-121.46875
ORO,39.46875,-121.40625,0.0014145400000000002,581.000084833232,21067.605369943583,0,6,39.46875_-121.40625
ORO,39.46875,-121.34375,0.06358905,665.2885915106453,21122.988284303665,6,3,39.46875_-121.34375
ORO,40.21875,-121.46875,0.00210043,1936.0,162044.0,0,3,40.21875_-121.46875
ORO,40.15625,-121.46875,0.01548198,1930.0,161334.0,1,3,40.15625_-121.46875
ORO,39.53125,-120.46875,0.04438542,2308.0,212674.0,6,3,39.53125_-120.46875
ORO,39.59375,-120.28125,0.39729794,1906.5756774877816,201377.2683209986,6,6,39.59375_-120.28125
ORO,39.53125,-120.28125,0.33087194000000003,1947.8872426595012,209690.72271344616,6,3,39.53125_-120.28125
ORO,39.53125,-120.21875,0.15966399,2091.2304089356658,214881.46441642853,1,3,39.53125_-120.21875
ORO,39.53125,-120.15625,0.07272779,2111.520716633903,217507.012931508,1,6,39.53125_-120.15625
ORO,39.59375,-120.15625,0.39626391,2009.182976062594,208474.5239926341,6,6,39.59375_-120.15625
ORO,39.65625,-120.09375,0.00049415,2577.0,217800.0,0,6,39.65625_-120.09375
ORO,39.59375,-120.09375,0.09172656,2415.0,216473.0,6,6,39.59375_-120.09375
YRS,39.65625,-121.03125,0.5690000799999999,1414.3230490406963,75057.5313026318,1,6,39.65625_-121.03125
YRS,39.59375,-121.09375,0.42559304,1198.5794790253149,62295.95746058253,1,6,39.59375_-121.09375
YRS,39.59375,-121.03125,1.2972063999999999,1247.291843688098,65235.37809292338,1,6,39.59375_-121.03125
YRS,39.53125,-121.09375,1.2886878099999999,958.5733866606531,50982.38757144759,1,6,39.53125_-121.09375
YRS,39.78125,-120.90625,0.18471277,1867.0,101362.0,1,3,39.78125_-120.90625
YRS,39.78125,-120.84375,0.18219063,1970.0,104053.0,1,3,39.78125_-120.84375
YRS,39.71875,-121.03125,0.0313176,1686.0583914476206,92527.60821327305,1,3,39.71875_-121.03125
YRS,39.71875,-120.96875,0.40778447,1631.8264163174238,90327.22212653169,1,3,39.71875_-120.96875
YRS,39.71875,-120.90625,1.25534381,1686.8838105235886,93450.748363996,1,3,39.71875_-120.90625
YRS,39.71875,-120.84375,1.25447562,1839.0,96587.0,1,3,39.71875_-120.84375
YRS,39.71875,-120.78125,0.61772227,1907.5256566838684,107544.84078540668,1,3,39.71875_-120.78125
YRS,39.71875,-120.71875,0.33179379,2029.171101755702,117533.48929209917,6,6,39.71875_-120.71875
YRS,39.65625,-120.96875,1.29596204,1486.1405422106343,81534.03603478232,1,9,39.65625_-120.96875
YRS,39.65625,-120.90625,1.29600315,1561.1115879463719,86366.64393876665,1,6,39.65625_-120.90625
YRS,39.65625,-120.84375,1.29607736,1708.4113208875126,93067.64508252038,1,3,39.65625_-120.84375
YRS,39.65625,-120.78125,1.29602211,1711.6248471794977,104054.79755279791,1,16,39.65625_-120.78125
YRS,39.59375,-120.96875,1.29715379,1390.6998683479155,75229.77362687272,1,6,39.59375_-120.96875
YRS,39.59375,-120.90625,1.29719332,1517.325661051045,82398.65986382814,1,6,39.59375_-120.90625
YRS,39.59375,-120.84375,1.29719945,1365.9924551926074,90756.19892264061,1,16,39.59375_-120.84375
YRS,39.59375,-120.78125,1.2971460000000001,1371.2449887676482,96447.42898477118,1,16,39.59375_-120.78125
YRS,39.53125,-121.21875,0.10921441,982.6577043267459,50548.15990234256,1,9,39.53125_-121.21875
YRS,39.53125,-121.15625,0.7057388299999999,988.4502820823958,48473.775629874304,1,7,39.53125_-121.15625
YRS,39.46875,-121.21875,0.38816247000000004,887.4066370198026,44050.3748350272,1,12,39.46875_-121.21875
YRS,39.46875,-121.15625,1.2995347899999998,758.5541700734307,39561.60906832668,1,7,39.46875_-121.15625
YRS,39.71875,-120.59375,0.00483607,2227.0,139400.0,1,3,39.71875_-120.59375
YRS,39.65625,-120.71875,1.29393558,1886.635360177668,110387.48973181493,6,6,39.65625_-120.71875
YRS,39.65625,-120.65625,0.8480058,2053.649953597015,118032.33819150766,1,3,39.65625_-120.65625
YRS,39.65625,-120.59375,1.18427844,2076.3786463595507,129433.60218181463,1,3,39.65625_-120.59375
YRS,39.65625,-120.53125,0.6901177700000001,2063.3551614386047,133337.205995652,1,3,39.65625_-120.53125
YRS,39.59375,-120.65625,1.29715045,1892.548798036496,114138.60489687993,1,3,39.59375_-120.65625
YRS,39.59375,-120.59375,1.29720035,1768.896649950796,123772.22982245572,1,3,39.59375_-120.59375
