key,sand_0_5,sand_5_15,sand_15_30,sand_30_60,sand_60_100,sand_100_200,clay_0_5,clay_5_15,clay_15_30,clay_30_60,clay_60_100,clay_100_200,ksat_0_5,ksat_5_15,ksat_15_30,ksat_30_60,ksat_60_100,ksat_100_200,theta_s_0_5,theta_s_5_15,theta_s_15_30,theta_s_30_60,theta_s_60_100,theta_s_100_200,polaris_gapfill,EVC,EVH,EVC_cover_pct,EVH_height_m,dem_elev,slope_deg,aspect_sin,aspect_cos,curvature,relief_m,lai_mean,lai_min,lai_max,lai_amp,lai_peak_doy
39.53125_-121.15625,38.610342714208116,38.34457643497625,36.390788298386795,32.83413600357326,31.28718455162274,36.64546525266749,17.636227754446175,18.778935799231895,22.69905319439589,28.545152325601972,32.362704593048996,27.796726847541404,0.6190550821067313,0.5408423541212929,0.37639565404350234,0.22740012251898734,0.10949832857889537,0.09895150036104684,0.6332194914479228,0.6136813706900242,0.5712663201538063,0.5329633667271518,0.5075728852720656,0.51384876730174,0.0,152.28402366863907,120.71005917159763,55.34319526627219,23.412426035502957,1008.3306288860254,7.303334545580455,0.9939853475285544,-0.10951314486644524,-8.768973075546992e-06,140.08615519819668,3.2321572277103883,2.2691715976331364,4.162958579881657,1.8937869822485207,265
40.03125_-120.90625,48.60684321476863,54.21043750379212,53.629730360042416,52.37221054212581,51.6016084343724,56.14140629062991,13.307285957787869,12.609236003379145,14.43388653365818,16.811268769777737,17.706305983503896,15.37774380565395,0.9342696553856663,0.7792154153775886,0.5666607607751203,0.5359682262649198,0.4816916505392839,0.21623003720884493,0.5822059903624495,0.5835306133038899,0.5291991757570639,0.5223401194140755,0.5055788390382507,0.4953552230575381,0.07692307692307693,214.40828402366864,191.50887573964496,31.568047337278106,4.3017751479289945,1652.0869743753467,12.250292222683916,0.574632470118001,-0.8184115861142759,-8.380817269696249e-05,247.9499007158695,1.7975843599866659,0.9031065088757398,2.723757396449704,1.8206508875739642,193
39.96875_-120.78125,47.95709379749185,51.541971308239816,52.18183205960065,52.27740717780661,49.612336660983296,55.88647718260274,11.704935756660777,11.353329540004392,12.443299070617856,13.74564576572215,14.606124877929688,13.632582026825855,1.0384899975632775,0.9122844913302088,0.642525360693593,0.6562558226948659,0.5321438055066667,0.21547715184581878,0.6201368852479924,0.6174358408126606,0.5843177640579156,0.5709675993087023,0.552104751386586,0.5533998091898021,0.07692307692307693,148.85798816568047,127.19526627218934,40.57396449704142,17.97396449704142,1914.8116787340514,11.879225596505883,0.8048793451452659,-0.5934384886056244,-1.3227475608273609e-05,277.2734107778267,1.7233945762915135,0.724940828402367,2.7281952662721896,2.0032544378698227,233
39.96875_-120.71875,48.60021902682513,54.72061536439072,54.964081307134684,54.91368963027141,52.86564304419523,59.27271832799065,11.111022269232032,10.192902849976127,11.676103264622434,13.151159269569893,13.581965542403903,12.148289522475745,1.0223192971133621,0.9271912638252303,0.661872049231501,0.6579549615023405,0.5918386102428098,0.16769797907117204,0.6148737443269358,0.6215709631259625,0.5830227757346701,0.5711264456870287,0.5475214860848421,0.5422323155685289,0.07692307692307693,218.10650887573965,192.19526627218934,34.82248520710059,6.024852071005918,1882.3581174590884,11.635434147211134,-0.8624652829473198,0.506116227472109,2.1739077191806464e-05,198.21458383960055,1.8275621021295196,0.8754142011834319,2.9784615384615387,2.103047337278107,233
39.84375_-120.59375,51.4369207754643,54.43338432537733,54.63550567626953,53.4593293003782,51.09207252637874,61.0058840238131,9.662012289261677,9.46913988068259,10.580830511962168,11.811012062095326,12.524386843280679,11.552458734907342,1.013854781727819,0.8994689605821519,0.5899442550698681,0.6502340915860861,0.5811165392993999,0.08126114011251714,0.6221348343516243,0.6234937396627911,0.6004787949768043,0.5842925086176607,0.5558699753862866,0.5696671525754872,0.0,153.79881656804733,127.97633136094674,46.10650887573964,19.863313609467458,1926.96548949473,9.501755247659203,0.5945340542848944,0.8040704311784921,-5.237729585680667e-05,136.0684706745521,1.6916412945149082,0.6884911242603551,2.552455621301775,1.86396449704142,233
39.78125_-120.53125,45.74436282547268,48.84319783949993,48.43842189269658,47.51191758827345,47.32152363252358,50.51498480802457,15.424926503875552,15.522978754438592,17.587868656632462,20.819577180422268,21.368801263662483,17.652819957958876,0.6813333882074032,0.6272113390553457,0.49721984336009395,0.37695232330209755,0.26210128201844074,0.1459418858384945,0.5714089336127219,0.5648825251491818,0.5297566281973257,0.5230697589160422,0.5115665902752848,0.49478115397092154,0.0,156.27810650887574,134.6094674556213,37.49112426035503,14.65621301775148,1517.0197544436483,3.4014346666955637,-0.028857745572849116,-0.9995835285359862,8.210486578505412e-06,65.23095744666735,1.1685086752126004,0.6885798816568047,1.546923076923077,0.8583431952662723,169
39.78125_-120.46875,48.928346645197216,51.73182080060067,50.46947655310998,48.039074305246565,48.0072335237582,53.605644203502045,13.664267652838893,13.762694962631317,16.075301178813685,19.73610796448747,20.613617538700442,16.29058006670348,0.7812631484672162,0.6842494963188849,0.5006275833005736,0.3460128897988408,0.27363687326591574,0.15380853083337376,0.554658300425174,0.5541070121279835,0.5240308005781569,0.5161652291667532,0.5002669656770469,0.4871433615331819,0.0,155.05917159763314,133.12426035502958,36.59171597633136,13.128402366863904,1648.8098642924833,5.836712585179446,-0.5083456175406252,-0.8611531415069217,2.1469871365614476e-06,142.94672589940802,1.0599021705279408,0.5397633136094675,1.5021005917159764,0.9623372781065089,169
39.78125_-120.40625,50.920790136213135,50.649761978691146,48.24122806977944,46.85752512012008,52.27501497889411,59.17269660453119,14.47838268900764,15.688587648628731,18.7635111046966,22.499924544046618,20.98707845789441,15.594179500489545,0.669607012494076,0.5954944074771108,0.46351764949600727,0.21968512172044735,0.15314996780375756,0.18429344614758295,0.5018936561409538,0.5029011566258041,0.49385779813901914,0.48824579123209216,0.46914247154484134,0.46167129842487314,0.0,189.76923076923077,166.24260355029585,35.201183431952664,9.272781065088758,1614.310406746949,5.991671694841596,-0.22730036949402604,0.9738246977910754,-1.831857860083809e-05,138.08645640328254,0.9448999250763904,0.4881952662721894,1.392603550295858,0.9044082840236687,161
39.71875_-120.46875,53.26575318737143,55.966910480747565,54.760435341377935,52.958597657243175,53.531958958100994,57.079053032327685,12.548732584044778,12.678401796070077,14.936003828895162,18.23653817882199,18.620892376589353,14.917224220975616,0.8595018681337142,0.7580036170912917,0.6184915229457723,0.4749945895470811,0.3325925172587647,0.26498955052852985,0.5293031116209087,0.5332840714581619,0.497682791137131,0.48757680210136095,0.4730124445356561,0.4597097642322969,0.0,171.698224852071,148.24852071005918,40.18934911242604,15.509467455621301,1633.9524048573871,4.823605951882843,0.5838750995203943,0.8118434997954037,-7.774286420199089e-06,78.23148162863006,1.577141788417532,1.0054733727810652,1.8606804733727813,0.8552071005917161,241
39.71875_-120.40625,50.76739559512166,50.72345604981191,48.525865329087836,48.339338742769684,56.068444381804156,64.42736414621568,13.783949907009418,14.862576589076477,17.81815432655741,20.64275886180133,18.208217231479622,12.931960235685992,0.6161274975661696,0.5528034127411052,0.4309637327871379,0.1897787080537638,0.1107414509307527,0.30398562640370524,0.4926967737237377,0.49390400090866543,0.4856711412675282,0.4778590999411408,0.45864817094520705,0.4543405094090298,0.0,222.5621301775148,195.84615384615384,36.61538461538461,7.300591715976331,1542.738497220553,3.3317670464978177,0.6582803735652759,0.7527728407552712,2.700321891400589e-06,62.69238171548189,0.7965322684122194,0.4000000000000001,1.2977810650887576,0.8977810650887574,137
39.65625_-120.71875,54.67798479068914,56.28918653409156,56.0861566532293,54.81148341703697,53.760342547174034,59.09590311445428,10.269204709656846,10.57310700557641,11.919889791477361,13.259562847882332,13.385736073262592,11.54183091778727,0.9878060219908608,0.8233809351215701,0.6337467637023276,0.6239222408928109,0.4756698900249583,0.06753734918035699,0.5708266360872596,0.5605046710319067,0.518109790672212,0.5007573293863669,0.4794058849120281,0.48427920316803386,0.0,156.01775147928993,129.24852071005918,46.9585798816568,19.481065088757397,1880.1625355376295,12.825831974845245,0.370175342780034,-0.9289619021239162,-5.1643896064129506e-05,199.53821276190072,1.4357218538370622,0.42248520710059173,2.589201183431953,2.166715976331361,193
39.65625_-120.65625,52.962383653990614,57.030370339839415,56.74833024606197,55.2973796009312,54.05156335322815,62.271992339185005,9.705742652599628,9.035610723777635,9.982837490781524,11.327513906377307,12.098482343572131,10.839358212679802,0.9914647649378466,0.8865003305426716,0.6275676420101752,0.6846741515503832,0.5466711191162907,0.08542474179071259,0.6083561446539749,0.6016775963927162,0.5679652613295606,0.5405049491563493,0.5091228063642625,0.5201686895810641,0.0,137.76331360946745,120.08875739644971,35.20710059171598,16.707100591715978,2036.58407899755,6.748873022479517,0.29630737867445406,0.9550926328598047,-1.9491794744245234e-05,108.08443105717859,0.8607874700257203,0.22843195266272193,1.6572189349112425,1.4287869822485206,201
39.65625_-120.59375,57.68036525207158,59.75349697135609,59.27193997174325,56.824020679180435,54.57941343093059,62.5593335755478,9.145265020562347,8.984464978325297,10.200007458410319,12.067584429972271,13.116418336270124,11.563191823000032,1.0487936303107697,0.9281241407055827,0.6261367431053748,0.650789194382154,0.5642823381404553,0.033452936817379396,0.5900259093772731,0.5816863493101131,0.549716267889068,0.5356440775140503,0.5046290621249634,0.5130728329779833,0.0,148.46153846153845,124.9585798816568,44.319526627218934,20.299999999999997,2060.776937812038,8.332396721603661,0.9215367994245901,-0.388291034285216,-2.8364394701171274e-05,159.17386444607425,1.3848908658964105,0.4442603550295858,2.45508875739645,2.0108284023668643,233
39.65625_-120.53125,58.06801751943735,59.06576504227678,59.735632202329015,59.365151015964486,57.375161842481624,61.53691173305173,9.230193705248409,9.488346294538509,10.331133097586546,10.835564765704454,10.172521591186523,9.172985627101017,0.9245919528797534,0.8055685356523864,0.6055676437605767,0.6762518887600956,0.6459838321223061,0.015816669922167733,0.554013629813166,0.545547743344448,0.5189463986447577,0.5008129156552829,0.487333137960829,0.49775615457952377,0.0,153.24852071005918,126.90532544378698,49.55029585798817,22.988757396449703,2008.587663819804,10.326153980040116,-0.9283839100928977,0.37162254436541187,-2.112177513465306e-05,188.66688949931668,1.8153077799979758,0.8121893491124261,3.1725443786982246,2.3603550295857985,233
39.65625_-120.46875,57.55180573322364,59.607332466622076,59.43383375991731,58.12632972672141,57.21109277397923,60.57730418549487,10.710435105498727,10.902986846731965,12.52832307194817,14.677441433336607,14.474354278406448,12.58405951776448,0.8652218361578045,0.7507750206797786,0.6121264143940612,0.6072181337595691,0.48603964513222847,0.19040649832286954,0.5247843198522308,0.5235970041455602,0.4920732380723107,0.48227449546198875,0.47126727996493234,0.4706100008544132,0.0,152.5680473372781,126.34319526627219,46.50295857988166,19.958579881656803,1749.428844564765,7.38541032257865,-0.3131785686558268,0.9496942582403495,-1.5200017665690327e-05,212.2832947342086,2.0131711224291755,1.1609467455621303,2.900473372781065,1.7395266272189347,241
40.34375_-120.78125,41.708709152492546,44.26967610692132,42.51670940105732,41.440895108781625,43.41619132679595,45.44674218759029,16.9393615948378,17.743764259406095,20.32410780494735,24.075706898108038,23.955694229645136,21.92998328152493,0.6688733819497408,0.4921034822273537,0.33545771153015497,0.1941358128992411,0.08614617264306051,-0.2572685612652164,0.5343704780883337,0.5463011367081185,0.5257561952757412,0.5014299886113793,0.4547257601509433,0.4425019263868501,0.0,218.59171597633136,195.09467455621302,32.64497041420118,5.324260355029586,1670.3097523345045,6.8382166011694565,-0.9617443905198094,-0.27394840263027687,2.6391103526718552e-06,134.07643436916064,1.460517424252682,0.8546449704142012,1.8887869822485206,1.0341420118343194,233
40.28125_-120.53125,69.95904466527453,70.40695044839171,70.29919388449403,70.16402541391949,70.80333617170886,72.89233748306184,7.9102448951563185,7.97521432758083,8.6972668241467,9.770559535224058,9.605964422225952,7.961495975065514,1.114475282603467,1.088784306624232,1.0480957678216096,0.9940708937817777,0.8341784094565013,0.6924497732043972,0.4555567277253732,0.45271092670909047,0.4452784918469085,0.4400271173764968,0.43146029555585963,0.42148001483206216,0.0,169.0828402366864,146.95857988165682,34.75739644970414,11.429585798816568,1530.062865488628,8.20092441497315,-0.8176718492558162,0.5756845898011982,6.801616867564186e-06,274.97510645820864,1.193326247184723,0.685414201183432,1.6550295857988164,0.9696153846153844,177
40.21875_-120.59375,55.24136323195238,54.87666817388591,53.79795830630692,53.903054660593966,56.35513333879279,61.4895734617696,12.309438650424664,13.100714411255876,14.917319021281406,17.607007644585604,17.13034573955649,13.343853863033317,0.8244450696297652,0.7068534238186813,0.5672065866504901,0.4774382179217226,0.39154628695115534,0.2193283489822636,0.49603517767945693,0.49876193693403664,0.48391846933308436,0.47338112994763976,0.4580978343825369,0.449110491035958,0.0,148.9112426035503,129.05917159763314,35.994082840236686,15.076923076923077,1771.5364686864368,7.000480482459226,0.9576715594502574,-0.28786313452769896,-1.9074907897820214e-05,148.44396727689482,1.2482911952507976,0.6913609467455621,1.7608579881656807,1.0694970414201186,233
40.15625_-120.59375,58.92455690146903,59.16529802175668,58.20247510199011,57.43191659238917,58.5789420562383,62.475990543704064,11.365740015661927,12.425472806896684,14.331820802575738,16.49202453173124,15.556179464216063,12.559243649420653,0.9227365809961183,0.8176422014656152,0.6784493898168295,0.5739281330940992,0.3842301411917929,0.33157911329645906,0.4937953695037661,0.4924217340861552,0.4713529346609962,0.46496312170339055,0.45408714328997235,0.44424019498232553,0.0,176.87573964497042,154.49112426035504,31.94674556213018,5.0727810650887575,1641.6027694792438,6.035572833197024,-0.5802312812032718,-0.8144517544417285,-3.2774026560845195e-06,113.69911278961102,1.0232206368119938,0.4590532544378698,1.6564497041420119,1.197396449704142,185
40.15625_-120.34375,73.50005539211296,73.78023276244394,73.31067305344801,73.45989342413004,74.29232762127938,75.01935058232596,6.869253619888125,6.934444131230461,7.613800885409293,8.316285967121463,8.277630712859024,7.863033956324561,1.1681040474296323,1.1552775334677048,1.125792437023621,1.0708414337228565,0.9104002134312363,1.0164628640236057,0.4508980928793461,0.4471907490456598,0.4377679184696378,0.4327877721137549,0.42438509108046807,0.41315634098984083,0.0,209.8698224852071,185.5621301775148,32.18343195266272,5.516568047337278,1427.8406585151627,6.918385141475485,-0.9099654936146346,0.41468397657815803,2.6738979772914212e-05,227.88907906915676,0.6280272233194255,0.2728994082840237,1.072455621301775,0.7995562130177514,137
40.09375_-120.59375,58.62473741790952,58.171832203159674,57.42608170819706,56.586033341447276,57.27545037354238,61.33263505563228,11.220371088332678,12.144450633483526,13.586988796143842,15.63200132240205,15.210641365784864,12.13416317651963,0.9328590338752114,0.8159029568440815,0.6811360261876952,0.5857538790083848,0.43096702693570293,0.22975632307510932,0.4873540697718513,0.4867448977817445,0.47131406784762997,0.4608613139778905,0.45037938627970997,0.44378214104641117,0.0,184.8343195266272,159.06508875739644,35.72189349112426,6.35266272189349,1783.3577360796505,8.092738913409265,0.4867209023374664,-0.8735575328664978,-5.412094575651874e-05,119.17515221330873,1.1096221258058963,0.44,1.789467455621302,1.349467455621302,185
39.96875_-121.28125,48.128346798688,47.616969655956744,47.1650473916319,45.68653418185443,44.34733604115142,47.56097482083112,15.606899035752878,16.953670549674854,18.733789229534082,21.240674571878106,22.205399953402004,19.830045310703255,0.9197463262715989,0.6156014895738935,0.35390448453147294,0.4209015217978926,0.2498434604360507,0.09110594034944414,0.5577026993565305,0.5359087753930741,0.479555466294994,0.47817879827064874,0.47060686632020937,0.4666359080718114,0.07692307692307693,191.1715976331361,168.18343195266272,33.67455621301775,5.089349112426036,1167.896462344559,21.964460936858842,-0.6654576632507803,-0.7464355956281902,6.484995946466546e-05,339.80483136438136,1.5912438495905317,0.6283460129613976,2.9992603550295858,2.370914342068188,177
39.96875_-121.21875,58.97719987045378,59.45307100736178,59.297006482908714,58.816702442056325,58.00627627175235,59.68128901825854,10.972214796134,11.392845211649787,12.529592066826906,13.690690576677492,13.530571431097899,11.509715650208603,0.9005778865701348,0.7265089681956189,0.5883622341431104,0.6450263528076149,0.5152352701034948,0.15575894611452282,0.5112339997079951,0.5034848368732181,0.47042915013414865,0.45779698540473124,0.44771592310194436,0.4451650107753347,0.07692307692307693,191.57396449704143,166.9526627218935,33.5207100591716,5.571005917159764,1732.657306738859,14.205653534549604,-0.9390418343660125,-0.3438028989268623,-0.00010081907809400892,304.3464169697536,1.251241600915074,0.3769230769230769,2.5262721893491125,2.1493491124260355,193
39.90625_-121.21875,57.074271817179124,56.91468998384194,56.558017821001584,56.00745626596304,55.89375226173175,58.76297895442805,11.910091019241062,12.624847503808828,13.757393090682623,15.241581139479868,15.516783542181614,13.395009286304903,0.9673602018483292,0.7684342440151604,0.5904091758400025,0.6210336037994136,0.4876261370906816,0.26617755109345065,0.5069527684231482,0.5000851551103874,0.4692759381596153,0.4605871580056185,0.4519087767459937,0.44779163211055056,0.0,171.20710059171597,147.0059171597633,39.857988165680474,12.882248520710059,1686.4719187719581,10.27719334314078,0.8853498458920859,-0.4649254245347956,-1.7344069392211173e-05,170.23434760195013,1.6584830628797358,0.6032840236686391,2.729763313609468,2.126479289940829,193
39.90625_-121.15625,59.099527708877474,58.81895349716999,58.44305261916663,58.36933578400922,58.959315350775185,61.81431189091248,10.869315821743577,11.473224584872906,12.568350859647673,13.873867604859482,13.466169678953273,11.007889036596174,0.9438093923605405,0.7844444866011129,0.6397221514062416,0.6441321987548524,0.5245294148135468,0.21171681685979374,0.49427034287057686,0.491953459893458,0.47029441365828883,0.4566207110176425,0.44684278136174355,0.4432555220183536,0.0,147.37278106508876,121.70414201183432,45.65680473372781,19.514201183431954,1781.3871564695821,7.918024705719639,0.6530288373137524,-0.7573330427471449,-6.132912401791969e-06,157.81294427326185,1.6845093454629632,0.5540532544378699,2.8395266272189352,2.285473372781065,241
39.90625_-121.46875,47.59372541890342,47.64998509333684,46.71374152821197,44.090793000170464,42.06383274010653,47.279686425564556,13.768208898736175,15.007853745003423,17.82076528650769,20.970180455044176,22.006008983363767,17.979678362784302,0.9292122920942024,0.638051296126913,0.41960897972840355,0.43512646258759075,0.3210594275161712,0.21440665221624297,0.5433486754724965,0.5177960526308364,0.4642294091585825,0.46331677405086497,0.462125310001994,0.4635637425459348,0.0,162.19526627218934,132.81656804733728,49.02958579881657,17.8508875739645,1294.423829569619,9.824138127065515,0.6792889134569741,-0.7338709505454236,1.8275271549077932e-05,147.48687250624627,2.2235928482126335,1.2487869822485207,3.270562130177515,2.0217751479289943,185
39.90625_-121.40625,50.95453668628219,51.29523849487305,51.578505860277886,51.636293738551394,51.37473883995643,54.56565182025616,12.980664783680933,14.553723507378933,16.72506797102076,17.37254088870167,16.517409736588156,15.399909643026499,1.087235169650535,0.736051183833173,0.5012997523743725,0.5825851437519993,0.5105825445047144,0.3639666362274328,0.5196672732660756,0.5050900142926437,0.44751112718553937,0.44769765903963843,0.4476603862096572,0.4503824333467427,0.0,175.46153846153845,150.68639053254438,39.218934911242606,11.211242603550296,1310.8449042506472,7.3781105427717595,0.5804436336319149,0.8143004286970377,-4.747973770093125e-05,149.213374625005,1.3247260033283619,0.6890828402366864,1.9269526627218936,1.2378698224852072,185
39.90625_-121.34375,48.94589883477025,48.689730356430864,48.415412157950314,47.58931734434952,46.62959646191117,49.39802544497879,15.045866159292368,16.308570416015986,18.243700552268848,20.346206800472103,21.014674468858708,19.089339930630295,0.9031567183824686,0.6357042881158682,0.4083349234231654,0.4641098782045425,0.2703926514988468,0.08063843697529925,0.5423221002669024,0.523219736017419,0.47023077335583385,0.4665519401166566,0.4579426155993219,0.4532893434078736,0.0,188.28994082840237,164.36094674556213,38.142011834319526,9.755621301775149,1067.7298486472587,17.78322671314874,-0.9940569413976342,0.10886136715649093,5.2234059787517624e-05,302.70270568399326,1.688693866129177,0.919301211608904,2.627396449704142,1.7080952380952379,177
39.59375_-121.40625,46.36090067575669,45.54242543779181,43.73995855432996,40.91300067111585,39.8910812287641,46.146410270555485,16.40334347154967,17.727107736485948,20.603211069953513,25.358060791647645,26.622805386605346,21.628385820332362,0.6479450864552041,0.5304900851299071,0.397881310135567,0.22050581982678916,-0.13095339700667816,-0.25477647499770983,0.5109111973519861,0.48813518000072276,0.46022837542923245,0.4629827422150493,0.4608842233228966,0.4419629312831269,0.0,205.0887573964497,187.62130177514794,29.63905325443787,1.8615384615384616,489.0968850942758,8.60266605583267,0.7378332956260565,-0.6749829833896498,-1.9957845411509172e-05,157.04053944461452,1.8589495510064071,1.2983657368272754,2.5357988165680476,1.2374330797407722,153
39.59375_-121.34375,47.97783171072514,47.277450042363455,45.827232676850265,43.22313649555635,41.714817261554785,47.26807523196971,15.990519213253224,17.19947442500549,20.004842882325665,24.265036898957202,25.475305179167076,20.71391833040136,0.7526937247028013,0.6349956365026665,0.5082605755364401,0.34407805440914346,0.03282787903217522,-0.11390620831554459,0.5256230409681444,0.5013781274564167,0.467800515114203,0.46811968811164945,0.4652958277767227,0.45137233141611316,0.0,206.75739644970415,188.9112426035503,30.781065088757398,2.03905325443787,549.8695476464266,9.874180531319979,0.9759088628799799,-0.21817857674919544,-1.4652963445642486e-05,154.39116317304027,1.8504163998883243,1.267737390814314,2.519674556213018,1.2519371653987041,153
39.53125_-121.40625,46.1487892421745,44.926350633068196,42.92500556855512,39.58571298587957,39.151681143856614,47.60782119931554,16.369305983097597,17.75412802160139,20.507899086856277,25.41070500210192,26.74470163379195,20.129058583953675,0.5472985446100405,0.4669306307325702,0.339083786017796,0.1506823357194662,-0.21396618995528954,-0.26280193936256085,0.47848773866715516,0.46016666293144226,0.445770193486524,0.4545312001860353,0.45502107153982807,0.43201553451239005,0.0,167.77514792899407,149.33136094674558,32.467455621301774,7.931360946745563,394.3140229896681,8.405917579593275,-0.2901955991892138,-0.9569673527405275,-1.967871566838766e-05,115.28403604966493,1.4800553818944067,0.8981656804733729,2.1410650887573968,1.242899408284024,113
39.53125_-121.34375,46.220338381253754,44.91644955245701,42.75121108737923,39.32587875275922,38.52309933498766,46.297506738696576,16.175254528339092,17.539311346923107,20.47172075192604,25.519505551580846,27.17568280993129,21.041194678763667,0.6316412027770951,0.5327172499789289,0.4021015383699942,0.21086535849140065,-0.1201777560691509,-0.14429929710858497,0.48895238965926086,0.4734296357843297,0.45818629508187786,0.463103613909885,0.4621694772201177,0.44534385892061085,0.0,163.60355029585799,139.698224852071,41.201183431952664,12.726627218934912,474.24873072155833,8.812567897783872,-0.3810738200480052,-0.924544614215031,5.9598047420403976e-05,159.9962608783326,2.2090341253829195,1.428965905888983,3.016301775147929,1.5873358692589459,177
39.53125_-121.09375,45.89307444194365,45.312686717016454,42.81780371581309,37.40135383605957,34.033749653742866,39.31613830701839,15.388231864342323,16.657757959422277,20.31856049306294,27.02421936622033,30.28595616831582,24.614548324833255,0.6142377156830399,0.49635045133398836,0.3901054503385132,0.33038173086897155,0.10598288377273012,0.012596711852538162,0.581212062454788,0.5529179662995084,0.5105624858444259,0.499420159138166,0.4900447634550241,0.4889314492073285,0.0,167.80473372781066,129.53846153846155,65.88165680473372,27.39171597633136,943.5570393398668,11.170256745449102,0.9991669267380411,-0.040809956050674535,1.4050968524936788e-05,152.06847054635855,3.534283322146373,2.3542603550295857,4.7507988165680475,2.3965384615384617,241
39.90625_-120.09375,66.51006077873636,65.67879619259806,63.743767518263596,62.68085560996152,66.4290615059215,70.78137288291073,9.16105993400664,10.105528128923044,12.698062648434611,15.504235003826887,13.847867488861084,9.71143539699577,0.9823883727810087,0.9215954176243946,0.7544983832397052,0.5850767960672724,0.45507458176397714,0.3925135644626688,0.46806247276667307,0.46803417748953463,0.46355541076885876,0.4579698593306118,0.4482979860884198,0.43911344659399,0.0,231.37869822485206,207.88757396449705,29.011834319526628,1.7076923076923078,1960.398582684218,11.374396880495247,0.3103714632617701,0.9506153558578505,-4.658292620497564e-05,221.0574656655733,0.8836461619704005,0.4490236686390533,1.3481360946745562,0.8991124260355029,185
39.84375_-120.09375,73.46938085838183,72.56199050090721,70.96927789541391,70.28473403750087,72.59718514617379,75.8703813496426,6.744250607913767,7.543108399803116,9.638640536359077,11.592644618107723,10.163177594630676,7.172333658094237,1.1598262877903394,1.1345053236027793,1.0438883666544272,0.8524864034716194,0.6932773158813899,0.8440206692328115,0.4431137315620332,0.44432183694557326,0.4432065053099006,0.4402153812921964,0.42791785643650937,0.4198593058177,0.0,232.8639053254438,208.80473372781066,29.100591715976332,0.9301775147928996,1598.0466994787814,7.2294903105991315,0.5461031285036153,0.8377179555426538,-1.596368476199308e-05,161.15468492630998,0.4073088529143801,0.177603550295858,0.6825147928994083,0.5049112426035502,145
40.53125_-121.03125,47.39983892722948,51.269127095239405,49.62386610945301,48.5869368603949,52.55028479762331,53.7636852490126,13.083902110714885,12.583642273964967,15.418870429315511,19.090543532512598,19.43635251536172,14.776257218693841,0.7828787394176574,0.7204798669857386,0.5641855052589665,0.386242922108907,0.3809911583125944,0.33313278195905616,0.5567875781355525,0.5679658621373261,0.5316765352466403,0.5125085595091419,0.48804747123690045,0.471965670056597,0.0,154.44378698224853,134.27810650887574,35.03550295857988,13.618343195266272,1759.0337578587278,1.8731162204200251,-0.9465863392045822,-0.32245046508148745,5.612824310006456e-06,29.809638593794936,1.034949160591213,0.3782248520710059,1.4990236686390532,1.1207988165680474,233
40.46875_-121.03125,48.509418464976655,55.16687077178052,54.15440012012008,52.968266978066346,57.164685604840344,62.433501136373486,13.697480929673777,12.669369708856888,15.22628272355661,17.906279355111206,17.27997906250361,12.670587749876214,0.7566735308903915,0.6900951301557778,0.5206774749170394,0.3101597252858461,0.28844066250782746,0.25646286166256527,0.5282636611066627,0.5411409014428156,0.4969140238310458,0.49687767134615657,0.4875841384103312,0.46773939619402916,0.0,155.0532544378698,133.5147928994083,40.260355029585796,18.263905325443787,1763.6697983600684,1.3314888368736355,0.6864030102303577,0.7272213607607407,-7.61773794755763e-07,21.83056027196152,1.2512011102492533,0.4989349112426036,1.8399112426035502,1.3409763313609466,185
40.21875_-121.21875,52.695479692086664,54.17915323923325,53.25533163194826,49.1453029587424,45.412057504146055,47.20775184405626,12.629176794424565,12.539522487030933,14.406416706784942,17.076006703122832,21.062850658710186,19.363756326528694,0.689798247002991,0.6531197754941749,0.5799742053599047,0.5028360421664616,0.39462671887416106,0.148455066182072,0.6149259668130141,0.6150678188137754,0.5918447715643596,0.5550346982902323,0.5163925787400917,0.5065597369826051,0.0,179.698224852071,157.66863905325442,33.81656804733728,9.528994082840237,1403.733450443787,2.1413231075019477,-0.7138920343822741,0.700255784157145,7.045398152686341e-06,27.333912344233344,1.667497382187138,0.807810650887574,2.386301775147929,1.578491124260355,265
40.40625_-121.03125,48.14453371036687,53.01415087908683,51.815972615981245,50.23884932388216,52.387604256353434,57.13506073359201,13.497712118385811,12.219130981603318,14.508939624538083,17.648566985271387,18.73793834765282,15.050723954770692,0.7206678424008499,0.6596598577569928,0.5225473917447604,0.3319860692383975,0.27772492042483665,0.24190455655286297,0.5436512298837921,0.5572952275445475,0.5182040048068797,0.5043508302883284,0.48530990061675305,0.46834896496061745,0.0,182.4023668639053,158.23076923076923,39.20710059171598,13.938461538461539,1722.379715958996,2.295247970254771,0.37379809934118674,0.9275100974808395,-7.477145435536883e-09,57.96508113739109,1.5435464964830397,0.7158875739644971,2.228934911242604,1.5130473372781066,201
