epoch,loss,cal_kge,lr,epoch_s
2.300000000000000000e+01,1.739742188817924862e-01,nan,2.833306078073291384e-04,1.225951147079467773e+01
2.400000000000000000e+01,1.716186206580864182e-01,9.069947878161477295e-01,2.733743232625872191e-04,1.645009541511535645e+01
2.500000000000000000e+01,1.699171780815554866e-01,nan,2.632103881453305423e-04,1.248572826385498047e+01
2.600000000000000000e+01,1.660255992578135720e-01,9.132722104638860694e-01,2.528696699924559048e-04,1.630362510681152344e+01
2.700000000000000000e+01,1.678415050005747089e-01,nan,2.423835732251290525e-04,1.285228395462036133e+01
2.800000000000000000e+01,1.695889840419921579e-01,8.827167249642631219e-01,2.317839437745895933e-04,1.682964324951171875e+01
2.900000000000000000e+01,1.657584694007204762e-01,nan,2.211029723671048693e-04,1.366826677322387695e+01
3.000000000000000000e+01,1.641293636833628111e-01,9.076376678151182320e-01,2.103730967617916401e-04,1.667917585372924805e+01
3.100000000000000000e+01,1.604592074743575458e-01,nan,1.996269032382084595e-04,1.230455374717712402e+01
3.200000000000000000e+01,1.575066690954069204e-01,8.965700886977808759e-01,1.888970276328952845e-04,1.771768212318420410e+01
3.300000000000000000e+01,1.615376540770133429e-01,nan,1.782160562254104250e-04,1.291950559616088867e+01
3.400000000000000000e+01,1.629512299680047627e-01,8.888975927854326775e-01,1.676164267748710471e-04,1.663511490821838379e+01
3.500000000000000000e+01,1.590671844573484650e-01,nan,1.571303300075441948e-04,1.327442789077758789e+01
3.600000000000000000e+01,1.606537333379189081e-01,8.700604106054687925e-01,1.467896118546695844e-04,1.689070892333984375e+01
3.700000000000000000e+01,1.584435752075579462e-01,nan,1.366256767374129618e-04,1.282896351814270020e+01
3.800000000000000000e+01,1.552838490137623539e-01,8.885801288472640058e-01,1.266693921926709883e-04,1.635257720947265625e+01
3.900000000000000000e+01,1.555999426378144035e-01,nan,1.169509951293766308e-04,1.228042221069335938e+01
4.000000000000000000e+01,1.556817844717038879e-01,9.114469746112521253e-01,1.075000000000000651e-04,1.769086933135986328e+01
4.100000000000000000e+01,1.540763133412433872e-01,nan,9.834510916612681619e-05,1.277101850509643555e+01
4.200000000000000000e+01,1.544715024323927155e-01,9.212864533831488512e-01,8.951412573032893659e-05,1.715129423141479492e+01
4.300000000000000000e+01,1.509862010263734455e-01,nan,8.103386909905629378e-05,1.249263143539428711e+01
4.400000000000000000e+01,1.506089600734412670e-01,9.052957109515138434e-01,7.293009353298048189e-05,1.637872505187988281e+01
4.500000000000000000e+01,1.537289265543222427e-01,nan,6.522740993215205680e-05,1.254090428352355957e+01
4.600000000000000000e+01,1.529156553248564310e-01,8.968581639807619021e-01,5.794921109350526894e-05,1.598120307922363281e+01
4.700000000000000000e+01,1.489597284235060215e-01,nan,5.111760066770328547e-05,1.177588129043579102e+01
4.800000000000000000e+01,1.513311721694966250e-01,9.035837729082023539e-01,4.475332603107722045e-05,1.915918135643005371e+01
4.900000000000000000e+01,1.512845041644242106e-01,nan,3.887571527652621017e-05,1.867006111145019531e+01
5.000000000000000000e+01,1.619916810757583980e-01,8.921791407577865929e-01,3.350261851473466056e-05,1.773184752464294434e+01
5.100000000000000000e+01,1.547210298271642914e-01,nan,2.865035366397240769e-05,1.177979826927185059e+01
5.200000000000000000e+01,1.489480448783271904e-01,9.031013047415688000e-01,2.433365689311366067e-05,1.589197111129760742e+01
5.300000000000000000e+01,1.468913120010660878e-01,nan,2.056563786837625269e-05,1.377780508995056152e+01
5.400000000000000000e+01,1.488006508184803733e-01,9.107261383313146608e-01,1.735773993969615434e-05,1.821220684051513672e+01
5.500000000000000000e+01,1.442884071730077267e-01,nan,1.471970538765005885e-05,1.300173044204711914e+01
5.600000000000000000e+01,1.531117484490904512e-01,8.993674295437510402e-01,1.265954583646914987e-05,1.635682678222656250e+01
5.700000000000000000e+01,1.488936061763929120e-01,nan,1.118351792299985141e-05,1.263214707374572754e+01
5.800000000000000000e+01,1.461149185068077450e-01,9.041895968239533898e-01,1.029610429550334636e-05,1.706176471710205078e+01
5.900000000000000000e+01,1.503578241293629103e-01,nan,1.000000000000000082e-05,1.439243960380554199e+01
