date,series,flow_taf
1936-11-30,EASTSIDE_OUTFLOW,4.0
1936-12-31,EASTSIDE_OUTFLOW,13.0
1937-01-31,EASTSIDE_OUTFLOW,52.0
1937-02-28,EASTSIDE_OUTFLOW,510.0
1937-03-31,EASTSIDE_OUTFLOW,542.0
1937-04-30,EASTSIDE_OUTFLOW,292.0
1937-05-31,EASTSIDE_OUTFLOW,362.0
1937-06-30,EASTSIDE_OUTFLOW,136.0
1937-07-31,EASTSIDE_OUTFLOW,19.0
1937-08-31,EASTSIDE_OUTFLOW,3.0
1937-09-30,EASTSIDE_OUTFLOW,2.0
1937-10-31,EASTSIDE_OUTFLOW,4.0
1937-11-30,EASTSIDE_OUTFLOW,10.0
1937-12-31,EASTSIDE_OUTFLOW,182.0
1938-01-31,EASTSIDE_OUTFLOW,78.0
1938-02-28,EASTSIDE_OUTFLOW,777.0
1938-03-31,EASTSIDE_OUTFLOW,781.0
1938-04-30,EASTSIDE_OUTFLOW,389.0
1938-05-31,EASTSIDE_OUTFLOW,470.0
1938-06-30,EASTSIDE_OUTFLOW,309.0
1938-07-31,EASTSIDE_OUTFLOW,61.0
1938-08-31,EASTSIDE_OUTFLOW,10.0
1938-09-30,EASTSIDE_OUTFLOW,5.0
1938-10-31,EASTSIDE_OUTFLOW,11.0
1938-11-30,EASTSIDE_OUTFLOW,18.0
1938-12-31,EASTSIDE_OUTFLOW,20.0
1939-01-31,EASTSIDE_OUTFLOW,28.0
1939-02-28,EASTSIDE_OUTFLOW,56.0
1939-03-31,EASTSIDE_OUTFLOW,109.0
1939-04-30,EASTSIDE_OUTFLOW,157.0
1939-05-31,EASTSIDE_OUTFLOW,86.0
1939-06-30,EASTSIDE_OUTFLOW,19.0
1939-07-31,EASTSIDE_OUTFLOW,2.0
1939-08-31,EASTSIDE_OUTFLOW,1.0
1939-09-30,EASTSIDE_OUTFLOW,2.0
1939-10-31,EASTSIDE_OUTFLOW,10.0
1939-11-30,EASTSIDE_OUTFLOW,5.0
1939-12-31,EASTSIDE_OUTFLOW,12.0
1940-01-31,EASTSIDE_OUTFLOW,266.0
1940-02-29,EASTSIDE_OUTFLOW,390.0
1940-03-31,EASTSIDE_OUTFLOW,507.0
1940-04-30,EASTSIDE_OUTFLOW,366.0
1940-05-31,EASTSIDE_OUTFLOW,277.0
1940-06-30,EASTSIDE_OUTFLOW,98.0
1940-07-31,EASTSIDE_OUTFLOW,11.0
1940-08-31,EASTSIDE_OUTFLOW,3.0
1940-09-30,EASTSIDE_OUTFLOW,2.0
1940-10-31,EASTSIDE_OUTFLOW,3.0
1940-11-30,EASTSIDE_OUTFLOW,10.0
1940-12-31,EASTSIDE_OUTFLOW,104.0
1941-01-31,EASTSIDE_OUTFLOW,151.0
1941-02-28,EASTSIDE_OUTFLOW,285.0
1941-03-31,EASTSIDE_OUTFLOW,310.0
1941-04-30,EASTSIDE_OUTFLOW,306.0
1941-05-31,EASTSIDE_OUTFLOW,361.0
1941-06-30,EASTSIDE_OUTFLOW,186.0
1941-07-31,EASTSIDE_OUTFLOW,36.0
1941-08-31,EASTSIDE_OUTFLOW,7.0
1941-09-30,EASTSIDE_OUTFLOW,3.0
1941-10-31,EASTSIDE_OUTFLOW,5.0
1941-11-30,EASTSIDE_OUTFLOW,15.0
1941-12-31,EASTSIDE_OUTFLOW,127.0
1942-01-31,EASTSIDE_OUTFLOW,470.0
1942-02-28,EASTSIDE_OUTFLOW,399.0
1942-03-31,EASTSIDE_OUTFLOW,184.0
1942-04-30,EASTSIDE_OUTFLOW,340.0
1942-05-31,EASTSIDE_OUTFLOW,361.0
1942-06-30,EASTSIDE_OUTFLOW,291.0
1942-07-31,EASTSIDE_OUTFLOW,61.0
1942-08-31,EASTSIDE_OUTFLOW,10.0
1942-09-30,EASTSIDE_OUTFLOW,5.0
1942-10-31,EASTSIDE_OUTFLOW,4.0
1942-11-30,EASTSIDE_OUTFLOW,77.0
1942-12-31,EASTSIDE_OUTFLOW,134.0
1943-01-31,EASTSIDE_OUTFLOW,519.0
1943-02-28,EASTSIDE_OUTFLOW,297.0
1943-03-31,EASTSIDE_OUTFLOW,940.0
1943-04-30,EASTSIDE_OUTFLOW,335.0
1943-05-31,EASTSIDE_OUTFLOW,262.0
1943-06-30,EASTSIDE_OUTFLOW,136.0
1943-07-31,EASTSIDE_OUTFLOW,31.0
1943-08-31,EASTSIDE_OUTFLOW,8.0
1943-09-30,EASTSIDE_OUTFLOW,4.0
1943-10-31,EASTSIDE_OUTFLOW,8.0
1943-11-30,EASTSIDE_OUTFLOW,8.0
1943-12-31,EASTSIDE_OUTFLOW,15.0
1944-01-31,EASTSIDE_OUTFLOW,30.0
1944-02-29,EASTSIDE_OUTFLOW,131.0
1944-03-31,EASTSIDE_OUTFLOW,222.0
1944-04-30,EASTSIDE_OUTFLOW,117.0
1944-05-31,EASTSIDE_OUTFLOW,231.0
1944-06-30,EASTSIDE_OUTFLOW,93.0
1944-07-31,EASTSIDE_OUTFLOW,14.0
1944-08-31,EASTSIDE_OUTFLOW,3.0
1944-09-30,EASTSIDE_OUTFLOW,0.0
1944-10-31,EASTSIDE_OUTFLOW,2.0
1944-11-30,EASTSIDE_OUTFLOW,94.0
1944-12-31,EASTSIDE_OUTFLOW,81.0
1945-01-31,EASTSIDE_OUTFLOW,60.0
1945-02-28,EASTSIDE_OUTFLOW,553.0
1945-03-31,EASTSIDE_OUTFLOW,245.0
1945-04-30,EASTSIDE_OUTFLOW,228.0
1945-05-31,EASTSIDE_OUTFLOW,261.0
1945-06-30,EASTSIDE_OUTFLOW,175.0
1945-07-31,EASTSIDE_OUTFLOW,26.0
1945-08-31,EASTSIDE_OUTFLOW,5.0
1945-09-30,EASTSIDE_OUTFLOW,2.0
1945-10-31,EASTSIDE_OUTFLOW,8.0
1945-11-30,EASTSIDE_OUTFLOW,61.0
1945-12-31,EASTSIDE_OUTFLOW,410.0
1946-01-31,EASTSIDE_OUTFLOW,180.0
1946-02-28,EASTSIDE_OUTFLOW,97.0
1946-03-31,EASTSIDE_OUTFLOW,198.0
1946-04-30,EASTSIDE_OUTFLOW,265.0
1946-05-31,EASTSIDE_OUTFLOW,252.0
1946-06-30,EASTSIDE_OUTFLOW,93.0
1946-07-31,EASTSIDE_OUTFLOW,12.0
1946-08-31,EASTSIDE_OUTFLOW,2.0
1946-09-30,EASTSIDE_OUTFLOW,2.0
1946-10-31,EASTSIDE_OUTFLOW,6.0
1946-11-30,EASTSIDE_OUTFLOW,35.0
1946-12-31,EASTSIDE_OUTFLOW,43.0
1947-01-31,EASTSIDE_OUTFLOW,25.0
1947-02-28,EASTSIDE_OUTFLOW,73.0
1947-03-31,EASTSIDE_OUTFLOW,139.0
1947-04-30,EASTSIDE_OUTFLOW,141.0
1947-05-31,EASTSIDE_OUTFLOW,142.0
1947-06-30,EASTSIDE_OUTFLOW,33.0
1947-07-31,EASTSIDE_OUTFLOW,2.0
1947-08-31,EASTSIDE_OUTFLOW,0.0
1947-09-30,EASTSIDE_OUTFLOW,0.0
1947-10-31,EASTSIDE_OUTFLOW,17.0
1947-11-30,EASTSIDE_OUTFLOW,17.0
1947-12-31,EASTSIDE_OUTFLOW,14.0
1948-01-31,EASTSIDE_OUTFLOW,39.0
1948-02-29,EASTSIDE_OUTFLOW,34.0
1948-03-31,EASTSIDE_OUTFLOW,129.0
1948-04-30,EASTSIDE_OUTFLOW,303.0
1948-05-31,EASTSIDE_OUTFLOW,310.0
1948-06-30,EASTSIDE_OUTFLOW,222.0
1948-07-31,EASTSIDE_OUTFLOW,30.0
1948-08-31,EASTSIDE_OUTFLOW,3.0
1948-09-30,EASTSIDE_OUTFLOW,3.0
1948-10-31,EASTSIDE_OUTFLOW,3.0
1948-11-30,EASTSIDE_OUTFLOW,6.0
1948-12-31,EASTSIDE_OUTFLOW,19.0
1949-01-31,EASTSIDE_OUTFLOW,29.0
1949-02-28,EASTSIDE_OUTFLOW,60.0
1949-03-31,EASTSIDE_OUTFLOW,335.0
1949-04-30,EASTSIDE_OUTFLOW,230.0
1949-05-31,EASTSIDE_OUTFLOW,248.0
1949-06-30,EASTSIDE_OUTFLOW,90.0
1949-07-31,EASTSIDE_OUTFLOW,6.0
1949-08-31,EASTSIDE_OUTFLOW,4.0
1949-09-30,EASTSIDE_OUTFLOW,2.0
1949-10-31,EASTSIDE_OUTFLOW,2.0
1949-11-30,EASTSIDE_OUTFLOW,8.0
1949-12-31,EASTSIDE_OUTFLOW,9.0
1950-01-31,EASTSIDE_OUTFLOW,156.0
1950-02-28,EASTSIDE_OUTFLOW,279.0
1950-03-31,EASTSIDE_OUTFLOW,179.0
1950-04-30,EASTSIDE_OUTFLOW,326.0
1950-05-31,EASTSIDE_OUTFLOW,285.0
1950-06-30,EASTSIDE_OUTFLOW,166.0
1950-07-31,EASTSIDE_OUTFLOW,24.0
1950-08-31,EASTSIDE_OUTFLOW,4.0
1950-09-30,EASTSIDE_OUTFLOW,3.0
1950-10-31,EASTSIDE_OUTFLOW,14.0
1950-11-30,EASTSIDE_OUTFLOW,672.0
1950-12-31,EASTSIDE_OUTFLOW,764.0
1951-01-31,EASTSIDE_OUTFLOW,527.0
1951-02-28,EASTSIDE_OUTFLOW,301.0
1951-03-31,EASTSIDE_OUTFLOW,345.0
1951-04-30,EASTSIDE_OUTFLOW,197.0
1951-05-31,EASTSIDE_OUTFLOW,227.0
1951-06-30,EASTSIDE_OUTFLOW,72.0
1951-07-31,EASTSIDE_OUTFLOW,15.0
1951-08-31,EASTSIDE_OUTFLOW,5.0
1951-09-30,EASTSIDE_OUTFLOW,4.0
1951-10-31,EASTSIDE_OUTFLOW,7.0
1951-11-30,EASTSIDE_OUTFLOW,30.0
1951-12-31,EASTSIDE_OUTFLOW,255.0
1952-01-31,EASTSIDE_OUTFLOW,660.0
1952-02-29,EASTSIDE_OUTFLOW,382.0
1952-03-31,EASTSIDE_OUTFLOW,585.0
1952-04-30,EASTSIDE_OUTFLOW,436.0
1952-05-31,EASTSIDE_OUTFLOW,515.0
1952-06-30,EASTSIDE_OUTFLOW,315.0
1952-07-31,EASTSIDE_OUTFLOW,110.0
1952-08-31,EASTSIDE_OUTFLOW,21.0
1952-09-30,EASTSIDE_OUTFLOW,14.0
1952-10-31,EASTSIDE_OUTFLOW,9.0
1952-11-30,EASTSIDE_OUTFLOW,14.0
1952-12-31,EASTSIDE_OUTFLOW,57.0
1953-01-31,EASTSIDE_OUTFLOW,234.0
1953-02-28,EASTSIDE_OUTFLOW,71.0
1953-03-31,EASTSIDE_OUTFLOW,119.0
1953-04-30,EASTSIDE_OUTFLOW,201.0
1953-05-31,EASTSIDE_OUTFLOW,197.0
1953-06-30,EASTSIDE_OUTFLOW,214.0
1953-07-31,EASTSIDE_OUTFLOW,49.0
1953-08-31,EASTSIDE_OUTFLOW,9.0
1953-09-30,EASTSIDE_OUTFLOW,5.0
1953-10-31,EASTSIDE_OUTFLOW,6.0
1953-11-30,EASTSIDE_OUTFLOW,15.0
1953-12-31,EASTSIDE_OUTFLOW,19.0
1954-01-31,EASTSIDE_OUTFLOW,47.0
1954-02-28,EASTSIDE_OUTFLOW,110.0
1954-03-31,EASTSIDE_OUTFLOW,241.0
1954-04-30,EASTSIDE_OUTFLOW,261.0
1954-05-31,EASTSIDE_OUTFLOW,194.0
1954-06-30,EASTSIDE_OUTFLOW,51.0
1954-07-31,EASTSIDE_OUTFLOW,10.0
1954-08-31,EASTSIDE_OUTFLOW,2.0
1954-09-30,EASTSIDE_OUTFLOW,0.0
1954-10-31,EASTSIDE_OUTFLOW,2.0
1954-11-30,EASTSIDE_OUTFLOW,8.0
1954-12-31,EASTSIDE_OUTFLOW,77.0
1955-01-31,EASTSIDE_OUTFLOW,208.0
1955-02-28,EASTSIDE_OUTFLOW,89.0
1955-03-31,EASTSIDE_OUTFLOW,94.0
1955-04-30,EASTSIDE_OUTFLOW,120.0
1955-05-31,EASTSIDE_OUTFLOW,222.0
1955-06-30,EASTSIDE_OUTFLOW,102.0
1955-07-31,EASTSIDE_OUTFLOW,10.0
1955-08-31,EASTSIDE_OUTFLOW,2.0
1955-09-30,EASTSIDE_OUTFLOW,0.0
1955-10-31,EASTSIDE_OUTFLOW,1.0
1955-11-30,EASTSIDE_OUTFLOW,7.0
1955-12-31,EASTSIDE_OUTFLOW,918.0
1956-01-31,EASTSIDE_OUTFLOW,890.0
1956-02-29,EASTSIDE_OUTFLOW,237.0
1956-03-31,EASTSIDE_OUTFLOW,189.0
1956-04-30,EASTSIDE_OUTFLOW,212.0
1956-05-31,EASTSIDE_OUTFLOW,363.0
1956-06-30,EASTSIDE_OUTFLOW,230.0
1956-07-31,EASTSIDE_OUTFLOW,37.0
1956-08-31,EASTSIDE_OUTFLOW,16.0
1956-09-30,EASTSIDE_OUTFLOW,8.0
1956-10-31,EASTSIDE_OUTFLOW,11.0
1956-11-30,EASTSIDE_OUTFLOW,14.0
1956-12-31,EASTSIDE_OUTFLOW,18.0
1957-01-31,EASTSIDE_OUTFLOW,25.0
1957-02-28,EASTSIDE_OUTFLOW,128.0
1957-03-31,EASTSIDE_OUTFLOW,310.0
1957-04-30,EASTSIDE_OUTFLOW,145.0
1957-05-31,EASTSIDE_OUTFLOW,263.0
1957-06-30,EASTSIDE_OUTFLOW,149.0
1957-07-31,EASTSIDE_OUTFLOW,16.0
1957-08-31,EASTSIDE_OUTFLOW,6.0
1957-09-30,EASTSIDE_OUTFLOW,2.0
1957-10-31,EASTSIDE_OUTFLOW,7.0
1957-11-30,EASTSIDE_OUTFLOW,13.0
1957-12-31,EASTSIDE_OUTFLOW,30.0
1958-01-31,EASTSIDE_OUTFLOW,112.0
1958-02-28,EASTSIDE_OUTFLOW,461.0
1958-03-31,EASTSIDE_OUTFLOW,584.0
1958-04-30,EASTSIDE_OUTFLOW,1025.0
1958-05-31,EASTSIDE_OUTFLOW,465.0
1958-06-30,EASTSIDE_OUTFLOW,268.0
1958-07-31,EASTSIDE_OUTFLOW,64.0
1958-08-31,EASTSIDE_OUTFLOW,14.0
1958-09-30,EASTSIDE_OUTFLOW,7.0
1958-10-31,EASTSIDE_OUTFLOW,7.0
1958-11-30,EASTSIDE_OUTFLOW,10.0
1958-12-31,EASTSIDE_OUTFLOW,12.0
1959-01-31,EASTSIDE_OUTFLOW,68.0
1959-02-28,EASTSIDE_OUTFLOW,205.0
1959-03-31,EASTSIDE_OUTFLOW,99.0
1959-04-30,EASTSIDE_OUTFLOW,129.0
1959-05-31,EASTSIDE_OUTFLOW,99.0
1959-06-30,EASTSIDE_OUTFLOW,35.0
1959-07-31,EASTSIDE_OUTFLOW,8.0
1959-08-31,EASTSIDE_OUTFLOW,1.0
1959-09-30,EASTSIDE_OUTFLOW,7.0
1959-10-31,EASTSIDE_OUTFLOW,4.0
1959-11-30,EASTSIDE_OUTFLOW,2.0
1959-12-31,EASTSIDE_OUTFLOW,5.0
1960-01-31,EASTSIDE_OUTFLOW,18.0
1960-02-29,EASTSIDE_OUTFLOW,169.0
1960-03-31,EASTSIDE_OUTFLOW,172.0
1960-04-30,EASTSIDE_OUTFLOW,154.0
1960-05-31,EASTSIDE_OUTFLOW,140.0
1960-06-30,EASTSIDE_OUTFLOW,46.0
1960-07-31,EASTSIDE_OUTFLOW,6.0
1960-08-31,EASTSIDE_OUTFLOW,1.0
1960-09-30,EASTSIDE_OUTFLOW,2.0
1960-10-31,EASTSIDE_OUTFLOW,1.0
1960-11-30,EASTSIDE_OUTFLOW,7.0
1960-12-31,EASTSIDE_OUTFLOW,15.0
1961-01-31,EASTSIDE_OUTFLOW,11.0
1961-02-28,EASTSIDE_OUTFLOW,28.0
1961-03-31,EASTSIDE_OUTFLOW,51.0
1961-04-30,EASTSIDE_OUTFLOW,89.0
1961-05-31,EASTSIDE_OUTFLOW,116.0
1961-06-30,EASTSIDE_OUTFLOW,36.0
1961-07-31,EASTSIDE_OUTFLOW,5.0
1961-08-31,EASTSIDE_OUTFLOW,1.0
1961-09-30,EASTSIDE_OUTFLOW,2.0
1961-10-31,EASTSIDE_OUTFLOW,2.0
1961-11-30,EASTSIDE_OUTFLOW,3.0
1961-12-31,EASTSIDE_OUTFLOW,14.0
1962-01-31,EASTSIDE_OUTFLOW,13.0
1962-02-28,EASTSIDE_OUTFLOW,342.0
1962-03-31,EASTSIDE_OUTFLOW,190.0
1962-04-30,EASTSIDE_OUTFLOW,253.0
1962-05-31,EASTSIDE_OUTFLOW,194.0
1962-06-30,EASTSIDE_OUTFLOW,151.0
1962-07-31,EASTSIDE_OUTFLOW,18.0
1962-08-31,EASTSIDE_OUTFLOW,5.0
1962-09-30,EASTSIDE_OUTFLOW,1.0
1962-10-31,EASTSIDE_OUTFLOW,50.0
1962-11-30,EASTSIDE_OUTFLOW,11.0
1962-12-31,EASTSIDE_OUTFLOW,41.0
1963-01-31,EASTSIDE_OUTFLOW,75.0
1963-02-28,EASTSIDE_OUTFLOW,469.0
1963-03-31,EASTSIDE_OUTFLOW,178.0
1963-04-30,EASTSIDE_OUTFLOW,467.0
1963-05-31,EASTSIDE_OUTFLOW,388.0
1963-06-30,EASTSIDE_OUTFLOW,174.0
1963-07-31,EASTSIDE_OUTFLOW,30.0
1963-08-31,EASTSIDE_OUTFLOW,10.0
1963-09-30,EASTSIDE_OUTFLOW,6.0
1963-10-31,EASTSIDE_OUTFLOW,9.0
1963-11-30,EASTSIDE_OUTFLOW,78.0
1963-12-31,EASTSIDE_OUTFLOW,36.0
1964-01-31,EASTSIDE_OUTFLOW,123.0
1964-02-29,EASTSIDE_OUTFLOW,50.0
1964-03-31,EASTSIDE_OUTFLOW,63.0
1964-04-30,EASTSIDE_OUTFLOW,129.0
1964-05-31,EASTSIDE_OUTFLOW,170.0
1964-06-30,EASTSIDE_OUTFLOW,77.0
1964-07-31,EASTSIDE_OUTFLOW,14.0
1964-08-31,EASTSIDE_OUTFLOW,2.0
1964-09-30,EASTSIDE_OUTFLOW,2.0
1964-10-31,EASTSIDE_OUTFLOW,4.0
1964-11-30,EASTSIDE_OUTFLOW,28.0
1964-12-31,EASTSIDE_OUTFLOW,917.0
1965-01-31,EASTSIDE_OUTFLOW,642.0
1965-02-28,EASTSIDE_OUTFLOW,167.0
1965-03-31,EASTSIDE_OUTFLOW,127.0
1965-04-30,EASTSIDE_OUTFLOW,378.0
1965-05-31,EASTSIDE_OUTFLOW,273.0
1965-06-30,EASTSIDE_OUTFLOW,192.0
1965-07-31,EASTSIDE_OUTFLOW,54.0
1965-08-31,EASTSIDE_OUTFLOW,31.0
1965-09-30,EASTSIDE_OUTFLOW,5.0
1965-10-31,EASTSIDE_OUTFLOW,10.0
1965-11-30,EASTSIDE_OUTFLOW,46.0
1965-12-31,EASTSIDE_OUTFLOW,80.0
1966-01-31,EASTSIDE_OUTFLOW,98.0
1966-02-28,EASTSIDE_OUTFLOW,110.0
1966-03-31,EASTSIDE_OUTFLOW,115.0
1966-04-30,EASTSIDE_OUTFLOW,186.0
1966-05-31,EASTSIDE_OUTFLOW,142.0
1966-06-30,EASTSIDE_OUTFLOW,18.0
1966-07-31,EASTSIDE_OUTFLOW,6.0
1966-08-31,EASTSIDE_OUTFLOW,3.0
1966-09-30,EASTSIDE_OUTFLOW,2.0
1966-10-31,EASTSIDE_OUTFLOW,2.0
1966-11-30,EASTSIDE_OUTFLOW,22.0
1966-12-31,EASTSIDE_OUTFLOW,175.0
1967-01-31,EASTSIDE_OUTFLOW,350.0
1967-02-28,EASTSIDE_OUTFLOW,204.0
1967-03-31,EASTSIDE_OUTFLOW,376.0
1967-04-30,EASTSIDE_OUTFLOW,550.0
1967-05-31,EASTSIDE_OUTFLOW,491.0
1967-06-30,EASTSIDE_OUTFLOW,363.0
1967-07-31,EASTSIDE_OUTFLOW,135.0
1967-08-31,EASTSIDE_OUTFLOW,18.0
1967-09-30,EASTSIDE_OUTFLOW,7.0
1967-10-31,EASTSIDE_OUTFLOW,10.0
1967-11-30,EASTSIDE_OUTFLOW,10.0
1967-12-31,EASTSIDE_OUTFLOW,25.0
1968-01-31,EASTSIDE_OUTFLOW,65.0
1968-02-29,EASTSIDE_OUTFLOW,204.0
1968-03-31,EASTSIDE_OUTFLOW,166.0
1968-04-30,EASTSIDE_OUTFLOW,134.0
1968-05-31,EASTSIDE_OUTFLOW,134.0
1968-06-30,EASTSIDE_OUTFLOW,42.0
1968-07-31,EASTSIDE_OUTFLOW,7.0
1968-08-31,EASTSIDE_OUTFLOW,6.0
1968-09-30,EASTSIDE_OUTFLOW,0.0
1968-10-31,EASTSIDE_OUTFLOW,5.0
1968-11-30,EASTSIDE_OUTFLOW,43.0
1968-12-31,EASTSIDE_OUTFLOW,74.0
1969-01-31,EASTSIDE_OUTFLOW,884.0
1969-02-28,EASTSIDE_OUTFLOW,612.0
1969-03-31,EASTSIDE_OUTFLOW,349.0
1969-04-30,EASTSIDE_OUTFLOW,428.0
1969-05-31,EASTSIDE_OUTFLOW,489.0
1969-06-30,EASTSIDE_OUTFLOW,262.0
1969-07-31,EASTSIDE_OUTFLOW,68.0
1969-08-31,EASTSIDE_OUTFLOW,9.0
1969-09-30,EASTSIDE_OUTFLOW,5.0
1969-10-31,EASTSIDE_OUTFLOW,20.0
1969-11-30,EASTSIDE_OUTFLOW,20.0
1969-12-31,EASTSIDE_OUTFLOW,136.0
1970-01-31,EASTSIDE_OUTFLOW,744.0
1970-02-28,EASTSIDE_OUTFLOW,229.0
1970-03-31,EASTSIDE_OUTFLOW,316.0
1970-04-30,EASTSIDE_OUTFLOW,131.0
1970-05-31,EASTSIDE_OUTFLOW,227.0
1970-06-30,EASTSIDE_OUTFLOW,138.0
1970-07-31,EASTSIDE_OUTFLOW,26.0
1970-08-31,EASTSIDE_OUTFLOW,6.0
1970-09-30,EASTSIDE_OUTFLOW,6.0
1970-10-31,EASTSIDE_OUTFLOW,16.0
1970-11-30,EASTSIDE_OUTFLOW,70.0
1970-12-31,EASTSIDE_OUTFLOW,274.0
1971-01-31,EASTSIDE_OUTFLOW,202.0
1971-02-28,EASTSIDE_OUTFLOW,102.0
1971-03-31,EASTSIDE_OUTFLOW,198.0
1971-04-30,EASTSIDE_OUTFLOW,189.0
1971-05-31,EASTSIDE_OUTFLOW,227.0
1971-06-30,EASTSIDE_OUTFLOW,213.0
1971-07-31,EASTSIDE_OUTFLOW,45.0
1971-08-31,EASTSIDE_OUTFLOW,3.0
1971-09-30,EASTSIDE_OUTFLOW,3.0
1971-10-31,EASTSIDE_OUTFLOW,8.0
1971-11-30,EASTSIDE_OUTFLOW,19.0
1971-12-31,EASTSIDE_OUTFLOW,109.0
1972-01-31,EASTSIDE_OUTFLOW,53.0
1972-02-29,EASTSIDE_OUTFLOW,115.0
1972-03-31,EASTSIDE_OUTFLOW,167.0
1972-04-30,EASTSIDE_OUTFLOW,128.0
1972-05-31,EASTSIDE_OUTFLOW,185.0
1972-06-30,EASTSIDE_OUTFLOW,77.0
1972-07-31,EASTSIDE_OUTFLOW,13.0
1972-08-31,EASTSIDE_OUTFLOW,4.0
1972-09-30,EASTSIDE_OUTFLOW,5.0
1972-10-31,EASTSIDE_OUTFLOW,9.0
1972-11-30,EASTSIDE_OUTFLOW,27.0
1972-12-31,EASTSIDE_OUTFLOW,75.0
1973-01-31,EASTSIDE_OUTFLOW,466.0
1973-02-28,EASTSIDE_OUTFLOW,501.0
1973-03-31,EASTSIDE_OUTFLOW,357.0
1973-04-30,EASTSIDE_OUTFLOW,238.0
1973-05-31,EASTSIDE_OUTFLOW,344.0
1973-06-30,EASTSIDE_OUTFLOW,120.0
1973-07-31,EASTSIDE_OUTFLOW,17.0
1973-08-31,EASTSIDE_OUTFLOW,7.0
1973-09-30,EASTSIDE_OUTFLOW,4.0
1973-10-31,EASTSIDE_OUTFLOW,11.0
1973-11-30,EASTSIDE_OUTFLOW,143.0
1973-12-31,EASTSIDE_OUTFLOW,292.0
1974-01-31,EASTSIDE_OUTFLOW,415.0
1974-02-28,EASTSIDE_OUTFLOW,115.0
1974-03-31,EASTSIDE_OUTFLOW,430.0
1974-04-30,EASTSIDE_OUTFLOW,367.0
1974-05-31,EASTSIDE_OUTFLOW,316.0
1974-06-30,EASTSIDE_OUTFLOW,169.0
1974-07-31,EASTSIDE_OUTFLOW,54.0
1974-08-31,EASTSIDE_OUTFLOW,13.0
1974-09-30,EASTSIDE_OUTFLOW,6.0
1974-10-31,EASTSIDE_OUTFLOW,6.0
1974-11-30,EASTSIDE_OUTFLOW,11.0
1974-12-31,EASTSIDE_OUTFLOW,23.0
1975-01-31,EASTSIDE_OUTFLOW,46.0
1975-02-28,EASTSIDE_OUTFLOW,270.0
1975-03-31,EASTSIDE_OUTFLOW,427.0
1975-04-30,EASTSIDE_OUTFLOW,225.0
1975-05-31,EASTSIDE_OUTFLOW,363.0
1975-06-30,EASTSIDE_OUTFLOW,266.0
1975-07-31,EASTSIDE_OUTFLOW,50.0
1975-08-31,EASTSIDE_OUTFLOW,11.0
1975-09-30,EASTSIDE_OUTFLOW,6.0
1975-10-31,EASTSIDE_OUTFLOW,29.0
1975-11-30,EASTSIDE_OUTFLOW,33.0
1975-12-31,EASTSIDE_OUTFLOW,21.0
1976-01-31,EASTSIDE_OUTFLOW,18.0
1976-02-29,EASTSIDE_OUTFLOW,23.0
1976-03-31,EASTSIDE_OUTFLOW,44.0
1976-04-30,EASTSIDE_OUTFLOW,57.0
1976-05-31,EASTSIDE_OUTFLOW,80.0
1976-06-30,EASTSIDE_OUTFLOW,11.0
1976-07-31,EASTSIDE_OUTFLOW,2.0
1976-08-31,EASTSIDE_OUTFLOW,7.0
1976-09-30,EASTSIDE_OUTFLOW,3.0
1976-10-31,EASTSIDE_OUTFLOW,3.0
1976-11-30,EASTSIDE_OUTFLOW,4.0
1976-12-31,EASTSIDE_OUTFLOW,3.0
1977-01-31,EASTSIDE_OUTFLOW,7.0
1977-02-28,EASTSIDE_OUTFLOW,10.0
1977-03-31,EASTSIDE_OUTFLOW,13.0
1977-04-30,EASTSIDE_OUTFLOW,38.0
1977-05-31,EASTSIDE_OUTFLOW,47.0
1977-06-30,EASTSIDE_OUTFLOW,27.0
1977-07-31,EASTSIDE_OUTFLOW,2.0
1977-08-31,EASTSIDE_OUTFLOW,2.0
1977-09-30,EASTSIDE_OUTFLOW,1.0
1977-10-31,EASTSIDE_OUTFLOW,1.0
1977-11-30,EASTSIDE_OUTFLOW,5.0
1977-12-31,EASTSIDE_OUTFLOW,52.0
1978-01-31,EASTSIDE_OUTFLOW,396.0
1978-02-28,EASTSIDE_OUTFLOW,254.0
1978-03-31,EASTSIDE_OUTFLOW,410.0
1978-04-30,EASTSIDE_OUTFLOW,421.0
1978-05-31,EASTSIDE_OUTFLOW,328.0
1978-06-30,EASTSIDE_OUTFLOW,242.0
1978-07-31,EASTSIDE_OUTFLOW,57.0
1978-08-31,EASTSIDE_OUTFLOW,7.0
1978-09-30,EASTSIDE_OUTFLOW,17.0
1978-10-31,EASTSIDE_OUTFLOW,2.0
1978-11-30,EASTSIDE_OUTFLOW,8.0
1978-12-31,EASTSIDE_OUTFLOW,16.0
1979-01-31,EASTSIDE_OUTFLOW,158.0
1979-02-28,EASTSIDE_OUTFLOW,330.0
1979-03-31,EASTSIDE_OUTFLOW,375.0
1979-04-30,EASTSIDE_OUTFLOW,232.0
1979-05-31,EASTSIDE_OUTFLOW,347.0
1979-06-30,EASTSIDE_OUTFLOW,105.0
1979-07-31,EASTSIDE_OUTFLOW,13.0
1979-08-31,EASTSIDE_OUTFLOW,3.0
1979-09-30,EASTSIDE_OUTFLOW,1.0
1979-10-31,EASTSIDE_OUTFLOW,10.0
1979-11-30,EASTSIDE_OUTFLOW,25.0
1979-12-31,EASTSIDE_OUTFLOW,46.0
