epoch,loss,cal_kge,lr,epoch_s
3.700000000000000000e+01,1.795278152761360102e-01,nan,1.366256767374129618e-04,1.750827550888061523e+00
3.800000000000000000e+01,1.744912951770755949e-01,8.570279271255178966e-01,1.266693921926709883e-04,5.039443492889404297e+00
3.900000000000000000e+01,1.764329245520962486e-01,nan,1.169509951293766308e-04,1.753306627273559570e+00
4.000000000000000000e+01,1.738816917253037386e-01,8.928744188447017560e-01,1.075000000000000651e-04,5.043092250823974609e+00
4.100000000000000000e+01,1.707135918550193310e-01,nan,9.834510916612681619e-05,1.773272037506103516e+00
4.200000000000000000e+01,1.727295483255552044e-01,8.799621142064815160e-01,8.951412573032893659e-05,5.053659677505493164e+00
4.300000000000000000e+01,1.704854473678601989e-01,nan,8.103386909905629378e-05,1.770757675170898438e+00
4.400000000000000000e+01,1.748026717557675247e-01,8.706879296667771051e-01,7.293009353298048189e-05,5.035217761993408203e+00
4.500000000000000000e+01,1.679371296842065153e-01,nan,6.522740993215205680e-05,1.772778987884521484e+00
4.600000000000000000e+01,1.705578323971066179e-01,8.878920401248943106e-01,5.794921109350526894e-05,5.042282581329345703e+00
4.700000000000000000e+01,1.670610575626293726e-01,nan,5.111760066770328547e-05,1.763905286788940430e+00
4.800000000000000000e+01,1.701920055784285069e-01,8.976474640629205082e-01,4.475332603107722045e-05,5.047836065292358398e+00
4.900000000000000000e+01,1.756642040175696307e-01,nan,3.887571527652621017e-05,1.760127544403076172e+00
5.000000000000000000e+01,1.700543444603681564e-01,8.828233291026540419e-01,3.350261851473466056e-05,5.039047479629516602e+00
5.100000000000000000e+01,1.655251468635267620e-01,nan,2.865035366397240769e-05,1.771016120910644531e+00
5.200000000000000000e+01,1.651041523242990083e-01,8.976467872227614775e-01,2.433365689311366067e-05,5.035819053649902344e+00
5.300000000000000000e+01,1.725529249654048081e-01,nan,2.056563786837625269e-05,1.751147031784057617e+00
5.400000000000000000e+01,1.717360763189693385e-01,8.853603275568505682e-01,1.735773993969615434e-05,5.042175531387329102e+00
5.500000000000000000e+01,1.676673385211163159e-01,nan,1.471970538765005885e-05,1.805696249008178711e+00
5.600000000000000000e+01,1.695761663528780050e-01,8.779458061562120941e-01,1.265954583646914987e-05,5.081923246383666992e+00
5.700000000000000000e+01,1.629024045024481115e-01,nan,1.118351792299985141e-05,1.778068304061889648e+00
5.800000000000000000e+01,1.655428711221449967e-01,8.852318346361778278e-01,1.029610429550334636e-05,5.050664424896240234e+00
5.900000000000000000e+01,1.659088518677486190e-01,nan,1.000000000000000082e-05,1.781137704849243164e+00
