center,start,end,source,metric,value,n_basins
1978-06-30,1963-06-30,1993-05-31,vic_11obs,nse,0.8699742693232733,11
1978-06-30,1963-06-30,1993-05-31,vic_11obs,pbias,4.240373602315268,11
1978-06-30,1963-06-30,1993-05-31,vic_11obs,seas_mismatch,0.08302817654893839,11
1978-06-30,1963-06-30,1993-05-31,vic_9unimp,kge,0.7642823616880589,9
1978-06-30,1963-06-30,1993-05-31,vic_9unimp,nse,0.8481438218047992,9
1978-06-30,1963-06-30,1993-05-31,vic_9unimp,pbias,13.784548089191468,9
1978-06-30,1963-06-30,1993-05-31,vic_9unimp,seas_mismatch,0.061102175146590304,9
1978-07-31,1963-07-31,1993-06-30,11obs,kge,0.9387964966341585,11
1978-07-31,1963-07-31,1993-06-30,11obs,nse,0.944359711424146,11
1978-07-31,1963-07-31,1993-06-30,11obs,pbias,1.0616985572291109,11
1978-07-31,1963-07-31,1993-06-30,11obs,seas_mismatch,0.0353709415304775,11
1978-07-31,1963-07-31,1993-06-30,9unimp,kge,0.9080810968326068,9
1978-07-31,1963-07-31,1993-06-30,9unimp,nse,0.9414428720320045,9
1978-07-31,1963-07-31,1993-06-30,9unimp,pbias,-1.6660712465489649,9
1978-07-31,1963-07-31,1993-06-30,9unimp,seas_mismatch,0.05366636323964736,9
1978-07-31,1963-07-31,1993-06-30,vic_11obs,kge,0.8235501071358287,11
1978-07-31,1963-07-31,1993-06-30,vic_11obs,nse,0.8694807879557578,11
1978-07-31,1963-07-31,1993-06-30,vic_11obs,pbias,4.270687529663919,11
1978-07-31,1963-07-31,1993-06-30,vic_11obs,seas_mismatch,0.08344332919248465,11
1978-07-31,1963-07-31,1993-06-30,vic_9unimp,kge,0.764307790877116,9
1978-07-31,1963-07-31,1993-06-30,vic_9unimp,nse,0.8480525716379972,9
1978-07-31,1963-07-31,1993-06-30,vic_9unimp,pbias,13.599707126042713,9
1978-07-31,1963-07-31,1993-06-30,vic_9unimp,seas_mismatch,0.06093116897190266,9
1978-08-31,1963-08-31,1993-07-31,11obs,kge,0.9386946196765746,11
1978-08-31,1963-08-31,1993-07-31,11obs,nse,0.9444210888398709,11
1978-08-31,1963-08-31,1993-07-31,11obs,pbias,1.095558114901574,11
1978-08-31,1963-08-31,1993-07-31,11obs,seas_mismatch,0.03540908806690288,11
1978-08-31,1963-08-31,1993-07-31,9unimp,kge,0.9080208221161676,9
1978-08-31,1963-08-31,1993-07-31,9unimp,nse,0.941453380620794,9
1978-08-31,1963-08-31,1993-07-31,9unimp,pbias,-1.6530392214405605,9
1978-08-31,1963-08-31,1993-07-31,9unimp,seas_mismatch,0.05270244565900568,9
1978-08-31,1963-08-31,1993-07-31,vic_11obs,kge,0.823793385218564,11
1978-08-31,1963-08-31,1993-07-31,vic_11obs,nse,0.8680519173247749,11
1978-08-31,1963-08-31,1993-07-31,vic_11obs,pbias,4.197162828993584,11
1978-08-31,1963-08-31,1993-07-31,vic_11obs,seas_mismatch,0.0845205110139629,11
1978-08-31,1963-08-31,1993-07-31,vic_9unimp,kge,0.7642485942938569,9
1978-08-31,1963-08-31,1993-07-31,vic_9unimp,nse,0.8480388659270978,9
1978-08-31,1963-08-31,1993-07-31,vic_9unimp,pbias,13.510110700915781,9
1978-08-31,1963-08-31,1993-07-31,vic_9unimp,seas_mismatch,0.06156296852558137,9
1978-09-30,1963-09-30,1993-08-31,11obs,kge,0.9386820011993943,11
1978-09-30,1963-09-30,1993-08-31,11obs,nse,0.9443067634882443,11
1978-09-30,1963-09-30,1993-08-31,11obs,pbias,1.0469992586647114,11
1978-09-30,1963-09-30,1993-08-31,11obs,seas_mismatch,0.035267446464451235,11
1978-09-30,1963-09-30,1993-08-31,9unimp,kge,0.9079691384388766,9
1978-09-30,1963-09-30,1993-08-31,9unimp,nse,0.9414534648155718,9
1978-09-30,1963-09-30,1993-08-31,9unimp,pbias,-1.6435236744977353,9
1978-09-30,1963-09-30,1993-08-31,9unimp,seas_mismatch,0.052731957887623214,9
1978-09-30,1963-09-30,1993-08-31,vic_11obs,kge,0.8240590871777862,11
1978-09-30,1963-09-30,1993-08-31,vic_11obs,nse,0.8679117589561473,11
1978-09-30,1963-09-30,1993-08-31,vic_11obs,pbias,4.162794117129625,11
1978-09-30,1963-09-30,1993-08-31,vic_11obs,seas_mismatch,0.08468077477262573,11
1978-09-30,1963-09-30,1993-08-31,vic_9unimp,kge,0.7642374824928653,9
1978-09-30,1963-09-30,1993-08-31,vic_9unimp,nse,0.8480301258155079,9
1978-09-30,1963-09-30,1993-08-31,vic_9unimp,pbias,13.495039811995225,9
1978-09-30,1963-09-30,1993-08-31,vic_9unimp,seas_mismatch,0.0617538818651737,9
1978-10-31,1963-10-31,1993-09-30,11obs,kge,0.9386908640800263,11
1978-10-31,1963-10-31,1993-09-30,11obs,nse,0.9442863616062329,11
1978-10-31,1963-10-31,1993-09-30,11obs,pbias,1.0117668940526596,11
1978-10-31,1963-10-31,1993-09-30,11obs,seas_mismatch,0.03506350368331049,11
1978-10-31,1963-10-31,1993-09-30,9unimp,kge,0.907925476667208,9
1978-10-31,1963-10-31,1993-09-30,9unimp,nse,0.9414486158292893,9
1978-10-31,1963-10-31,1993-09-30,9unimp,pbias,-1.6452977421641468,9
1978-10-31,1963-10-31,1993-09-30,9unimp,seas_mismatch,0.052731164417419166,9
1978-10-31,1963-10-31,1993-09-30,vic_11obs,kge,0.8242102627383534,11
1978-10-31,1963-10-31,1993-09-30,vic_11obs,nse,0.8679355625432261,11
1978-10-31,1963-10-31,1993-09-30,vic_11obs,pbias,4.158260268150049,11
1978-10-31,1963-10-31,1993-09-30,vic_11obs,seas_mismatch,0.08465158086096497,11
1978-10-31,1963-10-31,1993-09-30,vic_9unimp,kge,0.764328123188122,9
1978-10-31,1963-10-31,1993-09-30,vic_9unimp,nse,0.8480227070570318,9
1978-10-31,1963-10-31,1993-09-30,vic_9unimp,pbias,13.498083030468376,9
1978-10-31,1963-10-31,1993-09-30,vic_9unimp,seas_mismatch,0.06174940589207801,9
1978-11-30,1963-11-30,1993-10-31,11obs,kge,0.9387336853594679,11
1978-11-30,1963-11-30,1993-10-31,11obs,nse,0.9442968434213269,11
1978-11-30,1963-11-30,1993-10-31,11obs,pbias,0.9909144726594807,11
1978-11-30,1963-11-30,1993-10-31,11obs,seas_mismatch,0.034950958021218795,11
1978-11-30,1963-11-30,1993-10-31,9unimp,kge,0.9077483414237164,9
1978-11-30,1963-11-30,1993-10-31,9unimp,nse,0.9414433834590833,9
1978-11-30,1963-11-30,1993-10-31,9unimp,pbias,-1.6781908010782114,9
1978-11-30,1963-11-30,1993-10-31,9unimp,seas_mismatch,0.05217724001278072,9
1978-11-30,1963-11-30,1993-10-31,vic_11obs,kge,0.8243513488408326,11
1978-11-30,1963-11-30,1993-10-31,vic_11obs,nse,0.8679528856939405,11
1978-11-30,1963-11-30,1993-10-31,vic_11obs,pbias,3.9869876792683328,11
1978-11-30,1963-11-30,1993-10-31,vic_11obs,seas_mismatch,0.08467134535755114,11
1978-11-30,1963-11-30,1993-10-31,vic_9unimp,kge,0.7644176137659489,9
1978-11-30,1963-11-30,1993-10-31,vic_9unimp,nse,0.8480400872830518,9
1978-11-30,1963-11-30,1993-10-31,vic_9unimp,pbias,13.48054488929315,9
1978-11-30,1963-11-30,1993-10-31,vic_9unimp,seas_mismatch,0.061432879427194304,9
1978-12-31,1963-12-31,1993-11-30,11obs,kge,0.9388224813961504,11
1978-12-31,1963-12-31,1993-11-30,11obs,nse,0.9444358472852872,11
1978-12-31,1963-12-31,1993-11-30,11obs,pbias,0.9502518547885649,11
1978-12-31,1963-12-31,1993-11-30,11obs,seas_mismatch,0.03512183214565959,11
1978-12-31,1963-12-31,1993-11-30,9unimp,kge,0.907248558968278,9
1978-12-31,1963-12-31,1993-11-30,9unimp,nse,0.941516362787109,9
1978-12-31,1963-12-31,1993-11-30,9unimp,pbias,-1.7532101979302015,9
1978-12-31,1963-12-31,1993-11-30,9unimp,seas_mismatch,0.05095401379350538,9
1978-12-31,1963-12-31,1993-11-30,vic_11obs,kge,0.8244019841982249,11
1978-12-31,1963-12-31,1993-11-30,vic_11obs,nse,0.8680720238361812,11
1978-12-31,1963-12-31,1993-11-30,vic_11obs,pbias,3.9863735291025795,11
1978-12-31,1963-12-31,1993-11-30,vic_11obs,seas_mismatch,0.08475070042558663,11
1978-12-31,1963-12-31,1993-11-30,vic_9unimp,kge,0.7644725536269312,9
1978-12-31,1963-12-31,1993-11-30,vic_9unimp,nse,0.8481781156810942,9
1978-12-31,1963-12-31,1993-11-30,vic_9unimp,pbias,13.557955030341994,9
1978-12-31,1963-12-31,1993-11-30,vic_9unimp,seas_mismatch,0.06070443186728441,9
1979-01-31,1964-01-31,1993-12-31,11obs,kge,0.9387911142681885,11
1979-01-31,1964-01-31,1993-12-31,11obs,nse,0.9444765455184294,11
1979-01-31,1964-01-31,1993-12-31,11obs,pbias,1.0572888548136852,11
1979-01-31,1964-01-31,1993-12-31,11obs,seas_mismatch,0.03470852632156408,11
1979-01-31,1964-01-31,1993-12-31,9unimp,kge,0.9077185825223001,9
1979-01-31,1964-01-31,1993-12-31,9unimp,nse,0.9415265054136209,9
1979-01-31,1964-01-31,1993-12-31,9unimp,pbias,-1.6301979807618296,9
1979-01-31,1964-01-31,1993-12-31,9unimp,seas_mismatch,0.05134596403091468,9
1979-01-31,1964-01-31,1993-12-31,vic_11obs,kge,0.8247677439589678,11
1979-01-31,1964-01-31,1993-12-31,vic_11obs,nse,0.8681532065278408,11
1979-01-31,1964-01-31,1993-12-31,vic_11obs,pbias,4.024756524036877,11
1979-01-31,1964-01-31,1993-12-31,vic_11obs,seas_mismatch,0.08440690029314166,11
1979-01-31,1964-01-31,1993-12-31,vic_9unimp,kge,0.7645253164758861,9
1979-01-31,1964-01-31,1993-12-31,vic_9unimp,nse,0.8481545798799579,9
1979-01-31,1964-01-31,1993-12-31,vic_9unimp,pbias,13.622435464686937,9
1979-01-31,1964-01-31,1993-12-31,vic_9unimp,seas_mismatch,0.061160598927074865,9
1979-02-28,1964-02-29,1994-01-31,11obs,kge,0.9387462886858412,11
1979-02-28,1964-02-29,1994-01-31,11obs,nse,0.9444996061558636,11
1979-02-28,1964-02-29,1994-01-31,11obs,pbias,1.0831190032786746,11
1979-02-28,1964-02-29,1994-01-31,11obs,seas_mismatch,0.03461609902826405,11
1979-02-28,1964-02-29,1994-01-31,9unimp,kge,0.9081111141749453,9
1979-02-28,1964-02-29,1994-01-31,9unimp,nse,0.941551985654297,9
1979-02-28,1964-02-29,1994-01-31,9unimp,pbias,-1.5308099214121555,9
1979-02-28,1964-02-29,1994-01-31,9unimp,seas_mismatch,0.051331426876269834,9
1979-02-28,1964-02-29,1994-01-31,vic_11obs,kge,0.8247779612453872,11
1979-02-28,1964-02-29,1994-01-31,vic_11obs,nse,0.8681915234210762,11
1979-02-28,1964-02-29,1994-01-31,vic_11obs,pbias,3.683720334088991,11
1979-02-28,1964-02-29,1994-01-31,vic_11obs,seas_mismatch,0.08444614100731848,11
1979-02-28,1964-02-29,1994-01-31,vic_9unimp,kge,0.7647022220102044,9
1979-02-28,1964-02-29,1994-01-31,vic_9unimp,nse,0.8481921728278591,9
1979-02-28,1964-02-29,1994-01-31,vic_9unimp,pbias,13.60833661293149,9
1979-02-28,1964-02-29,1994-01-31,vic_9unimp,seas_mismatch,0.06128755320756934,9
1979-03-31,1964-03-31,1994-02-28,11obs,kge,0.9386708685060559,11
1979-03-31,1964-03-31,1994-02-28,11obs,nse,0.9444299748466402,11
1979-03-31,1964-03-31,1994-02-28,11obs,pbias,1.1489351592488746,11
1979-03-31,1964-03-31,1994-02-28,11obs,seas_mismatch,0.03508606761685629,11
1979-03-31,1964-03-31,1994-02-28,9unimp,kge,0.9103656066717322,9
1979-03-31,1964-03-31,1994-02-28,9unimp,nse,0.9410962625260564,9
1979-03-31,1964-03-31,1994-02-28,9unimp,pbias,-1.4889150448376598,9
1979-03-31,1964-03-31,1994-02-28,9unimp,seas_mismatch,0.050716286162411126,9
1979-03-31,1964-03-31,1994-02-28,vic_11obs,kge,0.824687382329507,11
1979-03-31,1964-03-31,1994-02-28,vic_11obs,nse,0.8681803711875,11
1979-03-31,1964-03-31,1994-02-28,vic_11obs,pbias,3.5347258952432243,11
1979-03-31,1964-03-31,1994-02-28,vic_11obs,seas_mismatch,0.08446374620349333,11
1979-03-31,1964-03-31,1994-02-28,vic_9unimp,kge,0.764647368049973,9
1979-03-31,1964-03-31,1994-02-28,vic_9unimp,nse,0.8479936366295056,9
1979-03-31,1964-03-31,1994-02-28,vic_9unimp,pbias,13.585691150766218,9
1979-03-31,1964-03-31,1994-02-28,vic_9unimp,seas_mismatch,0.06014275142429352,9
1979-04-30,1964-04-30,1994-03-31,11obs,kge,0.9388300547933531,11
1979-04-30,1964-04-30,1994-03-31,11obs,nse,0.9444190112106973,11
1979-04-30,1964-04-30,1994-03-31,11obs,pbias,1.0927344717779723,11
1979-04-30,1964-04-30,1994-03-31,11obs,seas_mismatch,0.03468393329619642,11
1979-04-30,1964-04-30,1994-03-31,9unimp,kge,0.9102946641220953,9
1979-04-30,1964-04-30,1994-03-31,9unimp,nse,0.9411327595200035,9
1979-04-30,1964-04-30,1994-03-31,9unimp,pbias,-1.5740814451514689,9
1979-04-30,1964-04-30,1994-03-31,9unimp,seas_mismatch,0.050661348802601175,9
1979-04-30,1964-04-30,1994-03-31,vic_11obs,kge,0.8246709859868362,11
1979-04-30,1964-04-30,1994-03-31,vic_11obs,nse,0.8681565685741328,11
1979-04-30,1964-04-30,1994-03-31,vic_11obs,pbias,3.458253877635018,11
1979-04-30,1964-04-30,1994-03-31,vic_11obs,seas_mismatch,0.08446866602220976,11
1979-04-30,1964-04-30,1994-03-31,vic_9unimp,kge,0.7646158789131593,9
1979-04-30,1964-04-30,1994-03-31,vic_9unimp,nse,0.8479554230948894,9
1979-04-30,1964-04-30,1994-03-31,vic_9unimp,pbias,13.505424563717987,9
1979-04-30,1964-04-30,1994-03-31,vic_9unimp,seas_mismatch,0.06017829102524618,9
1979-05-31,1964-05-31,1994-04-30,11obs,kge,0.938877880284859,11
1979-05-31,1964-05-31,1994-04-30,11obs,nse,0.9444177525021836,11
1979-05-31,1964-05-31,1994-04-30,11obs,pbias,0.9158290876721041,11
1979-05-31,1964-05-31,1994-04-30,11obs,seas_mismatch,0.03484736130993457,11
1979-05-31,1964-05-31,1994-04-30,9unimp,kge,0.9106907810903825,9
1979-05-31,1964-05-31,1994-04-30,9unimp,nse,0.9411421882869919,9
1979-05-31,1964-05-31,1994-04-30,9unimp,pbias,-1.6772663770475218,9
1979-05-31,1964-05-31,1994-04-30,9unimp,seas_mismatch,0.05044183444267895,9
1979-05-31,1964-05-31,1994-04-30,vic_11obs,kge,0.8249102174027022,11
1979-05-31,1964-05-31,1994-04-30,vic_11obs,nse,0.8682125239937927,11
1979-05-31,1964-05-31,1994-04-30,vic_11obs,pbias,3.2490153002322875,11
1979-05-31,1964-05-31,1994-04-30,vic_11obs,seas_mismatch,0.08447402393237373,11
1979-05-31,1964-05-31,1994-04-30,vic_9unimp,kge,0.7646464584104244,9
1979-05-31,1964-05-31,1994-04-30,vic_9unimp,nse,0.8479510263024872,9
1979-05-31,1964-05-31,1994-04-30,vic_9unimp,pbias,13.371678553170002,9
1979-05-31,1964-05-31,1994-04-30,vic_9unimp,seas_mismatch,0.060077493199009555,9
1979-06-30,1964-06-30,1994-05-31,11obs,kge,0.9399455662387893,11
1979-06-30,1964-06-30,1994-05-31,11obs,nse,0.9443407025273189,11
1979-06-30,1964-06-30,1994-05-31,11obs,pbias,0.7656214286508786,11
1979-06-30,1964-06-30,1994-05-31,11obs,seas_mismatch,0.03466597866303197,11
1979-06-30,1964-06-30,1994-05-31,9unimp,kge,0.9110946076726038,9
1979-06-30,1964-06-30,1994-05-31,9unimp,nse,0.9411494418522715,9
1979-06-30,1964-06-30,1994-05-31,9unimp,pbias,-1.7522986066635327,9
1979-06-30,1964-06-30,1994-05-31,9unimp,seas_mismatch,0.05061109424122497,9
1979-06-30,1964-06-30,1994-05-31,vic_11obs,kge,0.8250988934649469,11
1979-06-30,1964-06-30,1994-05-31,vic_11obs,nse,0.8681138865031192,11
1979-06-30,1964-06-30,1994-05-31,vic_11obs,pbias,3.180710951104836,11
1979-06-30,1964-06-30,1994-05-31,vic_11obs,seas_mismatch,0.08444526690101013,11
1979-06-30,1964-06-30,1994-05-31,vic_9unimp,kge,0.7647117583784157,9
1979-06-30,1964-06-30,1994-05-31,vic_9unimp,nse,0.847942294847116,9
1979-06-30,1964-06-30,1994-05-31,vic_9unimp,pbias,13.37525661716373,9
1979-06-30,1964-06-30,1994-05-31,vic_9unimp,seas_mismatch,0.060044818144216784,9
1979-07-31,1964-07-31,1994-06-30,11obs,kge,0.9401195918567898,11
1979-07-31,1964-07-31,1994-06-30,11obs,nse,0.9443189340402687,11
1979-07-31,1964-07-31,1994-06-30,11obs,pbias,0.8006401444126381,11
1979-07-31,1964-07-31,1994-06-30,11obs,seas_mismatch,0.03411600966315245,11
1979-07-31,1964-07-31,1994-06-30,9unimp,kge,0.9110537551516035,9
1979-07-31,1964-07-31,1994-06-30,9unimp,nse,0.941151146830743,9
1979-07-31,1964-07-31,1994-06-30,9unimp,pbias,-1.792789833283294,9
1979-07-31,1964-07-31,1994-06-30,9unimp,seas_mismatch,0.05031804450212928,9
1979-07-31,1964-07-31,1994-06-30,vic_11obs,kge,0.8253470638927406,11
1979-07-31,1964-07-31,1994-06-30,vic_11obs,nse,0.8681728626840789,11
1979-07-31,1964-07-31,1994-06-30,vic_11obs,pbias,3.1842758541557896,11
1979-07-31,1964-07-31,1994-06-30,vic_11obs,seas_mismatch,0.08450717299138966,11
1979-07-31,1964-07-31,1994-06-30,vic_9unimp,kge,0.7646872160987309,9
1979-07-31,1964-07-31,1994-06-30,vic_9unimp,nse,0.8479472650630061,9
1979-07-31,1964-07-31,1994-06-30,vic_9unimp,pbias,13.220890250565576,9
1979-07-31,1964-07-31,1994-06-30,vic_9unimp,seas_mismatch,0.05997878354437638,9
1979-08-31,1964-08-31,1994-07-31,11obs,kge,0.9401506331574249,11
1979-08-31,1964-08-31,1994-07-31,11obs,nse,0.9443117339452148,11
1979-08-31,1964-08-31,1994-07-31,11obs,pbias,0.8222138047332022,11
1979-08-31,1964-08-31,1994-07-31,11obs,seas_mismatch,0.0343754826671918,11
1979-08-31,1964-08-31,1994-07-31,9unimp,kge,0.9110087591858277,9
1979-08-31,1964-08-31,1994-07-31,9unimp,nse,0.941135211139963,9
1979-08-31,1964-08-31,1994-07-31,9unimp,pbias,-1.7787199109596552,9
1979-08-31,1964-08-31,1994-07-31,9unimp,seas_mismatch,0.0501411122490776,9
1979-08-31,1964-08-31,1994-07-31,vic_11obs,kge,0.825537041010477,11
1979-08-31,1964-08-31,1994-07-31,vic_11obs,nse,0.8683482200052641,11
1979-08-31,1964-08-31,1994-07-31,vic_11obs,pbias,3.2356817259730586,11
1979-08-31,1964-08-31,1994-07-31,vic_11obs,seas_mismatch,0.08424313073234724,11
1979-08-31,1964-08-31,1994-07-31,vic_9unimp,kge,0.7648937371158788,9
1979-08-31,1964-08-31,1994-07-31,vic_9unimp,nse,0.8479391170325301,9
1979-08-31,1964-08-31,1994-07-31,vic_9unimp,pbias,13.176058051976069,9
1979-08-31,1964-08-31,1994-07-31,vic_9unimp,seas_mismatch,0.06002489984745813,9
1979-09-30,1964-09-30,1994-08-31,11obs,kge,0.9401559384583147,11
1979-09-30,1964-09-30,1994-08-31,11obs,nse,0.9442797606010768,11
1979-09-30,1964-09-30,1994-08-31,11obs,pbias,0.8573049613273455,11
1979-09-30,1964-09-30,1994-08-31,11obs,seas_mismatch,0.03421354965050036,11
1979-09-30,1964-09-30,1994-08-31,9unimp,kge,0.9109530767820471,9
1979-09-30,1964-09-30,1994-08-31,9unimp,nse,0.9411324180257745,9
1979-09-30,1964-09-30,1994-08-31,9unimp,pbias,-1.7665352018126275,9
1979-09-30,1964-09-30,1994-08-31,9unimp,seas_mismatch,0.050214225335845346,9
1979-09-30,1964-09-30,1994-08-31,vic_11obs,kge,0.8257718353303165,11
1979-09-30,1964-09-30,1994-08-31,vic_11obs,nse,0.868423840417836,11
1979-09-30,1964-09-30,1994-08-31,vic_11obs,pbias,3.282734228631848,11
1979-09-30,1964-09-30,1994-08-31,vic_11obs,seas_mismatch,0.08405712672969169,11
1979-09-30,1964-09-30,1994-08-31,vic_9unimp,kge,0.764901590657387,9
1979-09-30,1964-09-30,1994-08-31,vic_9unimp,nse,0.8479286969127399,9
1979-09-30,1964-09-30,1994-08-31,vic_9unimp,pbias,13.176236382370448,9
1979-09-30,1964-09-30,1994-08-31,vic_9unimp,seas_mismatch,0.060046917456742226,9
1979-10-31,1964-10-31,1994-09-30,11obs,kge,0.9401549277325421,11
1979-10-31,1964-10-31,1994-09-30,11obs,nse,0.9442674942916573,11
1979-10-31,1964-10-31,1994-09-30,11obs,pbias,0.8876864810477282,11
1979-10-31,1964-10-31,1994-09-30,11obs,seas_mismatch,0.03422823779192928,11
1979-10-31,1964-10-31,1994-09-30,9unimp,kge,0.9108686108668096,9
1979-10-31,1964-10-31,1994-09-30,9unimp,nse,0.9411202271599206,9
1979-10-31,1964-10-31,1994-09-30,9unimp,pbias,-1.763074273932679,9
1979-10-31,1964-10-31,1994-09-30,9unimp,seas_mismatch,0.05023185039780787,9
1979-10-31,1964-10-31,1994-09-30,vic_11obs,kge,0.825808429373126,11
1979-10-31,1964-10-31,1994-09-30,vic_11obs,nse,0.8684248408686971,11
1979-10-31,1964-10-31,1994-09-30,vic_11obs,pbias,3.3196920403826615,11
1979-10-31,1964-10-31,1994-09-30,vic_11obs,seas_mismatch,0.0839460917561818,11
1979-10-31,1964-10-31,1994-09-30,vic_9unimp,kge,0.764977129679905,9
1979-10-31,1964-10-31,1994-09-30,vic_9unimp,nse,0.8479165961230998,9
1979-10-31,1964-10-31,1994-09-30,vic_9unimp,pbias,13.187649496613526,9
1979-10-31,1964-10-31,1994-09-30,vic_9unimp,seas_mismatch,0.059989633071891625,9
1979-11-30,1964-11-30,1994-10-31,11obs,kge,0.9401573421823213,11
1979-11-30,1964-11-30,1994-10-31,11obs,nse,0.9442484729645212,11
1979-11-30,1964-11-30,1994-10-31,11obs,pbias,0.8934236872759372,11
1979-11-30,1964-11-30,1994-10-31,11obs,seas_mismatch,0.03431780054084325,11
1979-11-30,1964-11-30,1994-10-31,9unimp,kge,0.9107055334972073,9
1979-11-30,1964-11-30,1994-10-31,9unimp,nse,0.9411194855171222,9
1979-11-30,1964-11-30,1994-10-31,9unimp,pbias,-1.7389793081890725,9
1979-11-30,1964-11-30,1994-10-31,9unimp,seas_mismatch,0.05053293703371249,9
1979-11-30,1964-11-30,1994-10-31,vic_11obs,kge,0.82581843008875,11
1979-11-30,1964-11-30,1994-10-31,vic_11obs,nse,0.8683251819466639,11
1979-11-30,1964-11-30,1994-10-31,vic_11obs,pbias,3.340755062383411,11
1979-11-30,1964-11-30,1994-10-31,vic_11obs,seas_mismatch,0.08404431489268166,11
1979-11-30,1964-11-30,1994-10-31,vic_9unimp,kge,0.7650479396197425,9
1979-11-30,1964-11-30,1994-10-31,vic_9unimp,nse,0.8479484497182992,9
1979-11-30,1964-11-30,1994-10-31,vic_9unimp,pbias,13.205904288011332,9
1979-11-30,1964-11-30,1994-10-31,vic_9unimp,seas_mismatch,0.060058474521209174,9
1979-12-31,1964-12-31,1994-11-30,11obs,kge,0.9401751222430981,11
1979-12-31,1964-12-31,1994-11-30,11obs,nse,0.9442238451796816,11
1979-12-31,1964-12-31,1994-11-30,11obs,pbias,0.8867598887633534,11
1979-12-31,1964-12-31,1994-11-30,11obs,seas_mismatch,0.03424873407775532,11
1979-12-31,1964-12-31,1994-11-30,9unimp,kge,0.91026490351766,9
1979-12-31,1964-12-31,1994-11-30,9unimp,nse,0.9409391342231433,9
1979-12-31,1964-12-31,1994-11-30,9unimp,pbias,-1.7142211062066028,9
1979-12-31,1964-12-31,1994-11-30,9unimp,seas_mismatch,0.050860652489851284,9
1979-12-31,1964-12-31,1994-11-30,vic_11obs,kge,0.8258743151189465,11
1979-12-31,1964-12-31,1994-11-30,vic_11obs,nse,0.8682742917230897,11
1979-12-31,1964-12-31,1994-11-30,vic_11obs,pbias,3.233653289007836,11
1979-12-31,1964-12-31,1994-11-30,vic_11obs,seas_mismatch,0.0842407499474259,11
1979-12-31,1964-12-31,1994-11-30,vic_9unimp,kge,0.7650223740250461,9
1979-12-31,1964-12-31,1994-11-30,vic_9unimp,nse,0.8485984655591405,9
1979-12-31,1964-12-31,1994-11-30,vic_9unimp,pbias,13.231078157374368,9
1979-12-31,1964-12-31,1994-11-30,vic_9unimp,seas_mismatch,0.06092259810573013,9
1980-01-31,1965-01-31,1994-12-31,11obs,kge,0.937844421106334,11
1980-01-31,1965-01-31,1994-12-31,11obs,nse,0.9427168738838756,11
1980-01-31,1965-01-31,1994-12-31,11obs,pbias,0.7684173790379,11
1980-01-31,1965-01-31,1994-12-31,11obs,seas_mismatch,0.03383365917096955,11
1980-01-31,1965-01-31,1994-12-31,9unimp,kge,0.9276241901791017,9
1980-01-31,1965-01-31,1994-12-31,9unimp,nse,0.9389742047891603,9
1980-01-31,1965-01-31,1994-12-31,9unimp,pbias,-1.3557058800814001,9
1980-01-31,1965-01-31,1994-12-31,9unimp,seas_mismatch,0.0511402954149795,9
1980-01-31,1965-01-31,1994-12-31,vic_11obs,kge,0.824277473912232,11
1980-01-31,1965-01-31,1994-12-31,vic_11obs,nse,0.8623147332300769,11
1980-01-31,1965-01-31,1994-12-31,vic_11obs,pbias,4.150314526417429,11
1980-01-31,1965-01-31,1994-12-31,vic_11obs,seas_mismatch,0.08408554831232959,11
1980-01-31,1965-01-31,1994-12-31,vic_9unimp,kge,0.7600412231234863,9
1980-01-31,1965-01-31,1994-12-31,vic_9unimp,nse,0.8573621845231825,9
1980-01-31,1965-01-31,1994-12-31,vic_9unimp,pbias,13.266941171088323,9
1980-01-31,1965-01-31,1994-12-31,vic_9unimp,seas_mismatch,0.060351452468772604,9
1980-02-29,1965-02-28,1995-01-31,11obs,kge,0.9391699227889878,11
1980-02-29,1965-02-28,1995-01-31,11obs,nse,0.9409989894383073,11
1980-02-29,1965-02-28,1995-01-31,11obs,pbias,0.9184023404710148,11
1980-02-29,1965-02-28,1995-01-31,11obs,seas_mismatch,0.03385024487691904,11
1980-02-29,1965-02-28,1995-01-31,9unimp,kge,0.9325441753377597,9
1980-02-29,1965-02-28,1995-01-31,9unimp,nse,0.9378772226412774,9
1980-02-29,1965-02-28,1995-01-31,9unimp,pbias,-0.7137842871416146,9
1980-02-29,1965-02-28,1995-01-31,9unimp,seas_mismatch,0.05123230038168734,9
1980-02-29,1965-02-28,1995-01-31,vic_11obs,kge,0.8163309636246954,11
1980-02-29,1965-02-28,1995-01-31,vic_11obs,nse,0.8624744868566093,11
1980-02-29,1965-02-28,1995-01-31,vic_11obs,pbias,4.4307965315697695,11
1980-02-29,1965-02-28,1995-01-31,vic_11obs,seas_mismatch,0.0811049200719537,11
1980-02-29,1965-02-28,1995-01-31,vic_9unimp,kge,0.7618877266979007,9
1980-02-29,1965-02-28,1995-01-31,vic_9unimp,nse,0.8756005845858861,9
1980-02-29,1965-02-28,1995-01-31,vic_9unimp,pbias,13.6264549044309,9
1980-02-29,1965-02-28,1995-01-31,vic_9unimp,seas_mismatch,0.058346556116888736,9
1980-03-31,1965-03-31,1995-02-28,11obs,kge,0.9390267896837652,11
1980-03-31,1965-03-31,1995-02-28,11obs,nse,0.9410494926517099,11
