arc,node,set,n_months,kge,nse,pbias,r,mean_set_taf,mean_calsim3_taf,cov_frac,n_hru
I_LYONS,LYONS,11obs,1167,0.786234830082557,0.5632488101421548,-2.105845851604156,0.7921677095996628,1.1976053722269655,1.2233676082552782,1.003,5.0
I_LYONS,LYONS,vic,1167,0.48179677390510267,0.16453118066105998,20.14473266616469,0.7736852051451871,1.4698117424627568,1.2233676082552782,,
I_MCLRE,MCLRE,15cdec,1167,0.8917401016133041,0.9079797785295869,7.802939560486218,0.960419080849072,86.08293818103108,79.85212512014253,0.906,271.0
I_MCLRE,MCLRE,11obs,1167,0.9441139206999593,0.9271192325430196,3.866336263584726,0.9649179009783617,82.93947679090566,79.85212512014253,1.0,98.0
I_MCLRE,MCLRE,vic,1167,0.7374686931212526,0.8205231318254145,16.53614812574925,0.94832142109084,93.05659081156793,79.85212512014253,,
I_MFA001,MFA001,15cdec,1167,0.6535420486908794,0.3812278797350377,15.75854663226254,0.6915567844839853,6.4930625302900316,5.609143099314258,0.923,37.0
I_MFA001,MFA001,11obs,1167,0.6776768324088197,0.4381905667061128,2.955819120957207,0.694169392275923,5.7749392235656405,5.609143099314258,1.001,17.0
I_MFA001,MFA001,vic,1167,0.41485607175915185,0.027311185191380982,37.52831441639718,0.6844369448974758,7.714159957690558,5.609143099314258,,
I_MFA023,MFA023,15cdec,1167,-0.17174259384258894,0.05765601853509006,-80.71878067323027,0.8157804438713634,0.3543465141119251,1.837780630501704,0.997,4.0
I_MFA023,MFA023,11obs,1167,-0.13286619294960156,0.10768144499207144,-77.90819905956099,0.833069687445454,0.40599883861238134,1.837780630501704,0.997,4.0
I_MFA023,MFA023,vic,1167,-0.06701224093348057,0.1871905242864591,-73.8850745967568,0.8144832744260772,0.47993504073077276,1.837780630501704,,
I_MFA025,MFA025,15cdec,1167,0.29070706201214014,0.403044970174964,64.14796820420945,0.8361974351000543,17.50498124902217,10.664147379055569,0.935,53.0
I_MFA025,MFA025,11obs,1167,0.20126917605439498,0.29242445002214934,70.96942550699944,0.8283868931885408,18.232431509191045,10.664147379055569,1.001,21.0
I_MFA025,MFA025,vic,1167,-0.04896957191840645,0.20256122800555054,-71.80256104312606,0.8168188426929905,3.0070164474802645,10.664147379055569,,
I_MFA036,MFA036,15cdec,1167,0.33077469619812916,-0.0012442335824087714,42.252074821745246,0.7663327468702172,6.129028783451384,4.308568990035198,0.946,13.0
I_MFA036,MFA036,11obs,1167,0.5869173034729047,0.49444910738629244,24.627311918565226,0.8525767387804104,5.369653714437741,4.308568990035198,1.002,8.0
I_MFA036,MFA036,vic,1167,0.4506728718773898,0.23007812394994998,25.045599511147618,0.8185056128236536,5.387675923940911,4.308568990035198,,
I_MFF019,MFF019,15cdec,1167,0.8764050309751982,0.7711464673151939,4.318127936230776,0.8913455229807918,68.7312188498003,65.88616974780778,0.937,122.0
I_MFF019,MFF019,11obs,1167,0.8926031646789182,0.8697650318128591,1.353665505344484,0.9328053955289768,66.77804810047657,65.88616974780778,1.001,59.0
I_MFF019,MFF019,vic,1167,0.832202174795644,0.7847452866634214,8.32868820209105,0.9116026950150682,71.37362339440313,65.88616974780778,,
I_MFF087,MFF087,15cdec,1167,-0.0402993179678921,-0.4181501650047055,54.061993863889754,0.8788304576458561,17.046939814179716,11.064987143578252,0.882,126.0
I_MFF087,MFF087,11obs,1167,0.5076454382294795,0.2889454266213397,34.56789201152358,0.7800555928735275,14.88991995045935,11.064987143578252,0.952,42.0
I_MFF087,MFF087,vic,1167,-0.36096020514427885,-0.9971539120908504,112.44943970180621,0.8187468894104813,23.507503189608887,11.064987143578252,,
I_MFM008,MFM008,15cdec,1167,-0.8239757269331749,-1.602054797736951,133.2283905136843,0.9462667943359985,9.152625501667115,3.9243187681861995,0.952,38.0
I_MFM008,MFM008,9unimp,1167,-0.7714333816374928,-1.5479706788446013,121.21944559417933,0.9542894867456598,8.681356222329837,3.9243187681861995,1.001,17.0
I_MFM008,MFM008,vic,1167,-1.290363928098321,-3.5035969948990617,149.37476528954977,0.9129160346006152,9.786260717378086,3.9243187681861995,,
I_MFS013,MFS013,15cdec,1167,-0.35948411842954964,-1.9484885086632828,57.70338685074875,0.6996765710591522,1.1989376318390388,0.7602484992752371,0.827,15.0
I_MFS013,MFS013,11obs,1167,-1.038302447235568,-4.58727890730224,102.85280641802535,0.6386812168006512,1.5421854165307394,0.7602484992752371,0.999,6.0
I_MFS013,MFS013,vic,1167,-2.1193411159312245,-10.558530445202667,149.3361111523683,0.619506035294828,1.8955740431871169,0.7602484992752371,,
I_MFS022,MFS022,15cdec,1167,0.25238385235088034,-0.004294907993869446,53.478155620077004,0.7858601106606369,6.4821702926569404,4.223513285306241,0.944,29.0
I_MFS022,MFS022,11obs,1167,0.16852202068171263,-0.5204667860144674,49.37559186909317,0.6632468158481118,6.30889796759598,4.223513285306241,1.001,10.0
I_MFS022,MFS022,vic,1167,-0.3077312053255772,-1.2478289793745785,77.81258196240809,0.7820757138606875,7.509938022128355,4.223513285306241,,
I_MFS047,MFS047,15cdec,1167,0.8100105942496518,0.6971914890648998,6.1091825033077285,0.874121628539405,3.7433264637118104,3.527806336266063,1.002,14.0
I_MFS047,MFS047,11obs,1167,0.4598058756824108,0.41295491738975165,4.997033312963159,0.8997956280094418,3.7040919941061032,3.527806336266063,0.944,5.0
I_MFS047,MFS047,vic,1167,0.34697121574027845,0.33189720892281327,13.244349983581529,0.9219867170717564,3.995041354184105,3.527806336266063,,
I_MFY013,MFY013,15cdec,1167,0.8139334847724933,0.8299068539594836,15.229028771458209,0.931202189389131,20.388172118809702,17.693607536384768,0.939,51.0
I_MFY013,MFY013,11obs,1167,0.9085067553422136,0.8861475478724193,4.205625164653455,0.9488506743668322,18.437734347469984,17.693607536384768,1.003,18.0
I_MFY013,MFY013,vic,1167,0.8107610237384835,0.8192791361371681,5.622070989013279,0.9357433540117129,18.68835471259772,17.693607536384768,,
I_MIL003,MIL003,15cdec,1167,0.5811987156510923,0.4718317619656064,-29.10297120337926,0.7331808581781377,0.9316793010709956,1.3141302490174362,0.942,9.0
I_MIL003,MIL003,11obs,1167,0.6254469489966945,0.49603086992713774,-28.64139278310752,0.7626086985635632,0.9377450427147234,1.3141302490174362,0.999,5.0
I_MIL003,MIL003,vic,1167,0.5744409354577129,0.17386852035441613,-10.60532804712998,0.7208187697146548,1.174762425142571,1.3141302490174362,,
I_MLRTN,MLRTN,15cdec,1167,0.9235800069270075,0.8862012376926424,-5.124369208020958,0.9436410945382288,138.42582965246817,145.90240770675427,0.932,394.0
I_MLRTN,MLRTN,11obs,1167,0.9404458568329939,0.915832902447608,3.394289021484355,0.959808831620335,150.85475711362596,145.90240770675427,0.973,135.0
I_MLRTN,MLRTN,vic,1167,0.7884466660114349,0.8105928762650554,-2.885780771243068,0.9380203869213374,141.6919840803721,145.90240770675427,,
I_MOK079,MOK079,15cdec,1167,0.017850293129445638,0.0907537778514198,-70.32061251481488,0.610119223867783,1.3390032435290813,4.511559560309198,0.964,31.0
I_MOK079,MOK079,9unimp,1167,0.30445097885312955,0.2591486127892938,-48.95991825590247,0.6204166434657308,2.302703687515462,4.511559560309198,1.002,13.0
I_MOK079,MOK079,vic,1167,0.5026738759238241,0.15829475722869568,-28.02387189119541,0.589808636570103,3.24724588883317,4.511559560309198,,
I_MTMDW,MTMDW,15cdec,1167,0.3528913611914851,-0.5367426239319038,-60.97878256123354,0.7913218932124363,7.806938522575583,20.006906588259373,0.92,58.0
I_MTMDW,MTMDW,11obs,1167,0.3998338267618373,-0.3297158194005303,-55.05482275279189,0.820999514169978,8.992139627776531,20.006906588259373,0.935,17.0
I_MTMDW,MTMDW,vic,1167,0.4083748065873448,-0.22402506636962394,-46.86539613150684,0.8158763240718788,10.63059056201108,20.006906588259373,,
I_NBLDB,NBLDB,15cdec,1167,0.8730060029274134,0.772037189373624,5.866461768880252,0.8874380170853361,34.31193712220622,32.41058268020091,0.94,66.0
I_NBLDB,NBLDB,11obs,1167,0.8844435465382758,0.8464580374979507,-5.037207834269116,0.9208779286911764,30.77799427030156,32.41058268020091,1.001,27.0
I_NBLDB,NBLDB,vic,1167,0.8270058193863064,0.7233355150804384,-3.4389708305749083,0.8839849545008691,31.295992195809436,32.41058268020091,,
I_NFA016,NFA016,15cdec,1167,0.45419423452566987,0.4239582467896946,-42.569855838702296,0.7308538978630574,0.7339001559187773,1.2779005984340785,1.003,8.0
I_NFA016,NFA016,11obs,1167,0.061825765959411805,0.16426176107996826,-67.31884124532168,0.737681426941202,0.41763272330122553,1.2779005984340785,1.003,5.0
I_NFA016,NFA016,vic,1167,0.5864008990161087,0.5123281604216036,-33.47053518591191,0.7731871525391185,0.8501804289942214,1.2779005984340785,,
I_NFA022,NFA022,15cdec,1167,0.7352719004779471,0.5960071925130952,-17.299173340990603,0.8016126277326896,14.925217313421166,18.047240779056008,0.975,42.0
I_NFA022,NFA022,11obs,1167,0.713221415494548,0.7061670849854706,-23.44395087306818,0.8608447928230356,13.81625451686979,18.047240779056008,1.001,22.0
I_NFA022,NFA022,vic,1167,0.6954437339449382,0.45340459440374403,-10.490242573324922,0.7893579658613907,16.15404144354102,18.047240779056008,,
I_NFA054,NFA054,15cdec,1167,0.7392935528910477,0.8479914176030328,21.98370705015678,0.953720424711919,35.78643434690869,29.337060835668954,0.957,57.0
I_NFA054,NFA054,11obs,1167,0.6708250510602337,0.8082984658302798,25.33312607658755,0.9542962590193013,36.76905544433416,29.337060835668954,0.993,25.0
I_NFA054,NFA054,vic,1167,0.641462471233547,0.7920762499403838,24.75794769659229,0.9583070774945734,36.600315013081335,29.337060835668954,,
I_NFF029,NFF029,15cdec,1167,0.7363756212009511,0.5879133434820429,-4.5856395954102,0.8492344917675595,53.84591286769216,56.43376179368274,0.929,85.0
I_NFF029,NFF029,11obs,1167,0.8567778822157206,0.7624686189715861,-8.643876281848938,0.8874200451400823,51.555697243043475,56.43376179368274,1.001,35.0
I_NFF029,NFF029,vic,1167,0.6911884624987595,0.5538737136992107,-2.38463745184766,0.8535659497417581,55.08802117446409,56.43376179368274,,
I_NFM010,NFM010,15cdec,1167,0.6406207753648929,0.492018560965518,-10.945727130691564,0.7122694492325183,8.44232217238867,9.479974290260275,0.926,40.0
I_NFM010,NFM010,9unimp,1167,0.6701561617105602,0.519627857764392,-15.1684994540195,0.7386488697120717,8.042004441800955,9.479974290260275,1.0,14.0
I_NFM010,NFM010,vic,1167,0.648904655378087,0.270591995215987,-2.8979718044541625,0.6534985797776323,9.205247308259027,9.479974290260275,,
I_NFS005,NFS005,15cdec,1167,-0.08930589162481883,-0.043391119898072095,-66.21327286268163,0.3997738357387867,0.24268829499305136,0.7182947729938467,1.01,7.0
I_NFS005,NFS005,11obs,1167,0.3336239025904948,0.1402245921353632,-37.490206427991055,0.5107640805629298,0.4490045798369838,0.7182947729938467,1.01,2.0
I_NFS005,NFS005,vic,1167,0.40882671091823153,-0.14410296829929137,-21.419653985947743,0.44933156054794704,0.5644385180194159,0.7182947729938467,,
I_NFS009,NFS009,15cdec,1167,0.7980884017416316,0.7948495932411779,-1.9676483267747753,0.8939881032404926,12.505819937805246,12.75682947961031,0.893,44.0
I_NFS009,NFS009,11obs,1167,0.7080539712185336,0.7137247372661598,-17.309139150193175,0.8538263664114045,10.548732113831697,12.75682947961031,1.001,17.0
I_NFS009,NFS009,vic,1167,0.9150784370622033,0.843656795504912,-3.4270396867618635,0.9228642163322784,12.319647870571528,12.75682947961031,,
I_NFS033,NFS033,15cdec,1167,0.7729136035609562,0.7090259954302454,-15.409411875547278,0.8513757198693582,4.366287823351781,5.161670961464343,0.979,16.0
I_NFS033,NFS033,11obs,1167,0.8501766022612847,0.7810165406517566,-10.547938624942521,0.89465616897885,4.617221076427604,5.161670961464343,1.0,8.0
I_NFS033,NFS033,vic,1167,0.7594079630082098,0.566715206190005,-2.7276811318633505,0.8253448568504187,5.02087703655961,5.161670961464343,,
I_NFY029,NFY029,15cdec,1167,0.6886726273272644,0.5434263630564758,13.094491302149963,0.8437566208707785,50.81139731957247,44.928269038163606,0.923,72.0
I_NFY029,NFY029,11obs,1167,0.780083955444104,0.7478496804524413,5.635644274535047,0.9111371575339695,47.46026645986058,44.928269038163606,1.001,32.0
I_NFY029,NFY029,vic,1167,0.6681559286791301,0.6439695351799174,5.318662066050602,0.9026009299268831,47.31785184042957,44.928269038163606,,
I_NHGAN,NHGAN,15cdec,1167,0.8411041068989388,0.9168754116831725,-3.381172091184048,0.9646576025111424,12.466776181508143,12.903050524762799,0.858,96.0
I_NHGAN,NHGAN,9unimp,1167,0.9189019698932552,0.928059534562027,5.121057341658323,0.9675384867652712,13.563823140959046,12.903050524762799,1.001,42.0
I_NHGAN,NHGAN,vic,1167,0.6305742727417349,0.810531503980129,30.505851030011907,0.9472230810975012,16.83923589617411,12.903050524762799,,
I_NLC003,NLC003,15cdec,1167,0.43921704101693393,0.4655293449723409,44.85260176188046,0.8673878212100546,0.575599801410595,0.3973693219240956,0.999,3.0
I_NLC003,NLC003,11obs,1167,0.19769611436084333,0.1700893158218174,61.018812276707976,0.864387913044368,0.6398393625141868,0.3973693219240956,0.999,3.0
I_NLC003,NLC003,vic,1167,0.13797278897481036,-0.010672918533434439,57.75988227331249,0.855074285354987,0.6268893744577133,0.3973693219240956,,
I_NMA003,NMA003,15cdec,1167,0.7831768838964631,0.6390777245921175,-6.13754408508382,0.8082407844271413,13.84666669535264,14.75208224671244,0.966,26.0
I_NMA003,NMA003,11obs,1167,0.8112893914108997,0.718649308397638,-5.769770588137378,0.8501736911909568,13.90092094410379,14.75208224671244,0.999,14.0
I_NMA003,NMA003,vic,1167,0.7970050221089724,0.5869005222402273,-2.3270048282767006,0.8031001452309764,14.408800580560092,14.75208224671244,,
I_NNA013,NNA013,15cdec,1167,0.11388874722910325,-0.7225244296269264,49.25286332997989,0.6536356144662342,0.8087663505538106,0.5418766062569444,1.003,4.0
I_NNA013,NNA013,11obs,1167,-0.3680347391050254,-1.8971532881488566,78.73270042403267,0.6735983963855791,0.9685106913291396,0.5418766062569444,1.003,3.0
I_NNA013,NNA013,vic,1167,-0.40473015203145746,-1.9799838485178642,79.35269384755466,0.6862177816891969,0.9718702906515369,0.5418766062569444,,
I_OGN005,OGN005,15cdec,1167,0.7710607525496774,0.826874341386307,21.54226775712276,0.9255379624362047,5.009968118806066,4.1219965788506245,0.998,14.0
I_OGN005,OGN005,11obs,1167,0.9057518798487515,0.8546855129750359,-1.2489175957213972,0.924743723938168,4.070516238282325,4.1219965788506245,0.998,9.0
I_OGN005,OGN005,vic,1167,0.8387433617659805,0.7714087833652086,1.4364655828864192,0.9064879026465719,4.18120764103357,4.1219965788506245,,
I_OROVL,OROVL,15cdec,1167,0.8372343009005118,0.6976335434375689,6.702739314414334,0.8549083573893378,45.38213800984618,42.53137107953851,0.921,86.0
I_OROVL,OROVL,11obs,1167,0.7909554527623229,0.7410831709848733,-5.104773761907868,0.8616925994655389,40.36024080809055,42.53137107953851,1.0,40.0
I_OROVL,OROVL,vic,1167,0.7338967520874746,0.613275408213422,13.90705731340266,0.8517946288632163,48.44623323174589,42.53137107953851,,
I_PCRST,PCRST,15cdec,1167,0.7486558221767028,0.7943733372268518,11.964527509418312,0.9363863963684687,4.9983478701957065,4.464224501617489,0.993,16.0
I_PCRST,PCRST,11obs,1167,0.8919438360908912,0.8733910311743154,-6.490397440433648,0.9435030542293239,4.174478588829296,4.464224501617489,1.003,8.0
I_PCRST,PCRST,vic,1167,0.7233455161789966,0.7731271849154209,2.287647518048957,0.9391953184809473,4.566350222628875,4.464224501617489,,
I_PEDRO,PEDRO,15cdec,1167,0.8772905895813681,0.8905694357727678,-11.037689828226505,0.9480698411150725,47.41662165291099,53.299674391724174,0.904,232.0
I_PEDRO,PEDRO,11obs,1167,0.8993465333346671,0.860456587346075,-7.133278833373839,0.9306914746618719,49.497660000082135,53.299674391724174,1.0,85.0
I_PEDRO,PEDRO,vic,1167,0.5132764252638342,0.612026087000825,22.397227611290287,0.9379460572248082,65.23732378131524,53.299674391724174,,
I_PLC007,PLC007,15cdec,1167,0.4769363897032183,0.5506980539411096,-28.160130369277077,0.7865011258292188,0.5399748077557825,0.751636675471997,1.006,5.0
I_PLC007,PLC007,11obs,1167,0.36935211610005014,0.5195186046627285,-44.26663297823816,0.8151442924910389,0.4189124270109771,0.751636675471997,1.006,2.0
I_PLC007,PLC007,vic,1167,0.46082475949141677,0.49212878975705765,-39.10387323016575,0.7528512490880018,0.4577176227439949,0.751636675471997,,
I_PLM001,PLM001,15cdec,1167,0.6785674143119454,0.49566348199089905,21.431305094047357,0.7842995368453494,0.7406893393869912,0.609965724088475,1.003,6.0
I_PLM001,PLM001,11obs,1167,0.43708514426361056,0.36481817941502215,43.80067503338423,0.8192533144180404,0.8771348287114971,0.609965724088475,1.003,3.0
I_PLM001,PLM001,vic,1167,0.3197238746664349,0.10423283460614119,42.83598723137228,0.8031158854267801,0.8712505637747617,0.609965724088475,,
I_PTH070,PTH070,9unimp,1167,0.9647425667086222,0.9501603885618469,-1.1834856891640904,0.9747858454846591,30.20573588766118,30.567497850254483,0.966,51.0
I_PTH070,PTH070,vic,1167,0.8778072085734799,0.9061319590514023,9.22816264009374,0.959289999345917,33.38831626688312,30.567497850254483,,
I_PYR001,PYR001,15cdec,1167,0.04400080646912041,0.003623547910915015,-65.2803411685606,0.5487263790330855,0.56540086827506,1.6284747238445711,0.996,4.0
I_PYR001,PYR001,11obs,1167,0.5343784238265163,0.5648878084951754,-42.98724708400148,0.8362794587122908,0.9284382706049945,1.6284747238445711,0.548,1.0
I_PYR001,PYR001,vic,1167,0.5050848388870799,0.6146650183816771,-43.4622839352241,0.864263394212921,0.920702415553887,1.6284747238445711,,
I_RCK001,RCK001,15cdec,1167,0.05361828835900173,-0.13705438719948626,52.23222864420876,0.8917579378450917,6.190646849660212,4.066580976179985,0.915,20.0
I_RCK001,RCK001,11obs,1167,0.38689113635779504,0.29680230496083015,28.802200166412923,0.8744232741025112,5.237845768868613,4.066580976179985,1.001,11.0
I_RCK001,RCK001,vic,1167,-0.24471790197042353,-0.9203899777662832,59.74650682546845,0.8649474823116109,6.4962210566765615,4.066580976179985,,
I_RLIEF,RLIEF,15cdec,1167,0.7432677464789497,0.752929037155684,1.3075922558058601,0.9249659658222201,4.548684845956617,4.489974289854802,0.997,11.0
I_RLIEF,RLIEF,11obs,1167,0.6671209984689587,0.679243116012033,-9.17702092321805,0.9157323124826393,4.077928409827716,4.489974289854802,0.999,5.0
I_RLIEF,RLIEF,vic,1167,0.4311421643036525,0.37613793684560803,-1.3138092861142323,0.90056650333986,4.430984590690548,4.489974289854802,,
I_RLLNS,RLLNS,9unimp,1167,0.883277992259543,0.8859542158851085,-9.404481692576034,0.9488050945462849,14.389231092890217,15.882939202425284,1.002,18.0
I_RLLNS,RLLNS,vic,1167,0.787868376466704,0.8167984952809761,0.08677383331233289,0.9411598794402246,15.896721437613897,15.882939202425284,,
I_RUB047,RUB047,15cdec,1167,0.5706697835980201,0.655926013201817,-37.119691486653416,0.8603765000406254,4.6433363074023175,7.384404461719128,1.001,6.0
I_RUB047,RUB047,11obs,1167,0.5969936529130971,0.663748195847621,-36.88072342880705,0.8650740327506636,4.6609826753280075,7.384404461719128,1.001,5.0
I_RUB047,RUB047,vic,1167,0.564497818119186,0.7505542618267498,-38.61070931485478,0.9237192919212043,4.5332335203715886,7.384404461719128,,
I_RVPHB,RVPHB,15cdec,1167,0.6684601740554483,0.4587957651309936,16.683964943923016,0.8043921366391517,1.9846872546372347,1.700908308687533,0.993,6.0
I_RVPHB,RVPHB,11obs,1167,0.6219142504277447,0.2124932129555701,7.31210412058132,0.6955598771535587,1.825280495214384,1.700908308687533,0.993,4.0
I_RVPHB,RVPHB,vic,1167,0.5693378126886237,0.27618165002864137,8.805416508781166,0.7851762668319813,1.8506803696999354,1.700908308687533,,
I_SCOTF,SCOTF,15cdec,1167,0.8568003015186041,0.8201004683277356,-6.946453551926985,0.906933651506994,2.681704331749657,2.881893741950112,0.994,5.0
I_SCOTF,SCOTF,11obs,1167,0.7120332872524295,0.8492459157398963,-20.752093269309682,0.9423142236048653,2.2838404646982258,2.881893741950112,0.819,6.0
I_SCOTF,SCOTF,vic,1167,0.8235183961559109,0.8513222219992345,-16.09899731153013,0.9307297793701864,2.417937745912408,2.881893741950112,,
I_SCW008,SCW008,15cdec,1167,0.5854647872357819,0.7922463556977521,37.91130361745246,0.9411883417338112,20.104714603385247,14.578003452967888,0.945,89.0
I_SCW008,SCW008,11obs,1167,0.259914129850354,0.6663566321081751,73.27674527851359,0.9292486450463725,25.260289909892084,14.578003452967888,0.98,42.0
I_SCW008,SCW008,vic,1167,0.035039791133081644,0.31114560953104364,78.06540752614909,0.9454207892201757,25.958381257703355,14.578003452967888,,
I_SFA030,SFA030,15cdec,1167,-0.0755618695609066,0.0844486000995488,-72.5790084602492,0.6575367634614773,1.3953384189776898,5.088577548171224,0.971,15.0
I_SFA030,SFA030,11obs,1167,-0.078345737568835,0.08658687851964453,-73.49677101594347,0.6742554623325311,1.3486373596231085,5.088577548171224,1.002,9.0
I_SFA030,SFA030,vic,1167,0.1442863948012828,0.2785493815059942,-59.415261442607516,0.677492000207513,2.0651858942154635,5.088577548171224,,
I_SFA040,SFA040,15cdec,1167,0.7716647379167512,0.7202139683579973,-3.839482662005726,0.8490761265864819,7.379343266370361,7.673984573557079,0.967,41.0
I_SFA040,SFA040,11obs,1167,0.7598090380767659,0.6924854355683696,19.044812580449943,0.8552706699781436,9.135480553043665,7.673984573557079,1.0,19.0
I_SFA040,SFA040,vic,1167,0.5650696423044459,0.4702916166301886,30.143518134225594,0.8287311705823901,9.987193505104932,7.673984573557079,,
I_SFA066,SFA066,15cdec,1167,0.7298653537817135,0.6574566597784001,-14.226995450568406,0.8182484400172092,6.828229412991,7.960814068318945,0.952,28.0
I_SFA066,SFA066,11obs,1167,0.8030368380563019,0.6025589223302019,-3.170169109141016,0.8085150211709844,7.708442799888946,7.960814068318945,1.002,12.0
I_SFA066,SFA066,vic,1167,0.7519932843760732,0.5007841599158063,-5.7165405865446175,0.7628904500529198,7.5057309010841395,7.960814068318945,,
I_SFA076,SFA076,15cdec,1167,0.7588631730276235,0.6924936227908604,16.709451090367647,0.8759176382572429,5.453011572945385,4.672296478134527,0.909,21.0
I_SFA076,SFA076,11obs,1167,0.23841246683812156,-0.11042968723163415,26.348563664228422,0.8241677308923354,5.903379490257305,4.672296478134527,0.762,6.0
I_SFA076,SFA076,vic,1167,0.41857508706500857,0.2124544920682917,20.927296650709938,0.8359360768059105,5.650081822514411,4.672296478134527,,
I_SFD003,SFD003,15cdec,1167,0.2145103107648617,0.23300120511365874,55.78626217125451,0.8960052077760872,1.1226222346537804,0.720616965197927,1.006,2.0
I_SFD003,SFD003,11obs,1167,0.3414716820865772,0.4745906510457131,46.54189390181605,0.9286858237014592,1.0560057485788328,0.720616965197927,0.559,2.0
I_SFD003,SFD003,vic,1167,0.16327514064776238,0.17059751703130988,47.44285959229074,0.9256352466227875,1.0624982601950062,0.720616965197927,,
I_SFF008,SFF008,15cdec,1167,-0.9036063838845245,-2.254479808746887,141.54535514277433,0.8370206535497727,4.230602553176987,1.751473362291042,0.891,12.0
I_SFF008,SFF008,11obs,1167,-0.16554031096923505,-0.28644025308658216,92.96811610771972,0.8793298365644413,3.37978515134156,1.751473362291042,1.0,8.0
I_SFF008,SFF008,vic,1167,-0.7644025472680109,-2.0768492357737203,120.65968154834847,0.8291221874938661,3.8647955436355645,1.751473362291042,,
I_SFF011,SFF011,15cdec,1167,0.46113945219640606,0.4423764794016337,43.35947278122734,0.8469837389217558,11.135308868574814,7.767403613131146,0.908,28.0
I_SFF011,SFF011,11obs,1167,0.6794884796212868,0.7495839382732189,29.772979411938895,0.9044171670617763,10.079991091710879,7.767403613131146,1.0,13.0
I_SFF011,SFF011,vic,1167,0.43468461119392543,0.38166186894344056,38.29228063729636,0.8567620741445674,10.74171960290282,7.767403613131146,,
I_SFM005,SFM005,15cdec,1167,0.5205111867554807,0.6878661961796668,37.36207818906855,0.935392522998822,6.4292397164301,4.680505566886326,0.927,27.0
I_SFM005,SFM005,9unimp,1167,0.5145657159634575,0.5574222232994983,27.437713778165087,0.906734552817354,5.9647292876996785,4.680505566886326,1.002,15.0
I_SFM005,SFM005,vic,1167,0.3466126395319086,0.35995978005951934,34.1295063541565,0.9066634287941971,6.277939011743443,4.680505566886326,,
I_SFR006,SFR006,15cdec,1167,0.5703448972065792,0.7276196087254446,-30.370743334576748,0.8994088386793669,1.8698528167788093,2.6854413020142833,1.002,6.0
I_SFR006,SFR006,11obs,1167,0.7622658530337364,0.8120703663643708,-15.269912388201618,0.9102774714569527,2.2753767679601213,2.6854413020142833,1.002,5.0
I_SFR006,SFR006,vic,1167,0.762451732480534,0.8099675945947143,-17.831573864675565,0.9096664178204329,2.2065848526531013,2.6854413020142833,,
I_SFS030,SFS030,15cdec,1167,0.6485839535046443,0.6626854509205118,-26.394071017154904,0.8307249821719367,0.20501174911007639,0.2785261349773295,1.007,5.0
I_SFS030,SFS030,11obs,1167,0.6815498221464511,0.6377994683986892,-20.17766221916281,0.8092981104448255,0.22232607226951445,0.2785261349773295,1.007,2.0
I_SFS030,SFS030,vic,1167,0.7300148553568311,0.46598406957656335,-2.198089519747448,0.7786707076931257,0.27240388119463516,0.2785261349773295,,
I_SFS033,SFS033,15cdec,1167,0.825875993841636,0.8467602573490909,-8.432424811316347,0.9236586578889069,2.7252377828207597,2.976203942503828,0.998,14.0
I_SFS033,SFS033,11obs,1167,0.7022450799618274,0.6854407780338216,-20.752449593535175,0.8401177640929043,2.3585687195349143,2.976203942503828,1.001,7.0
I_SFS033,SFS033,vic,1167,0.8739091796661319,0.8679444616601035,-10.91094472419436,0.9372234461742321,2.651471975457942,2.976203942503828,,
I_SFY007,SFY007,15cdec,1167,0.23678175944422275,0.24682648520792183,57.0015455109173,0.881104538502954,24.11741506316398,15.361259651731862,0.958,55.0
I_SFY007,SFY007,11obs,1167,0.3320758804998608,0.4533236793264056,49.90824053473584,0.9171431374572027,23.027794067883526,15.361259651731862,1.001,23.0
I_SFY007,SFY007,vic,1167,0.11375838317430653,0.01637378578344595,55.58418307064272,0.889249634513923,23.899690338507277,15.361259651731862,,
I_SFY048,SFY048,15cdec,1167,0.7840594348836781,0.7867446033730692,-4.534855071138539,0.8904444553409293,11.720060329648504,12.276795199318073,0.912,22.0
I_SFY048,SFY048,11obs,1167,0.8160863134382903,0.7146608671137126,-0.6695689156701927,0.8840443004576217,12.19459359482295,12.276795199318073,0.996,11.0
I_SFY048,SFY048,vic,1167,0.8987832993309518,0.8358376025160968,-2.6778814884944913,0.9247214892768024,11.948037173295154,12.276795199318073,,
I_SGRGE,SGRGE,9unimp,1167,0.8104405158246459,0.8084498027550613,12.092542199226733,0.9239240634199837,15.146612809936846,13.512596389344209,0.974,25.0
I_SGRGE,SGRGE,11obs,1167,0.9234447987447634,0.8501793063173635,-0.005540260270299425,0.9242936168706695,13.511847756334964,13.512596389344209,0.974,25.0
I_SGRGE,SGRGE,vic,1167,0.6915977205046844,0.7372391550007282,18.48526361553495,0.920285558043896,16.010435453217745,13.512596389344209,,
I_SHSTA,SHSTA,15cdec,1167,0.6963833546801941,0.820114456737356,-19.031665050931636,0.9717664504803859,378.02319961970113,466.87782311133066,0.875,1509.0
I_SHSTA,SHSTA,11obs,1167,0.7160157281379087,0.822933159313555,9.059091815352431,0.9630783442493723,509.1727137725048,466.87782311133066,0.965,493.0
I_SHSTA,SHSTA,vic,1167,0.7804871813250274,0.868617148578477,2.364674314910338,0.9654027721064369,477.9179630764568,466.87782311133066,,
