epoch,loss,cal_kge,lr,epoch_s
3.500000000000000000e+01,2.575910925451252442e-01,nan,1.571303300075441948e-04,2.522420167922973633e+01
3.600000000000000000e+01,2.576480043224162464e-01,8.646001191733077018e-01,1.467896118546695844e-04,3.774984097480773926e+01
3.700000000000000000e+01,2.585532355846630326e-01,nan,1.366256767374129618e-04,2.519737982749938965e+01
3.800000000000000000e+01,2.573593551706936378e-01,8.501762355390559689e-01,1.266693921926709883e-04,3.775590705871582031e+01
3.900000000000000000e+01,2.541692347990142098e-01,nan,1.169509951293766308e-04,2.520067548751831055e+01
4.000000000000000000e+01,2.582066127926939125e-01,8.675644798581640948e-01,1.075000000000000651e-04,3.780960631370544434e+01
4.100000000000000000e+01,2.539868202681342946e-01,nan,9.834510916612681619e-05,2.521557712554931641e+01
4.200000000000000000e+01,2.548969573237829800e-01,8.661520317053114093e-01,8.951412573032893659e-05,3.773550415039062500e+01
4.300000000000000000e+01,2.537160453697045459e-01,nan,8.103386909905629378e-05,2.515660834312438965e+01
4.400000000000000000e+01,2.524647054572899951e-01,8.668861626993499270e-01,7.293009353298048189e-05,3.775305557250976562e+01
4.500000000000000000e+01,2.502490061645706310e-01,nan,6.522740993215205680e-05,2.515265393257141113e+01
4.600000000000000000e+01,2.519091468097435227e-01,8.648903975013958467e-01,5.794921109350526894e-05,3.775663113594055176e+01
4.700000000000000000e+01,2.529079217670692215e-01,nan,5.111760066770328547e-05,2.520689153671264648e+01
4.800000000000000000e+01,2.486639508149690037e-01,8.628679184149790071e-01,4.475332603107722045e-05,3.781809878349304199e+01
4.900000000000000000e+01,2.498122606840398607e-01,nan,3.887571527652621017e-05,2.520712327957153320e+01
5.000000000000000000e+01,2.539923303864068393e-01,8.677428357275197568e-01,3.350261851473466056e-05,3.780560421943664551e+01
5.100000000000000000e+01,2.511190811379088172e-01,nan,2.865035366397240769e-05,2.519264554977416992e+01
5.200000000000000000e+01,2.502486176995767364e-01,8.599840955092227235e-01,2.433365689311366067e-05,3.780406999588012695e+01
5.300000000000000000e+01,2.513412267176641235e-01,nan,2.056563786837625269e-05,2.519651484489440918e+01
5.400000000000000000e+01,2.518979865643713456e-01,8.724752077155648600e-01,1.735773993969615434e-05,3.779456305503845215e+01
5.500000000000000000e+01,2.509033843461010438e-01,nan,1.471970538765005885e-05,2.522096610069274902e+01
5.600000000000000000e+01,2.509945652758081569e-01,8.603727229242913443e-01,1.265954583646914987e-05,3.785178637504577637e+01
