arc,node,entity,basis,system,tier1_set,sq_mi,cover_frac,n_cells,n_nan_cells,nan_weight_frac,has_series,window,win_start,win_end,n_months,kge,nse,pbias,r,alpha,beta,seas_mismatch,ct_diff,sim_taf_yr,ref_taf_yr
I_DONLL,DONLL,cdec_NML,trained entity,ST,UF16,112.93927312,1.0033191253257403,19,0,0.0,True,train,1987-10,2018-12,375,0.8478894404245487,0.8409817740104406,7.880236021034725,0.91884389828357,0.8983068462784831,1.0788023602103474,0.12480097373951894,-0.22795565657619754,191.9077201780753,177.88959985280036
I_DRC012,DRC012,uf_07,trained entity,,UF7,208.997747437,1.000835117562561,30,0,0.0,True,WY1950-84,1949-10,1984-09,420,0.5959293319167391,0.740014565226912,37.17706862366357,0.9568964938395578,1.152321204751901,1.3717706862366357,0.03532620978160466,-0.13507631132906628,360.8403594398558,263.04714268956866
I_DRC012,DRC012,uf_07,trained entity,,UF7,208.997747437,1.000835117562561,30,0,0.0,True,train,1984-10,2014-09,360,0.39009964438819456,0.6329208866912028,54.952017534856815,0.9697350945614531,1.2628498738045764,1.549520175348568,0.029559440576606505,-0.14596833193669223,342.02300519967196,220.7283329645793
I_EBF001,EBF001,cdec_ORO,trained entity,OROV,UF8,955.672466225,1.000309105145893,99,0,0.0,True,WY1950-84,1949-10,1984-09,420,0.808640225100272,0.8131301051671718,14.12222643608258,0.9085831554349684,0.9087980481116308,1.1412222643608259,0.11607639635759223,-0.32460658808370635,832.7740152213801,729.7211430481502
I_EBF001,EBF001,cdec_ORO,trained entity,OROV,UF8,955.672466225,1.000309105145893,99,0,0.0,True,train,1987-10,2018-12,375,0.7104632573740701,0.8718749098424682,28.56425143349452,0.9544262892182932,1.0127638638519023,1.2856425143349453,0.07790723503993252,-0.2897812909318258,750.0039379698687,583.3689611282348
I_ECHOL,ECHOL,cdec_FOL,trained entity,FOLS,UF11,4.75103086469,0.994370482777899,2,0,0.0,True,WY1950-84,1949-10,1984-09,420,0.41874865673373274,0.43562712618561816,-22.00065005927857,0.7079579832212801,0.5481574121648397,0.7799934994072143,0.21519345860328296,-0.7310138880740835,12.561906718487183,16.105142835208348
I_ECHOL,ECHOL,cdec_FOL,trained entity,FOLS,UF11,4.75103086469,0.994370482777899,2,0,0.0,True,train,1987-10,2018-12,375,0.12178373104349693,0.07117856303314674,-47.229644669915345,0.4976507430870156,0.45608354908662024,0.5277035533008466,0.26809644604668953,-0.9861866365815919,7.741959936082436,14.671039995193482
I_ELENR,ELENR,cdec_TLG,trained entity,TU,UF18,109.4475973122,1.0004699141574886,18,0,0.0,True,WY1950-84,1949-10,1984-09,420,0.907380513990891,0.9052693448986125,7.385801529809017,0.9568890625697859,1.0355641650922216,1.07385801529809,0.039836446016632325,-0.10883459211460877,191.0881246908992,177.94542850979735
I_ELENR,ELENR,cdec_TLG,trained entity,TU,UF18,109.4475973122,1.0004699141574886,18,0,0.0,True,train,1986-10,2018-12,387,0.9182020895686653,0.8738857083701217,-2.5580016120951528,0.9353367114869092,0.9569277346212521,0.9744199838790485,0.07892190729630123,-0.34901383330428537,178.88689072845267,183.58294543213853
I_ENGLB,ENGLB,cdec_YRS,trained entity,YUBA,UF9,135.508215946,0.9997359665111133,23,0,0.0,True,WY1950-84,1949-10,1984-09,420,0.6899311161905992,0.3806953492963958,9.01591774564183,0.7377144074382012,1.138637308693208,1.0901591774564183,0.17123932922269158,-0.601366888465992,146.18100161100415,134.09142869583198
