basin,model,dp,dt,annual,freshet,q999,q30,pct_annual,pct_freshet,pct_q999,pct_q30
ORO,noah_ca (physics),-0.15,2.5,2925.5381,809.8846,15.7806,0.1598,-28.0426,-38.0074,-22.7514,-39.3006
YRS,noah_ca (physics),-0.15,2.5,1678.3896,494.9766,32.395,0.3718,-25.4289,-41.3103,-18.3978,-36.2301
FOL,noah_ca (physics),-0.15,2.5,1881.7295,578.4879,23.3533,0.1699,-27.9602,-42.4463,-20.6625,-40.1436
MKM,noah_ca (physics),-0.15,2.5,546.1896,201.978,25.7251,0.1322,-28.2295,-48.348,-6.5089,-44.0862
NHG,noah_ca (physics),-0.15,2.5,100.1502,26.4091,9.8279,0.0175,-37.6487,-40.6296,-28.855,-57.2904
NML,noah_ca (physics),-0.15,2.5,860.731,365.8555,23.5592,0.1367,-28.1044,-48.1448,-2.9076,-40.7411
TLG,noah_ca (physics),-0.15,2.5,1280.6921,613.6397,19.5848,0.0995,-28.1109,-44.3333,8.9362,-38.9786
MRC,noah_ca (physics),-0.15,2.5,762.485,350.7084,14.4436,0.1104,-28.7919,-45.0827,-5.2937,-34.3804
MIL,noah_ca (physics),-0.15,2.5,1111.1691,665.077,10.8423,0.0953,-30.5011,-40.7395,-16.2311,-35.7333
PNF,noah_ca (physics),-0.15,2.5,1138.83,695.0861,12.2718,0.114,-29.9296,-40.7663,-18.6124,-32.6409
TRM,noah_ca (physics),-0.15,2.5,280.2436,123.8034,13.0585,0.071,-33.1165,-48.5192,-12.6463,-42.4445
SCC,noah_ca (physics),-0.15,2.5,187.195,70.6633,10.9737,0.0895,-32.6321,-39.4674,-31.4736,-42.3257
ISB,noah_ca (physics),-0.15,2.5,666.5671,328.887,5.9702,0.0567,-35.8287,-46.7975,-19.1132,-41.6206
SHA,noah_ca (physics),-0.15,3.0,3606.7883,1033.8947,8.2642,0.1664,-28.2206,-36.4825,-17.7779,-38.7124
BND,noah_ca (physics),-0.15,3.0,4848.1891,1350.3257,9.0218,0.1394,-29.4511,-36.7554,-22.43,-40.7807
ORO,noah_ca (physics),-0.15,3.0,2898.8281,795.1824,15.6869,0.1574,-28.6995,-39.1327,-23.2099,-40.2049
YRS,noah_ca (physics),-0.15,3.0,1665.6482,482.2395,31.9518,0.3684,-25.995,-42.8206,-19.5143,-36.822
FOL,noah_ca (physics),-0.15,3.0,1864.1446,558.0157,23.4344,0.1661,-28.6334,-44.4831,-20.3871,-41.4743
MKM,noah_ca (physics),-0.15,3.0,540.4492,185.5419,25.6316,0.1269,-28.9838,-52.5512,-6.8488,-46.2982
NHG,noah_ca (physics),-0.15,3.0,98.8282,26.0051,9.7411,0.017,-38.4718,-41.5379,-29.4832,-58.4795
NML,noah_ca (physics),-0.15,3.0,851.6332,334.776,23.4803,0.1314,-28.8644,-52.5499,-3.2329,-43.028
TLG,noah_ca (physics),-0.15,3.0,1267.2709,563.1693,20.9847,0.0962,-28.8643,-48.9118,16.7224,-41.0193
MRC,noah_ca (physics),-0.15,3.0,754.2483,323.6861,15.4714,0.1086,-29.5611,-49.3141,1.4459,-35.4442
MIL,noah_ca (physics),-0.15,3.0,1095.6424,624.224,11.3777,0.0915,-31.4722,-44.3796,-12.0947,-38.2683
PNF,noah_ca (physics),-0.15,3.0,1122.7504,651.0712,13.246,0.1113,-30.9189,-44.5172,-12.1518,-34.2513
TRM,noah_ca (physics),-0.15,3.0,276.016,116.366,12.9979,0.0683,-34.1254,-51.6119,-13.0512,-44.6319
SCC,noah_ca (physics),-0.15,3.0,184.8769,69.0021,10.9742,0.0875,-33.4664,-40.8905,-31.4708,-43.57
ISB,noah_ca (physics),-0.15,3.0,653.927,311.9345,6.088,0.0543,-37.0456,-49.5399,-17.5169,-44.0203
SHA,noah_ca (physics),-0.15,3.5,3575.0325,1017.515,8.2832,0.1636,-28.8525,-37.4888,-17.5893,-39.7343
BND,noah_ca (physics),-0.15,3.5,4803.8913,1329.3765,8.969,0.1372,-30.0957,-37.7366,-22.8841,-41.715
ORO,noah_ca (physics),-0.15,3.5,2872.8328,782.7674,15.5839,0.1551,-29.3389,-40.0831,-23.714,-41.1095
YRS,noah_ca (physics),-0.15,3.5,1653.0776,472.5417,31.5048,0.3643,-26.5535,-43.9705,-20.6403,-37.518
FOL,noah_ca (physics),-0.15,3.5,1846.8007,541.2341,23.2517,0.1631,-29.2974,-46.1527,-21.0076,-42.5193
MKM,noah_ca (physics),-0.15,3.5,534.8026,172.1507,25.598,0.1221,-29.7258,-55.9758,-6.9709,-48.3296
NHG,noah_ca (physics),-0.15,3.5,97.529,25.6091,9.675,0.0167,-39.2807,-42.428,-29.9613,-59.4079
NML,noah_ca (physics),-0.15,3.5,842.6101,307.1712,23.5952,0.1274,-29.6181,-56.4626,-2.7594,-44.793
TLG,noah_ca (physics),-0.15,3.5,1254.069,514.0332,21.2097,0.0923,-29.6053,-53.3692,17.9742,-43.3966
MRC,noah_ca (physics),-0.15,3.5,746.1843,299.3344,16.2496,0.1073,-30.3142,-53.1273,6.5486,-36.2531
MIL,noah_ca (physics),-0.15,3.5,1080.4085,583.9044,11.9619,0.0878,-32.425,-47.9723,-7.5809,-40.8081
PNF,noah_ca (physics),-0.15,3.5,1107.0304,606.9749,14.2309,0.1077,-31.8861,-48.275,-5.62,-36.3616
TRM,noah_ca (physics),-0.15,3.5,271.9046,109.6939,12.935,0.0658,-35.1067,-54.3863,-13.4725,-46.7043
SCC,noah_ca (physics),-0.15,3.5,182.6206,67.6033,11.0227,0.0857,-34.2783,-42.0887,-31.1678,-44.7544
ISB,noah_ca (physics),-0.15,3.5,641.8177,295.1771,6.2616,0.0527,-38.2114,-52.2506,-15.164,-45.7369
SHA,noah_ca (physics),-0.15,4.0,3543.6843,1002.3323,8.2844,0.1612,-29.4764,-38.4216,-17.5777,-40.6069
BND,noah_ca (physics),-0.15,4.0,4760.0634,1309.996,8.9113,0.135,-30.7334,-38.6443,-23.38,-42.62
ORO,noah_ca (physics),-0.15,4.0,2847.4008,772.376,15.4905,0.153,-29.9644,-40.8785,-24.1714,-41.901
YRS,noah_ca (physics),-0.15,4.0,1640.7587,465.2727,31.5154,0.3599,-27.1008,-44.8324,-20.6136,-38.2715
FOL,noah_ca (physics),-0.15,4.0,1829.7923,527.2623,23.0453,0.1601,-29.9485,-47.5427,-21.7089,-43.5837
MKM,noah_ca (physics),-0.15,4.0,529.1989,161.7271,25.2243,0.1184,-30.4621,-58.6414,-8.3292,-49.9165
NHG,noah_ca (physics),-0.15,4.0,96.2376,25.2149,9.6187,0.0163,-40.0846,-43.3144,-30.3691,-60.3655
NML,noah_ca (physics),-0.15,4.0,833.8077,283.8874,23.5925,0.1229,-30.3533,-59.7627,-2.7705,-46.747
TLG,noah_ca (physics),-0.15,4.0,1241.1235,469.3226,21.6891,0.0892,-30.332,-57.4251,20.6405,-45.2876
MRC,noah_ca (physics),-0.15,4.0,738.2999,276.7871,16.8501,0.1062,-31.0505,-56.658,10.4859,-36.8516
MIL,noah_ca (physics),-0.15,4.0,1065.6754,543.6196,12.8707,0.0842,-33.3465,-51.5618,-0.5601,-43.2015
PNF,noah_ca (physics),-0.15,4.0,1091.6599,565.1536,15.764,0.1045,-32.8319,-51.8389,4.548,-38.2509
TRM,noah_ca (physics),-0.15,4.0,267.9309,104.1978,13.0696,0.0633,-36.055,-56.6717,-12.5717,-48.6924
SCC,noah_ca (physics),-0.15,4.0,180.4444,66.2906,11.0244,0.0837,-35.0615,-43.2132,-31.1571,-46.0226
ISB,noah_ca (physics),-0.15,4.0,630.314,279.7271,6.5153,0.0504,-39.3189,-54.7499,-11.7271,-48.1149
SHA,noah_ca (physics),-0.1,0.0,4205.9445,1361.6024,8.7682,0.2168,-16.2966,-16.3497,-12.7636,-20.1215
BND,noah_ca (physics),-0.1,0.0,5694.5219,1772.6092,9.9177,0.1872,-17.1356,-16.9771,-14.7271,-20.4594
ORO,noah_ca (physics),-0.1,0.0,3395.7789,1092.3161,17.4172,0.2087,-16.4764,-16.3886,-14.7397,-20.7327
YRS,noah_ca (physics),-0.1,0.0,1912.1415,721.8715,34.2493,0.4715,-15.0432,-14.4073,-13.7268,-19.1349
FOL,noah_ca (physics),-0.1,0.0,2183.4889,849.0161,24.6568,0.2253,-16.4077,-15.5315,-16.2342,-20.6306
MKM,noah_ca (physics),-0.1,0.0,637.4418,332.1892,22.8246,0.1867,-16.2388,-15.049,-17.0502,-21.0325
NHG,noah_ca (physics),-0.1,0.0,123.8361,33.6653,11.7678,0.0267,-22.9025,-24.317,-14.8114,-35.0073
NML,noah_ca (physics),-0.1,0.0,1004.4512,600.0416,19.8175,0.1871,-16.0997,-14.9521,-18.328,-18.8949
TLG,noah_ca (physics),-0.1,0.0,1495.421,938.7267,15.2179,0.1359,-16.0575,-14.8429,-15.3541,-16.6703
MRC,noah_ca (physics),-0.1,0.0,893.1822,541.9317,12.9827,0.1375,-16.5861,-15.139,-14.8728,-18.2957
MIL,noah_ca (physics),-0.1,0.0,1326.2349,938.25,11.4761,0.1246,-17.0496,-16.3989,-11.3343,-15.9945
PNF,noah_ca (physics),-0.1,0.0,1355.2737,985.0198,13.3007,0.1403,-16.6121,-16.0588,-11.7891,-17.0952
TRM,noah_ca (physics),-0.1,0.0,340.6843,197.5698,11.6077,0.0973,-18.6916,-17.8451,-22.3514,-21.1773
SCC,noah_ca (physics),-0.1,0.0,225.3018,95.9403,12.7174,0.1179,-18.9182,-17.8143,-20.5853,-23.9739
ISB,noah_ca (physics),-0.1,0.0,833.7003,495.6721,6.1518,0.0765,-19.7386,-19.8175,-16.6518,-21.1503
SHA,noah_ca (physics),-0.1,0.5,4170.3259,1304.3713,8.9244,0.2091,-17.0055,-19.8658,-11.2103,-22.9613
BND,noah_ca (physics),-0.1,0.5,5644.9248,1702.4316,9.9554,0.1794,-17.8573,-20.264,-14.4027,-23.756
ORO,noah_ca (physics),-0.1,0.5,3365.0407,1028.2308,17.6525,0.2004,-17.2324,-21.2941,-13.5882,-23.8948
YRS,noah_ca (physics),-0.1,0.5,1898.3322,668.8407,34.8411,0.454,-15.6568,-20.6952,-12.2361,-22.1355
FOL,noah_ca (physics),-0.1,0.5,2163.897,790.9992,24.8216,0.2169,-17.1577,-21.3036,-15.6743,-23.5897
MKM,noah_ca (physics),-0.1,0.5,631.0267,309.6423,24.1877,0.1776,-17.0817,-20.8149,-12.0964,-24.8707
NHG,noah_ca (physics),-0.1,0.5,122.2229,33.0847,11.663,0.0258,-23.9068,-25.6223,-15.57,-37.2247
NML,noah_ca (physics),-0.1,0.5,993.9324,561.2513,20.1761,0.1811,-16.9783,-20.4501,-16.8503,-21.4895
TLG,noah_ca (physics),-0.1,0.5,1479.4981,889.7878,16.3901,0.1319,-16.9513,-19.2824,-8.8338,-19.1182
MRC,noah_ca (physics),-0.1,0.5,883.648,510.1903,13.6173,0.1352,-17.4765,-20.1094,-10.7116,-19.6597
MIL,noah_ca (physics),-0.1,0.5,1308.7528,902.1819,11.4519,0.1214,-18.1431,-19.6127,-11.5213,-18.0973
PNF,noah_ca (physics),-0.1,0.5,1337.85,947.9098,13.1813,0.1384,-17.6842,-19.2212,-12.5806,-18.2269
TRM,noah_ca (physics),-0.1,0.5,335.6783,184.5175,12.6245,0.0949,-19.8863,-23.2726,-15.549,-23.1541
SCC,noah_ca (physics),-0.1,0.5,222.4325,91.527,12.6364,0.1155,-19.9508,-21.5949,-21.0911,-25.5458
ISB,noah_ca (physics),-0.1,0.5,818.595,468.6158,5.8882,0.0747,-21.1928,-24.1943,-20.2229,-23.0338
SHA,noah_ca (physics),-0.1,1.0,4134.907,1256.5962,9.0258,0.2025,-17.7104,-22.8008,-10.2012,-25.4091
BND,noah_ca (physics),-0.1,1.0,5595.6552,1644.413,9.9883,0.174,-18.5742,-22.9814,-14.1197,-26.0768
ORO,noah_ca (physics),-0.1,1.0,3334.5932,980.297,17.8561,0.1933,-17.9813,-24.9631,-12.5914,-26.6042
YRS,noah_ca (physics),-0.1,1.0,1884.6923,623.6247,35.2496,0.4398,-16.2628,-26.0565,-11.207,-24.5607
FOL,noah_ca (physics),-0.1,1.0,2144.7034,741.4855,25.5372,0.2101,-17.8925,-26.2297,-13.2432,-25.9774
MKM,noah_ca (physics),-0.1,1.0,624.5828,286.2811,25.8275,0.1699,-17.9285,-26.7891,-6.1367,-28.1242
NHG,noah_ca (physics),-0.1,1.0,120.6521,32.5542,11.4845,0.0249,-24.8848,-26.8149,-16.8624,-39.213
NML,noah_ca (physics),-0.1,1.0,983.6012,519.9973,21.7661,0.1745,-17.8413,-26.2973,-10.2974,-24.3737
TLG,noah_ca (physics),-0.1,1.0,1464.0323,837.8171,17.8267,0.1261,-17.8194,-23.9969,-0.843,-22.6334
MRC,noah_ca (physics),-0.1,1.0,874.2368,478.5346,14.132,0.1326,-18.3554,-25.0664,-7.3367,-21.1925
MIL,noah_ca (physics),-0.1,1.0,1291.4401,863.5555,11.4059,0.1174,-19.2259,-23.0545,-11.8769,-20.8576
PNF,noah_ca (physics),-0.1,1.0,1320.3504,905.182,13.1473,0.1348,-18.7609,-22.8624,-12.806,-20.3467
TRM,noah_ca (physics),-0.1,1.0,330.8494,172.4254,13.4274,0.0918,-21.0388,-28.3008,-10.1786,-25.6104
SCC,noah_ca (physics),-0.1,1.0,219.635,87.499,12.4899,0.1136,-20.9576,-25.0454,-22.0055,-26.7282
ISB,noah_ca (physics),-0.1,1.0,803.2323,442.7022,6.2208,0.0721,-22.6718,-28.3862,-15.717,-25.7055
SHA,noah_ca (physics),-0.1,1.5,4099.9784,1218.4111,9.185,0.1976,-18.4055,-25.1467,-8.6172,-27.2023
BND,noah_ca (physics),-0.1,1.5,5546.9148,1597.2134,9.9353,0.1689,-19.2835,-25.192,-14.576,-28.239
ORO,noah_ca (physics),-0.1,1.5,3304.7685,944.8008,17.7399,0.1883,-18.7149,-27.6802,-13.16,-28.4963
YRS,noah_ca (physics),-0.1,1.5,1871.2651,587.2126,35.8526,0.4295,-16.8594,-30.3739,-9.6881,-26.341
FOL,noah_ca (physics),-0.1,1.5,2125.7583,699.7214,25.7327,0.2038,-18.6178,-30.3848,-12.5789,-28.196
MKM,noah_ca (physics),-0.1,1.5,618.2883,264.2329,27.0764,0.1631,-18.7556,-32.4275,-1.5981,-31.0034
NHG,noah_ca (physics),-0.1,1.5,119.1045,32.0458,11.3022,0.0242,-25.8483,-27.9578,-18.1822,-40.9162
NML,noah_ca (physics),-0.1,1.5,973.3919,479.1087,24.1726,0.1682,-18.694,-32.0927,-0.3798,-27.1126
TLG,noah_ca (physics),-0.1,1.5,1448.8557,784.1592,19.3261,0.1214,-18.6713,-28.8645,7.4972,-25.5204
MRC,noah_ca (physics),-0.1,1.5,865.0873,446.523,14.9006,0.1297,-19.2099,-30.0791,-2.2967,-22.9321
MIL,noah_ca (physics),-0.1,1.5,1274.3761,822.2469,11.3072,0.1137,-20.2932,-26.7352,-12.6393,-23.3056
PNF,noah_ca (physics),-0.1,1.5,1302.7886,862.5636,13.0646,0.1336,-19.8414,-26.4943,-13.355,-21.0659
TRM,noah_ca (physics),-0.1,1.5,326.1451,160.4579,13.5892,0.0899,-22.1615,-33.2773,-9.096,-27.1862
SCC,noah_ca (physics),-0.1,1.5,216.9109,84.4261,12.2902,0.1109,-21.9379,-27.6777,-23.2528,-28.5045
ISB,noah_ca (physics),-0.1,1.5,788.4088,418.9077,6.3537,0.0701,-24.0989,-32.2353,-13.9168,-27.8147
SHA,noah_ca (physics),-0.1,2.0,4065.6186,1188.5433,9.1647,0.1941,-19.0893,-26.9817,-8.8187,-28.4923
BND,noah_ca (physics),-0.1,2.0,5498.8192,1559.7989,9.8855,0.1646,-19.9833,-26.9444,-15.0041,-30.0758
ORO,noah_ca (physics),-0.1,2.0,3275.5872,918.1815,17.3839,0.1849,-19.4326,-29.7178,-14.903,-29.7918
YRS,noah_ca (physics),-0.1,2.0,1857.8034,560.5408,35.5279,0.4229,-17.4575,-33.5364,-10.5061,-27.4742
FOL,noah_ca (physics),-0.1,2.0,2106.8323,665.659,25.6453,0.1995,-19.3424,-33.7736,-12.8759,-29.7015
MKM,noah_ca (physics),-0.1,2.0,612.0925,243.3848,28.1737,0.1564,-19.5697,-37.759,2.3896,-33.8547
NHG,noah_ca (physics),-0.1,2.0,117.5806,31.5556,11.1203,0.0234,-26.797,-29.0598,-19.499,-42.8777
NML,noah_ca (physics),-0.1,2.0,963.4522,439.6989,25.2038,0.1609,-19.5243,-37.6785,3.8698,-30.2556
TLG,noah_ca (physics),-0.1,2.0,1434.0209,729.3478,20.6742,0.116,-19.5041,-33.8368,14.9954,-28.8362
MRC,noah_ca (physics),-0.1,2.0,856.2332,415.9558,16.0055,0.1263,-20.0367,-34.8656,4.9476,-24.9499
MIL,noah_ca (physics),-0.1,2.0,1257.3447,780.0417,11.3077,0.1104,-21.3584,-30.4958,-12.636,-25.5439
PNF,noah_ca (physics),-0.1,2.0,1285.4034,816.9972,13.4673,0.1302,-20.9111,-30.3773,-10.6841,-23.0426
TRM,noah_ca (physics),-0.1,2.0,321.3036,149.0262,14.2947,0.0867,-23.317,-38.0309,-4.3765,-29.7997
SCC,noah_ca (physics),-0.1,2.0,214.3323,81.7285,12.3877,0.1086,-22.8659,-29.9886,-22.644,-29.9783
ISB,noah_ca (physics),-0.1,2.0,773.9597,396.0137,6.5838,0.0676,-25.4899,-35.9388,-10.7987,-30.3288
SHA,noah_ca (physics),-0.1,2.5,4031.6734,1164.3452,9.072,0.1907,-19.7648,-28.4683,-9.7416,-29.7525
BND,noah_ca (physics),-0.1,2.5,5451.29,1528.9001,9.8544,0.1614,-20.675,-28.3916,-15.271,-31.415
ORO,noah_ca (physics),-0.1,2.5,3247.1504,897.2301,17.3094,0.1819,-20.1321,-31.3215,-15.2675,-30.9251
YRS,noah_ca (physics),-0.1,2.5,1844.4912,540.2227,35.1079,0.4183,-18.0489,-35.9455,-11.5639,-28.2623
FOL,noah_ca (physics),-0.1,2.5,2088.271,637.7029,25.6771,0.1948,-20.053,-36.555,-12.7678,-31.3567
MKM,noah_ca (physics),-0.1,2.5,606.1475,222.7375,28.3172,0.1507,-20.3509,-43.0391,2.9113,-36.2308
NHG,noah_ca (physics),-0.1,2.5,116.0827,31.0794,10.9785,0.0228,-27.7296,-30.1303,-20.525,-44.5565
NML,noah_ca (physics),-0.1,2.5,953.7896,402.5583,26.3803,0.1545,-20.3314,-42.9427,8.7184,-33.024
TLG,noah_ca (physics),-0.1,2.5,1419.6463,674.294,21.9141,0.1119,-20.311,-38.831,21.8919,-31.3712
MRC,noah_ca (physics),-0.1,2.5,847.5521,386.0971,16.1482,0.124,-20.8475,-39.5411,5.8835,-26.2854
MIL,noah_ca (physics),-0.1,2.5,1240.7436,738.0882,11.8544,0.1065,-22.3967,-34.234,-8.4119,-28.1599
PNF,noah_ca (physics),-0.1,2.5,1268.4555,770.5459,14.2499,0.1277,-21.9539,-34.3358,-5.4938,-24.5224
TRM,noah_ca (physics),-0.1,2.5,316.6591,139.1341,14.7049,0.0838,-24.4255,-42.1443,-1.6328,-32.1354
SCC,noah_ca (physics),-0.1,2.5,211.8015,79.5278,12.4331,0.1065,-23.7767,-31.8738,-22.3607,-31.3536
ISB,noah_ca (physics),-0.1,2.5,759.7996,375.0255,6.7925,0.065,-26.8531,-39.3339,-7.9711,-33.0459
SHA,noah_ca (physics),-0.1,3.0,3998.1762,1143.7661,9.0247,0.1872,-20.4315,-29.7326,-10.2115,-31.0322
BND,noah_ca (physics),-0.1,3.0,5404.1901,1502.7513,9.8113,0.1584,-21.3604,-29.6163,-15.6416,-32.7198
ORO,noah_ca (physics),-0.1,3.0,3219.2095,881.3448,17.1223,0.1791,-20.8193,-32.5374,-16.1835,-31.9615
YRS,noah_ca (physics),-0.1,3.0,1831.3859,526.3729,34.5925,0.4133,-18.6312,-37.5877,-12.8623,-29.1182
FOL,noah_ca (physics),-0.1,3.0,2069.9247,615.2855,25.5723,0.1907,-20.7553,-38.7853,-13.1239,-32.7949
MKM,noah_ca (physics),-0.1,3.0,600.18,204.7313,28.1342,0.1457,-21.1351,-47.6439,2.2463,-38.3515
NHG,noah_ca (physics),-0.1,3.0,114.605,30.6236,10.9271,0.0222,-28.6495,-31.1551,-20.8976,-46.0088
NML,noah_ca (physics),-0.1,3.0,944.4341,368.5971,26.8852,0.149,-21.1128,-47.7563,10.7996,-35.4249
TLG,noah_ca (physics),-0.1,3.0,1405.8386,619.1142,23.7917,0.1072,-21.086,-43.8367,32.336,-34.2393
MRC,noah_ca (physics),-0.1,3.0,839.069,356.6279,17.193,0.1219,-21.6397,-44.1557,12.7341,-27.5407
MIL,noah_ca (physics),-0.1,3.0,1224.5291,692.8295,12.5767,0.1027,-23.4109,-38.2667,-2.8314,-30.707
PNF,noah_ca (physics),-0.1,3.0,1251.9265,721.7575,15.1819,0.1243,-22.9709,-38.4934,0.6871,-26.5641
TRM,noah_ca (physics),-0.1,3.0,312.1808,130.8161,14.755,0.0804,-25.4943,-45.6031,-1.2973,-34.8421
SCC,noah_ca (physics),-0.1,3.0,209.3205,77.7449,12.5755,0.1045,-24.6696,-33.4011,-21.4714,-32.5979
ISB,noah_ca (physics),-0.1,3.0,746.1667,355.8952,6.9598,0.0628,-28.1656,-42.4286,-5.7047,-35.255
SHA,noah_ca (physics),-0.1,3.5,3965.0383,1126.085,9.0139,0.1845,-21.0909,-30.8188,-10.319,-32.0519
BND,noah_ca (physics),-0.1,3.5,5357.6083,1480.1337,9.779,0.1562,-22.0382,-30.6756,-15.9194,-33.6176
ORO,noah_ca (physics),-0.1,3.5,3191.9262,868.0121,17.047,0.1773,-21.4904,-33.558,-16.5523,-32.6812
YRS,noah_ca (physics),-0.1,3.5,1818.4176,515.7635,34.3517,0.4088,-19.2074,-38.8456,-13.4689,-29.8927
FOL,noah_ca (physics),-0.1,3.5,2051.8437,597.046,25.2125,0.1877,-21.4475,-40.5999,-14.3464,-33.8642
MKM,noah_ca (physics),-0.1,3.5,594.3562,190.1812,28.0352,0.1406,-21.9003,-51.3648,1.8863,-40.5297
NHG,noah_ca (physics),-0.1,3.5,113.147,30.1812,10.8701,0.0215,-29.5573,-32.1496,-21.3103,-47.5146
NML,noah_ca (physics),-0.1,3.5,935.0756,338.1153,26.5537,0.1437,-21.8945,-52.0766,9.4334,-37.7
TLG,noah_ca (physics),-0.1,3.5,1392.2867,565.4,24.291,0.1028,-21.8467,-48.7094,35.1131,-36.9172
MRC,noah_ca (physics),-0.1,3.5,830.6996,330.0353,17.9712,0.1199,-22.4213,-48.3198,17.8367,-28.7139
MIL,noah_ca (physics),-0.1,3.5,1208.67,647.9544,13.2514,0.0986,-24.4028,-42.2652,2.3818,-33.4774
PNF,noah_ca (physics),-0.1,3.5,1235.5739,672.8223,16.6191,0.1208,-23.9771,-42.6636,10.2189,-28.5946
TRM,noah_ca (physics),-0.1,3.5,307.8262,123.3141,14.7763,0.0776,-26.5335,-48.7227,-1.1549,-37.151
SCC,noah_ca (physics),-0.1,3.5,206.9128,76.253,12.471,0.1024,-25.5361,-34.6791,-22.1236,-33.9486
ISB,noah_ca (physics),-0.1,3.5,733.2203,337.0781,7.1804,0.061,-29.4119,-45.4725,-2.7159,-37.1107
SHA,noah_ca (physics),-0.1,4.0,3932.3491,1109.7752,8.9835,0.1824,-21.7415,-31.8208,-10.6214,-32.8211
BND,noah_ca (physics),-0.1,4.0,5311.4854,1459.276,9.7437,0.1538,-22.7094,-31.6526,-16.2229,-34.6628
ORO,noah_ca (physics),-0.1,4.0,3165.1594,856.9375,16.9575,0.1751,-22.1488,-34.4057,-16.9901,-33.4909
YRS,noah_ca (physics),-0.1,4.0,1805.7169,507.9581,34.3635,0.406,-19.7717,-39.7711,-13.4391,-30.367
FOL,noah_ca (physics),-0.1,4.0,2034.1035,581.7341,24.9408,0.1841,-22.1267,-42.1233,-15.2693,-35.1251
MKM,noah_ca (physics),-0.1,4.0,588.5012,178.6836,27.6675,0.137,-22.6697,-54.3051,0.5501,-42.0438
NHG,noah_ca (physics),-0.1,4.0,111.7051,29.7476,10.8189,0.0211,-30.455,-33.1244,-21.6809,-48.6379
NML,noah_ca (physics),-0.1,4.0,925.8079,312.313,26.4313,0.14,-22.6687,-55.7338,8.929,-39.322
TLG,noah_ca (physics),-0.1,4.0,1378.9528,516.457,24.759,0.0999,-22.5952,-53.1493,37.7163,-38.7088
MRC,noah_ca (physics),-0.1,4.0,822.5235,305.4192,18.7949,0.1188,-23.1849,-52.1745,23.2376,-29.4117
MIL,noah_ca (physics),-0.1,4.0,1193.3531,603.2862,14.4387,0.0951,-25.3608,-46.2453,11.5546,-35.887
PNF,noah_ca (physics),-0.1,4.0,1219.731,626.5615,17.9992,0.1179,-24.9519,-46.6058,19.3717,-30.335
TRM,noah_ca (physics),-0.1,4.0,303.6251,117.1541,14.6965,0.0753,-27.5362,-51.2842,-1.6885,-39.0087
SCC,noah_ca (physics),-0.1,4.0,204.601,74.8595,12.4418,0.1007,-26.368,-35.8728,-22.306,-35.0679
ISB,noah_ca (physics),-0.1,4.0,720.8144,319.5174,7.4418,0.0591,-30.6063,-48.3132,0.826,-39.1085
SHA,noah_ca (physics),-0.05,0.0,4611.9748,1493.4396,9.4145,0.2434,-8.2161,-8.2503,-6.3337,-10.321
BND,noah_ca (physics),-0.05,0.0,6277.4751,1952.2901,10.6838,0.211,-8.6527,-8.5615,-8.1399,-10.3612
ORO,noah_ca (physics),-0.05,0.0,3728.3968,1198.8837,18.8399,0.2355,-8.2952,-8.2314,-7.7754,-10.5445
YRS,noah_ca (physics),-0.05,0.0,2080.907,782.4088,37.0121,0.5268,-7.5449,-7.2294,-6.7673,-9.6475
FOL,noah_ca (physics),-0.05,0.0,2396.507,926.9224,26.9171,0.2535,-8.2525,-7.7806,-8.5553,-10.6954
MKM,noah_ca (physics),-0.05,0.0,699.0377,361.6585,25.2338,0.2103,-8.145,-7.5128,-8.2944,-11.0383
NHG,noah_ca (physics),-0.05,0.0,141.7179,38.9577,12.7138,0.0333,-11.7697,-12.4192,-7.9634,-18.9425
NML,noah_ca (physics),-0.05,0.0,1100.335,653.0167,22.2009,0.2078,-8.0907,-7.4435,-8.5056,-9.9416
TLG,noah_ca (physics),-0.05,0.0,1637.7142,1020.7632,16.8126,0.1492,-8.0701,-7.4009,-6.4839,-8.5103
MRC,noah_ca (physics),-0.05,0.0,981.2618,590.2097,13.8496,0.1527,-8.3604,-7.5792,-9.1882,-9.2153
MIL,noah_ca (physics),-0.05,0.0,1461.5455,1030.2051,12.183,0.1365,-8.5865,-8.2054,-5.8729,-7.9167
PNF,noah_ca (physics),-0.05,0.0,1489.3982,1079.2927,14.2636,0.1538,-8.3596,-8.0251,-5.4031,-9.0883
TRM,noah_ca (physics),-0.05,0.0,379.32,218.9141,13.2556,0.1101,-9.4707,-8.9696,-11.3278,-10.7701
SCC,noah_ca (physics),-0.05,0.0,251.2244,106.2354,14.4296,0.1362,-9.5892,-8.9952,-9.8931,-12.2133
ISB,noah_ca (physics),-0.05,0.0,934.7291,556.2779,6.7604,0.0867,-10.0124,-10.0136,-8.4062,-10.6169
SHA,noah_ca (physics),-0.05,0.5,4575.2996,1430.9486,9.5524,0.2348,-8.946,-12.0895,-4.9615,-13.489
BND,noah_ca (physics),-0.05,0.5,6225.9645,1875.8018,10.7616,0.2023,-9.4022,-12.1439,-7.4711,-14.05
ORO,noah_ca (physics),-0.05,0.5,3696.9914,1128.2742,19.2082,0.2254,-9.0677,-13.6362,-5.9726,-14.3951
YRS,noah_ca (physics),-0.05,0.5,2066.9753,725.2322,37.4358,0.5082,-8.1639,-14.0088,-5.7002,-12.834
