basin,model,dp,dt,annual,freshet,maxmon,minmon,pct_annual,pct_freshet,pct_maxmon,pct_minmon
PNF,Hybrid raw,0.05,0.0,1610.5277,1152.9162,388.2427,21.4312,7.27,6.5451,5.4602,9.1196
TRM,Hybrid raw,0.05,0.0,419.3614,277.2387,98.9949,4.1504,6.7722,7.8935,6.8994,2.9317
SCC,Hybrid raw,0.05,0.0,304.8913,135.0229,51.0622,3.6272,8.1905,8.6335,8.6486,6.8031
ISB,Hybrid raw,0.05,0.0,944.2386,595.3666,202.8726,22.3968,6.9661,6.6505,5.4112,5.5048
SHA,Hybrid raw,0.05,0.5,5506.7551,1636.8845,806.327,188.5946,5.4978,3.7367,7.2662,-2.9837
BND,Hybrid raw,0.05,0.5,8055.0308,2242.5488,1210.5649,263.4629,6.4072,4.1287,8.6367,-0.9958
ORO,Hybrid raw,0.05,0.5,3824.2761,1480.5976,636.0477,42.2483,3.4278,3.7134,6.4816,-21.5835
YRS,Hybrid raw,0.05,0.5,2018.0687,840.8937,344.0488,18.1063,5.3418,1.4544,5.2777,-17.3531
FOL,Hybrid raw,0.05,0.5,2610.8686,1169.8132,457.1619,16.7396,6.9646,2.8465,2.7102,0.1425
MKM,Hybrid raw,0.05,0.5,733.992,468.5464,176.2209,3.0267,9.3771,12.5254,11.7338,-35.3731
NHG,Hybrid raw,0.05,0.5,138.1347,25.1497,34.2968,0.61,11.77,10.3103,11.3474,19.1545
NML,Hybrid raw,0.05,0.5,1021.7037,646.842,244.7894,9.8193,6.7245,20.8086,27.9879,-53.008
TLG,Hybrid raw,0.05,0.5,1751.9474,1135.9771,409.9009,11.9487,-3.6476,-2.7765,-0.8162,-36.7714
MRC,Hybrid raw,0.05,0.5,910.1571,601.5475,228.3069,2.1353,7.2044,8.8016,11.4258,-35.4475
MIL,Hybrid raw,0.05,0.5,1717.9964,1210.9203,417.6672,18.1423,5.3678,4.3767,6.8211,-8.7249
PNF,Hybrid raw,0.05,0.5,1592.3284,1137.5983,388.1937,20.5459,6.0578,5.1295,5.4469,4.6121
TRM,Hybrid raw,0.05,0.5,408.91,267.115,98.1468,2.9749,4.1112,3.9536,5.9837,-26.2197
SCC,Hybrid raw,0.05,0.5,308.1872,131.0526,53.9749,3.2367,9.36,5.4392,14.8461,-4.6939
ISB,Hybrid raw,0.05,0.5,944.0404,584.189,197.6755,22.3158,6.9437,4.6483,2.7108,5.123
SHA,Hybrid raw,0.05,1.0,5459.9124,1580.8093,804.4552,181.8799,4.6004,0.1829,7.0172,-6.4378
BND,Hybrid raw,0.05,1.0,8053.9453,2191.4397,1216.2252,259.5835,6.3929,1.7555,9.1447,-2.4536
ORO,Hybrid raw,0.05,1.0,3761.5915,1437.6335,645.2803,32.3539,1.7325,0.7038,8.0272,-39.9484
YRS,Hybrid raw,0.05,1.0,2049.0601,854.8933,359.764,14.3493,6.9595,3.1435,10.0865,-34.5021
FOL,Hybrid raw,0.05,1.0,2585.6506,1096.2185,458.533,15.0101,5.9314,-3.6237,3.0182,-10.2037
MKM,Hybrid raw,0.05,1.0,732.1829,466.3371,176.9844,1.9562,9.1075,11.9948,12.2179,-58.2316
NHG,Hybrid raw,0.05,1.0,139.3829,24.9484,34.7305,0.6521,12.78,9.4273,12.7554,27.373
NML,Hybrid raw,0.05,1.0,1031.5603,686.0368,263.7488,4.4771,7.7541,28.1289,37.9008,-78.5739
TLG,Hybrid raw,0.05,1.0,1650.5287,1071.7879,403.4605,6.327,-9.2253,-8.2702,-2.3746,-66.5198
MRC,Hybrid raw,0.05,1.0,885.695,561.0049,218.673,1.7535,4.3231,1.4687,6.7239,-46.9903
MIL,Hybrid raw,0.05,1.0,1636.9885,1144.4581,407.0318,13.6248,0.3995,-1.3521,4.1011,-31.4526
PNF,Hybrid raw,0.05,1.0,1587.4518,1118.1075,382.4774,20.9221,5.733,3.3283,3.8942,6.5275
TRM,Hybrid raw,0.05,1.0,395.1142,251.2096,94.181,2.1717,0.5987,-2.2363,1.7012,-46.1402
SCC,Hybrid raw,0.05,1.0,310.4088,126.7594,56.2349,2.9364,10.1484,1.9851,19.6549,-13.536
ISB,Hybrid raw,0.05,1.0,947.7243,572.7216,193.9575,21.7164,7.361,2.594,0.779,2.2994
SHA,Hybrid raw,0.05,1.5,5441.9696,1538.171,806.601,177.208,4.2567,-2.5193,7.3027,-8.8412
BND,Hybrid raw,0.05,1.5,8054.1068,2148.5461,1226.0046,256.4838,6.395,-0.2362,10.0223,-3.6184
ORO,Hybrid raw,0.05,1.5,3744.6289,1380.6711,657.4372,31.0752,1.2737,-3.2863,10.0624,-42.3217
YRS,Hybrid raw,0.05,1.5,2055.6295,820.6635,364.7416,13.1478,7.3025,-0.9864,11.6096,-39.9865
FOL,Hybrid raw,0.05,1.5,2554.9797,1026.567,459.7247,13.6756,4.6749,-9.7473,3.286,-18.1872
MKM,Hybrid raw,0.05,1.5,722.9841,450.1297,173.001,1.3512,7.7367,8.1025,9.6923,-71.1494
NHG,Hybrid raw,0.05,1.5,140.3628,24.7863,35.0626,0.7009,13.5729,8.7162,13.8336,36.9061
NML,Hybrid raw,0.05,1.5,1039.1129,684.6983,265.0693,2.8992,8.543,27.8789,38.5912,-86.1255
TLG,Hybrid raw,0.05,1.5,1582.8341,1014.1337,398.1968,3.5578,-12.9484,-13.2046,-3.6483,-81.1732
MRC,Hybrid raw,0.05,1.5,872.4564,525.9515,208.9878,1.5774,2.7638,-4.8714,1.9971,-52.3133
MIL,Hybrid raw,0.05,1.5,1539.6204,1059.714,386.113,9.5762,-5.5723,-8.6567,-1.2491,-51.8215
PNF,Hybrid raw,0.05,1.5,1579.2649,1092.2796,379.7372,20.7389,5.1877,0.9414,3.1498,5.5947
TRM,Hybrid raw,0.05,1.5,381.4537,233.3713,88.4682,1.6575,-2.8793,-9.1784,-4.4678,-58.8939
SCC,Hybrid raw,0.05,1.5,313.0696,123.1126,58.4444,2.7113,11.0925,-0.9489,24.3563,-20.1643
ISB,Hybrid raw,0.05,1.5,958.5337,563.9234,190.3727,21.0614,8.5855,1.018,-1.0837,-0.7863
SHA,Hybrid raw,0.05,2.0,5426.929,1502.7385,808.0158,173.04,3.9685,-4.7648,7.4909,-10.9852
BND,Hybrid raw,0.05,2.0,8065.2856,2114.1205,1239.2846,254.709,6.5427,-1.8347,11.214,-4.2854
ORO,Hybrid raw,0.05,2.0,3731.6204,1319.8462,667.2708,32.149,0.9219,-7.547,11.7086,-40.3287
YRS,Hybrid raw,0.05,2.0,2060.0367,790.4589,368.6284,12.0819,7.5325,-4.6306,12.799,-44.8518
FOL,Hybrid raw,0.05,2.0,2544.8508,967.927,473.6423,12.9109,4.2599,-14.9027,6.4128,-22.762
MKM,Hybrid raw,0.05,2.0,713.891,426.6697,167.8397,1.0861,6.3817,2.4683,6.4197,-76.8087
NHG,Hybrid raw,0.05,2.0,141.1793,24.6476,35.3182,0.7538,14.2336,8.1077,14.6633,47.2391
NML,Hybrid raw,0.05,2.0,1027.1001,658.2346,257.5326,2.0318,7.2882,22.9363,34.6507,-90.2766
TLG,Hybrid raw,0.05,2.0,1544.5444,954.2192,387.112,2.7617,-15.0542,-18.3324,-6.3305,-85.3858
MRC,Hybrid raw,0.05,2.0,862.3152,492.7299,197.064,1.4933,1.5692,-10.8802,-3.8224,-54.8554
MIL,Hybrid raw,0.05,2.0,1439.7446,968.6086,360.9536,6.5138,-11.6979,-16.5096,-7.6837,-67.2289
PNF,Hybrid raw,0.05,2.0,1586.7239,1083.4473,384.056,18.4172,5.6845,0.1252,4.323,-6.2265
TRM,Hybrid raw,0.05,2.0,370.7687,215.9962,82.4196,1.374,-5.5998,-15.9403,-10.9993,-65.9229
SCC,Hybrid raw,0.05,2.0,314.9169,119.3654,60.078,2.537,11.7481,-3.9638,27.8321,-25.2972
ISB,Hybrid raw,0.05,2.0,949.7996,543.3614,186.266,19.5342,7.5961,-2.6654,-3.2175,-7.9801
SHA,Hybrid raw,0.05,2.5,5421.8383,1472.8871,809.9505,170.4837,3.871,-6.6566,7.7483,-12.3002
BND,Hybrid raw,0.05,2.5,8071.7388,2084.1977,1249.9221,253.0386,6.6279,-3.2241,12.1686,-4.913
ORO,Hybrid raw,0.05,2.5,3734.1403,1272.4702,676.6498,34.2971,0.99,-10.8656,13.2788,-36.3415
YRS,Hybrid raw,0.05,2.5,2062.9538,751.1372,380.4845,11.6423,7.6848,-9.3748,16.4269,-46.8585
FOL,Hybrid raw,0.05,2.5,2539.7449,915.7435,486.3836,12.3452,4.0507,-19.4905,9.2754,-26.1461
MKM,Hybrid raw,0.05,2.5,708.7883,406.6356,161.7866,0.9021,5.6213,-2.343,2.5817,-80.7387
NHG,Hybrid raw,0.05,2.5,141.7805,24.5125,35.5182,0.8094,14.7199,7.5153,15.3126,58.0894
NML,Hybrid raw,0.05,2.5,1013.6857,621.1927,247.1574,1.5805,5.887,16.0181,29.226,-92.4361
TLG,Hybrid raw,0.05,2.5,1513.9619,887.8582,368.1993,2.5082,-16.7361,-24.012,-10.9068,-86.7276
MRC,Hybrid raw,0.05,2.5,855.3502,461.3328,184.1676,1.4446,0.7489,-16.5589,-10.1165,-56.3287
MIL,Hybrid raw,0.05,2.5,1360.6461,888.0292,338.6397,4.4594,-16.5491,-23.4553,-13.3907,-77.5647
PNF,Hybrid raw,0.05,2.5,1546.4667,1042.7536,380.071,15.0672,3.0031,-3.6354,3.2405,-23.2835
TRM,Hybrid raw,0.05,2.5,363.991,200.8582,76.6755,1.2408,-7.3255,-21.8316,-17.2021,-69.2271
SCC,Hybrid raw,0.05,2.5,316.615,116.3325,61.3362,2.4103,12.3506,-6.4039,30.5094,-29.0268
ISB,Hybrid raw,0.05,2.5,940.7203,522.98,181.91,17.6953,6.5676,-6.3164,-5.4809,-16.6426
SHA,Hybrid raw,0.05,3.0,5427.2913,1447.1783,819.1199,168.8833,3.9755,-8.2859,8.9681,-13.1235
BND,Hybrid raw,0.05,3.0,8081.0776,2058.6385,1259.4803,251.8632,6.7513,-4.4109,13.0264,-5.3547
ORO,Hybrid raw,0.05,3.0,3745.7652,1233.5182,686.9567,35.6575,1.3044,-13.5941,15.0043,-33.8166
YRS,Hybrid raw,0.05,3.0,2066.4438,720.1328,390.1824,11.1603,7.867,-13.1155,19.3944,-49.0586
FOL,Hybrid raw,0.05,3.0,2536.8013,868.5878,497.4399,11.9555,3.9301,-23.6363,11.7594,-28.4778
MKM,Hybrid raw,0.05,3.0,699.6007,380.9871,153.0597,0.8343,4.2522,-8.5027,-2.9516,-82.1853
NHG,Hybrid raw,0.05,3.0,142.3002,24.4155,35.6546,0.8776,15.1405,7.0898,15.7556,71.4225
NML,Hybrid raw,0.05,3.0,998.6026,581.6033,233.5339,1.2995,4.3114,8.6241,22.103,-93.781
TLG,Hybrid raw,0.05,3.0,1490.7012,825.0682,344.8866,2.3966,-18.0154,-29.3859,-16.5477,-87.3181
MRC,Hybrid raw,0.05,3.0,850.1072,430.8788,170.6,1.4099,0.1313,-22.0671,-16.7382,-57.3782
MIL,Hybrid raw,0.05,3.0,1322.2664,826.7392,324.5338,3.5701,-18.903,-28.7382,-16.9984,-82.0384
PNF,Hybrid raw,0.05,3.0,1496.7027,986.9024,367.1898,12.5976,-0.3114,-8.7969,-0.2585,-35.8581
TRM,Hybrid raw,0.05,3.0,359.0389,187.0977,71.4309,1.1655,-8.5863,-27.1868,-22.8654,-71.0937
SCC,Hybrid raw,0.05,3.0,317.8794,113.4312,62.3722,2.3267,12.7993,-8.7382,32.7136,-31.4907
ISB,Hybrid raw,0.05,3.0,930.8146,504.5415,176.7387,15.8059,5.4454,-9.6193,-8.1678,-25.5431
SHA,Hybrid raw,0.05,3.5,5428.0363,1423.3505,826.6609,167.2458,3.9897,-9.7959,9.9712,-13.9659
BND,Hybrid raw,0.05,3.5,8090.4263,2036.2681,1267.8408,251.0194,6.8748,-5.4496,13.7767,-5.6718
ORO,Hybrid raw,0.05,3.5,3763.4201,1197.3827,697.7826,36.6849,1.7819,-16.1253,16.8167,-31.9096
YRS,Hybrid raw,0.05,3.5,2069.2151,685.6855,399.5635,10.95,8.0116,-17.2715,22.265,-50.0182
FOL,Hybrid raw,0.05,3.5,2535.4576,824.9112,507.069,11.7547,3.8751,-27.4763,13.9228,-29.6788
MKM,Hybrid raw,0.05,3.5,690.3786,355.7391,143.0979,0.805,2.878,-14.5662,-9.268,-82.8123
NHG,Hybrid raw,0.05,3.5,142.6098,24.3429,35.7595,0.956,15.391,6.7715,16.096,86.7255
NML,Hybrid raw,0.05,3.5,983.1744,540.1962,217.5112,1.1508,2.6998,0.8907,13.7255,-94.4926
TLG,Hybrid raw,0.05,3.5,1477.8545,768.3261,320.834,2.3176,-18.722,-34.2422,-22.3677,-87.7361
MRC,Hybrid raw,0.05,3.5,845.7324,401.2243,169.8572,1.3986,-0.384,-27.4307,-17.1008,-57.7195
MIL,Hybrid raw,0.05,3.5,1273.1511,751.7168,300.7689,3.0748,-21.9154,-35.2049,-23.0764,-84.5303
PNF,Hybrid raw,0.05,3.5,1462.804,946.0743,359.2402,9.7921,-2.5692,-12.5699,-2.4178,-50.1424
TRM,Hybrid raw,0.05,3.5,355.7601,175.0948,72.0489,1.13,-9.4211,-31.858,-22.1982,-71.9754
SCC,Hybrid raw,0.05,3.5,319.004,110.901,63.1443,2.2713,13.1984,-10.7738,34.3565,-33.1203
ISB,Hybrid raw,0.05,3.5,914.5347,485.8079,170.6993,13.165,3.6012,-12.9752,-11.3058,-37.9835
SHA,Hybrid raw,0.05,4.0,5428.9812,1401.9875,833.8269,165.8861,4.0078,-11.1498,10.9245,-14.6653
BND,Hybrid raw,0.05,4.0,8101.4506,2016.5989,1276.0888,250.5344,7.0204,-6.3629,14.5168,-5.8541
ORO,Hybrid raw,0.05,4.0,3789.6577,1164.5614,710.6452,37.2181,2.4915,-18.4244,18.97,-30.92
YRS,Hybrid raw,0.05,4.0,2071.3002,656.0825,407.4017,10.6969,8.1205,-20.8432,24.6635,-51.1738
FOL,Hybrid raw,0.05,4.0,2543.0699,786.0156,517.2215,11.7594,4.187,-30.8958,16.2037,-29.6505
MKM,Hybrid raw,0.05,4.0,680.0034,331.2512,137.7628,0.7881,1.3319,-20.4472,-12.6507,-83.1725
NHG,Hybrid raw,0.05,4.0,142.7701,24.2937,35.7836,1.0357,15.5207,6.5555,16.1743,102.2873
NML,Hybrid raw,0.05,4.0,969.3549,501.2386,200.6258,1.0721,1.2563,-6.3853,4.897,-94.8695
TLG,Hybrid raw,0.05,4.0,1462.0707,707.7968,293.8423,2.2648,-19.59,-39.4227,-28.899,-88.0156
MRC,Hybrid raw,0.05,4.0,840.506,370.7858,169.4711,1.4056,-0.9996,-32.9361,-17.2892,-57.5072
MIL,Hybrid raw,0.05,4.0,1250.7156,696.3689,280.8975,2.8751,-23.2914,-39.9756,-28.1586,-85.5351
PNF,Hybrid raw,0.05,4.0,1415.7461,895.4298,345.7809,7.1315,-5.7036,-17.2502,-6.0739,-63.6891
TRM,Hybrid raw,0.05,4.0,351.6254,163.1032,71.7354,1.1046,-10.4738,-36.5248,-22.5367,-72.6053
SCC,Hybrid raw,0.05,4.0,319.7334,108.7717,63.6675,2.2469,13.4572,-12.487,35.4697,-33.8385
ISB,Hybrid raw,0.05,4.0,885.9485,454.037,160.4538,10.9412,0.3628,-18.6664,-16.6293,-48.4591
SHA,Hybrid raw,0.1,0.0,5993.345,1862.1148,881.724,197.6721,14.8198,18.0105,17.2963,1.6859
BND,Hybrid raw,0.1,0.0,8590.2858,2467.9119,1298.2806,272.1587,13.4779,14.593,16.5083,2.2719
ORO,Hybrid raw,0.1,0.0,4321.7486,1758.3325,693.2698,67.7723,16.8819,23.1683,16.0612,25.7912
YRS,Hybrid raw,0.1,0.0,2089.1784,850.2223,337.5932,25.7795,9.0537,2.5799,3.3023,17.6712
FOL,Hybrid raw,0.1,0.0,2829.6604,1273.3383,489.5054,27.7915,15.9283,11.9481,9.9768,66.2593
MKM,Hybrid raw,0.1,0.0,763.8775,455.6953,168.3087,6.9775,13.8305,9.4391,6.717,48.9832
NHG,Hybrid raw,0.1,0.0,151.7354,28.3982,37.2264,0.6367,22.7749,24.5587,20.8587,24.3581
NML,Hybrid raw,0.1,0.0,1070.3596,605.87,213.1508,21.3776,11.807,13.1564,11.4457,2.3057
TLG,Hybrid raw,0.1,0.0,1999.6992,1239.2445,422.1448,26.7856,9.9781,6.0617,2.1464,41.7404
MRC,Hybrid raw,0.1,0.0,997.3197,653.9219,237.7777,5.1228,17.471,18.2746,16.048,54.8678
MIL,Hybrid raw,0.1,0.0,1908.9882,1335.1839,441.5911,25.1614,17.0817,15.0878,12.9398,26.5886
PNF,Hybrid raw,0.1,0.0,1699.877,1202.9953,399.4836,23.8999,13.2211,11.1731,8.5137,21.6892
TRM,Hybrid raw,0.1,0.0,446.8979,298.4515,105.3616,4.0948,13.7832,16.149,13.7745,1.5536
SCC,Hybrid raw,0.1,0.0,328.4047,146.1952,55.1665,3.8838,16.5342,17.6223,17.3816,14.3585
ISB,Hybrid raw,0.1,0.0,1005.7795,631.3806,212.8083,23.668,13.9377,13.1019,10.5737,11.4928
SHA,Hybrid raw,0.1,0.5,5884.8677,1767.9266,870.074,192.1159,12.7417,12.0414,15.7465,-1.1722
BND,Hybrid raw,0.1,0.5,8574.9048,2395.9775,1303.1921,266.5883,13.2748,11.2529,16.9491,0.1786
ORO,Hybrid raw,0.1,0.5,4145.8675,1626.4135,678.4784,51.0632,12.1252,13.9275,13.5849,-5.2223
YRS,Hybrid raw,0.1,0.5,2102.9768,844.2283,353.1683,19.9595,9.774,1.8568,8.0682,-8.8942
FOL,Hybrid raw,0.1,0.5,2783.1541,1226.589,479.2873,20.2137,14.023,7.8381,7.6811,20.9259
MKM,Hybrid raw,0.1,0.5,785.8444,492.6557,182.9492,3.9012,17.104,18.3154,16.0,-16.7015
NHG,Hybrid raw,0.1,0.5,153.1616,28.2017,37.6881,0.6772,23.9289,23.6968,22.3573,32.2704
NML,Hybrid raw,0.1,0.5,1086.6309,680.6527,254.3511,10.9808,13.5066,27.1233,32.9872,-47.4495
TLG,Hybrid raw,0.1,0.5,1881.2097,1210.7056,427.892,15.1308,3.4615,3.6191,3.5371,-19.933
MRC,Hybrid raw,0.1,0.5,1000.298,669.3591,250.0906,2.4975,17.8218,21.0667,22.0574,-24.4981
MIL,Hybrid raw,0.1,0.5,1856.0081,1297.2464,443.3947,20.6735,13.8323,11.8177,13.4011,4.0097
PNF,Hybrid raw,0.1,0.5,1703.89,1212.3419,409.0759,22.1683,13.4884,12.0368,11.1193,12.8726
TRM,Hybrid raw,0.1,0.5,433.4544,285.5714,104.0149,2.9893,10.3604,11.1364,12.3203,-25.864
SCC,Hybrid raw,0.1,0.5,331.3393,141.7431,58.156,3.4641,17.5755,14.0403,23.7425,2.0006
ISB,Hybrid raw,0.1,0.5,1008.1385,622.4596,208.8407,23.3514,14.2049,11.5038,8.5122,10.0014
SHA,Hybrid raw,0.1,1.0,5832.0195,1701.9302,867.4808,185.8146,11.7292,7.8589,15.4015,-4.4138
BND,Hybrid raw,0.1,1.0,8573.8075,2336.6788,1309.6209,262.5804,13.2603,8.4994,17.526,-1.3274
ORO,Hybrid raw,0.1,1.0,4089.479,1569.4827,690.5623,39.8021,10.6002,9.9396,15.6079,-26.1238
YRS,Hybrid raw,0.1,1.0,2138.565,857.9209,370.441,15.7622,11.6316,3.5088,13.3536,-28.0531
FOL,Hybrid raw,0.1,1.0,2766.0819,1158.8547,484.4777,18.083,13.3235,1.8831,8.8472,8.1797
MKM,Hybrid raw,0.1,1.0,780.2869,487.5083,183.6913,2.6275,16.2758,17.0792,16.4705,-43.8986
NHG,Hybrid raw,0.1,1.0,154.365,27.9992,38.1208,0.7195,24.9026,22.8086,23.7623,40.5351
NML,Hybrid raw,0.1,1.0,1112.7087,729.2625,276.6072,5.8646,16.2307,36.202,44.6238,-71.9339
TLG,Hybrid raw,0.1,1.0,1771.5991,1146.8834,426.8533,7.9577,-2.5668,-1.8431,3.2857,-57.8902
MRC,Hybrid raw,0.1,1.0,976.77,630.8442,241.9342,1.9193,15.0505,14.1005,18.0767,-41.977
MIL,Hybrid raw,0.1,1.0,1728.4625,1199.4438,425.1121,14.7337,6.0097,3.3875,8.7252,-25.8737
PNF,Hybrid raw,0.1,1.0,1684.5125,1189.7281,405.4381,21.0156,12.1978,9.947,10.1311,7.0034
TRM,Hybrid raw,0.1,1.0,417.8486,269.0984,100.2419,2.1552,6.387,4.7255,8.2461,-46.5483
SCC,Hybrid raw,0.1,1.0,334.0793,137.4502,60.7792,3.1412,18.5478,10.5865,29.3242,-7.506
ISB,Hybrid raw,0.1,1.0,1008.6714,607.8186,204.1132,22.739,14.2653,8.8811,6.0558,7.1164
SHA,Hybrid raw,0.1,1.5,5811.0547,1653.0903,869.0534,181.3416,11.3276,4.7637,15.6108,-6.7148
BND,Hybrid raw,0.1,1.5,8574.4829,2287.1103,1321.0188,259.375,13.2692,6.1978,18.5489,-2.532
ORO,Hybrid raw,0.1,1.5,4064.5232,1518.5573,703.0485,35.3891,9.9253,6.3724,17.6982,-34.3148
YRS,Hybrid raw,0.1,1.5,2153.5307,827.3165,377.8239,14.4686,12.4128,-0.1837,15.6128,-33.9578
FOL,Hybrid raw,0.1,1.5,2758.2338,1101.7952,492.6664,16.659,13.002,-3.1334,10.6869,-0.3395
MKM,Hybrid raw,0.1,1.5,772.9724,473.9266,180.5574,1.8535,15.1858,13.8175,14.4834,-60.4237
NHG,Hybrid raw,0.1,1.5,155.455,27.8402,38.4839,0.7688,25.7845,22.1113,24.9411,50.1629
NML,Hybrid raw,0.1,1.5,1115.656,726.9806,278.8427,3.778,16.5385,35.7758,45.7926,-81.92
TLG,Hybrid raw,0.1,1.5,1727.333,1110.1221,430.5748,4.6199,-5.0013,-4.9894,4.1862,-75.5529
MRC,Hybrid raw,0.1,1.5,958.4749,590.8282,231.5289,1.6953,12.8956,6.8628,12.9983,-48.7489
MIL,Hybrid raw,0.1,1.5,1634.5944,1137.4691,413.2692,9.3522,0.2526,-1.9545,5.6963,-52.9486
PNF,Hybrid raw,0.1,1.5,1662.274,1152.9161,400.6845,20.1427,10.7165,6.5451,8.8399,2.5588
TRM,Hybrid raw,0.1,1.5,402.8693,249.108,93.9995,1.6635,2.5732,-3.0542,1.5051,-58.7444
SCC,Hybrid raw,0.1,1.5,336.7215,133.637,63.0835,2.8969,19.4854,7.5185,34.2271,-14.6985
ISB,Hybrid raw,0.1,1.5,1018.8925,598.6194,200.8644,21.8184,15.4231,7.2332,4.3677,2.7799
SHA,Hybrid raw,0.1,2.0,5792.4119,1611.9014,870.0765,177.1909,10.9704,2.1534,15.7468,-8.8499
BND,Hybrid raw,0.1,2.0,8584.1749,2246.9457,1335.7054,257.4159,13.3972,4.3328,19.8669,-3.2681
ORO,Hybrid raw,0.1,2.0,4046.9328,1460.7547,713.5006,35.0118,9.4495,2.3234,19.448,-35.0151
YRS,Hybrid raw,0.1,2.0,2163.9909,801.2685,390.4916,13.3125,12.9589,-3.3264,19.489,-39.2347
FOL,Hybrid raw,0.1,2.0,2756.5144,1043.6333,508.5022,15.9409,12.9316,-8.2469,14.2448,-4.6356
MKM,Hybrid raw,0.1,2.0,762.9952,449.0477,175.0965,1.4689,13.6991,7.8426,11.0209,-68.6351
NHG,Hybrid raw,0.1,2.0,156.4383,27.6993,38.7706,0.8233,26.5801,21.4932,25.872,60.8105
NML,Hybrid raw,0.1,2.0,1097.4692,695.7713,270.3369,2.6177,14.6388,29.9469,41.3454,-87.4724
TLG,Hybrid raw,0.1,2.0,1706.4392,1074.2722,430.0234,3.1763,-6.1504,-8.0576,4.0528,-83.1919
MRC,Hybrid raw,0.1,2.0,943.8445,552.2363,218.2813,1.5857,11.1723,-0.1173,6.5327,-52.0615
MIL,Hybrid raw,0.1,2.0,1542.7598,1055.2581,392.2484,6.1872,-5.3798,-9.0408,0.3201,-68.8717
PNF,Hybrid raw,0.1,2.0,1667.8066,1143.7962,405.9179,18.5802,11.085,5.7022,10.2614,-5.3969
TRM,Hybrid raw,0.1,2.0,392.9082,231.432,88.0346,1.391,0.037,-9.9331,-4.936,-65.5015
SCC,Hybrid raw,0.1,2.0,338.4185,129.4039,64.8603,2.7077,20.0876,4.1127,38.0078,-20.2721
ISB,Hybrid raw,0.1,2.0,1012.1772,578.2628,197.0026,20.3686,14.6624,3.5867,2.3611,-4.0498
SHA,Hybrid raw,0.1,2.5,5786.9056,1578.0386,872.2137,174.3062,10.8649,0.0073,16.0312,-10.3338
BND,Hybrid raw,0.1,2.5,8589.6769,2212.3452,1347.5531,255.6284,13.4699,2.7262,20.9301,-3.9399
ORO,Hybrid raw,0.1,2.5,4041.0969,1407.8654,723.3266,36.1924,9.2917,-1.3814,21.093,-32.8237
YRS,Hybrid raw,0.1,2.5,2169.5065,760.5541,403.1715,12.8816,13.2468,-8.2386,23.369,-41.2015
FOL,Hybrid raw,0.1,2.5,2758.074,991.3747,522.8719,15.4338,12.9955,-12.8413,17.4732,-7.6688
MKM,Hybrid raw,0.1,2.5,755.8426,428.1238,169.0011,1.1215,12.6332,2.8176,7.1561,-76.0539
NHG,Hybrid raw,0.1,2.5,157.1373,27.5558,38.9998,0.8852,27.1458,20.8636,26.6159,72.9079
NML,Hybrid raw,0.1,2.5,1083.1556,657.6277,260.0019,1.9915,13.1436,22.823,35.9417,-90.4694
TLG,Hybrid raw,0.1,2.5,1666.1402,997.133,409.1169,2.8028,-8.3668,-14.6596,-1.0059,-85.1684
MRC,Hybrid raw,0.1,2.5,930.8191,513.5206,203.3927,1.5184,9.6381,-7.1198,-0.7336,-54.0967
MIL,Hybrid raw,0.1,2.5,1453.5303,962.079,363.525,4.3555,-10.8524,-17.0725,-7.0261,-78.087
PNF,Hybrid raw,0.1,2.5,1630.819,1111.4878,405.4894,14.6095,8.6215,2.7165,10.145,-25.6138
TRM,Hybrid raw,0.1,2.5,386.0642,215.442,82.1959,1.2597,-1.7055,-16.156,-11.2409,-68.7576
SCC,Hybrid raw,0.1,2.5,340.072,126.0963,66.1965,2.5668,20.6743,1.4516,40.8508,-24.42
ISB,Hybrid raw,0.1,2.5,1002.6701,556.9963,192.631,18.5335,13.5854,-0.2229,0.0897,-12.6944
SHA,Hybrid raw,0.1,3.0,5795.6214,1550.5426,882.0351,172.906,11.0319,-1.7352,17.3377,-11.0541
BND,Hybrid raw,0.1,3.0,8597.6767,2183.1744,1357.8124,254.3163,13.5756,1.3717,21.8508,-4.4329
ORO,Hybrid raw,0.1,3.0,4051.3731,1364.911,734.6058,37.2976,9.5696,-4.3903,22.9813,-30.7724
YRS,Hybrid raw,0.1,3.0,2179.1622,729.8354,414.2487,12.4555,13.7508,-11.9448,26.7586,-43.1467
FOL,Hybrid raw,0.1,3.0,2762.1671,944.6406,535.6299,15.0986,13.1631,-16.95,20.3395,-9.6744
MKM,Hybrid raw,0.1,3.0,747.2545,402.8641,160.4904,0.9894,11.3534,-3.2488,1.7598,-78.8735
NHG,Hybrid raw,0.1,3.0,157.68,27.469,39.1605,0.9567,27.5848,20.4828,27.1378,86.8716
NML,Hybrid raw,0.1,3.0,1072.3001,622.3193,247.7385,1.5684,12.0097,16.2285,29.5298,-92.4942
TLG,Hybrid raw,0.1,3.0,1639.4069,928.5887,385.1611,2.6096,-9.837,-20.526,-6.8025,-86.1908
MRC,Hybrid raw,0.1,3.0,916.5435,472.8809,186.8276,1.4659,7.9566,-14.4702,-8.8183,-55.6843
MIL,Hybrid raw,0.1,3.0,1415.1499,897.8365,349.4944,3.4883,-13.2063,-22.6099,-10.6145,-82.4502
